TID,CNT
TID_PLAYER_MAP_STATUS_INFO_FEATURED,精選地圖之前已在\q每日候選地圖\q欄位中供玩家公開試玩。根據玩家投票，獲勝地圖將出現在獲勝作品欄位中。
TID_PLAYER_MAP_STATUS_INFO_DRAFT_AUTOREVIEW,你可以提交新地圖，參加地圖設計大賽。提交的地圖需要先通過審核，確認無不適當內容後，才可獲得發布資格。
TID_PLAYER_MAP_STATUS_INFO_SUBMITTED_AUTOREVIEW,已提交的地圖需通過審核才可發布，並參加地圖設計大賽。編輯地圖會導致地圖回到草稿狀態，需要重新提交審核。
TID_PLAYER_MAP_STATUS_INFO_GREENLIGHTED_AUTOREVIEW,通過審核後，你就可以發布該地圖並參加地圖設計大賽。請注意：編輯地圖會導致地圖失去之前已通過審核的狀態！
TID_PLAYER_MAP_STATUS_INFO_REJECTED_AUTOREVIEW,如果你的地圖沒有通過審核，別擔心。你還可以繼續編輯和修改，然後再次提交。
TID_PLAYER_MAP_CREATE_POPUP_TITLE,創建新地圖
TID_PLAYER_MAP_CREATE_POPUP_MAP_NAME,地圖名稱
TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE,選擇遊戲模式
TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE_WARNING,請先選擇遊戲模式！
TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT,選擇場景
TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT_WARNING,請先選擇場景！
TID_PLAYER_MAP_CREATE_POPUP_BUTTON_CREATE,創建
TID_BUTTON_MAP_EDITOR,地圖編輯器
TID_PLAYER_MAP_LIST_TITLE,地圖編輯器
TID_PLAYER_MAP_UNNAMED,未命名
TID_CREATE_MAP_ERROR_INTERNAL,創建地圖時遇到內部錯誤，請稍後重試。
TID_CREATE_MAP_ERROR_MISSING_NAME,請為地圖輸入名稱
TID_CREATE_MAP_ERROR_EXISTING_NAME,該地圖名稱已被使用
TID_CREATE_MAP_ERROR_NAME_TOO_SHORT,地圖名稱太短
TID_CREATE_MAP_ERROR_NAME_TOO_LONG,地圖名稱太長
TID_CREATE_MAP_ERROR_INVALID_NAME,地圖名稱無效
TID_CREATE_MAP_ERROR_GAME_MODE_VARIATION_NOT_SUPPORTED,暫不支持該遊戲模式
TID_CREATE_MAP_ERROR_INELIGIBLE,你目前還不能創建地圖
TID_CREATE_MAP_ERROR_DRAFT_MAP_NUMBER_LIMIT,你的地圖草稿數量已達上限
TID_CREATE_MAP_ERROR_TOTAL_MAP_NUMBER_LIMIT,你的地圖總量已達上限
TID_CREATE_MAP_ERROR_INVALID_MAP_ENV,暫不支持該場景
TID_CREATE_MAP_ERROR_UNKNOWN,創建地圖出錯，請稍後重試。
TID_CREATE_MAP_TROPHY_REQUIREMENTS,達到<TROPHIES>獎盃後即可使用地圖編輯器。
TID_TRUE_SILVER_BULL_SKIN,閃耀銀狂牛
TID_TRUE_SILVER_BULL_SKIN_SHOP,閃耀銀狂牛
TID_TRUE_GOLD_BULL_SKIN,璀璨金狂牛
TID_TRUE_GOLD_BULL_SKIN_SHOP,璀璨金狂牛
TID_TRUE_SILVER_BARLEY_SKIN,閃耀銀保力
TID_TRUE_SILVER_BARLEY_SKIN_SHOP,閃耀銀保力
TID_TRUE_GOLD_BARLEY_SKIN,璀璨金保力
TID_TRUE_GOLD_BARLEY_SKIN_SHOP,璀璨金保力
TID_TRUE_SILVER_RICO_SKIN,閃耀銀彈射
TID_TRUE_SILVER_RICO_SKIN_SHOP,閃耀銀彈射
TID_TRUE_GOLD_RICO_SKIN,璀璨金彈射
TID_TRUE_GOLD_RICO_SKIN_SHOP,璀璨金彈射
TID_TRUE_SILVER_FRANK_SKIN,閃耀銀法蘭克
TID_TRUE_SILVER_FRANK_SKIN_SHOP,閃耀銀法蘭克
TID_TRUE_GOLD_FRANK_SKIN,璀璨金法蘭克
TID_TRUE_GOLD_FRANK_SKIN_SHOP,璀璨金法蘭克
TID_TRUE_SILVER_MORTIS_SKIN,閃耀銀莫提斯
TID_TRUE_SILVER_MORTIS_SKIN_SHOP,閃耀銀莫提斯
TID_TRUE_GOLD_MORTIS_SKIN,璀璨金莫提斯
TID_TRUE_GOLD_MORTIS_SKIN_SHOP,璀璨金莫提斯
TID_CHALLENGER_COLT_SKIN,星光挑戰者
TID_CHALLENGER_COLT_SKIN_SHOP,星光挑戰者
TID_ZOMBIBI_SKIN,殭屍打者
TID_ZOMBIBI_SKIN_SHOP,殭屍打者
TID_UNDERWORLD_BO_SKIN,深淵獵人
TID_UNDERWORLD_BO_SKIN_SHOP,深淵獵人
TID_BRAWLOWEEN_ROSA_SKIN,骷髏派對
TID_BRAWLOWEEN_ROSA_SKIN_SHOP,骷髏派對
TID_ENVIRONMENT_MINE,礦井
TID_ENVIRONMENT_DEFAULT,沙漠
TID_ENVIRONMENT_OLDTOWN,古老小鎮
TID_ENVIRONMENT_WAREHOUSE,倉庫
TID_ENVIRONMENT_OASIS,綠洲
TID_ENVIRONMENT_MORTUARY,莫提斯的暗夜工坊
TID_ENVIRONMENT_GRASSFIELD,草地
TID_ENVIRONMENT_BEACHBALL,沙灘球場
TID_ENVIRONMENT_ARCADE,電玩街
TID_ENVIRONMENT_BBARENA,亂鬥足球場
TID_ENVIRONMENT_BAZAAR,塔拉的市集
TID_ENVIRONMENT_MINICITY,微型城市
TID_ENVIRONMENT_GIFTSHOP,禮品店
TID_ENVIRONMENT_SCRAPYARD,廢料處理場
TID_PERCENT_DAMAGE_STAT_DESC,<PERCENT>% (最低<MIN_DAMAGE>)
TID_VOTE_MAP_TO_CONTINUE,投票以繼續
TID_VOTE_MAP_TO_CONTINUE_2,投票\n以繼續
TID_VOTE_PLAYED_MAP_TITLE,已試玩候選地圖！
TID_VOTE_PLAYED_MAP_TITLE_2,已完成地圖試玩！
TID_VOTE_PLAYED_MAP_DESC,你覺得這張地圖怎麼樣？
TID_VOTE_PLAYED_MAP_DESC_2,這張地圖好玩嗎？
TID_BATTLE_END_MAP_TEST_COMPLETE,已完成\n地圖試玩
TID_BATTLE_END_MAP_TEST_CREATOR_DESC,作者：<NAME>
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY,每日候選地圖
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_2,試玩並為地圖投票！
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_3,試玩
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC,試玩該地圖即可在地圖設計大賽中為其投票！
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_2,試玩並投票！
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_3,試玩其他玩家設計的地圖並為其投票！
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER,每日獲勝地圖
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE,<MODE>獲勝地圖
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC,該地圖在上次地圖設計大賽中獲勝！
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC_2,試玩獲得票數最多的地圖！
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE_DESC,<MODE>地圖設計大賽獲勝作品
TID_PLAYER_MAP_SLOT_COMING_SOON,即將推出
TID_PLAYER_MAP_FRIENDLY_REQUIRES_GREENLIGHT,地圖需先通過審核才能和好友一同暢玩。
TID_PLAYER_MAP_FRIENDLY_INVITE_REQUIRES_GREENLIGHT,該地圖需先通過審核才能和好友一同暢玩。
TID_PLAYER_MAP_TAG_BETA,BETA
TID_DRAFT_MAP_WATERMARK,玩家\q<TAG>\q尚未公開發布的地圖
TID_SKIN_INFO_CAMPAIGN_15_NOT_AVAILABLE,2020全球總決賽造型
TID_CONTEXT_MENU_PUBLISH,發布
TID_CONTEXT_MENU_INFO,資訊
TID_CONTEXT_MENU_REPORT_MAP,檢舉地圖
TID_CONTEXT_MENU_STATUS_INFO,狀態資訊
TID_CONTEXT_MENU_FRIENDLY_GAME,友誼賽
TID_SUBMIT_MAP_TITLE,提交地圖？
TID_SUBMIT_MAP_DESC,地圖提交後，其他玩家可在友誼賽中試玩並投票。獲得足夠的票數後，你就可以發布地圖。你想要提交地圖\q<NAME>\q嗎？
TID_SUBMIT_MAP_DESC_AUTOREVIEW,地圖提交後，需要先經過審核，確認無不適當內容。審核通過後，你就可以將其發布。你想要提交\q<NAME>\q這張地圖嗎？
TID_EDIT_SUBMITTED_MAP_TITLE,編輯已提交的地圖？
TID_EDIT_SUBMITTED_MAP_DESC,地圖\q<NAME>\q已提交試玩。如果編輯並保存修改，該地圖將退回草稿狀態，同時獲得的票數也將重置。確認編輯？
TID_SUBMIT_MAP_ERROR_GENERIC,現在無法提交該地圖
TID_SUBMIT_MAP_ERROR_NUM_LIMIT,提交的地圖數量已達上限
TID_SUBMIT_MAP_ERROR_GREENLIT_NUM_LIMIT,請先發布已通過審核的地圖！
TID_FEATURE_NOT_AVAILABLE_TO_UNDERAGE,低齡玩家不可使用
TID_SUBMIT_MAP_ERROR_NOT_ENOUGH_TROPHY,獎盃數達到<TROPHIES>後才可提交地圖
TID_PUBLISH_MAP_TITLE,發布地圖？
TID_PUBLISH_MAP_DESC,你想要發布地圖\q<NAME>\q嗎？
TID_PUBLISH_MAP_ERROR_GENERIC,現在無法發布該地圖
TID_PUBLISH_MAP_ERROR_NOT_GREENLIGHTED,只有通過審核的地圖才能發布
TID_PUBLISH_MAP_ERROR_NUM_LIMIT,地圖總量已達上限
TID_MAP_EDITOR_UNAVAILABLE,地圖編輯器暫時無法使用
TID_MAP_EDITOR_BLOCKED_WITH_GUEST_LOGIN,遊客帳號無法使用地圖編輯器。
TID_MAP_EDITOR_MENU_BLOCKED_IN_HOMESCREEN_TEAM,組隊時無法使用地圖編輯器
TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM_OWNER,請在\q選擇地圖\q中選擇地圖編輯器的地圖！
TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM,友誼賽房間內不能使用地圖編輯器！
TID_MAP_FEATURE_UNAVAILABLE,該功能暫時無法使用
TID_MAP_SUBMITTED_INFO_TITLE,地圖已提交
TID_MAP_SUBMITTED_INFO,你的地圖\q<NAME>\q已提交！
TID_MAP_GREENLIGHTED_INFO_TITLE,地圖已通過審核
TID_MAP_GREENLIGHTED_INFO,你的地圖\q<NAME>\q已通過審核！
TID_MAP_PUBLISHED_INFO_TITLE,地圖已發布
TID_MAP_PUBLISHED_INFO,你的地圖\q<NAME>\q已發布！
TID_MAP_WINNER_INFO_TITLE,地圖已勝出
TID_MAP_WINNER_INFO,你的地圖\q<NAME>\q已在投票中獲勝！
TID_MAP_BANNED_INFO_TITLE,地圖被封鎖
TID_MAP_BANNED_INFO,你的地圖\q<NAME>\q已被封鎖
TID_SIGNOFF_MAP_TITLE,同意發布？
TID_SIGNOFF_MAP_DESC,你覺得剛才試玩的地圖\q<NAME>\q是否適合發布並供所有玩家遊玩？
TID_SIGNOFF_MAP_BUTTON_YES,是
TID_SIGNOFF_MAP_BUTTON_NO,否
TID_SIGNOFF_MAP_BUTTON_REPORT,檢舉地圖
TID_MAP_GREENLIGHT_APPROVE_RATE,通過率：<NUM>/<TOTAL>
TID_MAP_GREENLIGHT_APPROVE_PERCENT,通過率：<PERCENT>%
TID_MAP_GREENLIGHT_APPROVE_FULL,已獲票數<NUM>/<LIMIT>，通過率<c<COLOR>><PERCENT>%</c>
TID_MAP_GREENLIGHT_APPROVE_AUTOREVIEW,等待審核
TID_MAP_VOTE_PERCENT,好評率：<c<COLOR>><PERCENT>%</c>
TID_REPORT_MAP_BUTTON,檢舉
TID_MAP_REPORT_CONFIRMATION_TITLE,檢舉該地圖？
TID_MAP_REPORT_CONFIRMATION,你確定要檢舉地圖\q<NAME>\q（<TAG>）包含不適當內容嗎？
TID_MAP_REPORT_CONFIRMATION_UNAPPROVED,你不同意地圖\q<NAME>\q進行發布。是否要檢舉這張地圖包含不適當內容？
TID_MAP_REPORTED_INFO_TITLE,地圖已檢舉
TID_MAP_REPORTED_INFO,你已舉報地圖\q<NAME>\q包含不適當內容。
TID_MAP_REPORTED_INFO_NONAME,此地圖已被檢舉包含不適當內容
TID_MAP_REPORT_ERROR_MAP_NOT_FOUND,無法找到被檢舉的地圖
TID_MAP_REPORT_ERROR_TOO_MANY_REPORTS_SENT,你已檢舉太多地圖
TID_MAP_REPORT_ERROR_MAP_ALREADY_REPORTED,你已檢舉過地圖\q<NAME>\q
TID_MAP_REPORT_ERROR_UNKNOWN,無法檢舉地圖
TID_PLAYER_MAP_ERROR_INVALID_CONTENT,地圖內容無效！
TID_PLAYER_MAP_ERROR_NOT_FOUND,無法找到該地圖！
TID_SPAWN_POINTS_MISSING,缺少玩家重生點！
TID_MAP_OBJECTIVES_MISSING,缺少地圖要件！
TID_PLAYER_OPPONENT,對手
TID_TEAM_MEMBER_STATUS_14,<c999999>地圖編輯器</c>
TID_TEAM_MEMBER_STATUS_NEW_14,地圖編輯器
TID_FRIEND_STATUS_MAP_MAKER,地圖編輯器
TID_CLAN_MEMBER_ONLINE_STATUS_14,地圖編輯器
TID_ICE_DUDE,阿魯
TID_ICE_DUDE_SHORT_DESC,控場型
TID_ICE_DUDE_DESC,要論冷酷，非阿魯莫屬！他可是精通各種冰器，要是遇到他，就要小心腳底打滑，大腦結冰！
TID_ICE_DUDE_WEAPON,注意凍腦
TID_ICE_DUDE_WEAPON_DESC,阿魯投擲多杯冰沙，被擊中的敵人會逐漸累積冰凍指數，積滿後會被冰凍<accumulatedStun>秒。
TID_ICE_DUDE_ULTI,小心地滑
TID_ICE_DUDE_ULTI_DESC,阿魯丟出一瓶冰凍糖漿，在地上留下一片光滑的冰面，讓踩在上面的敵人腳底打滑，還會被逐漸冰凍！
TID_SPEC_ABI_ICE_DUDE_1,寒氣逼人
TID_SPEC_ABI_ICE_DUDE_1_DESC,處於阿魯超級技能範圍內的敵人被冰凍的速度加快<c00cc00><VALUE1>%</c>。
TID_SPEC_ABI_ICE_DUDE_2,失溫現象
TID_SPEC_ABI_ICE_DUDE_2_DESC,根據冰凍指數的累積程度，降低敵人的攻擊傷害，最多可降低<c00cc00><VALUE1>%</c>。
TID_ACCESSORY_ICE_DUDE_GADGET,巨型冰塊
TID_ACCESSORY_ICE_DUDE_GADGET_DESC,阿魯用冰塊保護自己，在<c00cc00><VALUE1></c>秒內免疫所有傷害。
TID_INVITE_CLAN_TOKEN_ERROR_FULL,無法邀請，你的戰隊已滿
TID_INVITE_CLAN_TOKEN_ERROR_TOO_MANY_INVITES,無法邀請，你已邀請太多玩家
TID_INVITE_CLAN_TOKEN_ERROR_NO_PERMISSION,無法邀請，只有戰隊隊長和副隊長可以邀請新成員
TID_BRAWLPASS_PROMO_POPUP_TITLE,新的主題季開始啦！
TID_BRAWLPASS_PROMO_POPUP_TEXT,歡迎來到主題季第<NUM>季：<SEASON>！
TID_QUESTS_RECOMMENDED,推薦
TID_KING_LOU_SKIN,冰雪國王
TID_KING_LOU_SHOP,冰雪國王
TID_BELLHOP_MIKE_SKIN,暴躁行李員
TID_BELLHOP_MIKE_SHOP,暴躁行李員
TID_CHOCO_PIPER_SKIN,熊美小辣椒
TID_CHOCO_PIPER_SHOP,熊美小辣椒
TID_SALLY_NANI_SKIN,莎莉納妮
TID_SALLY_NANI_SHOP,莎莉納妮
TID_CONY_MAX_SKIN,兔兔麥克絲
TID_CONY_MAX_SKIN_SHOP,兔兔麥克絲
TID_WANTED_17B,巨木峽谷
TID_BANKHEIST_17B,扭曲寶石
TID_WANTED_3B,寶石要塞
TID_BOSS_7,燭光閃爍
TID_BOSS_8,狩獵時節
TID_COOP_7,正面交鋒
TID_COOP_8,背水一戰
TID_HERO_INFO_LOCKED_BP_TIER_INFO_SHORT,達到主題季第<NUM>階獎勵後就有機會獲得
TID_HERO_INFO_LOCKED_BP_TIER_INFO,達到主題季第<NUM>階獎勵後就有機會獲得
TID_HERO_INFO_LOCKED_BP_INFO_SHORT,獲取亂鬥通行券以解鎖
TID_HERO_INFO_LOCKED_BP_INFO,獲取亂鬥通行券以解鎖
TID_HERO_INFO_LOCKED_BP_TIER_OWNED_INFO_SHORT,達到主題季第<NUM>階獎勵即可解鎖
TID_HERO_INFO_LOCKED_BP_TIER_OWNED_INFO,達到主題季第<NUM>階獎勵即可解鎖
TID_HERO_INFO_LOCKED_BP_FUTURE_SEASON_INFO,隨主題季第<SEASON>季同時上線
TID_HERO_INFO_LOCKED_BP_FUTURE_SEASON_INFO_SHORT,隨主題季第<SEASON>季同時上線
TID_RAID_4,叢林騷動
TID_RAID_5,伺機而動
TID_BRAWLPASS_AUTOCOLLECT_INFO,請注意，你還有主題季第<NUM>季的獎勵尚未領取！如果不盡快領取，系統將自動為你領取主題季第<NUM>季的獎勵。當前主題季結束時，超出上限且尚未領取的能量點數將被轉換為金幣。
TID_BRAWLPASS_AUTOCOLLECT_INFO_TITLE,重要提醒！
TID_BRAWLPASS_ALREADY_UNLOCKED_COMPENSATION_INFO,在處理你的訂單時，你已成功解鎖亂鬥通行券。我們將為你的帳號補償<NUM>顆寶石。
TID_BRAWLPASS_ALREADY_UNLOCKED_COMPENSATION_INFO_TITLE,亂鬥通行券已解鎖
TID_MSG_PLAYER_MAP_WON,恭喜！你的地圖\q<NAME>\q已在大賽中獲勝，所有玩家都可在獲勝活動中暢玩你的地圖。
TID_MSG_PLAYER_MAP_REJECTED,真可惜，你的地圖\q<NAME>\q沒有獲得足夠的票數。你可以繼續優化，然後再次提交！
TID_MSG_PLAYER_MAP_REJECTED_AUTOREVIEW,很抱歉，你的地圖\q<NAME>\q沒有通過審核。你可以繼續優化，然後再次提交！
TID_MSG_PLAYER_MAP_DELETED,你的地圖草稿\q<NAME>\q因為長時間沒有編輯，已被系統刪除。
TID_MSG_PLAYER_MAP_BANNED,由於其他玩家檢舉，你的地圖\q<NAME>\q已被封鎖。
TID_MSG_PLAYER_MAP_GREENLIGHTED,太棒了！你的地圖\q<NAME>\q獲得足夠的投票，可以發布囉。
TID_MSG_PLAYER_MAP_GREENLIGHTED_AUTOREVIEW,太好了！你的地圖\q<NAME>\q已經通過審核，可以發布囉！
TID_MSG_PLAYER_MAP_FEATURED,恭喜！你的地圖\q<NAME>\q共獲得了<TOTAL_VOTES>個評價，好評率<UPVOTE_PERCENT>%，已被選為精選地圖。
TID_ESPORT_TOURNAMENTS_POPUP_TITLE,荒野亂鬥全球錦標賽
TID_ESPORT_TOURNAMENTS_BUTTON,電競賽事
TID_SNAKE_OIL,拜倫
TID_SNAKE_OIL_SHORT_DESC,輔助型
TID_SNAKE_OIL_DESC,拜倫賣的都是非常正經的強效藥品，決不允許別人叫他蛇油販子！
TID_SNAKE_OIL_WEAPON,對症下藥
TID_SNAKE_OIL_WEAPON_DESC,發射一枚射程很遠的毒鏢，可以擊中隊友或敵人。被擊中的敵人會受到持續傷害，被擊中的隊友則會持續恢復生命。
TID_SNAKE_OIL_ULTI,強效醫療
TID_SNAKE_OIL_ULTI_DESC,丟出一瓶藥水，傷害範圍內的敵人，治療範圍內的友軍。
TID_SPEC_ABI_SNAKE_OIL_1,免疫失調
TID_SPEC_ABI_SNAKE_OIL_1_DESC,拜倫的超級技能擊中敵人後，敵人在<c00cc00><VALUE2></c>秒內受到的所有治療效果降低<c00cc00><VALUE1>%</c>。
TID_SPEC_ABI_SNAKE_OIL_2,穿透療法
TID_SPEC_ABI_SNAKE_OIL_2_DESC,拜倫每隔<c00cc00><VALUE1></c>秒將獲得一次蓄能，蓄能後，下一次普通攻擊將穿透目標。
TID_ACCESSORY_SNAKE_OIL_HEAL,緊急注射器
TID_ACCESSORY_SNAKE_OIL_HEAL_DESC,拜倫使用一發彈藥，為自己每秒恢復<c00cc00><VALUE1></c>生命值，持續<c00cc00><VALUE2></c>秒。
TID_ENRAGER,艾德加
TID_ENRAGER_SHORT_DESC,刺客型
TID_ENRAGER_DESC,喜歡用圍巾發動攻擊的艾德加，既前衛又充滿個性。他的超級技能可以讓他縱身一躍，加入戰鬥，落地後還會甩動他的圍巾。
TID_ENRAGER_WEAPON,鬥陣快拳
TID_ENRAGER_WEAPON_DESC,向敵人揮出快拳，擊中後可以為自己恢復生命。
TID_ENRAGER_ULTI,飛簷走壁
TID_ENRAGER_ULTI_DESC,艾德加能跳過障礙物，同時加快自己的移動速度。他的超級技能會緩慢自動蓄能。
TID_SPEC_ABI_ENRAGER_1,強行著陸
TID_SPEC_ABI_ENRAGER_1_DESC,艾德加使用超級技能著陸時，會對附近的敵人造成<c00cc00><VALUE1></c>傷害。
TID_SPEC_ABI_ENRAGER_2,越戰越勇
TID_SPEC_ABI_ENRAGER_2_DESC,艾德加的普通攻擊擊中敵人後，恢復量提高<c00cc00><VALUE1>%</c>。
TID_ACCESSORY_ENRAGER_SUPER_BOOST,跑酷徽章
TID_ACCESSORY_ENRAGER_SUPER_BOOST_DESC,艾德加的超級技能蓄能速度在<c00cc00><VALUE2></c>秒內提高<c00cc00><VALUE1>%</c>。
TID_SHOP_TAG_LAST_CHANCE,最後機會！
TID_SHOP_SKIN_DESC_LAST_CHANCE_INFO,<INFO>\n\n<cFF6EEE>最後的購買機會！</c>
TID_SHOP_LAST_CHANCE_DESC,購買本造型的最後機會。
TID_SHOP_LAST_CHANCE_SKINS,購買這些造型的最後機會！
TID_GALE_NUTCRACKER,胡桃鉗衛兵
TID_OLD_SCHOOL_BROCK,復古型男
TID_SNOWMAN_TICK,冰雪炸彈人
TID_HOLIDAY_PARTY_FRANK,聖誕怪人
TID_GALE_NUTCRACKER_SHOP,胡桃鉗衛兵
TID_OLD_SCHOOL_BROCK_SHOP,復古型男
TID_SNOWMAN_TICK_SHOP,冰雪炸彈人
TID_HOLIDAY_PARTY_FRANK_SHOP,聖誕怪人
TID_CHALLENGE_BUY_LIVES_CONFIRM_TITLE,購買挑戰機會？
TID_CHALLENGE_BUY_LIVES_POPUP,購買<NUM>次額外挑戰機會以繼續挑戰！
TID_CHALLENGE_OVER_BUY_ATTEMPTS_INFO,你的挑戰機會已用盡。\n\n你可以購買更多挑戰機會，繼續挑戰。
TID_CHALLENGE_OVER_BUY_ATTEMPTS_BUY,購買<NUM>次挑戰機會
TID_CTF_9,禮尚往來
TID_KING_OF_HILL_32,亂七八糟
TID_KING_OF_HILL_33,水花四濺
TID_TRUE_GOLD_TICK_SKIN,璀璨金滴答
TID_TRUE_GOLD_TICK_SKIN_SHOP,璀璨金滴答
TID_TRUE_GOLD_CROW_SKIN,璀璨金鴉
TID_TRUE_GOLD_CROW_SKIN_SHOP,璀璨金鴉
TID_TRUE_GOLD_DARRYL_SKIN,璀璨金達里爾
TID_TRUE_GOLD_DARRYL_SKIN_SHOP,璀璨金達里爾
TID_TRUE_GOLD_TARA_SKIN,璀璨金塔拉
TID_TRUE_GOLD_TARA_SKIN_SHOP,璀璨金塔拉
TID_TRUE_GOLD_JESSIE_SKIN,璀璨金潔西
TID_TRUE_GOLD_JESSIE_SKIN_SHOP,璀璨金潔西
TID_WARRIOR_BO_SKIN,部落勇士
TID_WARRIOR_BO_SKIN_SHOP,部落勇士
TID_GOLDRUSH_35C,暴洪堤壩
TID_TRUE_SILVER_TICK_SKIN,閃耀銀滴答
TID_TRUE_SILVER_TICK_SKIN_SHOP,閃耀銀滴答
TID_TRUE_SILVER_CROW_SKIN,閃耀銀鴉
TID_TRUE_SILVER_CROW_SKIN_SHOP,閃耀銀鴉
TID_TRUE_SILVER_DARRYL_SKIN,閃耀銀達里爾
TID_TRUE_SILVER_DARRYL_SKIN_SHOP,閃耀銀達里爾
TID_TRUE_SILVER_TARA_SKIN,閃耀銀塔拉
TID_TRUE_SILVER_TARA_SKIN_SHOP,閃耀銀塔拉
TID_TRUE_SILVER_JESSIE_SKIN,閃耀銀潔西
TID_TRUE_SILVER_JESSIE_SKIN_SHOP,閃耀銀潔西
TID_EMOTE_BUNDLE_BRALWMAS_GIFT,亂鬥聖誕節表情禮物
TID_EMOTE_BUNDLE_BRALWMAS_PACK,亂鬥聖誕節表情
TID_MAP_EDITOR_LEGAL_WARNING_TITLE,重要提醒
TID_MAP_EDITOR_LEGAL_WARNING_DESC,感謝你使用地圖編輯器功能。請在使用時注意遵守法律法規和《騰訊遊戲許可及服務協議》，請勿製作或傳播色情、違反善良風俗、具政治性、侵權等引起爭議之內容，共同維護荒野亂鬥遊戲環境。
TID_MAP_EDITOR_LEGAL_WARNING_DESC_YOOZOO,感謝你使用地圖編輯器功能。請在使用時注意遵守法律法規和用戶協議，請勿製作或傳播色情、違反善良風俗、具政治性、侵權等引起爭議之內容，共同維護荒野亂鬥遊戲環境。
TID_RUFFS,拉夫
TID_RUFFS_SHORT_DESC,輔助型
TID_RUFFS_DESC,雖然拉夫上校會咆哮著指揮部下，但他其實很乖的！\n\n拉夫總是一副沉著冷靜的樣子，完全不會表現出汪星人的天性，除非......有人在玩接球遊戲！
TID_RUFFS_WEAPON,雙管雷射
TID_RUFFS_WEAPON_DESC,拉夫上校的雙重雷射可以在牆壁上反射多次，很適合用來攻擊躲在障礙物後面的目標。
TID_RUFFS_ULTI,空投補給
TID_RUFFS_ULTI_DESC,拉夫上校呼叫空投補給，對命中的敵人造成傷害，並留下一個可以提高生命值和傷害的強化道具供友方英雄拾取。多個強化道具效果無法疊加。如果英雄被擊敗，將失去已獲得的強化效果。
TID_SPEC_ABI_RUFFS_1,制空優勢
TID_SPEC_ABI_RUFFS_1_DESC,空投的補給箱中現在還會包含一顆炸彈，使空投的傷害提高<c00cc00><VALUE1></c>，並且可以摧毀障礙物。
TID_SPEC_ABI_RUFFS_2,戰地晉升
TID_SPEC_ABI_RUFFS_2_DESC,拉夫上校身邊的友方英雄最大生命值每秒提高<c00cc00><VALUE1></c>。
TID_ACCESSORY_RUFFS_COVER,就地掩護
TID_ACCESSORY_RUFFS_COVER_DESC,拉夫上校丟出<c00cc00><VALUE1></c>個生命值為<c00cc00><VALUE2></c>的沙包作為障礙物。
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2019,2019周年紀念造型
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2020,2020周年紀念造型
TID_ENTER_AGE_TIP_NUM_PAD,請輸入你的年齡以繼續。
TID_ACCESSORY_ROSA_BUSH_CONTROL,荊棘草叢
TID_ACCESSORY_ROSA_BUSH_CONTROL_DESC,對所有躲在草叢中的敵人造成<c00cc00><VALUE2></c>傷害，並使他們減速<c00cc00><VALUE1></c>秒。
TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER,貼身助手
TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER_DESC,下一次普通攻擊會在終點處召喚一個脆弱的機器助手。
TID_ACCESSORY_POCO_CLEANSE,守護進行曲
TID_ACCESSORY_POCO_CLEANSE_DESC,凈化大範圍內友方英雄身上的負面效果，並使他們在<c00cc00><VALUE2></c>秒內對負面效果免疫。
TID_ACCESSORY_FRANK_PULL,魅力無法擋
TID_ACCESSORY_FRANK_PULL_DESC,法蘭克的下一次普通攻擊會造成<c00cc00><VALUE1>%</c> 的額外傷害，並將擊中的敵人拉向自己身邊。
TID_ACCESSORY_GENE_HOMING,惡作劇之靈
TID_ACCESSORY_GENE_HOMING_DESC,吉恩朝身邊大範圍內所有可見敵人發射追蹤彈，追蹤彈飛行距離越遠，傷害越高，最多可達<c00cc00><VALUE2></c>。
TID_ACCESSORY_CONTROLLER_BOUNCE_BACK,反射機制
TID_ACCESSORY_CONTROLLER_BOUNCE_BACK_DESC,在接下來的<c00cc00><VALUE2></c>秒內，納妮首次受到敵方的傷害時，會將所受傷害的<c00cc00><VALUE1>%</c>反彈給攻擊者。
