"TID","CN"
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","唯一生还者"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","3 vs 机器人"
"TID_HIGHSTAKES_TITLE","高风险"
"TID_HIGHSTAKES_REWARDS","<COUNT>倍奖励"
"TID_POPUP_ANDROID_EXIT_TITLE","退出《荒野乱斗》？"
"TID_POPUP_ANDROID_EXIT","您确定要退出《荒野乱斗》吗？"
"TID_ROOM_NOT_SUPPORTED","该活动不支持创建房间"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","购买失败"
"TID_ERROR_POP_UP_PURCHASE_FAILED","计费服务器未响应，请稍后再试。"
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","确定"
"TID_IAP_NOT_AVAILABLE","请在您设备的访问限制设置中开启App内购买项目。"
"TID_STAT_DAMAGE_PER_ARROW","每箭伤害"
"TID_STAT_DAMAGE_PER_MINE","单个陷阱伤害"
"TID_STAT_DAMAGE_PER_SPIKE","单发尖刺伤害"
"TID_STAT_DAMAGE_PER_DAGGER","单个匕首伤害"
"TID_FRIENDS_FACEBOOK_CONNECTED","已连接Facebook"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","连接Facebook，在此处查看您的Facebook好友！"
"TID_FRIENDS_NO_FRIENDS","没有好友"
"TID_UNLOCK_SKIN_CONTENT","购买<NAME>皮肤"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","连接中断"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","另一个设备正在连接至这个游戏账号。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","重新加载"
"TID_BAD_CONNECTION","网络连接不畅"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook警告"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","该Facebook账号已连接了另外一个游戏账号，要替换为当前的游戏账号来查看好友吗？"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","已领取免费活动奖励"
"TID_GEM_BUY_CONFIRMATION","已获得<AMOUNT>宝石！"
"TID_BLOCKED_TEAM_READY","准备就绪时无法显示"
"TID_SHOTGUN_BANDITA_SKIN","独眼大盗"
"TID_SHUTDOWN_STARTED","系统即将开始维护，游戏将在5分钟后关闭。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","抱歉，服务器正在维护。请在几小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","抱歉，服务器正在维护。请在几小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","抱歉，服务器正在维护。请在约1.5小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","抱歉，服务器正在维护。请在约1小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","抱歉，服务器正在维护。请在约<value>分钟后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","抱歉，服务器正在维护。请在几分钟后重试。"
"TID_SHUTDOWN_BATTLE_DISABLED","系统即将开始维护，游戏将在几分钟后关闭。很抱歉，在此期间无法进行对战。"
"TID_TEAM_SEARCH_NO_TEAM_CODE","输入房间代码。"
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","您没有接受或拒绝申请的权限。"
"TID_CLAN_RESPONSE_71","长老踢出成员有冷却时间"
"TID_STAT_MAX_DAMAGE","最远距离伤害"
"TID_STAT_DAMAGE_PER_BOMB","单个手榴弹伤害"
"TID_ELDER_KICK_FAIL_COOLDOWN","您近期已经踢出过一名战队成员，请于<time>后重试。"
"TID_LUCHADOR_KING_SKIN","国王艾尔"
"TID_PLAYER_DEFEATED_BR","英雄已被击败"
"TID_BALL_1","后院球场"
"TID_HINT_GET_BALL","奋力抢球！"
"TID_LASER_BALL_INTRO_TEXT","进两个球即可获得胜利！"
"TID_AFK_WARNING","挂机行为警告！请移动！"
"TID_AFK_DISCONNECTED_MSG","因为网络连接不畅或挂机行为，您已与对战断开连接"
"TID_AFK_BANNED_MSG","因为网络连接不畅或挂机行为，您已被禁止重连回当前对战。对战结束后您方可重新回到游戏。"
"TID_AFK_DISCONNECTED_TITLE","因挂机而断开连接"
"TID_AFK_BANNED_TITLE","禁止回到对战"
"TID_AFK_RELOAD","重新加载"
"TID_BOSS_INTRO_TEXT_ATTACK","尽快解决首领"
"TID_BOSS_INTRO_TEXT_DEFEND","您是首领！尽可能活得更久！"
"TID_STAT_HEALING_PER_SEC","每秒治疗"
"TID_STAT_DAMAGE_PER_CARD","单张卡牌伤害"
"TID_OVERTIME","加时赛！"
"TID_COIN_DOUBLER_EXPIRED","双倍金币加成已用完"
"TID_COIN_DOUBLER_EXPIRED_INFO","双倍金币加成已用完，您可以在商店中续购。\n\n<ccc7700>双倍金币加成性价比最高，花费同样的宝石可以获得<c009900>双倍</c><ccc7700>价值。</c>"
"TID_COIN_DOUBLER_EXPIRED_GO_TO_SHOP","访问商店！"
"TID_COIN_BOOSTER_EXPIRED","金币加成已过期"
"TID_COIN_BOOSTER_EXPIRED_INFO","您的金币加成效果已过期，您可以在商店中续购。\n\n<ccc7700>如果您经常玩《荒野乱斗》，金币加成将可以提供超值的性价比。配合双倍金币一起使用，您的金币收入将飞速猛涨！</c>"
"TID_COIN_BOOSTER_EXPIRED_GO_TO_SHOP","访问商店！"
"TID_STARTER_PACK_XP_REQ","您已达到<XPLEVEL>级，商店准备了特惠礼包！"
"TID_VALUE","超值"
"TID_SHOP_ONE_TIME_PURCHASE","该礼包只能购买一次！"
"TID_HINT_MAKE_GOAL_1","轻击以踢球"
"TID_BALL_2","三重威胁"
"TID_BALL_3","精准射门"
"TID_STARTER_PACK_1","雪莉的珍藏"
"TID_STARTER_PACK_2","公牛的珍藏"
"TID_STARTER_PACK_3","公牛的珍藏"
"TID_BLACKHOLE_DEFAULT_SKIN","默认"
"TID_GOLD_CAP_HIT","已达金币上限。"
"TID_COOP_INTRO_TEXT","尽可能久地保护保险箱！"
"TID_SELECT_EVENT_POPUP_TITLE","选择活动"
"TID_ARTILLERY_DUDE","火炮先生"
"TID_ARTILLERY_DUDE_DESC","火炮先生描述"
"TID_ARTILLERY_DUDE_WEAPON","火炮先生武器"
"TID_ARTILLERY_DUDE_WEAPON_DESC","火炮先生武器描述"
"TID_ARTILLERY_DUDE_ULTI","火炮先生超级技能"
"TID_ARTILLERY_DUDE_ULTI_DESC","火炮先生超级技能描述"
"TID_ITEM_NAME_1_0_0","袜子"
"TID_ITEM_NAME_1_0_1","裤子"
"TID_ITEM_NAME_1_0_2","背带裤"
"TID_ITEM_NAME_2_0_0","胡萝卜"
"TID_ITEM_NAME_2_0_1","桃子"
"TID_ITEM_NAME_2_0_2","西瓜"
"TID_ITEM_NAME_3_0_0","口香糖"
"TID_ITEM_NAME_3_0_1","贴纸"
"TID_ITEM_NAME_3_0_2","撬棍"
"TID_ITEM_NAME_1_1_0","头盔"
"TID_ITEM_NAME_1_1_1","胸甲"
"TID_ITEM_NAME_2_1_0","枸杞"
"TID_ITEM_NAME_2_1_1","菠萝"
"TID_ITEM_NAME_3_1_0","订书机"
"TID_ITEM_NAME_3_1_1","剪刀"
"TID_ITEM_NAME_1_2_0","外骨骼"
"TID_ITEM_NAME_2_2_0","绿色黏液"
"TID_ITEM_NAME_3_2_0","射钉枪"
"TID_ITEM_NAME_COMBO_1","生命强化剂"
"TID_ITEM_NAME_COMBO_2","伤害强化剂"
"TID_ITEM_NAME_COMBO_3","超级技能强化剂"
"TID_ITEM_RARITY_COLOR_0","3fc396"
"TID_ITEM_RARITY_COLOR_1","a9f25d"
"TID_ITEM_RARITY_COLOR_2","4db3ff"
"TID_ITEM_RARITY_COLOR_3","e795ff"
"TID_ITEM_RARITY_COLOR_4","ff786c"
"TID_SPEC_ABI_PET","宠物"
"TID_SPEC_ABI_BERSERKER","狂战士"
"TID_SPEC_SELF_DESTRUCT","复仇"
"TID_SPEC_ABI_CACTUS_HEAL","仙人掌之愈"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","狂暴醉汉"
"TID_SPEC_ABI_REPAIR_TURRET","修理炮台"
"TID_SPEC_ABI_PET_LIFESTEAL","团结之环"
"TID_SPEC_ABI_STEAL_SOULS","致命凝视"
"TID_SPEC_ABI_SPOT","侦测"
"TID_SPEC_ABI_AMBUSH","埋伏"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","黑暗传送门"
"TID_SPEC_ABI_SPEED","锃亮长靴"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","鼓舞！"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","超级震荡"
"TID_SPEC_ABI_FIRE_DOT_ULTI","陨石术"
"TID_SPEC_LAST_STAND","临别治愈"
"TID_SPEC_ABI_PET_DESC","雪莉的宠物在阵亡后不能复活"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","武器和超级技能对生命值不高于<VALUE1>%的英雄可造成<c00cc00><VALUE2></c>额外伤害"
"TID_SPEC_SELF_DESTRUCT_DESC","爆破麦克阵亡时会扔出六颗炸弹，每颗炸弹可造成<c00cc00><VALUE1></c>伤害（可摧毁周围物体）"
"TID_SPEC_SPOT_FROM_AIR_DESC","黑鸦使用超级技能时，可以在空中侦测到所有隐藏的敌人。同时队友也能看到敌人的位置！"
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","主要攻击现在也能为友军英雄回复<c00cc00><VALUE1></c>生命"
"TID_SPEC_ABI_AMBUSH_DESC","躲在草丛中射击可以造成<c00cc00><VALUE1></c>额外伤害（在最大射程）"
"TID_SPEC_ABI_TODO_DESC","未选择特殊技能"
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","爆破麦克现在可以借助无敌炸药的帮助翻越高墙"
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","主武器和超级技能射出的子弹在弹射后可以造成<c00cc00><VALUE1></c>额外伤害"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","所有走进超级技能范围的角色将被点燃，在5秒内受到<c00cc00><VALUE1></c>伤害。"
"TID_SPEC_LAST_STAND_DESC","波科阵亡时会发射全方位治疗波，治疗全部友军（回复<c00cc00><VALUE1></c>生命）"
"TID_BOSS_APPROACHING","第<number>波：<ccc0000>首领接近中！</c>"
"TID_SPEC_BURN","燃烧火箭弹"
"TID_SPEC_CRIPPLE","衰弱"
"TID_SEASON_ENDED_NOTI","赛季已结束！请领取赛季奖励。"
"TID_WAVE_APPROACHING","第<number>波"
"TID_TEAMS_LEFT","剩余队伍：<num>"
"TID_TEAM_MATE_RESPAWNING","队友将于<num>后重生"
"TID_SPEC_ABI_BARREL_DEFENSE","木桶装甲"
"TID_TURRET_DAMAGE",
"TID_TURRET_HEALTH",
"TID_TEAM_JOIN_ROOM_CODE",
"TID_TEAM_TYPE_INFO_0",
"TID_TEAM_TYPE_INFO_1",
"TID_SELECT_LOCATION_LOCATIONS",
"TID_SELECT_LOCATION_EVENTS",
"TID_TEAM_LEAVE",
"TID_TEAM_READY_BUTTON_LABEL",
"TID_TEAM_QUIT",
"TID_TEAM_PRACTISE_BUTTON_LABEL",
"TID_NAVI_2",
"TID_NAVI_57",
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD",
"TID_GATCHA_INFO",
"TID_HERO_INFO_RARITY",
"TID_HERO_LIST_UNLOCKED",
"TID_GATCHA_SCREEN_NEW_ITEM",
"TID_GATCHA_SCREEN_BOLTS_DROP_HEADER",
"TID_BOLTS_GATCHA_DESC",
"TID_ITEM_CRAFT_ERROR_2",
"TID_TOP_TOOL_TIP_3",
"TID_TOP_TOOL_TIP_2",
"TID_CLAN_INTRO_AD_TITLE",
"TID_CLAN_INTRO_AD_DESC",
"TID_CLAN_INTRO_CREATE_GO",
"TID_CLAN_INTRO_SEARCH_GO",
"TID_PLAYER_STAT_1",
"TID_PLAYER_STAT_4",
"TID_PLAYER_STAT_8",
"TID_PLAYER_STAT_9",
"TID_TEAM_AD_BUTTON_LABEL",
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM",
"TID_TEAM_MEMBER_STATUS_0",
"TID_TEAM_MEMBER_STATUS_1",
"TID_TEAM_MEMBER_STATUS_2",
"TID_TEAM_MEMBER_STATUS_3",
"TID_TEAM_MEMBER_STATUS_4",
"TID_HERO_INFO_ITEMS",
"TID_SHOP_HEROES_OF_RARITY",
"TID_GATCHA_BOX_INFO_2",
"TID_COIN_DOUBLER_INFO",
"TID_COIN_BOOST_INFO",
"TID_SPECIAL_EVENT_UNLOCK",
"TID_HERO_INFO_PURCHASE_SKIN_LABEL",
"TID_TICKET_COUNTER_INFO",
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT",
"TID_NEWS_TITLE",
"TID_GAME_MODE_7",
"TID_GAME_MODE_7_DESC",
"TID_BOSS_1",
"TID_COOP_1",
"TID_GAME_MODE_8",
"TID_GAME_MODE_8_DESC",
"TID_BARREL_BOT",
"TID_BARREL_BOT_DESC",
"TID_BARREL_BOT_WEAPON",
"TID_BARREL_BOT_WEAPON_DESC",
"TID_BARREL_BOT_ULTI",
"TID_BARREL_BOT_ULTI_DESC",
"TID_ITEM_TYPE_INFO_1",
"TID_ITEM_TYPE_INFO_2",
"TID_ITEM_TYPE_INFO_3",
"TID_ITEM_RARITY_0",
"TID_ITEM_RARITY_1",
"TID_ITEM_RARITY_2",
"TID_ITEM_RARITY_3",
"TID_ITEM_RARITY_4",
"TID_HERO_INFO_CRAFT_UPGRADE",
"TID_SPEC_ABI_BERSERKER_DESC",
"TID_SPEC_ABI_CACTUS_HEAL_DESC",
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC",
"TID_SPEC_ABI_REPAIR_TURRET_DESC",
"TID_SPEC_ABI_PET_LIFESTEAL_DESC",
"TID_SPEC_ABI_STEAL_SOULS_DESC",
"TID_SPEC_ABI_SPOT_DESC",
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC",
"TID_SPEC_ABI_SPEED_DESC",
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC",
"TID_SPEC_BURN_DESC",
"TID_SPEC_CRIPPLE_DESC",
"TID_BATTLE_ROYALE_TEAM_1",
"TID_GAME_MODE_9",
"TID_GAME_MODE_9_DESC",
"TID_SPEC_ABI_BARREL_DEFENSE_DESC",
"TID_TEAMS_POPUP_TITLE",
"TID_TEAMS_POPUP_SEARCH",
"TID_TEAMS_POPUP_CREATE",
"TID_TEAM_SEARCH_POPUP_TITLE",
"TID_TEAM_SEARCH_POPUP_SEARCH",
"TID_TEAM_ERROR_22",
"TID_TEAM_ERROR_23",
"TID_TEAM_NO_MEMBER",
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL",
"TID_LEADERBOARD_TITLE",
"TID_RANK_POPUP_TITLE",
"TID_RANK_POPUP_TOTAL_INFO",
"TID_RANK_POPUP_NEXT_RANK",
"TID_RANK_POPUP_MAX_RANK",
"TID_RANK_POPUP_RANK_BONUS",
"TID_RANK_POPUP_SEASON_REWARD",
"TID_RANK_POPUP_SEASON_END",
"TID_RANK_POPUP_SEASON_END_INFO",
"TID_TEAM_TOGGLE_PRACTISE_BLOCKED",
"TID_SOCIAL_TAB_CLANS",
"TID_SOCIAL_TAB_FRIENDS",
"TID_PLAYER_INFO_WINS_AMOUNT",
"TID_PLAYER_INFO_STATS_HEADER",
"TID_PLAYER_STAT_10",
"TID_TEAM_AD_BUTTON_SUBLABEL",
"TID_TEAM_MEMBER_STATUS_5",
"TID_HERO_INFO_SKIN_OWNED",
"TID_HERO_INFO_PINPOWER_TOOLTIP",
"TID_HERO_INFO_ITEM_PINPOWER_TOOLTIP",
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED",
"TID_CHANGE_NAME_TITLE",
"TID_SETTINGS_PLAYERNAME_CURRENT",
"TID_SETTINGS_PLAYERNAME_ENTERNEW",
"TID_ERROR_NAMES_DONT_MATCH",
"TID_CONTINUE",
"TID_NAMECHANGE_WARNING",
"TID_CONFIRM",
"TID_INVALID_NAME",
"TID_SETTINGS_PLAYERNAME_REENTERNEW",
"TID_NAME_ALREADY_CHANGED",
"TID_NAME_CHANGE_ALREADY_USED",
"TID_NAME_CHANGED_SUCCESS",
"TID_NAME_CHANGE_IN_PROGRESS",
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW",
"TID_CONFIRM_CONFIRM",
"TID_CONFIRM_WORD",
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW",
"TID_BUTTON_CONFIRM",
"TID_EVENTS_EVENT_LOCKED",
"TID_EVENTS_X_BRAWLERS_NEEDED",
"TID_EVENT_LIST_WELCOME",
"TID_SEASON_END_POPUP_TITLE",
"TID_SEASON_END_POPUP_REWARD",
"TID_SEASON_END_POPUP_GOLD_VALUE_WITH_BOOST",
"TID_SEASON_END_POPUP_GOLD_VALUE",
"TID_GATCHA_BUTTON_BOX_STACK_FULL",
"TID_HERO_INFO_ITEM_LOCKED",
"TID_HERO_INFO_ITEM_OWNED",
"TID_HERO_INFO_ITEM_SET_LABEL",
"TID_COOP_2",
"TID_BOSS_2",
"TID_BARRELBOT_DEFAULT_SKIN",
"TID_SHOTGUN_DEFAULT_SKIN_DESC",
"TID_SHOTGUN_BANDITA_SKIN_DESC",
"TID_GUNSLINGER_DEFAULT_SKIN_DESC",
"TID_GUNSLINGER_ROCKSTAR_SKIN_DESC",
"TID_BULL_DEFAULT_SKIN_DESC",
"TID_BULL_HAIR_SKIN_DESC",
"TID_ROCKET_DEFAULT_SKIN_DESC",
"TID_ROCKET_BEACH_SKIN_DESC",
"TID_TNT_DEFAULT_SKIN_DESC",
"TID_LUCHADOR_DEFAULT_SKIN_DESC",
"TID_LUCHADOR_RUDO_SKIN_DESC",
"TID_LUCHADOR_KING_SKIN_DESC",
"TID_TRICKSHOT_DEFAULT_SKIN_DESC",
"TID_TRICKSHOT_GOLD_SKIN_DESC",
"TID_CACTUS_DEFAULT_SKIN_DESC",
"TID_CACTUS_PINK_SKIN_DESC",
"TID_BARKEEP_DEFAULT_SKIN_DESC",
"TID_BARKEEP_GOLD_SKIN_DESC",
"TID_MECHANIC_DEFAULT_SKIN_DESC",
"TID_SHAMAN_DEFAULT_SKIN_DESC",
"TID_SHAMAN_PANDA_SKIN_DESC",
"TID_UNDERTAKER_DEFAULT_SKIN_DESC",
"TID_CROW_DEFAULT_SKIN_DESC",
"TID_CROW_WHITE_SKIN_DESC",
"TID_DEADMARIACHI_DEFAULT_SKIN_DESC",
"TID_BOW_DEFAULT_SKIN_DESC",
"TID_SNIPER_DEFAULT_SKIN_DESC",
"TID_MINIGUN_DEFAULT_SKIN_DESC",
"TID_BARRELBOT_DEFAULT_SKIN_DESC",
"TID_BLACKHOLE_DEFAULT_SKIN_DESC",
"TID_BEAR_DAMAGE",
"TID_BEAR_HEALTH",
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM",
"TID_RARITY_NAME_0",
"TID_BOUNTY_1",
