"TID","EN"
"TID_TUTORIAL_1_1","Hi, I'm Shelly! Let's get a move on.\nPush the blue stick to get me to that yellow circle."
"TID_TUTORIAL_5_1","Tap on targets to attack. Shoot that target!"
"TID_HINT_TAP_TO_MOVE_1","Use the virtual stick to move\nMove with your team"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","Tap on the enemies to shoot your Super!"
"TID_HINT_SHOOT_1","Tap to shoot"
"TID_HINT_DRAG_TO_ULTI_1","Tap to shoot your SUPER!"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","New Game Center login"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Do you want to save your current game on this Game Center account?"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google Account Alert"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","Do you want to load <name>'s game with experience level <number>? Warning: progress in the current game will be lost."
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Load game?"
"TID_BUTTON_VILLAGE_LOAD","Load"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center Alert"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","Do you want to load <name>'s game with experience level <number>? Warning: Progress in the current game will be lost."
"TID_BUTTON_AVATAR_LOAD","Load"
"TID_SETTINGS_SCREEN_TITLE","Settings"
"TID_SETTINGS_MUSIC","MUSIC"
"TID_SETTINGS_SFX","SOUND EFFECTS"
"TID_SETTINGS_OFF","Off"
"TID_SETTINGS_ON","On"
"TID_SETTINGS_LANGUAGE","Language"
"TID_ACCOUNT","Devices"
"TID_LINK_DEVICE_BUTTON","Link a device"
"TID_SETTINGS_FACEBOOK","FRIENDS"
"TID_CHANGE_NAME_BUTTON","Change Name"
"TID_CREDITS_BUTTON","Credits"
"TID_PRIVACY_POLICY_BUTTON","Privacy Policy"
"TID_PARENTS_GUIDE_BUTTON","Parent's Guide"
"TID_MULTIDEVICE_INFO","Sign in using your Game Center account to safeguard your progress and play with multiple iOS devices."
"TID_SETTINGS_GOOGLE","Google Play Sign-In"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","CONNECTED"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","DISCONNECTED"
"TID_FAQ_BUTTON","Help and support"
"TID_ABOUT","Credits\n\n<names>\n\nBrawl Stars ™ <version>\nCopyright 2016-2017 Supercell Ltd. All Rights Reserved.\nUS Patent Pending\nAll use of this software is subject to Terms and Conditions and Privacy Policy at www.supercell.com."
"TID_IAP_TRANSACTION_PENDING","Please wait. Transaction is pending."
"TID_RATE_APP_TITLE","Rate Brawl Stars"
"TID_RATE_APP_MESSAGE","Please rate or review Brawl Stars on App Store to give us valuable feedback!"
"TID_BUTTON_RATE_APP_LATER","Later"
"TID_BUTTON_RATE_APP_REVIEW","Review"
"TID_BUTTON_RATE_APP_NEVER","Never"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Account unlock unavailable"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Account unlock is unavailable at the moment. Please try again later!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Try again"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Invalid unlock code!"
"TID_ACCOUNT_LOCKED_TITLE","Account Locked"
"TID_ACCONT_LOCKED_TEXT","Your account has been locked for security reasons. Enter the unlock code to recover your account."
"TID_ACCOUNT_LOCKED_TEXT2","Enter unlock code here:"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","Tap to confirm"
"TID_NOT_ENOUGH_GEMS_TITLE","Not enough Gems"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nYou're out of Gems. Visit the Shop to get some more!"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","Go to Shop"
"TID_COIN_DOUBLER_TITLE","Purchase Coin Doubler"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","Add Coins to Coin Doubler"
"TID_COIN_DOUBLER_INFO","Doubles the next <c2edd1b><AMOUNT></c> Coins you earn from Brawls.\n\nExtra Coins can exceed the maximum event coins."
"TID_COIN_DOUBLER_INFO_WITH_COINS","Add <c2edd1b><AMOUNT></c> Coins to your Coin Doubler.\n\nCoin Doubler doubles the Coins you earn from brawls."
"TID_COIN_BOOST_TITLE","Purchase Coin Booster"
"TID_COIN_BOOST_TITLE_WITH_TIME","Add time to Coin Booster"
"TID_COIN_BOOST_INFO","Earn <c2edd1b><BOOST> %</c> more Coins from all sources for the next <c2edd1b><DAYS></c> days.\n\nExtra Coins can exceed the maximum event coins."
"TID_COIN_BOOST_INFO_WITH_TIME","Add <c2edd1b><DAYS></c> days to your Coin Booster.\n\nCoin Booster gives you <c2edd1b><BOOST> %</c> more Coins from all sources."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","Damage per dynamite"
"TID_STARS_1","Watch out: you have a crystal!"
"TID_STARS_2","Watch out: you have crystals!"
"TID_STARS_3","Watch out: you have a lot of crystals!"
"TID_STARS_4","Watch out: you have a ton of crystals!"
"TID_GATCHA_BUTTON_TITLE","BRAWL BOX"
"TID_EVENT_LOCKED","Locked"
"TID_SPECIAL_EVENT_TITLE_TOP","SPECIAL EVENT"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","active for"
"TID_SPECIAL_EVENT_STATUS_FUTURE","starting in"
"TID_EVENT_COMING_UP_INFO","This event will open in <TIME>"
"TID_ROCKET_BEACH_SKIN","BEACH BROCK"
"TID_CACTUS_PINK_SKIN","PINKY SPIKE"
"TID_SHAMAN_PANDA_SKIN","PANDA NITA"
"TID_CROW_WHITE_SKIN","WHITE CROW"
"TID_BULL_HAIR_SKIN","VIKING BULL"
"TID_TRICKSHOT_GOLD_SKIN","GOLD MEDALIST RICOCHET"
"TID_BARKEEP_GOLD_SKIN","GOLDEN BARLEY"
"TID_GUNSLINGER_ROCKSTAR_SKIN","ROCKSTAR COLT"
"TID_STAT_HEAL","Heal"
"TID_LUCHADOR_RUDO_SKIN","EL RUDO PRIMO"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","Buy"
"TID_EVENTS_NEW_EVENT","New Event!"
"TID_SETTINGS_BRAWLHINTS","Battle Hints"
"TID_COLLECTED_COINS_INFO","You have collected <CURRENT> Coins out of the maximum of <MAX> from <PLANET>"
"TID_COLLECTED_COINS_INFO_CAPPED","You have collected all the Coins available on <PLANET>"
"TID_FIRST_WIN_ON_PLANET_INFO","First win against other players on <PLANET> is worth <AMOUNT> extra Coins"
"TID_TICKET_COUNTER_INFO","Find Event Tickets inside Brawl Boxes.\n\nSpend Tickets to Brawl here!"
"TID_NOT_ENOUGH_TICKETS","Not enough tickets"
"TID_EVENT_LIST_GAME_ROOMS","GAME ROOMS"
"TID_EVENT_LIST_WELCOME","Welcome to Brawl Stars!"
"TID_COOP","Co-op Brawl"
"TID_COOP_NOT_SUPPORTED","Co-op Brawl not supported with this event"
"TID_PRACTISE_NOT_SUPPORTED","Practice not supported with this event"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","New Facebook login"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Do you want to link your current game to this Facebook account?"
"TID_BUTTON_OKAY","Okay"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","This icon requires <HERO>"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","Invite friends and\nplay together"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","You can spend multiple tickets per game to get better rewards."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","Sole Survivor"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","3 vs Robots"
"TID_HIGHSTAKES_REWARDS","Rewards x<COUNT>"
"TID_HIGHSTAKES_COST","Tickets: <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","Exit Brawl Stars?"
"TID_POPUP_ANDROID_EXIT","Are you sure you want to exit Brawl Stars?"
"TID_ROOM_NOT_SUPPORTED","Game rooms not supported in this event"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Purchase failed"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Billing server not responding. Please try again later."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Ok"
"TID_IAP_NOT_AVAILABLE","Please enable In-App Purchases in your device restrictions settings."
"TID_NEWS_TITLE","NEWS"
"TID_STAT_DAMAGE_PER_ARROW","Damage per arrow"
"TID_STAT_DAMAGE_PER_MINE","Damage per trap"
"TID_STAT_DAMAGE_PER_SPIKE","Damage per spike"
"TID_STAT_DAMAGE_PER_DAGGER","Damage per dagger"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebook connected"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Connect to Facebook to see your Facebook friends here!"
"TID_FRIENDS_NO_FRIENDS","No friends"
"TID_UNLOCK_SKIN_CONTENT","\n\nBUY <NAME> SKIN"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Connection lost"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Another device is connecting to this game."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Reload"
"TID_BAD_CONNECTION","Bad network connection"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook Alert"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","This Facebook account is already linked to another Brawl Stars game. Link it to your current game instead?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","Free event reward claimed"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT> gems received!"
"TID_BLOCKED_TEAM_READY","Cannot display this while ready"
"TID_SHOTGUN_BANDITA_SKIN","BANDITA SHELLY"
"TID_SHUTDOWN_STARTED","Game is closing for a short maintenance break in 5 minutes."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Sorry, the servers are under maintenance. Please try again in a few hours."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Sorry, the servers are under maintenance. Please try again in a couple hours."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Sorry, the servers are under maintenance. Please try again in about an hour and a half."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Sorry, the servers are under maintenance. Please try again in about an hour."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Sorry, the servers are under maintenance. Please try again in about <value> minutes."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Sorry, the servers are under maintenance. Please try again in a few minutes."
"TID_SHUTDOWN_BATTLE_DISABLED","Game is closing for a maintenance in a few minutes. Starting new games is disabled until maintenance is over."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Enter room code."
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","You don't have access to accept or reject join requests."
"TID_CLAN_RESPONSE_71","Elders have a cooldown between kicks"
"TID_STAT_MAX_DAMAGE","Damage at max range"
"TID_STAT_DAMAGE_PER_BOMB","Damage per grenade"
"TID_ELDER_KICK_FAIL_COOLDOWN","You have recently kicked a clan member. Try again in <time>."
"TID_LUCHADOR_KING_SKIN","EL REY PRIMO"
"TID_PLAYER_DEFEATED_BR","Brawler defeated"
"TID_BALL_1","Backyard Bowl"
"TID_HINT_GET_BALL","Get the Ball!"
"TID_LASER_BALL_INTRO_TEXT","Score two goals to win!"
"TID_AFK_WARNING","Idle Warning! Please move!"
"TID_AFK_DISCONNECTED_MSG","You were disconnected from the battle because of idling or bad network"
"TID_AFK_BANNED_MSG","You are banned from your current battle because of idling or bad network. You will be allowed back into the game once the battle is over."
"TID_AFK_DISCONNECTED_TITLE","Idle Disconnect"
"TID_AFK_BANNED_TITLE","Banned From Battle"
"TID_AFK_RELOAD","Reload"
"TID_GAME_MODE_7","BOSS FIGHT"
"TID_GAME_MODE_7_DESC","Five players attempt to defeat one player's BOSS Brawler as quickly as possible!"
"TID_BOSS_INTRO_TEXT_ATTACK","Defeat the Boss as quickly as possible"
"TID_BOSS_INTRO_TEXT_DEFEND","You are the Boss! Survive as long as possible!"
"TID_BOSS_1","Calamity Canyon"
"TID_SEASON_END_POPUP_TITLE","Season Ended!"
"TID_SEASON_END_POPUP_REWARD","REWARD"
"TID_SEASON_END_POPUP_GOLD_VALUE_WITH_BOOST","<VALUE><c00ff00>+<BOOST></c>"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_BOLTS_MIGRATION_TITLE","Important Changes!"
"TID_BOLTS_MIGRATION_OK","Ok"
"TID_BOLTS_MIGRATION_INFO","The new Brawler upgrade system no longer uses Elixir. You have been refunded <BOLTS> Upgrade Tokens for your Elixir and previous Brawler upgrades. Use Upgrade Tokens to upgrade your Brawlers!\n\nDuplicate Brawlers and therefore also Chips have been removed from the game. You have been refunded <GEMS> Gems for your Chips. Enjoy!"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","YOUR ELIXIR HAS BECOME UPGRADE TOKENS"
"TID_BOLTS_MIGRATION_CHIP_GEM","YOUR CHIPS WERE CASHED OUT INTO GEMS"
"TID_STAT_HEALING_PER_SEC","Healing per second"
"TID_STAT_DAMAGE_PER_CARD","Damage per card"
"TID_OVERTIME","Overtime!"
"TID_COIN_DOUBLER_EXPIRED","Coin doubler exhausted"
"TID_COIN_DOUBLER_EXPIRED_INFO","Your coin doubler just ran out of charges. You can renew the doubler from the shop.\n\n<ccc7700>Coin doubler gives you best value (<c009900>2X</c><ccc7700>) value for you gems.</c>"
"TID_COIN_DOUBLER_EXPIRED_GO_TO_SHOP","Check out the shop!"
"TID_COIN_BOOSTER_EXPIRED","Coin booster expired"
"TID_COIN_BOOSTER_EXPIRED_INFO","Your coin booster has expired. You can renew the booster from the shop.\n\n<ccc7700>If you play a lot, the coin booster can provide you with AMAZING value. Combine with coin doubler to rocket your coin input through the roof!</c>"
"TID_COIN_BOOSTER_EXPIRED_GO_TO_SHOP","Check out the shop!"
"TID_STARTER_PACK_XP_REQ","Special offer for reaching experience level <XPLEVEL>"
"TID_VALUE","value"
"TID_SHOP_ONE_TIME_PURCHASE","This offer is a ONE time purchase!"
"TID_HINT_MAKE_GOAL_1","Tap to kick the Ball"
"TID_BALL_2","Triple Dribble"
"TID_BALL_3","Pinhole Punt"
"TID_STARTER_PACK_1","SHELLY'S STASH"
"TID_STARTER_PACK_2","BULL'S BAG"
"TID_STARTER_PACK_3","POCO'S POUCH"
"TID_BLACKHOLE_DEFAULT_SKIN","Default"
"TID_GOLD_CAP_HIT","Coin limit reached."
"TID_GATCHA_BUTTON_BOX_STACK_FULL","Box stack full"
"TID_COOP_1","Pachinko Park"
"TID_GAME_MODE_8","ROBO RUMBLE"
"TID_GAME_MODE_8_DESC","Defend the safe from killer Robots! The longer you defend, the better the reward!"
"TID_COOP_INTRO_TEXT","Defend the safe as long as possible!"
"TID_SELECT_EVENT_POPUP_TITLE","Select event"
"TID_BARREL_BOT","DARRYL"
"TID_BARREL_BOT_DESC","Darryl is a shotgun-toting, double-wielding robot who's ready to roll!"
"TID_BARREL_BOT_WEAPON","DOUBLE DEUCE"
"TID_BARREL_BOT_WEAPON_DESC","These double barrel shotguns fire two staggered blasts of heavy close-range damage."
"TID_BARREL_BOT_ULTI","BARREL ROLL"
"TID_BARREL_BOT_ULTI_DESC","Darryl jumps into his barrel and rolls around, bouncing off walls and damaging any enemies he hits."
"TID_ARTILLERY_DUDE","Artillery Dude"
"TID_ARTILLERY_DUDE_DESC","Artillery Dude desc"
"TID_ARTILLERY_DUDE_WEAPON","Artillery Dude weapon"
"TID_ARTILLERY_DUDE_WEAPON_DESC","Artillery Dude weapon desc"
"TID_ARTILLERY_DUDE_ULTI","Artillery Dude Super"
"TID_ARTILLERY_DUDE_ULTI_DESC","Artillery Dude Super desc"
"TID_ITEM_NAME_1_0","HEALTH PIN"
"TID_ITEM_NAME_2_0","ATTACK PIN"
"TID_ITEM_NAME_3_0","SUPER PIN"
"TID_ITEM_NAME_1_1","HEALTH BADGE"
"TID_ITEM_NAME_2_1","ATTACK BADGE"
"TID_ITEM_NAME_3_1","SUPER BADGE"
"TID_ITEM_NAME_1_2","HEALTH MEDAL"
"TID_ITEM_NAME_2_2","ATTACK MEDAL"
"TID_ITEM_NAME_3_2","SUPER MEDAL"
"TID_ITEM_NAME_1_3","HEALTH CREST"
"TID_ITEM_NAME_2_3","ATTACK CREST"
"TID_ITEM_NAME_3_3","SUPER CREST"
"TID_ITEM_NAME_SPECIAL","STAR POWER"
"TID_HERO_INFO_ITEM_LOCKED","You can find or purchase this upgrade once you've collected all <c<COLOR>><RARITY></c>"
"TID_HERO_INFO_ITEM_OWNED","You own this upgrade"
"TID_HERO_INFO_LOCKED_INFO","Unlock Brawler from Brawl Boxes"
"TID_ITEM_RARITY_0","Pins"
"TID_ITEM_RARITY_1","Badges"
"TID_ITEM_RARITY_2","Medals"
"TID_ITEM_RARITY_3","Crests"
"TID_ITEM_RARITY_4","Star Power"
"TID_ITEM_RARITY_COLOR_0","ffffff"
"TID_ITEM_RARITY_COLOR_1","ffffff"
"TID_ITEM_RARITY_COLOR_2","ffffff"
"TID_ITEM_RARITY_COLOR_3","ffffff"
"TID_ITEM_RARITY_COLOR_4","ffffff"
"TID_HERO_INFO_CRAFT_UPGRADE","Buy"
"TID_HERO_INFO_ITEM_SET_LABEL","<c<COLOR>><SET></c>"
"TID_SPEC_ABI_FREEZE","Shell Shock"
"TID_SPEC_ABI_BERSERKER","Berserker"
"TID_SPEC_SELF_DESTRUCT","Revenge"
"TID_SPEC_ABI_CACTUS_HEAL","Fertilize"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","Medical Use"
"TID_SPEC_ABI_REPAIR_TURRET","Energize"
"TID_SPEC_ABI_PET_LIFESTEAL","Bear With Me"
"TID_SPEC_ABI_STEAL_SOULS","Creepy Harvest"
"TID_SPEC_ABI_SPOT","Circling Eagle"
"TID_SPEC_ABI_AMBUSH","Ambush"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","Black Portal"
"TID_SPEC_ABI_SPEED","Slick Boots"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","Mama's Hug"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","Super Bouncy"
"TID_SPEC_ABI_FIRE_DOT_ULTI","El Fuego"
"TID_SPEC_LAST_STAND","Swan Song"
"TID_SPEC_BURN","Incendiary"
"TID_SPEC_CRIPPLE","Extra Toxic"
"TID_SPEC_ABI_BARREL_DEFENSE","Steel Hoops"
"TID_SPEC_HEAL_MAIN_ATTACK","Da Capo!"
"TID_SPEC_ABI_FREEZE_DESC","Shelly's shocking Super shells slow down enemies for <c00cc00><VALUE1></c> seconds!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","+<c00cc00><VALUE2></c> damage from weapon and Super against brawlers with <VALUE1>% or less health"
"TID_SPEC_ABI_BERSERKER_DESC","When Bull falls below <c00cc00><VALUE1>%</c> health, his reload speed doubles!"
"TID_SPEC_SELF_DESTRUCT_DESC","When Dynamike is defeated he throws six sticks of dynamite causing <c00cc00><VALUE1></c> damage each"
"TID_SPEC_ABI_CACTUS_HEAL_DESC","After using Super, Spike regenerates <c00cc00><VALUE1></c> health per second by staying in its area of effect."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Barley takes a swig from every bottle he tosses, regaining <c00cc00><VALUE1></c> health from each main attack."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie modifies her Shock Rifle to recharge her turrets! Hitting a turret restores <c00cc00><VALUE1></c> of its missing health."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nita recovers <c00cc00><VALUE1></c> health whenever her bear hits an enemy. When Nita deals damage, her bear regains <c00cc00><VALUE2></c> health."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis can now see and reap the souls of defeated enemy Brawlers. Collecting a soul restores <c00cc00><VALUE1></c> of his health."
"TID_SPEC_SPOT_FROM_AIR_DESC","When using his Super, Crow can spot all hidden enemies from the air. Also teammates will see them!"
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","When Power Chord hits friendly Brawlers they now heal for <c00cc00><VALUE1></c> health."
"TID_SPEC_ABI_SPOT_DESC","Bo gains the ability to spot enemies hidden in bushes from an uncanny distance. Shared with teammates!"
"TID_SPEC_ABI_AMBUSH_DESC","Like a viper, Piper sets up an ambush whenever she is hidden in a bush, dealing +<c00cc00><VALUE1></c> damage (at max range)."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Tara's Super cracks open a dimensional portal! A shadowy version of Tara appears and attacks her enemies."
"TID_SPEC_ABI_TODO_DESC","Special ability undefined"
"TID_SPEC_ABI_SPEED_DESC","Colt gets slick new boots that put a spring in his step, increasing his movement speed!"
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike can now use the concussive force of his attacks and Super to propel himself in the air, even over walls!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Whenever Pam hits enemies with Scrapstorm, she heals herself and nearby friendly Brawlers for <c00cc00><VALUE1></c> health."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Ricochet's bullets, from attack and Super alike, get supercharged by their first bounce and deal +<c00cc00><VALUE1></c> damage!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","El Primo comes down like a comet! Enemies caught in his Super will burn for <c00cc00><VALUE1></c> damage over 4 seconds."
"TID_SPEC_LAST_STAND_DESC","Poco plays his swan song at the very moment he expires. Friendly Brawlers around him recover <c00cc00><VALUE1></c> health!"
"TID_SPEC_BURN_DESC","Brock's main attack rockets set the ground on fire on impact. Enemies in the area take <c00cc00><VALUE1></c> damage per second!"
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Darryl's newly reinforced barrel shields him during his Super roll, reducing all damage he takes by <c00cc00><VALUE1></c>%."
"TID_SPEC_CRIPPLE_DESC","Crow's poison saps the strength of enemies, causing them to do <c00cc00><VALUE1></c>% less damage while the poison is active."
"TID_SEASON_ENDED_NOTI","Season has ended! Season rewards are waiting for you."
"TID_BATTLE_ROYALE_TEAM_1","Skull Creek"
"TID_GAME_MODE_9","TEAM SHOWDOWN"
"TID_GAME_MODE_9_DESC","Take down the other four teams. If you are defeated, you will respawn in a while if your teammate is still alive!"
"TID_WAVE_APPROACHING","Wave <number>"
"TID_TEAMS_LEFT","Teams left: <num>"
"TID_TEAM_MATE_RESPAWNING","Teammate respawning in: <num>"
"TID_BOSS_APPROACHING","Wave <number>: <ccc0000>Boss Incoming!</c>"
"TID_COOP_2","Steel Junction"
"TID_BOSS_2","Hall of the Mole King"
"TID_BEAR_DAMAGE","Bear Damage"
"TID_BEAR_HEALTH","Bear Health"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","Teams of two"
"TID_SPEC_ABI_PUSHBACK_SELF","Dyna-Jump"
"TID_VIEW_PROFILE_BUTTON","View Profile"
"TID_REPORT_PLAYER_BUTTON","Report"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","Report <name>?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nAre you sure you want to report <name> for inappropriate behavior?"
"TID_PLAYER_ALREADY_REPORTED","This player has already been reported!"
"TID_STARTER_PACK_4","COFFER OFFER"
"TID_NEED_HERO","Can not purchase Skin. Need to unlock Brawler first."
"TID_EVENT_ENDING","<GAMEMODE> is ending soon!"
"TID_TEAM_DISPLAY_TITLE_CLAN","BAND GAME ROOMS"
"TID_TICKETS_REVEIVED","<AMOUNT> event tickets received!"
