"TID","MS"
"TID_VOODOO_WEAPON","TENAGA UNSUR"
"TID_VOODOO_WEAPON_DESC","Juju melontar peluru yang diperkasakan oleh persekitaran tempat dia berdiri, memberikannya sifat berbeza!\nDarat: Lebih banyak kerosakan\nRumput: Lebih jauh\nAir: Mempunyai kesan perlahan"
"TID_VOODOO_ULTI","DARI ALAM LAIN"
"TID_VOODOO_ULTI_DESC","Juju menyeru Gris-Gris. Anak patung voodoo yang seram ini mengheret dirinya ke musuh terdekat dan melontar jarum yang melakukan kerosakan ke arah musuh."
"TID_SEASON_BOX_INFO_POPUP_SUBTITLE","Dapatkan trofi musim dengan memperoleh 1000 trofi brawler!"
"TID_SEASON_BOX_INFO_POPUP_LEVELS","TAHAP KOTAK TROFI"
"TID_SEASON_BOX_INFO_POPUP_UNLOCKS","DIBUKA DI"
"TID_SEASON_BOX_INFO_POPUP_DROPS","GANJARAN TERJAMIN"
"TID_SEASON_BOX_INFO_POPUP_GUARANTEE","KULIT TERJAMIN"
"TID_SEASON_BOX_INFO_POPUP_OTHERS","GANJARAN LAIN"
"TID_GATCHA_SCREEN_YOU_GOT_CLUB_PIGGY_DROPS","ANDA DAPAT GANJARAN INI DARIPADA GANJARAN MEGA:"
"TID_SEASON_BOX_INFO_BUTTON","BAGAIMANAKAH CARANYA MEMBUKA KOTAK TROFI?"
"TID_SEASON_BOX_INFO_BUTTON_TOOLTIP","Capai sejumlah <TOTAL> trofi atau dapatkan <TROPHIES> trofi dengan salah satu brawler anda untuk membuka kotak trofi yang penuh dengan ganjaran!"
"TID_SEASON_MAX_TROPHIES","REKOD TERTINGGI MUSIM <NUM>"
"TID_LEADERBOARD_TAB_CURRENT_SEASON","MUSIM SEMASA"
"TID_LEADERBOARD_TAB_ALL_TIME_HIGH","TAHAP TERTINGGI"
"TID_LEADERBOARD_TAB_PRESTIGE","PRESTIJ"
"TID_LEADERBOARD_TAB_LEGACY_ALL_TIME_HIGH","WARISAN"
"TID_ARCADE_OVERCHARGE","BOT BIDIK"
"TID_ARCADE_OVERCHARGE_DESC","Turet 8-Bit kini mempunyai laser yang menembak musuh berdekatan. Tembakan melakukan <c00cc00><!card.character.ultiSkill.overchargedSummonedCharacter.autoAttackDamage></c> kerosakan."
"TID_SEASON_BOX_BATTLE_END_LABEL","PERKEMBANGAN MUSIM"
"TID_SEASON_BOX_ENDING_TOOLTIP","Masa semula musim trofi adalah berbeza untuk setiap pemain. Bersedia untuk membuka Kotak Trofi anda!"
"TID_PROFILE_SEASON_PRESTIGES_TITLE","PRESTIJ"
"TID_HOMEPAGE_GUIDE_SEASON_TROPHY_BOX_FEATURE_UNLOCKED","Dapatkan trofi musim untuk meningkatkan Kotak Trofi anda!"
"TID_VOODOO_SP_1","GRIS-GRIS BERPELINDUNG"
"TID_VOODOO_SP_1_DESC","Gris-Gris diseru dengan perisai pelindung."
"TID_VOODOO_SP_2","JARUM MENGEBASKAN"
"TID_VOODOO_SP_2_DESC","Serangan Gris-Gris kini turut memperlahankan musuh selama <c00cc00><!card.projectile.statuseffectenemy.duration.ticksasseconds></c> saat"
"TID_VOODOO_GADGET_1","KUASA VOODOO"
"TID_VOODOO_GADGET_1_DESC","Serangan utama Juju yang seterusnya ada kuasa ketiga-tiga unsur."
"TID_SILENCER_OVERCHARGE","PEMEGUN SENYAP"
"TID_SILENCER_OVERCHARGE_DESC","Super Otis kini turut memegunkan musuh selama <c00cc00><VALUE1></c> saat apabila terkena lawan."
"TID_VOODOO_GADGET_2","AHLI ELEMEN"
"TID_VOODOO_GADGET_2_DESC","Juju mendapat penguatan sementara berdasarkan persekitaran tempat dia berdiri.\nTanah: Pengurangan kerosakan\nRumput: Halimunan\nAir: Peningkatan kelajuan pergerakan"
"TID_VOODOO_PET_DAMAGE","Kerosakan Gris-Gris"
"TID_VOODOO_PET_HEALTH","Nilai nyawa Gris-Gris"
"TID_BRAWLPASS_POPUP_PLUS_UNLOCKED_PROGRESS_EXTRA","+<PERCENT>% KEMAJUAN"
"TID_ROLLER_OVERCHARGE","INFINITRO"
"TID_ROLLER_OVERCHARGE_DESC","Super Stu boleh terus digunakan semasa hipercas."
"TID_DEMONIC_ABILITY_1","Mimpi Ngeri Berulang"
"TID_DEMONIC_ABILITY_2","Tanda Mata Tersihir"
"TID_DEMONIC_ABILITY_3","Dendam Jahat"
"TID_DEMONIC_ABILITY_4","Sabit Kematian"
"TID_DEMONIC_ABILITY_5","Keberangan Syaitan"
"TID_DEMONIC_ABILITY_6","Gerombolan Dirasuk"
"TID_DEMONIC_ABILITY_7","Pertukaran Jahat"
"TID_DEMONIC_ABILITY_8","Api Syaitan"
"TID_ANGELIC_ABILITY_1","Ketangkasan Malaikat"
"TID_ANGELIC_ABILITY_2","Cucuran Rahmat"
"TID_ANGELIC_ABILITY_3","Hukuman Syurga"
"TID_ANGELIC_ABILITY_4","Perjalanan Suci"
"TID_ANGELIC_ABILITY_5","Perlindungan Ketuhanan"
"TID_ANGELIC_ABILITY_6","Pengikut Setia"
"TID_ANGELIC_ABILITY_7","Cahaya Suci"
"TID_ANGELIC_ABILITY_8","Peluru Dirahmati"
"TID_DEMONIC_ABILITY_1_DESC","Menjadi halimunan apabila anda mengalahkan brawler musuh. <SECOND> Projektil syaitan bumerang kembali kepada anda."
"TID_DEMONIC_ABILITY_2_DESC","Kerahkan haiwan kesayangan syaitan untuk gantikan sekutu yang tewas. <SECOND> projektil syaitan meninggalkan kesan kawasan syaitan."
"TID_DEMONIC_ABILITY_3_DESC","Super anda mengecas apabila menerima kerosakan. <SECOND> Haiwan kesayangan syaitan anda tinggalkan kesan kawasan merosakkan apabila ditewaskan."
"TID_DEMONIC_ABILITY_4_DESC","Serangan utama anda menembak projektil syaitan."
"TID_DEMONIC_ABILITY_5_DESC","Penggunaan Super anda turut menembak projektil syaitan."
"TID_DEMONIC_ABILITY_6_DESC","Super dicas lebih cepat. <SECOND> Semua haiwan peliharaan anda memiliki lebih nilai nyawa."
"TID_DEMONIC_ABILITY_7_DESC","Kawasan syaitan yang melakukan kerosakan wujud selepas brawler musuh dikalahkan."
"TID_DEMONIC_ABILITY_8_DESC","Mengalahkan brawler musuh akan menyeru haiwan kesayangan syaitan. <SECOND> Kesan kawasan syaitan terbakar."
"TID_ANGELIC_ABILITY_1_DESC","Super dicas mengikut masa. <SECOND> Semua haiwan peliharaan anda menyerang dengan lebih pantas."
"TID_ANGELIC_ABILITY_2_DESC","Penyembuhan mengecas Super anda. <SECOND> Projektil malaikat menyembuhkan sekutu anda."
"TID_ANGELIC_ABILITY_3_DESC","Penggunaan serangan utama anda turut menembak projektil malaikat."
"TID_ANGELIC_ABILITY_4_DESC","Dapat galakan kelajuan selepas menggunakan Super. <SECOND> Kesan kawasan malaikat mengerahkan haiwan kesayangan malaikat."
"TID_ANGELIC_ABILITY_5_DESC","Mendapat perisai sementara apabila mengenakan kerosakan. <SECOND> Nilai nyawa semua haiwan peliharaan lebih tinggi."
"TID_ANGELIC_ABILITY_6_DESC","Mewujudkan kesan kawasan Malaikat merosakkan apabila bergerak."
"TID_ANGELIC_ABILITY_7_DESC","Super anda mencipta kesan kawasan malaikat yang melakukan kerosakan."
"TID_ANGELIC_ABILITY_8_DESC","Anda mengisi peluru dengan lebih cepat. <SECOND> Kawasan kesan malaikat mewujudkan projektil malaikat."
"TID_BARRELBOT_OVERCHARGE","TONG PELURU"
"TID_BARRELBOT_OVERCHARGE_DESC","Menembak dengan senapang patah di sekelilingnya semasa melakukan Himpitan Tong. Setiap tembakan melakukan <c00cc00><VALUE1></c> kerosakan."
"TID_COLLAB_DEMONS_ABILITY_SELECTED","AKTIF"
"TID_COLLAB_DEMONS_ANGELS_TITLE","MALAIKAT"
"TID_COLLAB_DEMONS_DEMONS_TITLE","SYAITAN"
"TID_COLLAB_ANGELS_HOW_TO_GET","Hanya tersedia apabila anda ialah Malaikat"
"TID_COLLAB_DEMONS_HOW_TO_GET","Hanya tersedia apabila anda ialah Syaitan"
"TID_COLLAB_DEMONS_NEW_TOURNAMENT","PERTANDINGAN BAHARU"
"TID_COLLAB_DEMONS_NEW_DAY","TIKET BAHARU!"
"TID_COLLAB_DEMONS_TITLE","MALAIKAT LWN SYAITAN"
"TID_COLLAB_DEMONS_RANK","PANGKAT"
"TID_SEASON_BOX_WARNING","MUSIM BAKAL TAMAT"
"TID_RUFFS_OVERCHARGE","BUDAK TERBAIK"
"TID_RUFFS_OVERCHARGE_DESC","Super Ruffs melakukan <c00cc00><VALUE1>%</c> lebih kerosakan dan peningkatan kuasanya mengecas hipercas sepenuhnya."
"TID_TITLE_OG_RANK_35","Titan Trofi"
"TID_COLLAB_DEMONS_GACHA_HOW_TO_OPEN","KETIK DAN TAHAN!"
"TID_ARTILLERYDUDE_OVERCHARGE","BEDILAN BAHARU"
"TID_ARTILLERYDUDE_OVERCHARGE_DESC","Penny mengerahkan meriam lebih besar yang menembak <c00cc00><VALUE1></c> bola meriam pada satu-satu masa dan bukannya 1."
"TID_COLLAB_DEMONS_OPEN_MORE_ANGEL_DROPS","Buka lebih banyak Ganjaran Malaikat"
"TID_COLLAB_DEMONS_OPEN_MORE_DEMON_DROPS","Buka lebih banyak Ganjaran Syaitan"
"TID_COLLAB_DEMONS_CHANCE_TO_UNLOCK","Peluang untuk membuka!"
"TID_COLLAB_DEMONS_CHANCE_TO_UNLOCK_ANGEL","Boleh dibuka pada hari berikutnya anda ialah Malaikat"
"TID_COLLAB_DEMONS_CHANCE_TO_UNLOCK_DEMON","Boleh dibuka pada hari berikutnya anda ialah Syaitan"
"TID_COLLAB_DEMONS_PLAY","PILIH"
"TID_COLLAB_DEMONS_UNAVAILABLE_WHEN_DEMON","Boleh dimain pada hari berikutnya anda ialah Syaitan"
"TID_COLLAB_DEMONS_EVENT_ENDS_IN","Acara tamat:"
"TID_COLLAB_DEMONS_DEMON_FOR","SYAITAN selama:"
"TID_COLLAB_DEMONS_ANGEL_FOR","MALAIKAT selama:"
"TID_BUTTON_CHOOSE","PILIH"
"TID_BUTTON_LETS_GO","JOM!"
"TID_COLLAB_DEMONS_UNAVAILABLE_WHEN_ANGEL","Boleh dimain pada hari berikutnya anda ialah Malaikat"
"TID_DEMONS_CHOOSE_SIDE","Anda boleh memilih pihak anda... sekarang!"
"TID_DEMONS_FREE_WILL","KEHENDAK BEBAS"
"TID_COLLAB_BUTTON_ANGELS_FOR","MALAIKAT selama <TIMER>"
"TID_COLLAB_BUTTON_DEMONS_FOR","SYAITAN selama <TIMER>"
"TID_RANDOM_REWARD_DEMONS_TOOLTIP","Menangi pertempuran untuk memperoleh ganjaran Starr istimewa setiap hari. Buka untuk mendapatkan ganjaran unik!\n\nGanjaran Starr disegar semula dalam <cDE9700><TIME></c>"
"TID_RANDOM_REWARD_SUBWAY_TOOLTIP","Menangi pertempuran untuk memperoleh Landasan. Choo Choo!\n\nLandasan disegar: <cDE9700><TIME></c>"
"TID_RANDOM_REWARD_BRAWLOWEEN_2025_TOOLTIP","Menangi pertempuran untuk memperoleh Gula-gula. Sedap!\n\nGula-gula disegar: <cDE9700><TIME></c>"
"TID_CONFIRM_LEAVE_CLUB_TITLE","TINGGALKAN KELAB SENDIRI?"
"TID_CONFIRM_LEAVE_CLUB_DESCRIPTION","Adakah anda pasti mahu meninggalkan kelab anda sendiri <c00ff00><CLUB1></c> dan menyertai <c00ff00><CLUB2></c>?"
"TID_CONFIRM_LEAVE_CLUB_LEAVE_BUTTON","YA"
"TID_CONFIRM_LEAVE_CLUB_CANCEL_BUTTON","BATAL"
"TID_SKIN_INFO_ANGELDEMONS","MALAIKAT LWN SYAITAN"
"TID_TILE_MASTERY_VOODOO","Disihir"
"TID_TILE_MASTERY_GHOST","Dihantui"
"TID_COLLAB_4","HURU-HARA"
"TID_COLLAB_5","MALAIKAT & SYAITAN"
"TID_COLLAB_DEMONS_LEADERBOARD_TITLE","PERTANDINGAN"
"TID_SCOREBOARD_MORE_TICKETS_IN","+<cffffff> dalam <NUM><TIME></c>"
"TID_SCOREBOARD_ENDS_IN","Pertandingan tamat: <cffffff><TIME></c>"
"TID_SCOREBOARD_JOINING_NEXT_SCOREBOARD","Pertandingan bermula:"
"TID_SCOREBOARD_JOINING","Sedang sertai pertandingan!\nSila tunggu..."
"TID_SCOREBOARD_CALCULATING_REWARDS","Menunggu ganjaran..."
"TID_SCOREBOARD_EVENT_OVER","PERTANDINGAN SELESAI!"
"TID_SCOREBOARD_WARNING_NOT_ENOUGH_TICKETS","Tidak cukup tiket"
"TID_SCOREBOARD_WARNING_NEED_TO_CLAIM_TICKETS_FIRST","Kumpul tiket anda sebelum bermain!"
"TID_SCOREBOARD_GAME_MODE_ONE_TOP_PLAY","1 untuk MAIN"
"TID_SCOREBOARD_DAY_X_OF_Y","HARI <NUM>/<TOTAL>"
"TID_SCOREBOARD_END_NOTIFICATION","Anda menyertai pertandingan dan mencapai KEDUDUKAN <POSITION>!"
"TID_SCOREBOARD_HOMESCREEN_TICKET_TOOLTIP","Baki tiket kemasukan untuk pertandingan. Setiap kemenangan yang dimainkan dengan tiket boleh meningkatkan kedudukan anda di papan mata!"
"TID_SCOREBOARD_BATTLE_SCORE_TITLE","MATA ANDA"
"TID_SCOREBOARD_BATTLE_END_SCORE_SHOWER","SKOR DASAR"
"TID_SCOREBOARD_BATTLE_END_SCORE_TIME_BONUS","Bonus Masa"
"TID_TEMPORARY_HERO_TEARDOWN_NOTIFICATION","Brawler <HERO> tidak lagi tersedia! Ganjaran penguasaan yang tidak dituntut akan dilampirkan pada pemberitahuan!"
"TID_TEMPORARY_HERO_TEARDOWN_WITHOUT_REWARDS_NOTIFICATION","Brawler <HERO> tidak lagi tersedia."
"TID_CLUB_PIGGY_BANK_HOMESCREEN_TICKET_TOOLTIP","Baki tiket kemasukan untuk Khinzir Mega. Setiap kemenangan yang dimainkan dengan tiket akan mengisi Khinzir Mega untuk kelab anda!"
"TID_CLUB_XMAS_HOMESCREEN_TICKET_TOOLTIP","Baki tiket kemasukan untuk Pokok Mega. Setiap kemenangan daripada bermain menggunakan tiket akan mengisi Pokok Mega untuk kelab anda!"
"TID_COLLAB_DEMONS_NEW_TOURNAMENT_ENEMIES_FOUND","Peserta dipilih"
"TID_COLLAB_DEMONS_NEW_SCOREBOARD_TOOLTIP","Sertai Pertandingan!"
"TID_COLLAB_DEMONS_NEW_DAY_TOOLTIP","Kumpul tiket!"
"TID_SEASON_BOX_INFO_POPUP_RARITIES","PELUANG UNTUK GANJARAN"
"TID_TILE_BATTLEPASSPLUS_SEASON32","Kuasa Ghaib"
"TID_TILE_BATTLEPASSPLUS_SEASON33","Animasi"
"TID_BRAWL_PASS_SEASON_31","MALAIKAT LWN SYAITAN"
"TID_BRAWL_PASS_SEASON_32","STUDIO KARTUN STARR 2"
"TID_COLLAB_DEMONS_ABILITY_CONTINUE","TERUSKAN"
"TID_COLLAB_DEMONS_ABILITY_EQUIP","AKTIFKAN"
"TID_COLLAB_DEMONS_ABILITY_ANGELS","KEUPAYAAN MALAIKAT"
"TID_COLLAB_DEMONS_ABILITY_DEMONS","KEUPAYAAN SYAITAN"
"TID_COLLAB_DEMONS_ABILITY_TEMPORARILY_AVAILABLE","Tersedia buat sementara waktu untuk <TIME>"
"TID_COLLAB_DEMONS_ABILITY_ACTIVE_ANGELS","Aktif untuk semua brawler jika anda Malaikat"
"TID_COLLAB_DEMONS_ABILITY_ACTIVE_DEMONS","Aktif untuk semua brawler jika anda Syaitan"
"TID_COLLAB_DEMONS_ABILITIES_COMPLETE","SELESAI"
"TID_COLLAB_DEMONS_ABILITIES_ACTIVE","AKTIF"
"TID_COLLAB_DEMONS_GACHA_CLAIM","KUMPUL"
"TID_COLLAB_DEMONS_GACHA_ANGELS","Ganjaran Malaikat"
"TID_COLLAB_DEMONS_GACHA_DEMONS","Ganjaran Syaitan"
"TID_KILL_CONFIRMED_INTRO_TEXT","Kumpul Roh pihak lawan yang kalah!"
"TID_DELIVERY_AVATAR_PASSIVES_FOR","Tersedia sementara waktu untuk <TIMER>"
"TID_SHOP_OFFER_TITLE_57","MATA (LAMA)"
"TID_SHOP_OFFER_TITLE_58","GANJARAN MALAIKAT"
"TID_SHOP_OFFER_TITLE_59","GANJARAN SYAITAN"
"TID_SHOP_OFFER_INFO_58","Ganjaran Malaikat mengandungi ganjaran termasuk ganjaran yang unik kepada Malaikat!"
"TID_SHOP_OFFER_INFO_59","Ganjaran Syaitan mengandungi ganjaran termasuk ganjaran yang unik kepada Syaitan!"
"TID_CINEMA_GHOST_SHADE_SKIN","SHADE PAWAGAM"
"TID_CINEMA_GHOST_SHADE_SKIN_SHOP","SHADE\nPAWAGAM"
"TID_RUDE_ICE_DUDE_SKIN","LOU BIADAB"
"TID_RUDE_ICE_DUDE_SKIN_SHOP","LOU\nBIADAB"
"TID_SUGARPLUM_ROSA_SKIN","ROSA MANIS"
"TID_SUGARPLUM_ROSA_SKIN_SHOP","ROSA\nMANIS"
"TID_BIZARRE_MAISIE_SKIN","MAISIE LUAR BIASA"
"TID_BIZARRE_MAISIE_SKIN_SHOP","MAISIE\nLUAR BIASA"
"TID_TOON_KNIGHT_SKIN","ASH BOY"
"TID_TOON_KNIGHT_SKIN_SHOP","ASH BOY"
"TID_TOON_DUELIST_SKIN","CORDELIUS KERTAS"
"TID_TOON_DUELIST_SKIN_SHOP","CORDELIUS\nKERTAS"
"TID_SOUS_CHEF_RUFFS_SKIN","RUFFS TUKANG MASAK"
"TID_SOUS_CHEF_RUFFS_SKIN_SHOP","RUFFS\nTUKANG MASAK"
"TID_HIGH_FLYER_CHOLLA_SKIN","LOLA PRAMUGARI"
"TID_HIGH_FLYER_CHOLLA_SKIN_SHOP","LOLA\nPRAMUGARI"
"TID_RUSTY_OTIS_SKIN","OTIS BERKARAT"
"TID_RUSTY_OTIS_SKIN_SHOP","OTIS\nBERKARAT"
"TID_CLAN_ENTRY_ACTIVE_MEMBERS","<COUNT> ahli aktif minggu ini"
"TID_CLAN_ENTRY_ACTIVE_MEMBER","<COUNT> ahli aktif minggu ini"
"TID_SKIN_INFO_USA","MERDEKA!"
"TID_SEASON_BOX_INFO_POPUP_TOOLTIP","Tingkatkan Kotak Trofi anda dengan meraih trofi musim! Kotak Trofi akan diberikan pada penghujung musim dan trofi musim akan\ndiset semula kepada 0."
"TID_COLLAB_DEMONS_ABILITY_BANKED_ANGELS","Keupayaan yang dibuka akan ditunjukkan dan boleh digunakan jika anda ialah Malaikat"
"TID_COLLAB_DEMONS_ABILITY_BANKED_DEMONS","Keupayaan yang dibuka akan ditunjukkan dan boleh digunakan jika anda ialah Syaitan"
"TID_HERO_SCORE_INFO_MAXED_COMPACT_NEW","Peringkat trofi maksimum dicapai!\n\nTrofi di atas 1000 ialah trofi musim! Trofi brawler akan diset semula kepada 1000 pada penghujung musim."
"TID_PROFILE_PRESTIGE_TOOLTIP","Menduduki papan pendahulu brawler musim untuk memperoleh prestij"
"TID_COLLAB_DEMONS_SIDE_TIME","AKTIF selama <TIMER>"
"TID_COLLAB_DEMONS_ALL_BRAWLERS_ANGELS","Semua brawler ialah Malaikat"
"TID_COLLAB_DEMONS_ALL_BRAWLERS_DEMONS","Semua brawler ialah Syaitan"
"TID_SKIN_DISABLED_CURRENTLY_START_GAME","Kulit yang dipilih telah dilumpuhkan buat sementara waktu. Kulit tersebut bakal kembali. Maaf!"
"TID_INBOX_CAPTION_TROPHY_BOX_S_DONATION","PEMBERIAN: KOTAK TROFI KECIL"
"TID_INBOX_CAPTION_TROPHY_BOX_M_DONATION","PEMBERIAN: KOTAK TROFI BESAR"
"TID_INBOX_CAPTION_TROPHY_BOX_L_DONATION","PEMBERIAN: KOTAK TROFI MEGA"
"TID_INBOX_CAPTION_TROPHY_BOX_XL_DONATION","PEMBERIAN: KOTAK TROFI OMEGA"
"TID_INBOX_CAPTION_TROPHY_BOX_XXL_DONATION","PEMBERIAN: KOTAK TROFI ULTRA"
"TID_INBOX_CAPTION_STARR_DROP_ANGEL_DONATION","PEMBERIAN: <NUM> GANJARAN STARR MALAIKAT"
"TID_INBOX_CAPTION_STARR_DROP_DEMON_DONATION","PEMBERIAN: <NUM> GANJARAN STARR SYAITAN"
"TID_SIEGE_SMALL_1","Keturunan Suci"
"TID_SIEGE_SMALL_2","Tuaian Dahsyat"
"TID_SIEGE_SMALL_3","Sempadan Terakhir"
"TID_SIEGE_SMALL_4","Serangan Berapi"
"TID_SIEGE_SMALL_5","Perjuangan Kayangan"
"TID_SIEGE_SMALL_6","Serbuan Abis"
"TID_SIEGE_SMALL_7","Pengamukan Membara"
"TID_SIEGE_SMALL_8","Kebangkitan Kejahatan"
"TID_UNLUCKY_VOODOO_SKIN","JUJU MALANG"
"TID_UNLUCKY_VOODOO_SKIN_SHOP","JUJU\nMALANG"
"TID_ANGEL_LARRY_&_LAWRIE_SKIN","LARRY & LAWRIE MALAIKAT"
"TID_ANGEL_LARRY_&_LAWRIE_SKIN_SHOP","LARRY & LAWRIE MALAIKAT"
"TID_MAX_ANGEL_SKIN","MAX MALAIKAT"
"TID_MAX_ANGEL_SKIN_SHOP","MAX\nMALAIKAT"
"TID_LILY_ANGEL_SKIN","LILY MALAIKAT"
"TID_LILY_ANGEL_SKIN_SHOP","LILY\nMALAIKAT"
"TID_GENE_ANGEL_SKIN","GENE MALAIKAT"
"TID_GENE_ANGEL_SKIN_SHOP","GENE\nMALAIKAT"
"TID_WILLOW_DEMON_SKIN","WILLOW SYAITAN"
"TID_WILLOW_DEMON_SKIN_SHOP","WILLOW\nSYAITAN"
"TID_UNDERTAKER_DEMON_SKIN","MORTIS SYAITAN"
"TID_UNDERTAKER_DEMON_SKIN_SHOP","MORTIS\nSYAITAN"
"TID_DEMON_OTIS_SKIN","OTIS SYAITAN"
"TID_DEMON_OTIS_SKIN_SHOP","OTIS\nSYAITAN"
"TID_DEMON_EMZ_SKIN","EMZ SYAITAN"
"TID_DEMON_EMZ_SKIN_SHOP","EMZ\nSYAITAN"
"TID_ANGEL_RADIANT_LARRY_&_LAWRIE_SKIN","LARRY & LAWRIE BERSERI"
"TID_ANGEL_RADIANT_LARRY_&_LAWRIE_SKIN_SHOP","LARRY & LAWRIE\nBERSERI"
"TID_ANGEL_DARK_LARRY_&_LAWRIE_SKIN","LARRY & LAWRIE MALAIKAT JAHAT"
"TID_ANGEL_DARK_LARRY_&_LAWRIE_SKIN_SHOP","LARRY & LAWRIE\nMALAIKAT JAHAT"
"TID_DARK_ANGEL_EDGAR_SKIN","EDGAR MALAIKAT JAHAT"
"TID_DARK_ANGEL_EDGAR_SKIN_SHOP","EDGAR\nMALAIKAT JAHAT"
"TID_LIGHTBEARER_EDGAR_SKIN","EDGAR BERCAHAYA"
"TID_LIGHTBEARER_EDGAR_SKIN_SHOP","EDGAR\nBERCAHAYA"
"TID_DEVILISH_UNDERTAKER_DEMON_SKIN","MORTIS KEJAM"
"TID_DEVILISH_UNDERTAKER_DEMON_SKIN_SHOP","MORTIS\nKEJAM"
"TID_LAMBENT_UNDERTAKER_DEMON_SKIN","MORTIS BERKILAU"
"TID_LAMBENT_UNDERTAKER_DEMON_SKIN_SHOP","MORTIS\nBERKILAU"
"TID_REQUIEM_BIZARRE_MAISIE_SKIN","MAISIE FUCHSIA"
"TID_REQUIEM_BIZARRE_MAISIE_SKIN_SHOP","MAISIE\nFUCHSIA"
"TID_PLATINUM_BIZARRE_MAISIE_SKIN","MAISIE TITANIUM"
"TID_PLATINUM_BIZARRE_MAISIE_SKIN_SHOP","MAISIE\nTITANIUM"
"TID_LIGHT_ANGEL_COLT_SKIN","COLT MALAIKAT CERAH"
"TID_LIGHT_ANGEL_COLT_SKIN_SHOP","COLT\nMALAIKAT CERAH"
"TID_TRUE_GOLD_HANK_SKIN","HANK EMAS"
"TID_TRUE_GOLD_HANK_SKIN_SHOP","HANK\nEMAS"
"TID_TRUE_SILVER_HANK_SKIN","HANK PERAK"
"TID_TRUE_SILVER_HANK_SKIN_SHOP","HANK\nPERAK"
"TID_TRUE_GOLD_SAMURAI_SKIN","KENJI EMAS"
"TID_TRUE_GOLD_SAMURAI_SKIN_SHOP","KENJI\nEMAS"
"TID_TRUE_SILVER_SAMURAI_SKIN","KENJI PERAK"
"TID_TRUE_SILVER_SAMURAI_SKIN_SHOP","KENJI\nPERAK"
"TID_TRUE_GOLD_DIGGER_SKIN","MOE EMAS"
"TID_TRUE_GOLD_DIGGER_SKIN_SHOP","MOE\nEMAS"
"TID_TRUE_SILVER_DIGGER_SKIN","MOE PERAK"
"TID_TRUE_SILVER_DIGGER_SKIN_SHOP","MOE\nPERAK"
"TID_IMPIE_RED_TRIXIE_COLETTE_SKIN","COLETTE BURUK"
"TID_IMPIE_RED_TRIXIE_COLETTE_SKIN_SHOP","COLETTE\nBURUK"
"TID_CROW_FREEDOM_SKIN","CROW KEBEBASAN"
"TID_CROW_FREEDOM_SKIN_SHOP","CROW\nKEBEBASAN"
"TID_NIGHTBRINGER_EDGAR_SKIN","EDGAR KEMUSNAHAN"
"TID_NIGHTBRINGER_EDGAR_SKIN_SHOP","EDGAR\nKEMUSNAHAN"
"TID_COLLAB_DEMONS_CONTEST_ENDS_IN","Pertandingan tamat:"
"TID_COLLAB_DEMONS_TOURNAMENT_TITLE","PERTANDINGAN TAMAT"
"TID_COLLAB_DEMONS_TOURNAMENT_END_TITLE","Pilih ganjaran anda!"
"TID_COLLAB_DEMONS_COMPETE_FOR_WINS","Bersaing untuk menang!"
"TID_COLLAB_DEMONS_NEXT_ABILITY_ANGELS","Buka keupayaan seterusnya"
"TID_COLLAB_DEMONS_NEXT_ABILITY_DEMONS","Buka keupayaan seterusnya"
"TID_COLLAB_DEMONS_TEMPORARY_ABILITIES","Keupayaan dibuang di akhir acara"
"TID_KILL_CONFIRMED_1","Kolam Kertas"
"TID_KILL_CONFIRMED_2","Kubu Kukuh"
"TID_KILL_CONFIRMED_3","Bilik Pemanggang"
"TID_KILL_CONFIRMED_4","Bukit Gelung"
"TID_KILL_CONFIRMED_5","Pagar Aneh"
"TID_KILL_CONFIRMED_6","Arena Sketsa"
"TID_COLLAB_DEMONS_ABILITIES_ACTIVE_DEMONS","Aktif untuk semua brawler apabila anda Syaitan"
"TID_COLLAB_DEMONS_ABILITIES_ACTIVE_ANGELS","Aktif untuk semua brawler apabila anda Malaikat"
"TID_COLLAB_DEMONS_TEMPORARY_EVENT","Pemberontakan Ramen"
"TID_COLLAB_DEMONS_FLIPPING_COIN","SEDANG TENTUKAN NASIB ANDA..."
"TID_COLLAB_DEMONS_INFO_TXT_1","Log masuk setiap hari untuk lihat jika anda Malaikat atau Syaitan!"
"TID_COLLAB_DEMONS_INFO_TXT_2","Buka ganjaran Malaikat dan Syaitan untuk ganjaran istimewa."
"TID_COLLAB_DEMONS_INFO_TXT_3","Buka keupayaan sementara yang menguatkan semua brawler!"
"TID_COLLAB_DEMONS_INFO_TXT_4","Buka ganjaran Malaikat atau Syaitan untuk mendapat keupayaan!"
"TID_COLLAB_DEMONS_TEASER_INFO","BUKA dalam <TIMER>"
"TID_COLLAB_DEMONS_CONTEST_RANKING","KEDUDUKAN PERTANDINGAN"
"TID_COLLAB_DEMONS_CONTEST_REWARD_OR","ATAU"
"TID_COLLAB_SUBWAY_TEASER_INFO","BERMULA dalam <TIMER>"
"TID_EVENT_MODIFIER_42","HURU-HARA"
"TID_EVENT_MODIFIER_DESC_42","Keupayaan Malaikat dan Syaitan aktif dalam mod ini"
"TID_AVATAR_PASSIVES_DELIVERY_BOTTOM_RIGHT","Tersedia dalam mod dengan pengubah suai huru-hara"
"TID_COLLAB_DEMONS_CHAOS_MOD","Aktif dalam"
"TID_CRITICAL_DAMAGE_NUMBER","<DAMAGE>!"
