"Name","Version","VersionCN","FileName","ExportName","Character","Skin","GiveOnSkinUnlock","Rarity","EffectColorR","EffectColorG","EffectColorB","FlipSprayForEnemies","LockedForChronos","SprayBundles","IsDefaultBattleSpray","Texture","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","UseShineVFX","ExtraCatalogCampaign","HideFromCatalogMainCategory","DisableFromCatalogIfNotOwned","BrawlerTrophyRewards","OdditiesShopAvailability"
"spray_overcharge_bibi","","","sc/sprays_1.sc","spray_overcharge_bibi","Baseball","BaseballDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_bibi.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_buzz","","","sc/sprays_1.sc","spray_overcharge_buzz","RopeDude","RopeDudeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_buzz.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_cordelius","","","sc/sprays_1.sc","spray_overcharge_cordelius","Duelist","DuelistDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_cordelius.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_elprimo","","","sc/sprays_1.sc","spray_overcharge_elprimo","Luchador","LuchadorDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_elprimo.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_sprout","","","sc/sprays_1.sc","spray_overcharge_sprout","Wally","WallyDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_sprout.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_womenday","","","sc/sprays_1.sc","spray_womenday","","","","COLLECTORS","233","80","255","TRUE","","","","spray_womenday.png","1000","29","TRUE","","","","TRUE","MISC","","","","AVAILABLE"
"spray_bibi_ragnarok","","","sc/sprays_1.sc","spray_bibi_ragnarok","Baseball","BaseballThor","TRUE","COMMON","0","216","255","TRUE","","","","spray_bibi_ragnarok.png","","","TRUE","","","","","","","","","NEVER"
"spray_chuck_sands","","","sc/sprays_1.sc","spray_chuck_sands","Conductor","ConductorScorpion","TRUE","COMMON","244","154","1","TRUE","","","","spray_chuck_sands.png","","","TRUE","","","","","","","","","NEVER"
"spray_colt_mecha","","","sc/sprays_1.sc","spray_colt_mecha","Gunslinger","GunslingerMecha","TRUE","COMMON","86","48","255","TRUE","","","","spray_colt_mecha.png","","","TRUE","","","","","","","","","NEVER"
"spray_crow_mecha","","","sc/sprays_1.sc","spray_crow_mecha","Crow","CrowMecha","TRUE","COMMON","2","175","255","TRUE","","","","spray_crow_mecha.png","","","TRUE","","","","","","","","","NEVER"
"spray_edgar_sands","","","sc/sprays_1.sc","spray_edgar_sands","Enrager","EnragerThief","TRUE","COMMON","255","211","0","TRUE","","","","spray_edgar_sands.png","","","TRUE","","","","","","","","","NEVER"
"spray_jessie_ragnarok","","","sc/sprays_1.sc","spray_jessie_ragnarok","Mechanic","MechanicSkadi","TRUE","COMMON","255","230","221","TRUE","","","","spray_jessie_ragnarok.png","","","TRUE","","","","","","","","","NEVER"
"spray_leon_mecha","","","sc/sprays_1.sc","spray_leon_mecha","Ninja","NinjaMecha","TRUE","COMMON","146","255","244","TRUE","","","","spray_leon_mecha.png","","","TRUE","","","","","","","","","NEVER"
"spray_spike_poop","","","sc/sprays_1.sc","spray_spike_poop","Cactus","CactusPoop","TRUE","COMMON","131","39","0","TRUE","","","","spray_spike_poop.png","","","TRUE","","","","","","","","","NEVER"
"spray_angelo","","","sc/sprays_1.sc","spray_angelo","InsectMan","","","COMMON","255","113","64","TRUE","","","","spray_angelo.png","","","TRUE","","","","","","","","TrophyRewardsInsectMan","NEVER"
"spray_melody","","","sc/sprays_1.sc","spray_melody","AxeJuggler","","","COMMON","255","128","179","TRUE","","","","spray_melody.png","","","TRUE","","","","","","","","TrophyRewardsAxeJuggler","NEVER"
"spray_bp_godzilla","","","sc/sprays_1.sc","spray_bp_godzilla","","","","COLLECTORS","205","103","85","TRUE","","","","spray_bp_godzilla.png","","","TRUE","","","","TRUE","GODZILLA","","","","NEVER"
"spray_bp_hackers","","","sc/sprays_1.sc","spray_bp_hackers","","","","COLLECTORS","6","89","69","TRUE","","","","spray_bp_hackers.png","1000","29","TRUE","","","","TRUE","HACKER","","","","AVAILABLE"
"spray_godzilla_egg","","","sc/sprays_1.sc","spray_godzilla_egg","","","","COMMON","123","255","17","TRUE","","","","spray_godzilla_egg.png","","","TRUE","","","","TRUE","GODZILLA","","","","NEVER"
"spray_godzilla_team","","","sc/sprays_1.sc","spray_godzilla_team","","","","COMMON","2","168","140","TRUE","","","","spray_godzilla_team.png","","","TRUE","","","","TRUE","GODZILLA","","","","NEVER"
"spray_godzilla_team_mecha","","","sc/sprays_1.sc","spray_godzilla_team_mecha","","","","COMMON","255","201","51","TRUE","","","","spray_godzilla_team_mecha.png","","","TRUE","","","","TRUE","GODZILLA","","","","NEVER"
"spray_mutation_sign","","","sc/sprays_1.sc","spray_mutation_sign","","","","COMMON","252","205","16","TRUE","","","","spray_mutation_sign.png","","","TRUE","","","","TRUE","GODZILLA","","","","NEVER"
"spray_ranked_godzilla","","","sc/sprays_1.sc","spray_ranked_godzilla","","","","COLLECTORS","232","243","252","TRUE","","","","spray_ranked_godzilla.png","","","TRUE","","","","TRUE","GODZILLA","","","","NEVER"
"spray_ranked_hackers","","","sc/sprays_1.sc","spray_ranked_hackers","","","","COLLECTORS","245","108","0","TRUE","","","","spray_ranked_hackers.png","","","TRUE","","","","TRUE","HACKER","","","","NEVER"
"spray_lili","","","sc/sprays_1.sc","spray_lili","Ambusher","","","COMMON","255","123","255","TRUE","","","","spray_lili.png","","","TRUE","","","","","","","","TrophyRewardsAmbusher","NEVER"
"spray_draco","","","sc/sprays_1.sc","spray_draco","DragonRider","","","COMMON","179","229","0","TRUE","","","","spray_draco.png","","","TRUE","","","","","","","","TrophyRewardsDragonRider","NEVER"
"spray_shelly_squad","","","sc/sprays_1.sc","spray_shelly_squad","ShotgunGirl","ShotgunGirlSquad","TRUE","COMMON","255","56","182","TRUE","","","","spray_shelly_squad.png","","","TRUE","","","","","","","","","NEVER"
"spray_nita_godzilla","","","sc/sprays_1.sc","spray_nita_godzilla","Shaman","ShamanGodzilla","TRUE","COMMON","0","137","218","TRUE","","","","spray_nita_godzilla.png","","","TRUE","","","","","","","","","NEVER"
"spray_fang_virus","","","sc/sprays_1.sc","spray_fang_virus","KickerDude","KickerDudeVirus","TRUE","COMMON","0","254","175","TRUE","","","","spray_fang_virus.png","","","TRUE","","","","","","","","","NEVER"
"spray_charlie_virus","","","sc/sprays_1.sc","spray_charlie_virus","Cocooner","CocoonerVirus","TRUE","COMMON","77","241","80","TRUE","","","","spray_charlie_virus.png","","","TRUE","","","","","","","","","NEVER"
"spray_buzz_godzilla","","","sc/sprays_1.sc","spray_buzz_godzilla","RopeDude","RopeDudeGodzilla","TRUE","COMMON","3","190","255","TRUE","","","","spray_buzz_godzilla.png","","","TRUE","","","","","","","","","NEVER"
"spray_bo_mecha","","","sc/sprays_1.sc","spray_bo_mecha","BowDude","BoMecha","TRUE","COMMON","255","119","1","TRUE","","","","spray_bo_mecha.png","","","TRUE","","","","","","","","","NEVER"
"spray_bibi_virus","","","sc/sprays_1.sc","spray_bibi_virus","Baseball","BaseballGamer_remake","TRUE","COMMON","255","114","216","TRUE","","","","spray_bibi_virus.png","","","TRUE","","","","","","","","","NEVER"
"spray_amber_ice","","","sc/sprays_1.sc","spray_amber_ice","FireDude","FireDudeFrost","TRUE","COMMON","51","217","255","TRUE","","","","spray_amber_ice.png","","","TRUE","","","","","","","","","NEVER"
"spray_overcharge_tick","","","sc/sprays_1.sc","spray_overcharge_tick","ClusterBombDude","ClusterBombDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_tick.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_sandy","","","sc/sprays_1.sc","spray_overcharge_sandy","Sandstorm","SandstormDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_sandy.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_nita","","","sc/sprays_1.sc","spray_overcharge_nita","Shaman","ShamanDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_nita.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_max","","","sc/sprays_1.sc","spray_overcharge_max","Speedy","SpeedyDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_max.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_gene","","","sc/sprays_1.sc","spray_overcharge_gene","HookDude","HookDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_gene.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_brock","","","sc/sprays_1.sc","spray_overcharge_brock","RocketGirl","RocketGirlDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_brock.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_creators","","","sc/sprays_1.sc","spray_creators","","","","COLLECTORS","69","217","161","TRUE","","","","spray_creators.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_bp_deepsea-extra1","","","sc/sprays_1.sc","spray_bp_deepsea-extra1","","","","COLLECTORS","255","54","241","TRUE","","","","spray_bp_deepsea-extra1.png","1000","29","TRUE","","","","TRUE","DEEPSEA","","","","AVAILABLE"
"spray_bp_deepsea-extra2","","","sc/sprays_1.sc","spray_bp_deepsea-extra2","","","","COLLECTORS","255","0","28","TRUE","","","","spray_bp_deepsea-extra2.png","1000","29","TRUE","","","","TRUE","DEEPSEA","","","","AVAILABLE"
"spray_bp_deepsea","","","sc/sprays_1.sc","spray_bp_deepsea","","","","COLLECTORS","0","238","255","TRUE","","","","spray_bp_deepsea.png","1000","29","TRUE","","","","TRUE","DEEPSEA","","","","AVAILABLE"
"spray_bp_olympic","","","sc/sprays_1.sc","spray_bp_olympic","","","","COLLECTORS","255","216","0","TRUE","","","","spray_bp_olympic.png","1000","29","TRUE","","","","TRUE","OLYMPUS","","","","AVAILABLE"
"spray_ranked_deepsea","","","sc/sprays_1.sc","spray_ranked_deepsea","","","","COLLECTORS","0","205","255","TRUE","","","","spray_ranked_deepsea.png","","","TRUE","","","","TRUE","DEEPSEA","","","","NEVER"
"spray_ranked_olympic","","","sc/sprays_1.sc","spray_ranked_olympic","","","","COLLECTORS","255","216","0","TRUE","","","","spray_ranked_olympic.png","","","TRUE","","","","TRUE","OLYMPUS","","","","NEVER"
"spray_berry","","","sc/sprays_1.sc","spray_berry","Painter","","","COMMON","205","134","225","TRUE","","","","spray_berry.png","","","TRUE","","","","","","","","TrophyRewardsPainter","NEVER"
"spray_clancy","","","sc/sprays_1.sc","spray_clancy","Crab","","","COMMON","225","22","57","TRUE","","","","spray_clancy.png","","","TRUE","","","","","","","","TrophyRewardsCrab","NEVER"
"spray_hypercharge_angelo","","","sc/sprays_1.sc","spray_hypercharge_angelo","InsectMan","InsectManDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_angelo.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_hypercharge_barley","","","sc/sprays_1.sc","spray_hypercharge_barley","Barkeep","BarkeepDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_barley.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_hypercharge_emz","","","sc/sprays_1.sc","spray_hypercharge_emz","Mummy","MummyDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_emz.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_hypercharge_frank","","","sc/sprays_1.sc","spray_hypercharge_frank","HammerDude","FrankDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_frank.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_hypercharge_gale","","","sc/sprays_1.sc","spray_hypercharge_gale","Blower","BlowerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_gale.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_hypercharge_piper","","","sc/sprays_1.sc","spray_hypercharge_piper","Sniper","SniperDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_piper.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_hypercharge_rico","","","sc/sprays_1.sc","spray_hypercharge_rico","TrickshotDude","TrickshotDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_hypercharge_rico.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_bull_greek","","","sc/sprays_1.sc","spray_bull_greek","BullDude","BullDudeGreek","TRUE","COMMON","255","255","137","TRUE","","","","spray_bull_greek.png","","","TRUE","","","","","","","","","NEVER"
"spray_piper_greek","","","sc/sprays_1.sc","spray_piper_greek","Sniper","SniperGreek","TRUE","COMMON","255","156","29","TRUE","","","","spray_piper_greek.png","","","TRUE","","","","","","","","","NEVER"
"spray_rico_loaded_new","","","sc/sprays_1.sc","spray_rico_loaded_new","TrickshotDude","TrickshotDudeKing_remake","TRUE","COMMON","132","247","1","TRUE","","","","spray_rico_loaded_new.png","","","TRUE","","","","","","","","","NEVER"
"spray_rt_greek","","","sc/sprays_1.sc","spray_rt_greek","Splitter","SplitterGreek","TRUE","COMMON","255","90","0","TRUE","","","","spray_rt_greek.png","","","TRUE","","","","","","","","","NEVER"
"spray_cheese","","","sc/sprays_1.sc","spray_cheese","","","","COMMON","250","255","53","TRUE","","","","spray_cheese.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_esports_greek","","","sc/sprays_1.sc","spray_esports_greek","","","","COLLECTORS","255","152","18","TRUE","","","","spray_esports_greek.png","","","TRUE","","","","TRUE","WF_2020","","","","NEVER"
"spray_bp_sb","","","sc/sprays_1.sc","spray_bp_sb","","","","COLLECTORS","250","255","53","TRUE","","","","spray_bp_sb.png","","","TRUE","","","","TRUE","SPONGEBOB","","","","NEVER"
"spray_ranked_sb","","","sc/sprays_1.sc","spray_ranked_sb","","","","COLLECTORS","255","160","174","TRUE","","","","spray_ranked_sb.png","","","TRUE","","","","TRUE","SPONGEBOB","","","","NEVER"
"spray_event_sb_gary","","","sc/sprays_1.sc","spray_event_sb_gary","","","","COLLECTORS","255","89","121","TRUE","","","","spray_event_sb_gary.png","","","TRUE","","","","TRUE","SPONGEBOB","","","","NEVER"
"spray_event_sb_patty","","","sc/sprays_1.sc","spray_event_sb_patty","","","","COLLECTORS","255","152","56","TRUE","","","","spray_event_sb_patty.png","","","TRUE","","","","TRUE","SPONGEBOB","","","","NEVER"
"spray_event_sb_sponge","","","sc/sprays_1.sc","spray_event_sb_sponge","","","","COLLECTORS","250","255","53","TRUE","","","","spray_event_sb_sponge.png","","","TRUE","","","","TRUE","SPONGEBOB","","","","NEVER"
"spray_elprimo_sb","","","sc/sprays_1.sc","spray_elprimo_sb","Luchador","LuchadorSB","TRUE","COLLECTORS","36","134","255","TRUE","","","","spray_elprimo_sb.png","","","TRUE","","","","","","","","","NEVER"
"spray_bp_darkonce","","","sc/sprays_1.sc","spray_bp_darkonce","","","","COLLECTORS","158","247","55","TRUE","","","","spray_bp_darkonce.png","1000","29","TRUE","","","","TRUE","ONCEUPON","","","","AVAILABLE"
"spray_crow_moon","","","sc/sprays_1.sc","spray_crow_moon","Crow","CrowHarvest","TRUE","COMMON","255","66","1","TRUE","","","","spray_crow_moon.png","","","TRUE","","","","","","","","","NEVER"
"spray_digger","","","sc/sprays_1.sc","spray_digger","Digger","","","COMMON","255","1","98","TRUE","","","","spray_digger.png","","","TRUE","","","","","","","","TrophyRewardsDigger","NEVER"
"spray_draco_darkonce","","","sc/sprays_1.sc","spray_draco_darkonce","DragonRider","DragonRiderOnceupon","TRUE","COMMON","0","251","255","TRUE","","","","spray_draco_darkonce.png","","","TRUE","","","","TRUE","ONCEUPON","","","","NEVER"
"spray_event_moon_1","","","sc/sprays_1.sc","spray_event_moon_1","","","","COLLECTORS","255","249","54","TRUE","","","","spray_event_moon_1.png","1000","29","TRUE","","","","","LUNAREVENT","","","","AVAILABLE"
"spray_event_moon_2","","","sc/sprays_1.sc","spray_event_moon_2","","","","COLLECTORS","255","249","54","TRUE","","","","spray_event_moon_2.png","1000","29","TRUE","","","","","LUNAREVENT","","","","AVAILABLE"
"spray_overcharge_mortis","","","sc/sprays_1.sc","spray_overcharge_mortis","Undertaker","UndertakerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_mortis.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_nani","","","sc/sprays_1.sc","spray_overcharge_nani","Controller","ControllerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_nani.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_poco","","","sc/sprays_1.sc","spray_overcharge_poco","DeadMariachi","DeadMariachiDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_poco.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_squeak","","","sc/sprays_1.sc","spray_overcharge_squeak","StickyBomb","StickyBombDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_squeak.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_surge","","","sc/sprays_1.sc","spray_overcharge_surge","PowerLeveler","PowerLevelerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_surge.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_tara","","","sc/sprays_1.sc","spray_overcharge_tara","BlackHole","BlackholeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_tara.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_poco_darkonce","","","sc/sprays_1.sc","spray_poco_darkonce","DeadMariachi","DeadMariachiOnceupon","TRUE","COMMON","255","219","0","TRUE","","","","spray_poco_darkonce.png","","","TRUE","","","","","","","","","NEVER"
"spray_ranked_darkonce","","","sc/sprays_1.sc","spray_ranked_darkonce","","","","COLLECTORS","41","255","252","TRUE","","","","spray_ranked_darkonce.png","","","TRUE","","","","TRUE","ONCEUPON","","","","NEVER"
"spray_zombies_1","","","sc/sprays_1.sc","spray_zombies_1","","","","COLLECTORS","0","241","124","TRUE","","","","spray_zombies_1.png","1000","29","TRUE","","","","","BRAWLOWEEN","","","","AVAILABLE"
"spray_zombies_2","","","sc/sprays_1.sc","spray_zombies_2","","","","COLLECTORS","255","207","38","TRUE","","","","spray_zombies_2.png","1000","29","TRUE","","","","","BRAWLOWEEN","","","","AVAILABLE"
"spray_zombies_3","","","sc/sprays_1.sc","spray_zombies_3","","","","COLLECTORS","193","255","41","TRUE","","","","spray_zombies_3.png","1000","29","TRUE","","","","","BRAWLOWEEN","","","","AVAILABLE"
"spray_sushi_1","","","sc/sprays_1.sc","spray_sushi_1","","","","COLLECTORS","255","173","55","TRUE","","","","spray_sushi_1.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_sushi_2","","","sc/sprays_1.sc","spray_sushi_2","","","","COLLECTORS","255","218","245","TRUE","","","","spray_sushi_2.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_sushi_3","","","sc/sprays_1.sc","spray_sushi_3","","","","COLLECTORS","235","0","38","TRUE","","","","spray_sushi_3.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_sushi_4","","","sc/sprays_1.sc","spray_sushi_4","","","","COLLECTORS","255","215","47","TRUE","","","","spray_sushi_4.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_sushi_5","","","sc/sprays_1.sc","spray_sushi_5","","","","COLLECTORS","255","93","154","TRUE","","","","spray_sushi_5.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_sushi_6","","","sc/sprays_1.sc","spray_sushi_6","","","","COLLECTORS","62","236","255","TRUE","","","","spray_sushi_6.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_sushi_7","","","sc/sprays_1.sc","spray_sushi_7","","","","COLLECTORS","255","81","147","TRUE","","","","spray_sushi_7.png","1000","29","TRUE","","","","","GOLDENWEEK","","","","AVAILABLE"
"spray_kenji","","","sc/sprays_1.sc","spray_kenji","Samurai","","","COMMON","68","255","222","TRUE","","","","spray_kenji.png","","","TRUE","","","","","","","","TrophyRewardsSamurai","NEVER"
"spray_angelsdemons_4","","","sc/sprays_1.sc","spray_angelsdemons_4","","","","COLLECTORS","81","255","198","TRUE","","","","spray_angelsdemons_4.png","1000","29","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_angelsdemons_3","","","sc/sprays_1.sc","spray_angelsdemons_3","","","","COLLECTORS","55","237","255","TRUE","","","","spray_angelsdemons_3.png","1000","29","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_angelsdemons_2","","","sc/sprays_1.sc","spray_angelsdemons_2","","","","COLLECTORS","255","228","20","TRUE","","","","spray_angelsdemons_2.png","1000","29","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"spray_angelsdemons_1","","","sc/sprays_1.sc","spray_angelsdemons_1","","","","COLLECTORS","247","0","0","TRUE","","","","spray_angelsdemons_1.png","1000","29","TRUE","","","","","ANGELDEMONS","","","","AVAILABLE"
"e476daed1e029e97159d3202e0e55aef9407d132","-1","-1","sc/sprays_1.sc","spray_badgem","","","","COMMON","95","219","26","TRUE","","","","spray_badgem.png","750","19","TRUE","","","","TRUE","ROYALS","","","","AVAILABLE"
"spray_lou_toons","","","sc/sprays_1.sc","spray_lou_toons","IceDude","IceDudeToon","TRUE","COMMON","97","116","255","TRUE","","","","spray_lou_toons.png","","","TRUE","","","","","","","","","NEVER"
"spray_moai","","","sc/sprays_1.sc","spray_moai","","","","COLLECTORS","150","51","255","TRUE","","","","spray_moai.png","1000","29","TRUE","","","","","MISC","","","","AVAILABLE"
"spray_ranked_toons2","","","sc/sprays_1.sc","spray_ranked_toons2","","","","COLLECTORS","0","225","253","TRUE","","","","spray_ranked_toons2.png","","","TRUE","","","","TRUE","CARTOON","","","","NEVER"
"spray_bp_toons2","","","sc/sprays_1.sc","spray_bp_toons2","","","","COLLECTORS","255","221","36","TRUE","","","","spray_bp_toons2.png","1000","29","TRUE","","","","TRUE","CARTOON","","","","AVAILABLE"
"spray_bp_angelsdemons","","","sc/sprays_1.sc","spray_bp_angelsdemons","","","","COLLECTORS","255","248","79","TRUE","","","","spray_bp_angelsdemons.png","1000","29","TRUE","","","","TRUE","ANGELDEMONS","","","","AVAILABLE"
"spray_ranked_angelsdemons","","","sc/sprays_1.sc","spray_ranked_angelsdemons","","","","COLLECTORS","169","245","255","TRUE","","","","spray_ranked_angelsdemons.png","","","TRUE","","","","TRUE","ANGELDEMONS","","","","NEVER"
"spray_edgar_angeldemon","","","sc/sprays_1.sc","spray_edgar_angeldemon","Enrager","EnragerAngel","TRUE","COMMON","105","255","253","TRUE","","","","spray_edgar_angeldemon.png","","","TRUE","","","","","ANGELDEMONS","","","","NEVER"
"spray_mortis_angeldemon","","","sc/sprays_1.sc","spray_mortis_angeldemon","Undertaker","UndertakerDemon","TRUE","COMMON","255","96","11","TRUE","","","","spray_mortis_angeldemon.png","","","TRUE","","","","","ANGELDEMONS","","","","NEVER"
"spray_cordelius_toons","","","sc/sprays_1.sc","spray_cordelius_toons","Duelist","DuelistToon","TRUE","COMMON","255","119","253","TRUE","","","","spray_cordelius_toons.png","","","TRUE","","","","","CARTOON","","","","NEVER"
"spray_shade","","","sc/sprays_1.sc","spray_shade","Ghost","","","COMMON","255","229","84","TRUE","","","","spray_shade.png","","","TRUE","","","","","","","","TrophyRewardsGhost","NEVER"
"spray_juju","","","sc/sprays_1.sc","spray_juju","Voodoo","","","COMMON","154","255","25","TRUE","","","","spray_juju.png","","","TRUE","","","","","","","","TrophyRewardsVoodoo","NEVER"
"spray_overcharge_otis","","","sc/sprays_1.sc","spray_overcharge_otis","Silencer","SilencerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_otis.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_8bit","","","sc/sprays_1.sc","spray_overcharge_8bit","Arcade","ArcadeDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_8bit.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_darryl","","","sc/sprays_1.sc","spray_overcharge_darryl","BarrelBot","BarrelbotDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_darryl.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_penny","","","sc/sprays_1.sc","spray_overcharge_penny","ArtilleryDude","ArtilleryGalDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_penny.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_ruffs","","","sc/sprays_1.sc","spray_overcharge_ruffs","Ruffs","RuffsDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_ruffs.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_stu","","","sc/sprays_1.sc","spray_overcharge_stu","Roller","RollerDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_stu.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_og_30","","","sc/sprays_1.sc","spray_og_30","","","","COLLECTORS","255","32","64","TRUE","","","","spray_og_30.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_ts_colt","","","sc/sprays_1.sc","spray_ts_colt","Gunslinger","GunSlingerWoody","TRUE","COMMON","255","225","7","TRUE","","","","spray_ts_colt.png","","","TRUE","","","","","TOYSTORY","","","","NEVER"
"spray_ts_buzzarm","","","sc/sprays_1.sc","spray_ts_buzzarm","","","","COMMON","12","237","0","TRUE","","","","spray_ts_buzzarm.png","","","TRUE","","","","","TOYSTORY","","","","NEVER"
"spray_ts_surge","","","sc/sprays_1.sc","spray_ts_surge","PowerLeveler","PowerLevelerBuzz","TRUE","COMMON","21","202","255","TRUE","","","","spray_ts_surge.png","","","TRUE","","","","","TOYSTORY","","","","NEVER"
"spray_ts_slinky2","","","sc/sprays_1.sc","spray_ts_slinky2","","","","COMMON","255","157","32","TRUE","","","","spray_ts_slinky2.png","","","TRUE","","","","","TOYSTORY","","","","NEVER"
"spray_ts_slinky1","","","sc/sprays_1.sc","spray_ts_slinky1","","","","COMMON","255","157","32","TRUE","","","","spray_ts_slinky1.png","","","TRUE","","","","","TOYSTORY","","","","NEVER"
"spray_brawlentine_2024_1","","","sc/sprays_1.sc","spray_brawlentine_2024_1","","","","COLLECTORS","255","34","76","TRUE","","","","spray_brawlentine_2024_1.png","1000","29","TRUE","","","","","BRAWLENTINES","","","","AVAILABLE"
"spray_brawlentine_2024_2","","","sc/sprays_1.sc","spray_brawlentine_2024_2","","","","COLLECTORS","255","61","145","TRUE","","","","spray_brawlentine_2024_2.png","1000","29","TRUE","","","","","BRAWLENTINES","","","","AVAILABLE"
"spray_bp_goodrandoms","","","sc/sprays_1.sc","spray_bp_goodrandoms","","","","COLLECTORS","255","243","79","TRUE","","","","spray_bp_goodrandoms.png","1000","29","TRUE","","","","TRUE","GOODRANDOMS","","","","AVAILABLE"
"spray_ranked_goodrandoms","","","sc/sprays_1.sc","spray_ranked_goodrandoms","","","","COLLECTORS","250","53","0","TRUE","","","","spray_ranked_goodrandoms.png","","","TRUE","","","","TRUE","GOODRANDOMS","","","","NEVER"
"spray_starrforce1","","","sc/sprays_1.sc","spray_starrforce1","","","","COLLECTORS","255","209","29","TRUE","","","","spray_starrforce1.png","1000","29","TRUE","","","","","STARRFORCE","","","","AVAILABLE"
