"Name","Type","Index","ProgressStart","Progress","Season","PrimaryRewardType","PrimaryRewardCount","PrimaryRewardExtraData","PrimaryRewardData","SecondaryRewardType","SecondaryRewardCount","SecondaryRewardExtraData","SecondaryRewardData"
"Premium_5_0",1,0,-1,1,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Premium_5_1",1,1,0,200,5,1,10000,,,,,,
"Premium_5_2",1,2,200,200,5,16,10,,,,,,
"Premium_5_3",1,3,400,200,5,16,5,,,,,,
"Premium_5_4",1,4,600,200,5,16,10,,,,,,
"Premium_5_5",1,5,800,200,5,19,1,,"emoji_propass_tempura",1,10,,
"Premium_5_6",1,6,1000,200,5,16,10,,,,,,
"Premium_5_7",1,7,1200,200,5,16,5,,,,,,
"Premium_5_8",1,8,1400,200,5,16,10,,,,,,
"Premium_5_9",1,9,1600,200,5,16,5,,,,,,
"Premium_5_10",1,10,1800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Premium_5_11",1,11,2000,200,5,16,5,,,,,,
"Premium_5_12",1,12,2200,200,5,16,10,,,,,,
"Premium_5_13",1,13,2400,200,5,16,5,,,,,,
"Premium_5_14",1,14,2600,200,5,16,10,,,,,,
"Premium_5_15",1,15,2800,200,5,35,1,,"spray_propass_68_2",1,10,,
"Premium_5_16",1,16,3000,200,5,16,10,,,,,,
"Premium_5_17",1,17,3200,200,5,16,5,,,,,,
"Premium_5_18",1,18,3400,200,5,16,10,,,,,,
"Premium_5_19",1,19,3600,200,5,16,5,,,,,,
"Premium_5_20",1,20,3800,200,5,19,1,,"emoji_propass_fan",1,10,,
"Premium_5_21",1,21,4000,200,5,16,5,,,,,,
"Premium_5_22",1,22,4200,200,5,16,10,,,,,,
"Premium_5_23",1,23,4400,200,5,16,5,,,,,,
"Premium_5_24",1,24,4600,200,5,16,10,,,,,,
"Premium_5_25",1,25,4800,200,5,25,1,,"player_icon_propass_68_1",1,10,,
"Premium_5_26",1,26,5000,200,5,16,10,,,,,,
"Premium_5_27",1,27,5200,200,5,16,5,,,,,,
"Premium_5_28",1,28,5400,200,5,16,10,,,,,,
"Premium_5_29",1,29,5600,200,5,16,5,,,,,,
"Premium_5_30",1,30,5800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Premium_5_31",1,31,6000,200,5,16,5,,,,,,
"Premium_5_32",1,32,6200,200,5,16,10,,,,,,
"Premium_5_33",1,33,6400,200,5,16,5,,,,,,
"Premium_5_34",1,34,6600,200,5,16,10,,,,,,
"Premium_5_35",1,35,6800,200,5,19,1,,"emoji_propass_windbell",1,10,,
"Premium_5_36",1,36,7000,200,5,16,10,,,,,,
"Premium_5_37",1,37,7200,200,5,16,5,,,,,,
"Premium_5_38",1,38,7400,200,5,16,10,,,,,,
"Premium_5_39",1,39,7600,200,5,16,5,,,,,,
"Premium_5_40",1,40,7800,200,5,19,1,,"emoji_propass_ice",1,10,,
"Premium_5_41",1,41,8000,200,5,16,5,,,,,,
"Premium_5_42",1,42,8200,200,5,16,10,,,,,,
"Premium_5_43",1,43,8400,200,5,16,5,,,,,,
"Premium_5_44",1,44,8600,200,5,16,10,,,,,,
"Premium_5_45",1,45,8800,200,5,25,1,,"player_icon_propass_68_2",1,10,,
"Premium_5_46",1,46,9000,200,5,16,10,,,,,,
"Premium_5_47",1,47,9200,200,5,16,5,,,,,,
"Premium_5_48",1,48,9400,200,5,16,10,,,,,,
"Premium_5_49",1,49,9600,200,5,16,5,,,,,,
"Premium_5_50",1,50,9800,200,5,19,1,,"emoji_propass_luckybag",1,10,,
"Premium_5_51",1,51,10000,200,5,16,5,,,,,,
"Premium_5_52",1,52,10200,200,5,16,10,,,,,,
"Premium_5_53",1,53,10400,200,5,16,5,,,,,,
"Premium_5_54",1,54,10600,200,5,16,10,,,,,,
"Premium_5_55",1,55,10800,200,5,19,1,,"emoji_propass_match",1,10,,
"Premium_5_56",1,56,11000,200,5,16,10,,,,,,
"Premium_5_57",1,57,11200,200,5,16,5,,,,,,
"Premium_5_58",1,58,11400,200,5,16,10,,,,,,
"Premium_5_59",1,59,11600,200,5,16,5,,,,,,
"Premium_5_60",1,60,11800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Premium_5_61",1,61,12000,200,5,16,5,,,,,,
"Premium_5_62",1,62,12200,200,5,16,10,,,,,,
"Premium_5_63",1,63,12400,200,5,16,5,,,,,,
"Premium_5_64",1,64,12600,200,5,16,10,,,,,,
"Premium_5_65",1,65,12800,200,5,35,1,,"spray_propass_68_3",1,10,,
"Premium_5_66",1,66,13000,200,5,16,10,,,,,,
"Premium_5_67",1,67,13200,200,5,16,5,,,,,,
"Premium_5_68",1,68,13400,200,5,16,10,,,,,,
"Premium_5_69",1,69,13600,200,5,16,5,,,,,,
"Premium_5_70",1,70,13800,200,5,19,1,,"emoji_propass_pill",1,10,,
"Premium_5_71",1,71,14000,200,5,16,5,,,,,,
"Premium_5_72",1,72,14200,200,5,16,10,,,,,,
"Premium_5_73",1,73,14400,200,5,16,5,,,,,,
"Premium_5_74",1,74,14600,200,5,16,10,,,,,,
"Premium_5_75",1,75,14800,200,5,19,1,,"emoji_propass_goggle",1,10,,
"Premium_5_76",1,76,15000,200,5,16,10,,,,,,
"Premium_5_77",1,77,15200,200,5,16,5,,,,,,
"Premium_5_78",1,78,15400,200,5,16,10,,,,,,
"Premium_5_79",1,79,15600,200,5,16,5,,,,,,
"Premium_5_80",1,80,15800,200,5,25,1,,"player_icon_propass_68_3",1,10,,
"Premium_5_81",1,81,16000,200,5,16,5,,,,,,
"Premium_5_82",1,82,16200,200,5,16,10,,,,,,
"Premium_5_83",1,83,16400,200,5,16,5,,,,,,
"Premium_5_84",1,84,16600,200,5,16,10,,,,,,
"Premium_5_85",1,85,16800,200,5,19,1,,"emoji_propass_open",1,10,,
"Premium_5_86",1,86,17000,200,5,16,10,,,,,,
"Premium_5_87",1,87,17200,200,5,16,5,,,,,,
"Premium_5_88",1,88,17400,200,5,16,10,,,,,,
"Premium_5_89",1,89,17600,200,5,16,5,,,,,,
"Premium_5_90",1,90,17800,200,5,35,1,,"spray_propass_68_4",1,10,,
"Premium_5_91",1,91,18000,200,5,16,5,,,,,,
"Premium_5_92",1,92,18200,200,5,16,10,,,,,,
"Premium_5_93",1,93,18400,200,5,16,5,,,,,,
"Premium_5_94",1,94,18600,200,5,16,10,,,,,,
"Premium_5_95",1,95,18800,200,5,19,1,,"emoji_propass_energy",1,10,,
"Premium_5_96",1,96,19000,200,5,16,10,,,,,,
"Premium_5_97",1,97,19200,200,5,16,5,,,,,,
"Premium_5_98",1,98,19400,200,5,16,10,,,,,,
"Premium_5_99",1,99,19600,200,5,16,10,,,,,,
"Premium_5_100",1,100,19800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Free_5_0",2,0,-1,1,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Free_5_1",2,1,0,200,5,49,1,,"OverchargeStar",,,,
"Free_5_2",2,2,200,200,5,49,1,,"RankedStar",,,,
"Free_5_3",2,3,400,200,5,50,1,,,,,,
"Free_5_4",2,4,600,200,5,49,1,,"RankedStar",,,,
"Free_5_5",2,5,800,200,5,49,1,5,,,,,
"Free_5_6",2,6,1000,200,5,49,1,,"RankedStar",,,,
"Free_5_7",2,7,1200,200,5,50,1,,,,,,
"Free_5_8",2,8,1400,200,5,49,1,,"RankedStar",,,,
"Free_5_9",2,9,1600,200,5,50,1,,,,,,
"Free_5_10",2,10,1800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Free_5_11",2,11,2000,200,5,50,1,,,,,,
"Free_5_12",2,12,2200,200,5,49,1,,"RankedStar",,,,
"Free_5_13",2,13,2400,200,5,50,1,,,,,,
"Free_5_14",2,14,2600,200,5,16,5,,,,,,
"Free_5_15",2,15,2800,200,5,49,1,4,,,,,
"Free_5_16",2,16,3000,200,5,49,1,,"RankedStar",,,,
"Free_5_17",2,17,3200,200,5,50,1,,,,,,
"Free_5_18",2,18,3400,200,5,49,1,,"RankedStar",,,,
"Free_5_19",2,19,3600,200,5,35,1,,"spray_propass_68_1",,,,
"Free_5_20",2,20,3800,200,5,49,1,5,,,,,
"Free_5_21",2,21,4000,200,5,16,5,,,,,,
"Free_5_22",2,22,4200,200,5,49,1,,"RankedStar",,,,
"Free_5_23",2,23,4400,200,5,50,1,,,,,,
"Free_5_24",2,24,4600,200,5,49,1,,"RankedStar",,,,
"Free_5_25",2,25,4800,200,5,49,1,4,,,,,
"Free_5_26",2,26,5000,200,5,49,1,,"RankedStar",,,,
"Free_5_27",2,27,5200,200,5,50,1,,,,,,
"Free_5_28",2,28,5400,200,5,49,1,,"RankedStar",,,,
"Free_5_29",2,29,5600,200,5,50,1,,,,,,
"Free_5_30",2,30,5800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Free_5_31",2,31,6000,200,5,50,1,,,,,,
"Free_5_32",2,32,6200,200,5,49,1,,"RankedStar",,,,
"Free_5_33",2,33,6400,200,5,50,1,,,,,,
"Free_5_34",2,34,6600,200,5,16,5,,,,,,
"Free_5_35",2,35,6800,200,5,49,1,5,,,,,
"Free_5_36",2,36,7000,200,5,49,1,,"RankedStar",,,,
"Free_5_37",2,37,7200,200,5,50,1,,,,,,
"Free_5_38",2,38,7400,200,5,49,1,,"RankedStar",,,,
"Free_5_39",2,39,7600,200,5,25,1,,"player_icon_propass_68_4",,,,
"Free_5_40",2,40,7800,200,5,49,1,5,,,,,
"Free_5_41",2,41,8000,200,5,16,5,,,,,,
"Free_5_42",2,42,8200,200,5,49,1,,"RankedStar",,,,
"Free_5_43",2,43,8400,200,5,50,1,,,,,,
"Free_5_44",2,44,8600,200,5,49,1,,"RankedStar",,,,
"Free_5_45",2,45,8800,200,5,49,1,4,,,,,
"Free_5_46",2,46,9000,200,5,49,1,,"RankedStar",,,,
"Free_5_47",2,47,9200,200,5,50,1,,,,,,
"Free_5_48",2,48,9400,200,5,49,1,,"RankedStar",,,,
"Free_5_49",2,49,9600,200,5,50,1,,,,,,
"Free_5_50",2,50,9800,200,5,49,1,5,,,,,
"Free_5_51",2,51,10000,200,5,50,1,,,,,,
"Free_5_52",2,52,10200,200,5,49,1,,"RankedStar",,,,
"Free_5_53",2,53,10400,200,5,50,1,,,,,,
"Free_5_54",2,54,10600,200,5,16,5,,,,,,
"Free_5_55",2,55,10800,200,5,49,1,4,,,,,
"Free_5_56",2,56,11000,200,5,49,1,,"RankedStar",,,,
"Free_5_57",2,57,11200,200,5,50,1,,,,,,
"Free_5_58",2,58,11400,200,5,49,1,,"RankedStar",,,,
"Free_5_59",2,59,11600,200,5,50,1,,,,,,
"Free_5_60",2,60,11800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Free_5_61",2,61,12000,200,5,16,5,,,,,,
"Free_5_62",2,62,12200,200,5,49,1,,"RankedStar",,,,
"Free_5_63",2,63,12400,200,5,50,1,,,,,,
"Free_5_64",2,64,12600,200,5,49,1,,"RankedStar",,,,
"Free_5_65",2,65,12800,200,5,49,1,4,,,,,
"Free_5_66",2,66,13000,200,5,49,1,,"RankedStar",,,,
"Free_5_67",2,67,13200,200,5,50,1,,,,,,
"Free_5_68",2,68,13400,200,5,49,1,,"RankedStar",,,,
"Free_5_69",2,69,13600,200,5,50,1,,,,,,
"Free_5_70",2,70,13800,200,5,49,1,5,,,,,
"Free_5_71",2,71,14000,200,5,50,1,,,,,,
"Free_5_72",2,72,14200,200,5,49,1,,"RankedStar",,,,
"Free_5_73",2,73,14400,200,5,50,1,,,,,,
"Free_5_74",2,74,14600,200,5,16,5,,,,,,
"Free_5_75",2,75,14800,200,5,49,1,4,,,,,
"Free_5_76",2,76,15000,200,5,49,1,,"RankedStar",,,,
"Free_5_77",2,77,15200,200,5,50,1,,,,,,
"Free_5_78",2,78,15400,200,5,49,1,,"RankedStar",,,,
"Free_5_79",2,79,15600,200,5,50,1,,,,,,
"Free_5_80",2,80,15800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Free_5_81",2,81,16000,200,5,16,5,,,,,,
"Free_5_82",2,82,16200,200,5,49,1,,"RankedStar",,,,
"Free_5_83",2,83,16400,200,5,50,1,,,,,,
"Free_5_84",2,84,16600,200,5,49,1,,"RankedStar",,,,
"Free_5_85",2,85,16800,200,5,49,1,4,,,,,
"Free_5_86",2,86,17000,200,5,49,1,,"RankedStar",,,,
"Free_5_87",2,87,17200,200,5,50,1,,,,,,
"Free_5_88",2,88,17400,200,5,49,1,,"RankedStar",,,,
"Free_5_89",2,89,17600,200,5,50,1,,,,,,
"Free_5_90",2,90,17800,200,5,49,1,5,,,,,
"Free_5_91",2,91,18000,200,5,19,1,,"emoji_propass_fox_free",,,,
"Free_5_92",2,92,18200,200,5,49,1,,"RankedStar",,,,
"Free_5_93",2,93,18400,200,5,50,1,,,,,,
"Free_5_94",2,94,18600,200,5,16,5,,,,,,
"Free_5_95",2,95,18800,200,5,49,1,4,,,,,
"Free_5_96",2,96,19000,200,5,49,1,,"RankedStar",,,,
"Free_5_97",2,97,19200,200,5,50,1,,,,,,
"Free_5_98",2,98,19400,200,5,16,5,,,,,,
"Free_5_99",2,99,19600,200,5,49,1,5,,,,,
"Free_5_100",2,100,19800,200,5,"PROGRESSION_SKIN_LEVEL_UP",1,,"RocketGirlRankedProgrsesionSkinLevel1",,,,
"Tail_5",3,0,0,0,5,49,1,5,,,,,
