"TID","TR"
"TID_CLAN_INTRO_AD_TITLE","BİR KULÜP MU ARIYORSUN?"
"TID_CLAN_INTRO_AD_DESC","Diğer oyuncularla takım kur ve sohbet et!"
"TID_CLAN_INTRO_CREATE_GO","KULÜP OLUŞTUR"
"TID_CLAN_INTRO_SEARCH_GO","KULÜP ARA"
"TID_CLAN_INTRO_REFRESH","YENİLE"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","Bu kulübe katılmak için <REQ> kupa gerekir. Sadece <SCORE> kupan var."
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","Bu kulüp kapalı."
"TID_STREAM_ENTRY_AGE","<time> önce"
"TID_ALLIANCE_ROLE_LEADER","Başkan"
"TID_ALLIANCE_ROLE_CO_LEADER","Başkan Yardımcısı"
"TID_ALLIANCE_ROLE_MEMBER","Üye"
"TID_ALLIANCE_ROLE_ELDER","Kıdemli Üye"
"TID_STREAM_SENDER_YOU","Sen"
"TID_GOLDRUSH_1","Taş Madeni"
"TID_BANKHEIST_1","Haydut Zulası"
"TID_WANTED_1","Tapınak Kalıntıları"
"TID_BATTLE_ROYALE_1","Kafatası Deresi"
"TID_GOLDRUSH_2","Kristal Mağara"
"TID_BANKHEIST_2","Bomba Kanyonu"
"TID_WANTED_2","Çete Kampı"
"TID_BATTLE_ROYALE_2","Taşkın Taş"
"TID_GOLDRUSH_3","Mantar Mağarası"
"TID_BANKHEIST_3","Güvenli Bölge"
"TID_WANTED_3","Taş Kale"
"TID_BATTLE_ROYALE_3","Kaya Savaşı"
"TID_WANTED_4","Mantar Tuzağı"
"TID_GOLDRUSH_4","Taş Kale"
"TID_WANTED_5","Kristal Aralığı"
"TID_GOLDRUSH_5","Alt Maden"
"TID_WANTED_6","Yılan Çayırı"
"TID_WANTED_7","Kayan Yıldız"
"TID_GOLDRUSH_6","Derin Kuşatma"
"TID_GOLDRUSH_7","Serin Mağara"
"TID_BATTLE_ROYALE_4","Bolluk ve Kıtlık"
"TID_WANTED_8","Sığınak"
"TID_BANKHEIST_4","Kuşatma"
"TID_CLAN_MEMBERS_ONLINE","Çevrimiçi üyeler: <COUNT>/<TOTAL>"
"TID_CLAN_TOTAL_TROPHIES","Kulüp kupası"
"TID_CLAN_SEARCH_OK","ARA"
"TID_CLAN_INFO_NAME","KULÜP ADI"
"TID_CLAN_INFO_BADGE","ROZET"
"TID_CLAN_INFO_DESC","AÇIKLAMA"
"TID_CLAN_INFO_TOTAL_TROPHIES","KULÜP KUPASI"
"TID_CLAN_INFO_TYPE","KATILIM"
"TID_CLAN_INFO_TAG","Kulüp Etiketi"
"TID_CLAN_INFO_MIN_TROPHIES","GEREKEN KUPA"
"TID_CLAN_INFO_LEAVE","ÇIK"
"TID_CLAN_INFO_SETTINGS","AYARLAR"
"TID_CLAN_INFO_JOIN","KATIL"
"TID_CLAN_INFO_MESSAGE","Mesaj"
"TID_CLAN_INFO_REQUEST_JOIN","Katılma isteği gönder"
"TID_CLAN_SEARCH_NO_RESULTS","Kulüp bulunamadı"
"TID_CLAN_SEARCH_INITIAL","Arama sözcüğü yok"
"TID_CLAN_INFO_MEMBERS","Üyeler"
"TID_CLAN_INFO_SELECT_BADGE","GÖZAT"
"TID_SELECT_BADGE","ROZET SEÇ"
"TID_ALLIANCE_CREATE_OK","Kulüp oluşturuldu"
"TID_CLAN_CHANGE_SETTINGS_TITLE","KULÜP AYARLARI"
"TID_TITLE_ALLIANCE","Kulüp bilgileri"
"TID_ALLIANCE_LEFT","Kulüpten ayrıldın"
"TID_CLAN_MEMBER_DEMOTE","Rütbe düşür"
"TID_CLAN_MEMBER_PROMOTE","Terfi ettir"
"TID_CLAN_MEMBER_KICK","At"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","Kulübü göster"
"TID_BUTTON_INVITE","DAVET ET"
"TID_PLAYER_INFO_GOTO_CLAN","Kulübü göster"
"TID_PLAYER_INFO_HEROES","Savaşçılar (<FOUND>/<TOTAL>)"
"TID_SELECT_PLAYER_THUMBNAIL","Simge seç"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_2","Bu simge <LEVEL>. deneyim seviyesine ulaştığında açılır"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","Bu simge <TROPHIES> toplam kupaya ulaştığında açılır"
"TID_PLAYER_INFO_WINS_AMOUNT","<AMOUNT> galibiyet"
"TID_PLAYER_INFO_STATS_HEADER","İSTATİSTİKLER"
"TID_PLAYER_STAT_1","3'E 3 ZAFER"
"TID_PLAYER_STAT_4","EN YÜKSEK KUPA"
"TID_PLAYER_STAT_8","TEK ZAFER"
"TID_PLAYER_STAT_10","EN İYİ BÜYÜK SAVAŞÇI SÜRESİ"
"TID_PLAYER_STAT_9","EN İYİ ROBOT İŞGALİ SÜRESİ"
"TID_PLAYER_STAT_11","ÇİFT ZAFER"
"TID_NO_CLAN","Kulüpte değil"
"TID_ULTIMATE_NOT_READY","Süper gücü doldurmak için düşman vurmalısın!"
"TID_CANT_ACTIVATE_ULTI","Yok edildiğinde Süper gücünü kullanamazsın!"
"TID_NAME_TOO_SHORT","Adın çok kısa"
"TID_ALLIANCE_JOINED","Kulübe katıldın"
"TID_COIN_RUSH_INTRO_TEXT","10 elması elinde tutan ilk takım kazanır"
"TID_BOUNTY_HUNTER_INTRO_TEXT","Düşmanları yok ederek yıldız kazan"
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","Düşman kasasını patlat"
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","Düşman kasasını patlat"
"TID_GO","SAVAŞ!"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","ÇIKMAYI ONAYLA"
"TID_ALLIANCE_LEAVE_CONFIRMATION","\n\nKulüpten çıkmak istediğinden emin misin?"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","ÇIK"
"TID_ALLIANCE_PROMOTE_TITLE","Terfi Onayı"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","<NAME> adlı oyuncuyu <ROLE> yapmak istediğine emin misin?"
"TID_ALLIANCE_PROMOTE_BUTTON","Terfi ettir"
"TID_ALLIANCE_KICK_TITLE","Atma Onayı"
"TID_ALLIANCE_KICK_CONFIRMATION","<NAME> adlı oyuncuyu kulüpten atmak istediğine emin misin?"
"TID_ALLIANCE_KICK_BUTTON","At"
"TID_ALLIANCE_DEMOTE_TITLE","Rütbe Düşürme Onayı"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","<NAME> adlı oyuncuyu <ROLE> rütbesine düşürmek istediğine emin misin?"
"TID_ALLIANCE_DEMOTE_BUTTON","Rütbe düşür"
"TID_CLAN_RESPONSE_10","Ayarlar kaydedildi"
"TID_CLAN_RESPONSE_20","Kulüp oluşturuldu"
"TID_CLAN_RESPONSE_21","Kulüp oluşturulamadı! Daha sonra tekrar dene."
"TID_CLAN_RESPONSE_22","Ad kabul edilmedi"
"TID_CLAN_RESPONSE_23","Açıklama kabul edilmedi"
"TID_CLAN_RESPONSE_24","Ad çok kısa"
"TID_CLAN_RESPONSE_40","Kulübe katıldın"
"TID_CLAN_RESPONSE_42","Katılamadın: Kulüp dolu."
"TID_CLAN_RESPONSE_43","Katılamadın: Kulüp açık değil."
"TID_CLAN_RESPONSE_45","Katılamadın: Bu kulübe katılmak için yeterli kupan yok."
"TID_CLAN_RESPONSE_46","Katılamadın: Daha önce kulüpten atıldığından veya katılma isteğin reddedildiğinden bu kulüpte engellendin."
"TID_CLAN_RESPONSE_47","Katılamadın: Bugün çok fazla kulübe katıldın. Bugün için başka kulübe katılamazsın."
"TID_CLAN_RESPONSE_48","Katılamadın: Başka bir bölgedeki kulübe katılamazsın."
"TID_CLAN_RESPONSE_50","Katılma isteği gönderildi"
"TID_CLAN_RESPONSE_51","Katılma isteği gönderilemedi: Kulüp artık üyelik isteklerine açık değil."
"TID_CLAN_RESPONSE_52","Katılma isteği gönderilemedi: Bu kulüp için bekleyen bir isteğin zaten var."
"TID_CLAN_RESPONSE_53","Katılma isteği gönderilemedi: Bu kulübe katılmak için yeterli kupan yok."
"TID_CLAN_RESPONSE_54","Katılma isteği gönderilemedi: Daha önce kulüpten atıldığından veya katılma isteğin reddedildiğinden bu kulüpte engellendin."
"TID_CLAN_RESPONSE_55","Katılma isteği gönderilemedi: Başka bir bölgedeki kulübe katılamazsın."
"TID_CLAN_RESPONSE_70","Atıldı"
"TID_CLAN_RESPONSE_80","Kulüpten ayrıldın."
"TID_CLAN_RESPONSE_81","Terfi ettirildi"
"TID_CLAN_RESPONSE_82","Rütbe düşürüldü"
"TID_CLAN_RESPONSE_90","Kabul edildi"
"TID_CLAN_RESPONSE_91","Reddedildi"
"TID_CLAN_RESPONSE_92","Kabul edilemedi: hedef zaten bir kulüpte"
"TID_CLAN_RESPONSE_93","Yapılamadı: istek bulunamadı"
"TID_CLAN_RESPONSE_94","Yapılamadı: istek zaten yerine getirilmiş"
"TID_CLAN_RESPONSE_95","Yapılamadı: işlem yetkisi yok"
"TID_CLAN_RESPONSE_96","Kabul edilemedi: hedef bu kulüpte engellenmiş"
"TID_CLAN_RESPONSE_100","Bir kulüpten atıldın"
"TID_CLAN_RESPONSE_101","Terfi ettin"
"TID_CLAN_RESPONSE_102","Rütben düşürüldü"
"TID_CLAN_NO_RIGHTS","Bunu yapma yetkin yok"
"TID_ALLIANCE_NAME_TOO_SHORT","Kulüp adı çok kısa"
"TID_CLAN_JOIN_REQUEST_TITLE","Kulübe katılma isteği gönder"
"TID_CLAN_JOIN_REQUEST_SEND","Gönder"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","Kulübünüze katılmak istiyorum..."
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","Bu oyuncuyu kulübe kabul edelim mi?"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","Kabul et"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","Reddet"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","<name> tarafından kabul edildi"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","<name> tarafından reddedildi"
"TID_HINT_DRAG_TO_AIM","Nişan almak için çek"
"TID_HINT_RELEASE_TO_SHOOT","Ateş etmek için bırak"
"TID_HINT_ACTIVATE_ULTI","Süper atışını hedeflemek için <cff9900>sarı düğmeyi</c> sürükle!"
"TID_HINT_DRAG_TO_ULTI","Süper atışı hedeflemek için çek, ateşlemek için bırak!"
"TID_HINT_COLLECT_GOLD","Yok edilen savaşçılar taşıdıkları <ce662f9>elmasları</c> düşürür."
"TID_HINT_HOLD_GOLD","<ce662f9>Elmaslarını</c> koru!"
"TID_HINT_GO_AFTER_ENEMY","Düşmanı yakala!"
"TID_HINT_ATTACK_BASE","Düşmanın kasasını patlat, kendi kasanı koru!"
"TID_HINT_DEFEND_BASE","Düşmanın kasasını patlat, kendi kasanı koru!"
"TID_HINT_SHOOT_ENEMIES","Düşmanları yok ederek yıldız kazan!"
"TID_HINT_YOU_ARE_WINNING","Takımın kazanıyor! Savunmaya geç!"
"TID_HINT_YOU_ARE_LOSING","Takımın kaybediyor! Saldırıya geç!"
"TID_HINT_TAP_TO_MOVE","Hareket etmek için dokun\nTakımınla birlikte ilerle"
"TID_BOUNTY_2","Dikkat: Başında büyük bir ödül var!"
"TID_BOUNTY_3","Dikkat: Başında dev bir ödül var!"
"TID_BOUNTY_4","Ölü ya da diri aranıyor!"
"TID_NO_CLAN_TITLE","Kulüp bul"
"TID_NO_CLAN_BODY","Başkalarıyla sohbet etmek ve birlikte oynamak için bir kulübe katıl!"
"TID_NO_CLAN_SUGGESTIONS","Senin için önerilen kulüpler"
"TID_NO_CLAN_RESULTS","Arama sonuçları"
"TID_NO_CLAN_EMPTY","Önerilen kulüp yok :("
"TID_NO_CLAN_WAITING_FOR_DATA","Veri bekleniyor..."
"TID_CONNECTING_TO_SERVER","Sunucuya bağlanılıyor..."
"TID_TEAM_ADVERTISE","İLAN ET"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","Kulübe"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","Arkadaşlarına"
"TID_TEAM_AD_INFO_0","Bir takım oyunu için oyuncu aranıyor"
"TID_TEAM_AD_JOIN","Takıma Katıl"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","Katılamadın. Zaten bir takımdasın."
"TID_TEAM_MEMBER_STATUS_0","<c999999>ÇEVRİMDIŞI</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>SAVAŞIYOR</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>UZAKTA</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>HAZIR DEĞİL</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>EŞLEŞTİRMEDE</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>SON EKRANDA</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>ÇEVRİMDIŞI</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>İZLİYOR</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>ALIŞTIRMA YAPIYOR</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>YAZIYOR...</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>SAVAŞÇILAR</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>ETKİNLİKLER</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>HAZIR</c>"
"TID_TEAM_STATUS_IN_MATCH","SAVAŞIYOR"
"TID_TEAM_STATUS_IN_MATCHMAKING","EŞLEŞTİRMEDE"
"TID_TEAM_STATUS_FULL","<cff1e00>DOLU</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","AÇIK"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","Bu özelliği kullanmak için bir kulübe katılman gerekir."
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","Bu özelliği kullanmak için arkadaşın olması gerekir."
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","İlan verilemiyor. Takım zaten dolu."
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","Bunu yalnızca takımı oluşturan oyuncu yapabilir."
"TID_TEAM_LOC_INFO","<MODE> - <LOC>"
"TID_TEAM_DISPLAY_TITLE_EVENT","TAKIMLAR"
"TID_STREAM_EVENT_1","Güle güle! <target>, <sender> tarafından kulüpten atıldı."
"TID_STREAM_EVENT_2","Hoş geldin! <target>, <sender> tarafından kulübe kabul edildi."
"TID_STREAM_EVENT_3","Hoş geldin! <sender> kulübe katıldı!"
"TID_STREAM_EVENT_4","Güle güle! <sender> kulüpten ayrıldı!"
"TID_STREAM_EVENT_5","Tebrikler! <target>, <sender> tarafından terfi ettirildi."
"TID_STREAM_EVENT_6","Kusura bakma! <target>, <sender> tarafından alt rütbeye düşürüldü."
"TID_STREAM_EVENT_101","<sender> bir takım oluşturdu."
"TID_STREAM_EVENT_102","<sender> adlı oyuncu katıldı"
"TID_STREAM_EVENT_103","<sender> adlı oyuncu ayrıldı"
"TID_STREAM_EVENT_104","Güle güle! <sender>, <target> adlı oyuncuyu attı."
"TID_STREAM_EVENT_105","eşleştirme başladı"
"TID_STREAM_EVENT_106","eşleştirme iptal edildi"
"TID_STREAM_EVENT_107","oyun başladı"
"TID_STREAM_EVENT_108","oyun kazanıldı"
"TID_STREAM_EVENT_109","oyun kaybedildi"
"TID_STREAM_EVENT_110","alıştırma başladı"
"TID_STREAM_EVENT_111","alıştırma sona erdi"
"TID_STREAM_EVENT_112","oyun berabere bitti"
"TID_STREAM_EVENT_113","hesaplaşma sona erdi"
"TID_CHAT_BOTTOM_BUTTON","Aşağı kaydır"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count> yeni mesaj!"
"TID_CHAT_BOTTOM_NEW_MESSAGE","Yeni mesaj!"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","<LVL>. seviyeye yükselt"
"TID_HERO_INFO_ITEMS","YÜKSELTMELER"
"TID_HERO_INFO_SKINS","SAVAŞÇI"
"TID_HERO_INFO_SKIN_OWNED","Bu görünüm sende var."
"TID_HERO_INFO_SKIN_ACTIVE","SEÇİLDİ"
"TID_HERO_INFO_SKIN_ACTIVATE","SEÇ"
"TID_HERO_INFO_LEADERBOARD","Liderlik Tablosu"
"TID_HERO_INFO_LEADERBOARD_LABEL","En iyi <HERO> oyuncuları"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","ARA"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","Süper'i hedeflemek için sürükle!"
"TID_HINT_SHOOT","Nişan almak için sürükle, ateş etmek için bırak."
"TID_HERO_SCORE_SUM_LEADERBOARD","En iyi oyuncular"
"TID_ALLIANCE_LEADERBOARD","En İyi Kulüpler"
"TID_HINT_MAKE_GOAL","Nişan almak için sürükle, topa vurmak için bırak."
"TID_BATTLE_ROYALE_INTRO_TEXT","Hayatta kalan tek kişi ol!"
"TID_HINT_COLLECT_BUFFS","Güçlenmek için kutulardan ve düşmanlardan\n<c50d050>Güç Küpleri</c>topla!"
"TID_PLAYERS_LEFT","Kalan savaşçı: <num>"
"TID_AVOID_POISON","Yaklaşan <c90ee90>zehir bulutlarından</c> uzak dur!"
"TID_CLAN_CREATE_COOLDOWN","Henüz bir kulüp oluşturamazsın. <TIME> içinde tekrar dene."
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","Bir kulüp oluşturmak için <LEVEL>. deneyim seviyesine ulaşman gerekir."
"TID_PLAYER_DATA_MISSING","Oyuncu verileri eksik"
"TID_ALLIANCE_DATA_MISSING","Kulüp verileri eksik"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","Cephanenin dolmasını bekle!"
"TID_EVENT_EXPIRED","Etkinliğin süresi doldu"
"TID_DOUBLE_COINS_INFO","Buradaki savaşlar iki kat jeton verir"
"TID_DOUBLE_XP_INFO","Buradaki savaşlar iki kat deneyim puanı verir"
"TID_SETTINGS_TITLE","AYARLAR"
"TID_SETTINGS_CONTROL_MODE_TITLE","KONTROL MODU"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","Hareket etmek için dokun"
"TID_SETTINGS_CONTROL_MODE_INFO_0","Ekranda bir yere dokunarak savaşçının oraya gitmesini sağlarsın. Ekranda çizerek nişan alır ve parmağını kaldırınca ateş edersin."
"TID_SETTINGS_CONTROL_MODE_VALUE_1","Joystick ile hareket (sağ el)"
"TID_SETTINGS_CONTROL_MODE_INFO_1","Sol alt köşedeki sanal joystick ile hareket edersin. Hedeflere ateş etmek için dokun."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","Joystick ile hareket (sol el)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","Sağ alt köşedeki sanal joystick ile hareket edersin. Hedeflere ateş etmek için dokun."
"TID_CHANGE_NAME_TITLE","ADINI DEĞİŞTİR"
"TID_SETTINGS_PLAYERNAME_CURRENT","Şu anki adın:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Yeni adını yaz:"
"TID_ERROR_NAMES_DONT_MATCH","Adlar eşleşmiyor. Tekrar dene."
"TID_CONTINUE","Devam"
"TID_NAMECHANGE_WARNING","NOT: Adını yalnızca bir kez değiştirebilirsin."
"TID_CONFIRM","Onayla"
"TID_INVALID_NAME","Geçersiz ad! Başka bir ad dene."
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Yeni adını tekrar yaz:"
"TID_NAME_ALREADY_CHANGED","Ad yalnızca bir kez değiştirilebilir."
"TID_NAME_CHANGE_ALREADY_USED","Adını zaten bir kez değiştirdin."
"TID_NAME_CHANGED_SUCCESS","Adın değiştirildi!"
"TID_NAME_CHANGE_IN_PROGRESS","Adın değiştirilemiyor. Bir önceki ad değişikliği isteğin işleniyor."
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","Ad değişikliği <level>. seviyeden sonra yapılabilir."
"TID_CONFIRM_CONFIRM","İşlemi tamamlamak için \q<confirmword>\q yazıp Tamam düğmesine dokunun."
"TID_CONFIRM_WORD","ONAYLA"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Adını değiştirmek istediğinden emin misin?\nYeni adın şu olacak:"
"TID_BUTTON_CONFIRM","Tamam"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","Sonraki etkinliğe:"
"TID_EVENTS_TIME_LEFT","Kalan süre"
"TID_EVENTS_NEW","YENİ!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","Toplanan tüm deneyim"
"TID_EVENTS_EVENT_LOCKED","KİLİTLİ"
"TID_EVENTS_TROPHY_REQ","<c00ffff><COUNT></c> kupaya ulaştığında açılır."
"TID_GAME_STARTING","<LOCATION> konumunda bir oyun başlıyor. Katılabilirsin!"
"TID_WEEKEND_EVENT","İki kat deneyim etkinliği"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_WELCOME_TITLE","DÜKKANA HOŞ GELDİN"
"TID_SHOP_WELCOME","Oyunda ilerledikçe dükkanın yeni bölümleri açılır.\n\nYeni fırsatlar için arada sırada yoklamayı unutma!"
"TID_SHOP_SPECIAL_OFFER","ÖZEL TEKLİF"
"TID_SHOP_COIN_BOOSTERS","GÜÇLENDİRİCİLER"
"TID_SHOP_GEM_PACKS","ELMAS PAKETLERİ"
"TID_SHOP_PURCHASED","Satın alındı"
"TID_SHOP_OBTAINED","Alındı"
"TID_SHOP_INVALIDATED","Süresi dolmuş"
"TID_SHOP_ACTIVE","Etkin"
"TID_SHOP_DOUBLE_COINS_TITLE","JETON KATLAYICI"
"TID_SHOP_DOUBLE_COINS_INFO","Savaşlardan kazanılan"
"TID_SHOP_DOUBLE_COINS_INFO_2","iki katına çıkar."
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","Savaşlardan alacağın sonraki <AMOUNT> jetonu ikiye katlar."
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","Kalan jeton:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","Elmas yetersiz"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","Bu teklifi zaten satın aldın."
"TID_SHOP_OFFER_PURCHASE_ERROR_4","Bu teklifi satın alamazsın. Bu teklifteki bir veya daha fazla öğeye zaten sahipsin."
"TID_SHOP_OFFER_TITLE","Sınırlı Süreli Teklif"
"TID_SHOP_GEM_PACK_1_TITLE","Bir Avuç Taş"
"TID_SHOP_GEM_PACK_2_TITLE","Taş Kesesi"
"TID_SHOP_GEM_PACK_3_TITLE","Taş Çantası"
"TID_SHOP_GEM_PACK_4_TITLE","Elmas Kovası"
"TID_SHOP_GEM_PACK_5_TITLE","Taş Sandığı"
"TID_SHOP_GEM_PACK_6_TITLE","Taş Yığını"
"TID_SHOP_HEROES_OF_RARITY","GARANTİLİ SAVAŞÇILAR"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> SAVAŞÇI"
"TID_SHOP_HERO_OF_RARITY_BOX","Savaşçı Kutusu"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c> GÜÇ"
"TID_SHOP_GATCHA_BOXES","KUTULAR"
"TID_SHOP_GATCHA_BOX_1","BÜYÜK KUTU"
"TID_SHOP_GATCHA_BOX_2","SAVAŞ KUTUSU"
"TID_SHOP_GATCHA_BOX_3","MEGA KUTU"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","Bugün başka kutu satın alamazsın."
"TID_SHOP_TICKETS","ETKİNLİK BİLETLERİ"
"TID_SHOP_TICKET_PACK_0","Bilet Paketi"
"TID_SHOP_TICKET_PACK_1","Bilet Yığını"
"TID_SHOP_TICKET_PACK_2","Bilet Tomarı"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","ALTIN PAKETLERİ"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","Bir Avuç Altın"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","Altın Kesesi"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","Altın Çantası"
"TID_HERO_LVL_MATERIAL_RECEIVED","<AMOUNT> altın alındı"
"TID_SHOP_DAILY_OFFERS","GÜNLÜK FIRSATLAR"
"TID_SHOP_FREE","ÜCRETSİZ"
"TID_SHOP_CLAIM","AL"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-%<AMOUNT>"
"TID_SHOP_OFFER_TITLE_0","ÜCRETSİZ KUTU"
"TID_SHOP_OFFER_TITLE_1","ALTIN"
"TID_SHOP_OFFER_TITLE_6","SAVAŞ KUTUSU"
"TID_SHOP_OFFER_TITLE_7","BİLETLER"
"TID_SHOP_OFFER_TITLE_8","GÜÇ PUANI"
"TID_SHOP_OFFER_TITLE_9","JETON KATLAYICI"
"TID_SHOP_OFFER_TITLE_10","MEGA KUTU"
"TID_SHOP_OFFER_TITLE_12","GÜÇ PUANI"
"TID_SHOP_OFFER_TITLE_14","BÜYÜK KUTU"
"TID_SHOP_OFFER_TITLE_15","SAVAŞ KUTUSU"
"TID_SHOP_OFFER_TITLE_16","ELMASLAR"
"TID_SHOP_OFFER_DESC_GOLD","Altın, savaşçılarını yükseltmek için kullanılır."
"TID_SHOP_OFFER_ANY_BRAWLER","HERHANGİ BİR\nSAVAŞÇIDA"
"TID_PURCHASE_OFFER_POPUP_TITLE","Satın alma onayı"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","Ücretsiz Ödül"
"TID_SHOP_OFFER_NEW_HERO_LABEL","YENİ SAVAŞÇI"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","YENİ GÖRÜNÜM"
"TID_SHOP_OFFER_HERO_POWER_TITLE","GÜÇ PUANI"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","Satın alamazsın. Bir etkinlikte her paket yalnızca bir kez alınabilir."
"TID_SHOP_OFFER_NEW","YENİ"
"TID_GATCHA_BOX_TITLE_2","SAVAŞ KUTUSU"
"TID_GATCHA_BOX_TITLE_3","MEGA KUTU"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","YENİ SAVAŞÇI"
"TID_GATCHA_BOX_INFO_2","Yeni bir savaşçı, yıldız gücü, iki savaşçı için güç puanı ve altın içerir. Bazı kutular bonus etkinlik biletleri veya jeton katlayıcı içerir!"
"TID_GATCHA_BOX_INFO_3","Bir Savaş Kutusunun\n\n<AMOUNT> katı."
"TID_SHOP_OFFER_INFO_0","Ücretsizdir. Keyfini çıkar!"
"TID_SHOP_OFFER_INFO_1","<AMOUNT> altın içerir. Altın, savaşçılarını yükseltmek için kullanılır."
"TID_SHOP_OFFER_INFO_2","Rastgele bir <RARITY> savaşçı aç!"
"TID_SHOP_OFFER_INFO_3","Yeni bir savaşçı aç!"
"TID_SHOP_OFFER_INFO_6","Savaş kutularından savaşçı, güç puanı, altın ve daha fazlası çıkabilir."
