"TID","EN"
"TID_ALLIANCE_NAME_TOO_SHORT","Club name too short"
"TID_CLAN_JOIN_REQUEST_TITLE","Request Club membership"
"TID_CLAN_JOIN_REQUEST_SEND","Send"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","I would like to join your Club..."
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","Accept this player to the Club?"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","Accept"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","Reject"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","Accepted by <name>"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","Rejected by <name>"
"TID_HINT_DRAG_TO_AIM","Drag to aim"
"TID_HINT_RELEASE_TO_SHOOT","Release to shoot"
"TID_HINT_ACTIVATE_ULTI","Drag the <cff9900>YELLOW CONTROL</c> to aim your Super!"
"TID_HINT_DRAG_TO_ULTI","Drag to aim SUPER, release to fire!"
"TID_HINT_COLLECT_GOLD","Brawlers will drop their <ce662f9>GEMS</c> when defeated"
"TID_HINT_HOLD_GOLD","Hold on to your <ce662f9>GEMS</c>!"
"TID_HINT_GO_AFTER_ENEMY","Go after the enemy!"
"TID_HINT_ATTACK_BASE","Shoot open the enemy safe and protect your own!"
"TID_HINT_DEFEND_BASE","Shoot open the enemy safe and protect your own!"
"TID_HINT_SHOOT_ENEMIES","Defeat enemies for stars!"
"TID_HINT_YOU_ARE_WINNING","Your team is winning! Play defense!"
"TID_HINT_YOU_ARE_LOSING","Your team is losing! Play offense!"
"TID_HINT_TAP_TO_MOVE","Tap to move\nMove with your team"
"TID_BOUNTY_1",
"TID_BOUNTY_2","Watch out: you are worth a big bounty!"
"TID_BOUNTY_3","Watch out: you are worth a huge bounty!"
"TID_BOUNTY_4","Wanted dead or alive!"
"TID_NO_CLAN_TITLE","Find a Club"
"TID_NO_CLAN_BODY","Join a Club to chat and play with cool people!"
"TID_NO_CLAN_SUGGESTIONS","Recommended Clubs for you"
"TID_NO_CLAN_RESULTS","Search results"
"TID_NO_CLAN_EMPTY","No recommended Clubs :-("
"TID_NO_CLAN_WAITING_FOR_DATA","Waiting for data..."
"TID_CONNECTING_TO_SERVER","Connecting to server..."
"TID_TEAM_ADVERTISE","ADVERTISE"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","to Club"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","to friends"
"TID_TEAM_AD_INFO_0","Looking for players for a team game"
"TID_TEAM_AD_JOIN","Join Team"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","Cannot join. You're already in a team"
"TID_TEAM_MEMBER_STATUS_0","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>BATTLING</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>AWAY</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>NOT READY</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>MATCHMAKE</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>END SCREEN</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>SPECTATING</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>PRACTICING</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>TYPING...</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>BRAWLERS</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>EVENTS</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>READY</c>"
"TID_TEAM_STATUS_IN_MATCH","BATTLING"
"TID_TEAM_STATUS_IN_MATCHMAKING","MATCHMAKING"
"TID_TEAM_STATUS_FULL","<cff1e00>FULL</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","OPEN"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","You must join a Club to use this feature"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","You need to have friends to use this feature"
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","Cannot advertise. Team is already full"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","This is allowed for team creator only"
"TID_TEAM_LOC_INFO","<MODE> at <LOC>"
"TID_TEAM_DISPLAY_TITLE_EVENT","TEAMS"
"TID_STREAM_EVENT_1","Bye! <target> has been kicked out of the Club by <sender>"
"TID_STREAM_EVENT_2","Welcome! <target> was accepted to the Club by <sender>"
"TID_STREAM_EVENT_3","Welcome! <sender> joined the Club!"
"TID_STREAM_EVENT_4","Bye! <sender> has left the Club!"
"TID_STREAM_EVENT_5","Congratulations! <target> was promoted by <sender>"
"TID_STREAM_EVENT_6","Nothing personal! <target> was demoted by <sender>"
"TID_STREAM_EVENT_101","Team created by <sender>"
"TID_STREAM_EVENT_102","Player <sender> joined"
"TID_STREAM_EVENT_103","Player <sender> left"
"TID_STREAM_EVENT_104","Bye! <sender> kicked <target>"
"TID_STREAM_EVENT_105","matchmake started"
"TID_STREAM_EVENT_106","matchmake cancelled"
"TID_STREAM_EVENT_107","game started"
"TID_STREAM_EVENT_108","game won"
"TID_STREAM_EVENT_109","game lost"
"TID_STREAM_EVENT_110","practice started"
"TID_STREAM_EVENT_111","practice ended"
"TID_STREAM_EVENT_112","game draw"
"TID_STREAM_EVENT_113","showdown ended"
"TID_CHAT_BOTTOM_BUTTON","Scroll down"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count> new messages!"
"TID_CHAT_BOTTOM_NEW_MESSAGE","New message!"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","Upgrade to lvl <LVL>"
"TID_HERO_INFO_ITEMS","UPGRADES"
"TID_HERO_INFO_SKINS","BRAWLER"
"TID_HERO_INFO_SKIN_OWNED","You own this skin"
"TID_HERO_INFO_SKIN_ACTIVE","SELECTED"
"TID_HERO_INFO_SKIN_ACTIVATE","SELECT"
"TID_HERO_INFO_LEADERBOARD","Leaderboard"
"TID_HERO_INFO_LEADERBOARD_LABEL","Best <HERO> players"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","SEARCH"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","Drag to aim the Super!"
"TID_HINT_SHOOT","Drag to aim, release to fire"
"TID_HERO_SCORE_SUM_LEADERBOARD","Best players"
"TID_ALLIANCE_LEADERBOARD","Best Clubs"
"TID_HINT_MAKE_GOAL","Drag to aim, release to kick the Ball"
"TID_BATTLE_ROYALE_INTRO_TEXT","Be the sole survivor!"
"TID_HINT_COLLECT_BUFFS","Collect <c50d050>Power Cubes</c> from crates and\nenemies to grow stronger!"
"TID_PLAYERS_LEFT","Brawlers left: <num>"
"TID_AVOID_POISON","Stay clear of the advancing <c90ee90>poison clouds</c>!"
"TID_CLAN_CREATE_COOLDOWN","Cannot create a Club yet. Try again in <TIME>"
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","You need to reach experience level <LEVEL> to create a Club"
"TID_PLAYER_DATA_MISSING","Player data missing"
"TID_ALLIANCE_DATA_MISSING","Club data missing"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","Wait for ammo to recharge!"
"TID_EVENT_EXPIRED","Event expired"
"TID_DOUBLE_COINS_INFO","Battling here gives you double Tokens"
"TID_DOUBLE_XP_INFO","Battling here gives you double experience"
"TID_SETTINGS_TITLE","SETTINGS"
"TID_SETTINGS_CONTROL_MODE_TITLE","CONTROL MODE"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","Tap to move"
"TID_SETTINGS_CONTROL_MODE_INFO_0","Tap the screen to make your Brawler move there. Drag to aim and release to shoot."
"TID_SETTINGS_CONTROL_MODE_VALUE_1","Joystick Move (Right Handed)"
"TID_SETTINGS_CONTROL_MODE_INFO_1","Move with a virtual joystick in the bottom left corner. Tap at a target to shoot."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","Joystick Move (Left Handed)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","Move with a virtual joystick in the bottom right corner. Tap at a target to shoot."
"TID_CHANGE_NAME_TITLE","CHANGE NAME"
"TID_SETTINGS_PLAYERNAME_CURRENT","Current Name:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Enter new name:"
"TID_ERROR_NAMES_DONT_MATCH","Names don't match. Please try again."
"TID_CONTINUE","Continue"
"TID_NAMECHANGE_WARNING","NOTE: You can only change your name ONCE"
"TID_CONFIRM","Confirm"
"TID_INVALID_NAME","Invalid name! Please try another one."
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Re-enter your new name:"
"TID_NAME_ALREADY_CHANGED","Name can only be changed once."
"TID_NAME_CHANGE_ALREADY_USED","You have already changed your name once"
"TID_NAME_CHANGED_SUCCESS","Your name was changed!"
"TID_NAME_CHANGE_IN_PROGRESS","Can't change name. Previous name change is in progress."
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","Name change is available starting from experience level <level>"
"TID_CONFIRM_CONFIRM","Please type in \q<confirmword>\q and press the Okay button to complete the action"
"TID_CONFIRM_WORD","CONFIRM"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Are you sure you want to change your name?\nYour new name will be:"
"TID_BUTTON_CONFIRM","Okay"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","Next event in"
"TID_EVENTS_TIME_LEFT","Time left"
"TID_EVENTS_NEW","NEW!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","All experience collected"
"TID_EVENTS_EVENT_LOCKED","LOCKED"
"TID_EVENTS_TROPHY_REQ","Reach <c00ffff><COUNT></c> total Trophies to unlock"
"TID_GAME_STARTING","A game is starting at <LOCATION>. Please join!"
"TID_WEEKEND_EVENT","Double experience event"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_WELCOME_TITLE","WELCOME TO THE SHOP"
"TID_SHOP_WELCOME","New sections of the shop will open up as you progress in the game!\n\nBe sure to check back regularly for new deals!"
"TID_SHOP_SPECIAL_OFFER","SPECIAL OFFER"
"TID_SHOP_COIN_BOOSTERS","BOOSTERS"
"TID_SHOP_GEM_PACKS","GEM PACKS"
"TID_SHOP_PURCHASED","Purchased"
"TID_SHOP_OBTAINED","Obtained"
"TID_SHOP_INVALIDATED","Expired"
"TID_SHOP_ACTIVE","Active"
"TID_SHOP_DOUBLE_COINS_TITLE","TOKEN DOUBLER"
"TID_SHOP_DOUBLE_COINS_INFO","Doubles the next"
"TID_SHOP_DOUBLE_COINS_INFO_2","you earn from Battles"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","Doubles the next <AMOUNT> Tokens you earn from Battles"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","Tokens remaining:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","Not enough Gems"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","This offer has already been purchased"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","Cannot purchase this offer. You already have one or more items of this offer"
"TID_SHOP_OFFER_TITLE","Time Limited Offer"
"TID_SHOP_GEM_PACK_1_TITLE","Fistful of Gems"
"TID_SHOP_GEM_PACK_2_TITLE","Pouch of Gems"
"TID_SHOP_GEM_PACK_3_TITLE","Satchel of Gems"
"TID_SHOP_GEM_PACK_4_TITLE","Bucket of Gems"
"TID_SHOP_GEM_PACK_5_TITLE","Crate of Gems"
"TID_SHOP_GEM_PACK_6_TITLE","Haul of Gems"
"TID_SHOP_HEROES_OF_RARITY","GUARANTEED BRAWLERS"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> BRAWLER"
"TID_SHOP_HERO_OF_RARITY_BOX","Brawler Box"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c> POWER"
"TID_SHOP_GATCHA_BOXES","BOXES"
"TID_SHOP_GATCHA_BOX_1","BIG BOX"
"TID_SHOP_GATCHA_BOX_2","BRAWL BOX"
"TID_SHOP_GATCHA_BOX_3","MEGA BOX"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","Cannot purchase any more boxes today"
"TID_SHOP_TICKETS","EVENT TICKETS"
"TID_SHOP_TICKET_PACK_0","Pack of Tickets"
"TID_SHOP_TICKET_PACK_1","Pile of Tickets"
"TID_SHOP_TICKET_PACK_2","Roll of Tickets"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","COIN PACKS"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","Fistful of Coins"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","Pouch of Coins"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","Bag of Coins"
"TID_HERO_LVL_MATERIAL_RECEIVED","<AMOUNT> Coins purchased"
"TID_SHOP_DAILY_OFFERS","DAILY DEALS"
"TID_SHOP_FREE","FREE"
"TID_SHOP_CLAIM","CLAIM"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","FREE BOX"
"TID_SHOP_OFFER_TITLE_1","COINS"
"TID_SHOP_OFFER_TITLE_6","BRAWL BOX"
"TID_SHOP_OFFER_TITLE_7","TICKETS"
"TID_SHOP_OFFER_TITLE_8","POWER POINTS"
"TID_SHOP_OFFER_TITLE_9","TOKEN DOUBLER"
"TID_SHOP_OFFER_TITLE_10","MEGA BOX"
"TID_SHOP_OFFER_TITLE_12","POWER POINTS"
"TID_SHOP_OFFER_TITLE_14","BIG BOX"
"TID_SHOP_OFFER_TITLE_15","BRAWL BOX"
"TID_SHOP_OFFER_TITLE_16","GEMS"
"TID_SHOP_OFFER_DESC_GOLD","Use Coins to upgrade your Brawlers"
"TID_SHOP_OFFER_ANY_BRAWLER","ON ANY\nBRAWLER"
"TID_PURCHASE_OFFER_POPUP_TITLE","Confirm purchase"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","Free Reward"
"TID_SHOP_OFFER_NEW_HERO_LABEL","NEW BRAWLER"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","NEW SKIN"
"TID_SHOP_OFFER_HERO_POWER_TITLE","POWER POINTS"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","Cannot purchase. Only 1 purchase per pack is allowed per event"
"TID_SHOP_OFFER_NEW","NEW"
"TID_GATCHA_BOX_TITLE_2","BRAWL BOX"
"TID_GATCHA_BOX_TITLE_3","MEGA BOX"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","NEW BRAWLER"
"TID_GATCHA_BOX_INFO_2","Contains a new Brawler or a Star Power or Coins and Power Points for two brawlers. Some boxes contain bonus Event Tickets or a Token Doubler!"
"TID_GATCHA_BOX_INFO_3","\n\n<AMOUNT> times the size of a single Brawl Box."
"TID_SHOP_OFFER_INFO_0","It's free. Enjoy!"
"TID_SHOP_OFFER_INFO_1","Contains <AMOUNT> Coins. Use Coins to upgrade your Brawlers."
"TID_SHOP_OFFER_INFO_2","Unlock a random <RARITY> Brawler!"
"TID_SHOP_OFFER_INFO_3","Unlock a new Brawler!"
"TID_SHOP_OFFER_INFO_6","Brawl Boxes can contain Brawlers, Power Points, Coins and more!"
"TID_SHOP_OFFER_INFO_7","Contains <AMOUNT> Event Tickets. Use Event Tickets to play Ticket Events."
"TID_SHOP_OFFER_INFO_8","Contains <AMOUNT> Power Points. Collect Power Points to unlock Brawler upgrades!"
"TID_SHOP_OFFER_INFO_9","Doubles the next <AMOUNT> Tokens you get from Battles!"
"TID_SHOP_OFFER_INFO_10","Mega Boxes have ten times more goodies than regular size Brawl Boxes!"
"TID_SHOP_OFFER_INFO_12","You get to select the Brawler that receives the Power Points"
"TID_SHOP_OFFER_INFO_13","Unlock new event slot"
"TID_SHOP_OFFER_INFO_14","Big Boxes have three times more goodies than regular size Brawl Boxes!"
"TID_SHOP_OFFER_HOR_NEW","NEW"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","BRAWLER"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","NEW <c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","BRAWLER"
"TID_SHOP_SKIN_OFFER","SKIN OFFER"
"TID_SKINS_AD_TITLE","NEW SKINS AVAILABLE"
"TID_SKINS_AD_OK","OK"
"TID_SKINS_AD_INFO","Check out the new Skins on the Brawlers screen!"
"TID_TERMS_OF_SERVICE_BUTTON","Terms of Service"
"TID_IMMUNE","Immune"
"TID_BATTLE_END_PROCEED","PROCEED"
"TID_HINT_TAP_TO_MOVE_1","Collect <ce662f9>GEMS</c> from the middle of the map"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","Aim the Super towards the enemy!"
"TID_HINT_SHOOT_1","<ce662f9>GEMS</c> pop out from the hole in the middle!"
"TID_HINT_DRAG_TO_ULTI_1","Now shoot your SUPER with the red stick!"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","New Game Center login"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Do you want to save your current game on this Game Center account?"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google Account Alert"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","Do you want to load <name>'s game with experience level <number>? Warning: progress in the current game will be lost."
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Load game?"
"TID_BUTTON_VILLAGE_LOAD","Load"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center Alert"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","Do you want to load <name>'s game with experience level <number>? Warning: Progress in the current game will be lost."
"TID_BUTTON_AVATAR_LOAD","Load"
"TID_SETTINGS_SCREEN_TITLE","Settings"
"TID_SETTINGS_MUSIC","MUSIC"
"TID_SETTINGS_SFX","SOUND EFFECTS"
"TID_SETTINGS_OFF","Off"
"TID_SETTINGS_ON","On"
"TID_SETTINGS_LANGUAGE","LANGUAGE"
"TID_ACCOUNT","Devices"
"TID_LINK_DEVICE_BUTTON","Link a device"
"TID_SETTINGS_FACEBOOK","FRIENDS"
"TID_CHANGE_NAME_BUTTON","Change Name"
"TID_CREDITS_BUTTON","Credits"
"TID_PRIVACY_POLICY_BUTTON","Privacy Policy"
"TID_PARENTS_GUIDE_BUTTON","Parent's Guide"
"TID_MULTIDEVICE_INFO","Sign in using your Game Center account to safeguard your progress and play with multiple iOS devices."
"TID_SETTINGS_GOOGLE","Google Play Sign-In"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","Connected"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","Connect"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED_UP","CONNECTED"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED_UP","CONNECT"
"TID_FAQ_BUTTON","Help and support"
"TID_ABOUT","Credits\n\n<names>\n\nBrawl Stars ™ <version>\nCopyright 2016-2018 Supercell Ltd. All Rights Reserved.\nAll use of this software is subject to Terms and Conditions and Privacy Policy at www.supercell.com."
"TID_IAP_TRANSACTION_PENDING","Please wait. Transaction is pending."
"TID_RATE_APP_TITLE","Rate Brawl Stars"
"TID_RATE_APP_MESSAGE","Please rate or review Brawl Stars on App Store to give us valuable feedback!"
"TID_BUTTON_RATE_APP_LATER","Later"
"TID_BUTTON_RATE_APP_REVIEW","Review"
"TID_BUTTON_RATE_APP_NEVER","Never"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Account unlock unavailable"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Account unlock is unavailable at the moment. Please try again later!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Try again"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Invalid unlock code!"
"TID_ACCOUNT_LOCKED_TITLE","Account Locked"
"TID_ACCONT_LOCKED_TEXT","Your account has been locked for security reasons. Enter the unlock code to recover your account."
"TID_ACCOUNT_LOCKED_TEXT2","Enter unlock code here:"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","Tap to confirm"
"TID_NOT_ENOUGH_GEMS_TITLE","Not enough Gems"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nYou're out of Gems. Visit the Shop to get some more!"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","Go to Shop"
"TID_COIN_DOUBLER_TITLE","Purchase Token Doubler"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","Add Tokens to Token Doubler"
"TID_COIN_DOUBLER_INFO","Doubles the next <c2edd1b><AMOUNT></c> Tokens you earn from Battles."
"TID_COIN_DOUBLER_INFO_WITH_COINS","Add <c2edd1b><AMOUNT></c> Tokens to your Token Doubler.\n\nToken Doubler doubles the Tokens you earn from battles."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","Damage per dynamite"
"TID_STARS_1","Watch out: you have a <ce662f9>GEM</c>!"
"TID_STARS_2","Watch out: you have <ce662f9>GEMS</c>!"
"TID_STARS_3","Watch out: you have a lot of <ce662f9>GEMS</c>!"
"TID_STARS_4","Watch out: you have a ton of <ce662f9>GEMS</c>!"
"TID_GATCHA_BUTTON_TITLE","BRAWL BOX"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","BIG BOX"
"TID_EVENT_LOCKED","Locked"
"TID_SPECIAL_EVENT_TITLE_TOP","SPECIAL EVENT:"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","active for"
"TID_SPECIAL_EVENT_STATUS_FUTURE","starting in"
"TID_EVENT_COMING_UP_INFO","This event will open in <TIME>"
"TID_ROCKET_BEACH_SKIN","BEACH BROCK"
"TID_CACTUS_PINK_SKIN","PINKY SPIKE"
"TID_SHAMAN_PANDA_SKIN","PANDA NITA"
"TID_CROW_WHITE_SKIN","WHITE CROW"
"TID_BULL_HAIR_SKIN","VIKING BULL"
"TID_TRICKSHOT_GOLD_SKIN","GOLD MEDALIST RICOCHET"
"TID_BARKEEP_GOLD_SKIN","GOLDEN BARLEY"
"TID_GUNSLINGER_ROCKSTAR_SKIN","ROCKSTAR COLT"
"TID_STAT_HEAL","Heal"
"TID_LUCHADOR_RUDO_SKIN","EL RUDO PRIMO"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","Buy"
"TID_EVENTS_NEW_EVENT","New Event!"
"TID_SETTINGS_BRAWLHINTS","Battle Hints"
"TID_COLLECTED_COINS_INFO","You have collected <CURRENT> Tokens out of the maximum of <MAX> from <PLANET>"
"TID_COLLECTED_COINS_INFO_CAPPED","You have collected all the Tokens available on <PLANET>"
"TID_FIRST_WIN_INFO","Earn a <cff8E1b>Star Token</c> for your first win against other players."
"TID_TICKET_COUNTER_INFO","Find Event Tickets inside Brawl Boxes.\n\nSpend Tickets to Brawl here!"
"TID_NOT_ENOUGH_TICKETS","Not enough tickets"
"TID_EVENT_LIST_GAME_ROOMS","NEW TEAM"
"TID_EVENT_LIST_WELCOME","Welcome to Brawl Stars!"
"TID_COOP","Co-op Brawl"
"TID_COOP_NOT_SUPPORTED","Co-op Brawl not supported in this event"
"TID_PRACTISE_NOT_SUPPORTED","Practice not supported in this event"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","New Facebook login"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Do you want to link your current game to this Facebook account?"
"TID_BUTTON_OKAY","Okay"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","This icon requires <HERO>"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","Invite friends and\nplay together"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","You can spend multiple tickets per game to get better rewards."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","Sole Survivor"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","Three players vs Robo Bandits"
"TID_HIGHSTAKES_REWARDS","Rewards x<COUNT>"
"TID_HIGHSTAKES_COST","Tickets: <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","Exit Brawl Stars?"
"TID_POPUP_ANDROID_EXIT","Are you sure you want to exit Brawl Stars?"
"TID_ROOM_NOT_SUPPORTED","Teams are not supported in this event"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Purchase failed"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Billing server not responding. Please try again later."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Ok"
"TID_IAP_NOT_AVAILABLE","Please enable In-App Purchases in your device restrictions settings."
"TID_NEWS_TITLE","NEWS"
"TID_STAT_DAMAGE_PER_ARROW","Damage per arrow"
"TID_STAT_DAMAGE_PER_MINE","Damage per trap"
"TID_STAT_DAMAGE_PER_SPIKE","Damage per spike"
"TID_STAT_DAMAGE_PER_DAGGER","Damage per dagger"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebook connected"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Connect to Facebook to see your Facebook friends here!"
"TID_FRIENDS_NO_FRIENDS","No friends"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","SEND FRIEND REQUEST"
"TID_FRIENDS_TITLE_1_NO_COUNT","FRIENDS"
"TID_FRIENDS_TITLE_1","FRIENDS (<COUNT>)"
"TID_FRIENDS_TITLE_2","SUGGESTED FRIENDS"
"TID_FRIENDS_TITLE_3","FRIEND INVITES"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","<COUNT> GAMES PLAYED TOGETHER RECENTLY"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","ONE GAME PLAYED TOGETHER RECENTLY"
"TID_FRIENDS_NO_ENTRIES_TAB_2","NO FRIEND SUGGESTIONS"
"TID_FRIENDS_NO_ENTRIES_TAB_3","NO FRIEND INVITES"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","Can't remove friends from your social networks."
"TID_FRIEND_REQUEST_ACCEPT","ACCEPT"
"TID_FRIEND_REQUEST_REJECT","REJECT"
"TID_FRIEND_REQUEST_REASON_0",
"TID_FRIEND_REQUEST_REASON_1","FROM A CLUB"
"TID_FRIEND_REQUEST_REASON_2","FROM A TEAM"
"TID_FRIEND_REQUEST_REASON_3","<AMOUNT> GAMES PLAYED TOGETHER RECENTLY"
"TID_FRIEND_REQUEST_REASON_4","<AMOUNT> GAMES PLAYED TOGETHER RECENTLY"
"TID_FRIEND_POPOVER_PROFILE","PROFILE"
"TID_FRIEND_POPOVER_REMOVE","REMOVE"
