"TID","CN"
"TID_CLAN_RESPONSE_80","您退出了战队"
"TID_CLAN_RESPONSE_81","晋升成功"
"TID_CLAN_RESPONSE_82","降职成功"
"TID_CLAN_RESPONSE_90","接受成功"
"TID_CLAN_RESPONSE_91","拒绝成功"
"TID_CLAN_RESPONSE_92","接受失败：该玩家已经加入了一个战队"
"TID_CLAN_RESPONSE_93","操作失败：无法找到申请"
"TID_CLAN_RESPONSE_94","操作失败：申请已处理"
"TID_CLAN_RESPONSE_95","操作失败：没有权限"
"TID_CLAN_RESPONSE_96","接受失败：该玩家已经被本战队屏蔽"
"TID_CLAN_RESPONSE_100","您已被踢出战队"
"TID_CLAN_RESPONSE_101","您已被晋升"
"TID_CLAN_RESPONSE_102","您已被降职"
"TID_CLAN_NO_RIGHTS","您没有足够的权限进行此操作"
"TID_ALLIANCE_NAME_TOO_SHORT","战队名称太短"
"TID_CLAN_JOIN_REQUEST_TITLE","申请加入战队"
"TID_CLAN_JOIN_REQUEST_SEND","发送"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","我想加入你的战队......"
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","接受该玩家的战队加入申请？"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","接受"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","拒绝"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","<name>接受了该申请"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","<name>拒绝了该申请"
"TID_HINT_DRAG_TO_AIM","拖动以瞄准"
"TID_HINT_RELEASE_TO_SHOOT","松开以射击"
"TID_HINT_ACTIVATE_ULTI","拖拽<cff9900>黄色虚拟摇杆</c>为超级技能瞄准！"
"TID_HINT_DRAG_TO_ULTI","拖动摇杆，瞄准超级技能。松开摇杆，施放超级技能！"
"TID_HINT_COLLECT_GOLD","英雄被击败时，身上的<ce662f9>宝石</c>就会掉落。"
"TID_HINT_HOLD_GOLD","守住您的<ce662f9>宝石</c>！"
"TID_HINT_GO_AFTER_ENEMY","追击敌军！"
"TID_HINT_ATTACK_BASE","轰开敌方保险箱，保护我方保险箱！"
"TID_HINT_DEFEND_BASE","轰开敌方保险箱，保护我方保险箱！"
"TID_HINT_SHOOT_ENEMIES","击败对方英雄以获得赏金之星！"
"TID_HINT_YOU_ARE_WINNING","您的队伍正在向胜利迈进！注意防守！"
"TID_HINT_YOU_ARE_LOSING","您的队伍快要输了！加强进攻！"
"TID_HINT_TAP_TO_MOVE","轻击地面移动英雄\n与您的队友一起行动"
"TID_BOUNTY_2","注意：您现在值一大笔赏金！"
"TID_BOUNTY_3","注意：您现在值一笔巨额赏金！"
"TID_BOUNTY_4","您已是敌方的头号目标！"
"TID_NO_CLAN_TITLE","寻找战队"
"TID_NO_CLAN_BODY","加入战队，与志趣相投的玩家一起聊天畅玩！"
"TID_NO_CLAN_SUGGESTIONS","为您推荐的战队"
"TID_NO_CLAN_RESULTS","搜索结果"
"TID_NO_CLAN_EMPTY","没有推荐的战队"
"TID_NO_CLAN_WAITING_FOR_DATA","等待数据..."
"TID_CONNECTING_TO_SERVER","正在连接服务器..."
"TID_TEAM_ADVERTISE","发送邀请"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","战队"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","好友"
"TID_TEAM_AD_INFO_0","寻找玩家进行组队游戏"
"TID_TEAM_AD_JOIN","加入小队"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","无法加入，您已经加入了一个小队。"
"TID_TEAM_MEMBER_STATUS_0","<c999999>离线</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>对战中</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>离开</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>准备中</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>匹配中</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>结算界面</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>离线</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>观战中</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>练习中</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>正在输入</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>选择英雄</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>选择活动</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>准备就绪</c>"
"TID_TEAM_STATUS_IN_MATCH","对战中"
"TID_TEAM_STATUS_IN_MATCHMAKING","匹配中"
"TID_TEAM_STATUS_FULL","<cff1e00>已满</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","公开"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","您需要加入一个战队才能使用该功能"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","添加好友后即可开启此功能"
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","小队已满，无法发送邀请"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","仅小队创建者可用"
"TID_TEAM_LOC_INFO","位于<LOC>的<MODE>"
"TID_TEAM_DISPLAY_TITLE_EVENT","小队"
"TID_STREAM_EVENT_1","<target>被<sender>踢出了战队。再见了！"
"TID_STREAM_EVENT_2","<sender>批准了<target>加入战队。欢迎！"
"TID_STREAM_EVENT_3","<sender>加入了战队。欢迎！"
"TID_STREAM_EVENT_4","<sender>退出了战队。再见了！"
"TID_STREAM_EVENT_5","<target>被<sender>晋升了。恭喜！"
"TID_STREAM_EVENT_6","<target>被<sender>降职了。公事公办！"
"TID_STREAM_EVENT_101","<sender>创建的小队"
"TID_STREAM_EVENT_102","玩家<sender>已加入"
"TID_STREAM_EVENT_103","玩家<sender>已退出"
"TID_STREAM_EVENT_104","<sender>踢出了<target>。再见了！"
"TID_STREAM_EVENT_105","已开始匹配"
"TID_STREAM_EVENT_106","匹配已取消"
"TID_STREAM_EVENT_107","对战已开始"
"TID_STREAM_EVENT_108","对战胜利"
"TID_STREAM_EVENT_109","对战失败"
"TID_STREAM_EVENT_110","练习已开始"
"TID_STREAM_EVENT_111","练习已结束"
"TID_STREAM_EVENT_112","平局"
"TID_STREAM_EVENT_113","荒野决斗已结束"
"TID_CHAT_BOTTOM_BUTTON","向下滑动"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count>条新消息！"
"TID_CHAT_BOTTOM_NEW_MESSAGE","新消息！"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","升至<LVL>"
"TID_HERO_INFO_ITEMS","升级"
"TID_HERO_INFO_SKINS","英雄"
"TID_HERO_INFO_SKIN_OWNED","您已经拥有该皮肤"
"TID_HERO_INFO_SKIN_ACTIVE","已选择"
"TID_HERO_INFO_SKIN_ACTIVATE","选择"
"TID_HERO_INFO_LEADERBOARD","排行榜"
"TID_HERO_INFO_LEADERBOARD_LABEL","最佳<HERO>玩家"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","搜索"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","拖动并按住为超级技能瞄准！"
"TID_HINT_SHOOT","拖动进行瞄准，松开即可射击"
"TID_HERO_SCORE_SUM_LEADERBOARD","最佳玩家"
"TID_ALLIANCE_LEADERBOARD","最强战队"
"TID_HINT_MAKE_GOAL","拖动进行瞄准，松开把球踢出"
"TID_BATTLE_ROYALE_INTRO_TEXT","成为唯一的生还者！"
"TID_HINT_COLLECT_BUFFS","从木箱和敌人身上收集<c50d050>能量块</c>，\n您就能变得更强！"
"TID_PLAYERS_LEFT","剩余英雄：<num>"
"TID_AVOID_POISON","远离不断扩大的<c90ee90>毒气区域</c>！"
"TID_CLAN_CREATE_COOLDOWN","无法创建战队，请在<TIME>后重试。"
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","经验等级需达到<LEVEL>级才能创建战队。"
"TID_PLAYER_DATA_MISSING","玩家数据缺失"
"TID_ALLIANCE_DATA_MISSING","战队数据缺失"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","等待英雄重新装填弹药！"
"TID_EVENT_EXPIRED","活动已结束"
"TID_DOUBLE_COINS_INFO","在该模式中对战可以获得双倍奖章"
"TID_DOUBLE_XP_INFO","在该模式中对战可以获得双倍经验值"
"TID_SETTINGS_TITLE","设置"
"TID_SETTINGS_CONTROL_MODE_TITLE","操控模式"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","点击移动"
"TID_SETTINGS_CONTROL_MODE_INFO_0","点击屏幕使英雄移动至点击处。拖动以瞄准，松开以射击。"
"TID_SETTINGS_CONTROL_MODE_VALUE_1","摇杆移动（惯用右手）"
"TID_SETTINGS_CONTROL_MODE_INFO_1","使用屏幕左下角的虚拟摇杆进行移动，点击目标以射击。"
"TID_SETTINGS_CONTROL_MODE_VALUE_2","摇杆移动（惯用左手）"
"TID_SETTINGS_CONTROL_MODE_INFO_2","使用屏幕右下角的虚拟摇杆进行移动，点击目标以射击。"
"TID_CHANGE_NAME_TITLE","更改名称"
"TID_SETTINGS_PLAYERNAME_CURRENT","当前名称："
"TID_SETTINGS_PLAYERNAME_ENTERNEW","输入新名称："
"TID_ERROR_NAMES_DONT_MATCH","输入的名称不一致，请重试。"
"TID_CONTINUE","继续"
"TID_NAMECHANGE_WARNING","注意：您只能更改一次名称。"
"TID_CONFIRM","确认"
"TID_INVALID_NAME","名称无效！请尝试其他名称。"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","再次输入您的新名称："
"TID_NAME_ALREADY_CHANGED","名称只能更改一次。"
"TID_NAME_CHANGE_ALREADY_USED","您已经更改过一次名称了。"
"TID_NAME_CHANGED_SUCCESS","您的名称已更改！"
"TID_NAME_CHANGE_IN_PROGRESS","无法更改名称，之前的改名请求仍在处理。"
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","经验等级达到<level>级后可更改名称"
"TID_CONFIRM_CONFIRM","请输入\q<confirmword>\q，然后点击确定按钮完成操作"
"TID_CONFIRM_WORD","确认"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","您确定要更改名称吗？\n您的新名称将为："
"TID_BUTTON_CONFIRM","确定"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","活动刷新"
"TID_EVENTS_TIME_LEFT","剩余时间"
"TID_EVENTS_NEW","新！"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","已获得所有经验"
"TID_EVENTS_EVENT_LOCKED","未解锁"
"TID_EVENTS_TROPHY_REQ","总奖杯数达到<c00ffff><COUNT></c>即可解锁"
"TID_GAME_STARTING","在<LOCATION>即将开始一场对战，快去加入他们！"
"TID_WEEKEND_EVENT","双倍经验活动"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_WELCOME_TITLE","欢迎来到商店"
"TID_SHOP_WELCOME","随着游戏等级的提升，商店将解锁更多版块！\n\n记得多来逛逛，看看有什么新商品！"
"TID_SHOP_SPECIAL_OFFER","特惠活动"
"TID_SHOP_COIN_BOOSTERS","加成"
"TID_SHOP_GEM_PACKS","宝石礼包"
"TID_SHOP_PURCHASED","已购买"
"TID_SHOP_OBTAINED","已获得"
"TID_SHOP_INVALIDATED","已失效"
"TID_SHOP_ACTIVE","激活"
"TID_SHOP_DOUBLE_COINS_TITLE","双倍奖章加成"
"TID_SHOP_DOUBLE_COINS_INFO","接下来通过对战获得的"
"TID_SHOP_DOUBLE_COINS_INFO_2","将会翻倍。"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","接下来通过对战获得的<AMOUNT>奖章将会翻倍"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","剩余奖章："
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","宝石数量不足"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","已购买该礼包"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","无法购买该礼包，您已经拥有该礼包中的一个或多个物品。"
"TID_SHOP_OFFER_TITLE","限时礼包"
"TID_SHOP_GEM_PACK_1_TITLE","一捧宝石"
"TID_SHOP_GEM_PACK_2_TITLE","一袋宝石"
"TID_SHOP_GEM_PACK_3_TITLE","一包宝石"
"TID_SHOP_GEM_PACK_4_TITLE","一桶宝石"
"TID_SHOP_GEM_PACK_5_TITLE","一小箱宝石"
"TID_SHOP_GEM_PACK_6_TITLE","一大箱宝石"
"TID_SHOP_HEROES_OF_RARITY","必定包含英雄"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c>英雄"
"TID_SHOP_HERO_OF_RARITY_BOX","英雄宝箱"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c>能量"
"TID_SHOP_GATCHA_BOXES","宝箱"
"TID_SHOP_GATCHA_BOX_1","大型宝箱"
"TID_SHOP_GATCHA_BOX_2","乱斗宝箱"
"TID_SHOP_GATCHA_BOX_3","超级宝箱"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","已达到今天的宝箱购买上限"
"TID_SHOP_TICKETS","活动门票"
"TID_SHOP_TICKET_PACK_0","一把门票"
"TID_SHOP_TICKET_PACK_1","一叠门票"
"TID_SHOP_TICKET_PACK_2","一卷门票"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","金币礼包"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","一把金币"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","一小袋金币"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","一大袋金币"
"TID_HERO_LVL_MATERIAL_RECEIVED","已购买<AMOUNT>金币"
"TID_SHOP_DAILY_OFFERS","每日精选"
"TID_SHOP_FREE","免费"
"TID_SHOP_CLAIM","领取"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","免费宝箱"
"TID_SHOP_OFFER_TITLE_1","金币"
"TID_SHOP_OFFER_TITLE_6","乱斗宝箱"
"TID_SHOP_OFFER_TITLE_7","门票"
"TID_SHOP_OFFER_TITLE_8","战力能量"
"TID_SHOP_OFFER_TITLE_9","双倍奖章加成"
"TID_SHOP_OFFER_TITLE_10","超级宝箱"
"TID_SHOP_OFFER_TITLE_12","战力能量"
"TID_SHOP_OFFER_TITLE_14","大型宝箱"
"TID_SHOP_OFFER_TITLE_15","乱斗宝箱"
"TID_SHOP_OFFER_TITLE_16","宝石"
"TID_SHOP_OFFER_DESC_GOLD","金币可用来升级英雄"
"TID_SHOP_OFFER_ANY_BRAWLER","任何\n英雄"
"TID_PURCHASE_OFFER_POPUP_TITLE","确认购买"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","免费奖励"
"TID_SHOP_OFFER_NEW_HERO_LABEL","新英雄"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","新皮肤"
"TID_SHOP_OFFER_HERO_POWER_TITLE","战力能量"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","无法购买，活动期间每种礼包限购一次。"
"TID_SHOP_OFFER_NEW","新"
"TID_GATCHA_BOX_TITLE_2","乱斗宝箱"
"TID_GATCHA_BOX_TITLE_3","超级宝箱"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","新英雄"
"TID_GATCHA_BOX_INFO_2","可能包含新英雄、星徽之力、金币或两个英雄的战力能量，部分宝箱还额外包含活动门票或双倍奖章加成！"
"TID_GATCHA_BOX_INFO_3","\n\n相当于<AMOUNT>个乱斗宝箱。"
"TID_SHOP_OFFER_INFO_0","免费好礼！"
"TID_SHOP_OFFER_INFO_1","内含<AMOUNT>金币，金币可用来升级英雄。"
"TID_SHOP_OFFER_INFO_2","解锁一个随机的\n<RARITY>英雄！"
"TID_SHOP_OFFER_INFO_3","解锁一个新英雄！"
"TID_SHOP_OFFER_INFO_6","可能包含英雄、战力能量、金币以及更多惊喜！"
"TID_SHOP_OFFER_INFO_7","内含<AMOUNT>张活动门票，活动门票可以用来参加门票活动。"
"TID_SHOP_OFFER_INFO_8","内含<AMOUNT>战力能量。收集战力能量，解锁英雄升级！"
"TID_SHOP_OFFER_INFO_9","接下来通过对战获得的<AMOUNT>奖章将会翻倍！"
"TID_SHOP_OFFER_INFO_10","超级宝箱包含的奖励是普通乱斗宝箱的10倍！"
"TID_SHOP_OFFER_INFO_12","您可以指定接收战力能量的英雄"
"TID_SHOP_OFFER_INFO_13","解锁新的活动栏位"
"TID_SHOP_OFFER_INFO_14","大型宝箱包含的奖励是普通乱斗宝箱的3倍！"
"TID_SHOP_OFFER_HOR_NEW","新"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","英雄"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","新<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","英雄"
"TID_SHOP_SKIN_OFFER","皮肤特惠"
"TID_SKINS_AD_TITLE","已推出新皮肤"
"TID_SKINS_AD_OK","确定"
"TID_SKINS_AD_INFO","前往英雄界面查看新款皮肤！"
"TID_TERMS_OF_SERVICE_BUTTON","服务条款"
"TID_IMMUNE","免疫"
"TID_BATTLE_END_PROCEED","继续"
"TID_HINT_TAP_TO_MOVE_1","收集地图中间的<ce662f9>宝石</c>"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","瞄准敌人发射超级技能！"
"TID_HINT_SHOOT_1","地图中间的洞里会冒出<ce662f9>宝石</c>"
"TID_HINT_DRAG_TO_ULTI_1","现在使用红色虚拟摇杆来发动您的超级技能！"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登录新的Game Center账号"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","您要将当前游戏进度与该Game Center账号绑定吗？"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google账号警告"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","您要加载名叫<name>的<number>级游戏进度吗？警告：当前游戏进度将丢失。"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","加载游戏进度？"
"TID_BUTTON_VILLAGE_LOAD","加载"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center账号警告"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","您要加载名叫<name>的<number>级游戏进度吗？警告：当前游戏进度将丢失。"
"TID_BUTTON_AVATAR_LOAD","加载"
"TID_SETTINGS_SCREEN_TITLE","设置"
"TID_SETTINGS_MUSIC","音乐"
"TID_SETTINGS_SFX","音效"
"TID_SETTINGS_OFF","关闭"
"TID_SETTINGS_ON","开启"
"TID_SETTINGS_LANGUAGE","语言"
"TID_ACCOUNT","设备"
"TID_LINK_DEVICE_BUTTON","关联一台设备"
"TID_SETTINGS_FACEBOOK","好友"
"TID_CHANGE_NAME_BUTTON","更改名称"
"TID_CREDITS_BUTTON","制作人员"
"TID_PRIVACY_POLICY_BUTTON","隐私保护政策"
"TID_PARENTS_GUIDE_BUTTON","家长指南"
"TID_MULTIDEVICE_INFO","使用Game Center账号登录游戏可以保护您的游戏进度，并且方便您在多台iOS设备上进行游戏。"
"TID_SETTINGS_GOOGLE","Google Play登录"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已连接"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","连接"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED_UP","已连接"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED_UP","连接"
"TID_FAQ_BUTTON","帮助与支持"
"TID_ABOUT","制作人员\n\n<names>\n\n《荒野乱斗》(Brawl Stars) ™ <version>\n版权所有2016-2018 Supercell Ltd. 保留所有权利。\n本软件的所有使用均需遵守我们在www.supercell.com列明的\n《条款和条件》和《隐私保护政策》。"
"TID_IAP_TRANSACTION_PENDING","交易处理中，请稍候。"
"TID_RATE_APP_TITLE","为《荒野乱斗》评分"
"TID_RATE_APP_MESSAGE","请在App Store对《荒野乱斗》(Brawl Stars)进行评分，并留下您的宝贵意见！"
"TID_BUTTON_RATE_APP_LATER","稍后再说"
"TID_BUTTON_RATE_APP_REVIEW","立刻评论"
"TID_BUTTON_RATE_APP_NEVER","不再提示"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","无法解锁账号"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","暂时无法解锁账号，请稍后重试！"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","重试"
"TID_ACCOUNT_LOCKED_INVALID_CODE","解锁代码无效！"
"TID_ACCOUNT_LOCKED_TITLE","账号已锁定"
"TID_ACCONT_LOCKED_TEXT","出于安全原因，您的账号已被锁定。请输入解锁代码恢复您的账号。"
"TID_ACCOUNT_LOCKED_TEXT2","请在此输入解锁代码："
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","轻击以确定"
"TID_NOT_ENOUGH_GEMS_TITLE","宝石数量不足"
"TID_NOT_ENOUGH_GEMS_INFO","\n\n您的宝石不足，快去商店买一些吧！"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","进入商店"
"TID_COIN_DOUBLER_TITLE","购买双倍奖章加成"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","增加双倍奖章加成提供的奖章数量"
"TID_COIN_DOUBLER_INFO","接下来通过对战获得的<c2edd1b><AMOUNT></c>奖章将会翻倍。"
"TID_COIN_DOUBLER_INFO_WITH_COINS","为您的双倍奖章加成增加<c2edd1b><AMOUNT></c>枚奖章。\n\n双倍奖章加成可使您通过对战获得的奖章加倍。"
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","每颗炸弹伤害"
"TID_STARS_1","注意：您持有一颗<ce662f9>宝石</c>！"
"TID_STARS_2","注意：您持有多颗<ce662f9>宝石</c>！"
"TID_STARS_3","注意：您持有大量<ce662f9>宝石</c>！"
"TID_STARS_4","注意：您持有巨量<ce662f9>宝石</c>！"
"TID_GATCHA_BUTTON_TITLE","乱斗宝箱"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","大型宝箱"
"TID_EVENT_LOCKED","未解锁"
"TID_SPECIAL_EVENT_TITLE_TOP","特别活动："
"TID_SPECIAL_EVENT_STATUS_ACTIVE","持续时间"
"TID_SPECIAL_EVENT_STATUS_FUTURE","离开始还有"
"TID_EVENT_COMING_UP_INFO","该活动将于<TIME>后开始"
"TID_ROCKET_BEACH_SKIN","沙滩布洛克"
"TID_CACTUS_PINK_SKIN","粉红斯派克"
"TID_SHAMAN_PANDA_SKIN","熊猫妮塔"
"TID_CROW_WHITE_SKIN","神秘白鸦"
"TID_BULL_HAIR_SKIN","维京公牛"
"TID_TRICKSHOT_GOLD_SKIN","纯金瑞科谢"
"TID_BARKEEP_GOLD_SKIN","金色巴利"
"TID_GUNSLINGER_ROCKSTAR_SKIN","摇滚明星柯尔特"
"TID_STAT_HEAL","治疗"
"TID_LUCHADOR_RUDO_SKIN","邪魅普里莫"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","购买"
"TID_EVENTS_NEW_EVENT","新活动!"
"TID_SETTINGS_BRAWLHINTS","对战提示"
"TID_COLLECTED_COINS_INFO","您已从<PLANET>收集了<CURRENT>枚奖章，最多可收集<MAX>枚奖章。"
"TID_COLLECTED_COINS_INFO_CAPPED","您已收集了<PLANET>的全部奖章"
"TID_FIRST_WIN_INFO","首次在联机对战获胜即可赢得一枚<cff8E1b>胜利奖章</c>。"
"TID_TICKET_COUNTER_INFO","乱斗宝箱可以开出活动门票。\n\n使用门票参加活动！"
"TID_NOT_ENOUGH_TICKETS","门票不足"
"TID_EVENT_LIST_GAME_ROOMS","创建小队"
"TID_EVENT_LIST_WELCOME","欢迎来到《荒野乱斗》！"
"TID_COOP","合作对战"
"TID_COOP_NOT_SUPPORTED","该活动不支持组队对战"
"TID_PRACTISE_NOT_SUPPORTED","该活动无法进行练习"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登录新的Facebook账号"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","您要将当前游戏进度与该Facebook账号关联吗？"
"TID_BUTTON_OKAY","确定"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","获得<HERO>以解锁该头像"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","邀请好友\n一起征战"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","每次游戏您可以使用多张门票，以获得更好的奖励。"
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","单人生存模式"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","3名玩家 vs 机甲强盗"
"TID_HIGHSTAKES_REWARDS","<COUNT>倍奖励"
"TID_HIGHSTAKES_COST","门票：<COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","退出《荒野乱斗》？"
"TID_POPUP_ANDROID_EXIT","您确定要退出《荒野乱斗》吗？"
"TID_ROOM_NOT_SUPPORTED","该活动无法创建小队"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","购买失败"
"TID_ERROR_POP_UP_PURCHASE_FAILED","计费服务器未响应，请稍后再试。"
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","确定"
"TID_IAP_NOT_AVAILABLE","请在您设备的访问限制设置中开启App内购买项目。"
"TID_NEWS_TITLE","新闻"
"TID_STAT_DAMAGE_PER_ARROW","每支箭矢伤害"
"TID_STAT_DAMAGE_PER_MINE","每个陷阱伤害"
"TID_STAT_DAMAGE_PER_SPIKE","每发尖刺伤害"
"TID_STAT_DAMAGE_PER_DAGGER","每把飞刃伤害"
"TID_FRIENDS_FACEBOOK_CONNECTED","已连接至Facebook"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","连接Facebook，即可在此处看到您的Facebook好友！"
"TID_FRIENDS_NO_FRIENDS","没有好友"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","发送好友请求"
"TID_FRIENDS_TITLE_1_NO_COUNT","好友"
"TID_FRIENDS_TITLE_1","好友 (<COUNT>)"
"TID_FRIENDS_TITLE_2","推荐好友"
"TID_FRIENDS_TITLE_3","待处理请求"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","最近一起进行过<COUNT>场游戏"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","最近一起进行过1场游戏"
"TID_FRIENDS_NO_ENTRIES_TAB_2","无推荐好友"
"TID_FRIENDS_NO_ENTRIES_TAB_3","无好友请求"
