"Name","FileNames","BackgroundFile","MinVolume","MaxVolume","MinPitch","MaxPitch","Priority","MaximumByType","MaxRepeatMs","Loop","PlayVariationsInSequence","PlayVariationsInSequenceManualReset","StartDelayMinMs","StartDelayMaxMs","PlayOnlyWhenInView","MaxVolumeScaleLimit","NoSoundScaleLimit","PadEmpyToEndMs","MovieClipFrameLabel"
,"sfx/background/bo_lead_vo_03.ogg","TRUE",55,65,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/bo_lead_vo_04.ogg","TRUE",55,65,98,102,1,1,20000,,,,,,,,,,
"Bo_die","sfx/bo_die_01.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/bo_die_02.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bo_die_03.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bo_die_04.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
"Bo_ulti_vo","sfx/bo_ulti_vo_01.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/bo_ulti_vo_02.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bo_ulti_vo_03.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bo_ulti_vo_04.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
"Bo_atk_vo","sfx/bo_fire_vo_01.ogg",,55,65,98,102,1,1,10000,,,,,,,,,,
,"sfx/bo_fire_vo_02.ogg",,55,65,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/bo_fire_vo_03.ogg","TRUE",55,65,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/bo_fire_vo_04.ogg","TRUE",55,65,98,102,1,1,10000,,,,,,,,,,
"Mech_Bo_start","sfx/robo_bo_start_vo_01.ogg",,55,65,100,100,1,1,,,,,,,,,,,
,"sfx/robo_bo_start_vo_02.ogg",,55,65,100,100,1,1,,,,,,,,,,,
,"sfx/background/robo_bo_start_vo_03.ogg","TRUE",55,65,100,102,1,1,,,,,,,,,,,
,"sfx/background/robo_bo_start_vo_04.ogg","TRUE",55,65,100,102,1,1,,,,,,,,,,,
,"sfx/background/robo_bo_start_vo_05.ogg","TRUE",55,65,100,102,1,1,,,,,,,,,,,
"Mech_Bo_kill","sfx/robo_bo_kill_01.ogg",,55,65,100,102,1,1,15000,,,,,,,,,,
,"sfx/robo_bo_kill_02.ogg",,55,65,100,102,1,1,15000,,,,,,,,,,
,"sfx/background/robo_bo_kill_03.ogg","TRUE",55,65,100,102,1,1,15000,,,,,,,,,,
,"sfx/background/robo_bo_kill_04.ogg","TRUE",55,65,100,102,1,1,15000,,,,,,,,,,
"Mech_Bo_hurt","sfx/robo_bo_hurt_01.ogg",,55,65,100,102,1,1,10000,,,,,,,,,,
,"sfx/robo_bo_hurt_02.ogg",,55,65,100,102,1,1,10000,,,,,,,,,,
,"sfx/background/robo_bo_hurt_03.ogg","TRUE",55,65,100,100,1,1,10000,,,,,,,,,,
,"sfx/background/robo_bo_hurt_04.ogg","TRUE",55,65,100,100,1,1,10000,,,,,,,,,,
"Mech_Bo_lead","sfx/robo_bo_lead_vo_01.ogg",,55,65,100,100,1,1,20000,,,,,,,,,,
,"sfx/robo_bo_lead_vo_02.ogg",,55,65,100,100,1,1,20000,,,,,,,,,,
,"sfx/background/robo_bo_lead_vo_03.ogg","TRUE",55,65,100,100,1,1,20000,,,,,,,,,,
,"sfx/background/robo_bo_lead_vo_04.ogg","TRUE",55,65,100,100,1,1,20000,,,,,,,,,,
"Mech_Bo_die","sfx/robo_bo_die_01.ogg",,55,65,100,100,1,1,15000,,,,,,,,,,
,"sfx/robo_bo_die_02.ogg",,55,65,100,100,1,1,15000,,,,,,,,,,
,"sfx/background/robo_bo_die_03.ogg","TRUE",55,65,100,100,1,1,15000,,,,,,,,,,
,"sfx/background/robo_bo_die_04.ogg","TRUE",55,65,100,100,1,1,15000,,,,,,,,,,
"Mech_Bo_ulti_vo","sfx/robo_bo_ulti_vo_01.ogg",,55,65,100,100,1,1,15000,,,,,,,,,,
,"sfx/robo_bo_ulti_vo_02.ogg",,55,65,100,100,1,1,15000,,,,,,,,,,
,"sfx/background/robo_bo_ulti_vo_03.ogg","TRUE",55,65,100,100,1,1,15000,,,,,,,,,,
,"sfx/background/robo_bo_ulti_vo_04.ogg","TRUE",55,65,100,100,1,1,15000,,,,,,,,,,
"Mech_Bo_atk_vo","sfx/robo_bo_fire_vo_01.ogg",,55,65,100,100,1,1,10000,,,,,,,,,,
,"sfx/robo_bo_fire_vo_02.ogg",,55,65,100,100,1,1,10000,,,,,,,,,,
,"sfx/background/robo_bo_fire_vo_03.ogg","TRUE",55,65,100,100,1,1,10000,,,,,,,,,,
,"sfx/background/robo_bo_fire_vo_04.ogg","TRUE",55,65,100,100,1,1,10000,,,,,,,,,,
"Carl_start_vo","sfx/carl_start_vo_01.ogg",,55,55,98,102,1,1,,,,,,,,,,,
,"sfx/background/carl_start_vo_02.ogg","TRUE",55,55,98,102,1,1,,,,,,,,,,,
,"sfx/background/carl_start_vo_03.ogg","TRUE",55,55,98,102,1,1,,,,,,,,,,,
,"sfx/background/carl_start_vo_04.ogg","TRUE",55,55,98,102,1,1,,,,,,,,,,,
,"sfx/background/carl_start_vo_05.ogg","TRUE",55,55,98,102,1,1,,,,,,,,,,,
,"sfx/carl_start_vo_06.ogg",,55,55,98,102,1,1,,,,,,,,,,,
,"sfx/background/carl_start_vo_07.ogg","TRUE",55,55,98,102,1,1,,,,,,,,,,,
"Carl_kill_vo","sfx/carl_kill_vo_01.ogg",,55,55,98,102,1,1,15000,,,,,,,,,,
,"sfx/carl_kill_vo_02.ogg",,55,55,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/carl_kill_vo_03.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/carl_kill_vo_04.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/carl_kill_vo_05.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
"Carl_hurt_vo","sfx/carl_hurt_vo_01.ogg",,50,50,98,102,1,1,12000,,,,,,,,,,
,"sfx/carl_hurt_vo_02.ogg",,50,50,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/carl_hurt_vo_03.ogg","TRUE",50,50,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/carl_hurt_vo_04.ogg","TRUE",50,50,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/carl_hurt_vo_05.ogg","TRUE",50,50,98,102,1,1,12000,,,,,,,,,,
"Carl_die_vo","sfx/carl_death_vo_01.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/carl_death_vo_02.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/carl_death_vo_03.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/carl_death_vo_04.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
"Carl_ulti_vo","sfx/carl_ulti_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/carl_ulti_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Carl_lead_vo","sfx/carl_lead_vo_01.ogg",,55,65,98,102,1,1,20000,,,,,,,,,,
,"sfx/carl_lead_vo_02.ogg",,55,65,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/carl_lead_vo_03.ogg","TRUE",55,65,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/carl_lead_vo_04.ogg","TRUE",55,65,98,102,1,1,20000,,,,,,,,,,
"Carl_atk_vo","sfx/carl_atk_vo_01.ogg",,50,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/carl_atk_vo_02.ogg",,50,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/carl_atk_vo_03.ogg","TRUE",50,50,98,102,1,1,15000,,,,,,,,,,
"Tara_start_vo","sfx/tara_start_vo_01.ogg",,62,62,98,102,1,1,,,,,,,,,,,
,"sfx/tara_start_vo_02.ogg",,62,62,98,102,1,1,,,,,,,,,,,
,"sfx/background/tara_start_vo_03.ogg","TRUE",62,62,98,102,1,1,,,,,,,,,,,
"Tara_kill_vo","sfx/tara_kill_vo_01.ogg",,62,62,98,102,1,1,15000,,,,,,,,,,
,"sfx/tara_kill_vo_02.ogg",,62,62,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/tara_kill_vo_03.ogg","TRUE",62,62,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/tara_kill_vo_04.ogg","TRUE",62,62,98,102,1,1,15000,,,,,,,,,,
"Tara_die_vo","sfx/tara_die_vo_01.ogg",,62,62,98,102,1,1,15000,,,,,,,,,,
,"sfx/tara_die_vo_02.ogg",,62,62,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/tara_die_vo_03.ogg","TRUE",62,62,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/tara_die_vo_04.ogg","TRUE",62,62,98,102,1,1,15000,,,,,,,,,,
"Tara_hurt_vo","sfx/tara_hurt_vo_01.ogg",,62,62,98,102,1,1,12000,,,,,,,,,,
,"sfx/tara_hurt_vo_02.ogg",,62,62,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/tara_hurt_vo_03.ogg","TRUE",62,62,98,102,1,1,12000,,,,,,,,,,
"Tara_lead_vo","sfx/tara_lead_vo_01.ogg",,62,62,98,102,1,1,20000,,,,,,,,,,
,"sfx/tara_lead_vo_02.ogg",,62,62,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/tara_lead_vo_03.ogg","TRUE",62,62,98,102,1,1,20000,,,,,,,,,,
"Bibi_start_vo","sfx/bibi_start_vo_01.ogg",,55,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/bibi_start_vo_02.ogg","TRUE",55,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/bibi_start_vo_03.ogg","TRUE",55,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/bibi_start_vo_04.ogg","TRUE",55,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/bibi_start_vo_05.ogg","TRUE",55,60,98,102,1,1,,,,,,,,,,,
,"sfx/bibi_start_vo_06.ogg",,55,60,98,102,1,1,,,,,,,,,,,
"Bibi_lead_vo","sfx/bibi_lead_vo_01.ogg",,55,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/bibi_lead_vo_02.ogg",,55,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/bibi_lead_vo_03.ogg","TRUE",55,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/bibi_lead_vo_04.ogg","TRUE",55,60,98,102,1,1,20000,,,,,,,,,,
"Bibi_kill_vo","sfx/bibi_kill_vo_01.ogg",,55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/bibi_kill_vo_02.ogg",,55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bibi_kill_vo_03.ogg","TRUE",55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bibi_kill_vo_04.ogg","TRUE",55,60,98,102,1,1,15000,,,,,,,,,,
"Bibi_hurt_vo","sfx/bibi_hurt_vo_01.ogg",,55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/bibi_hurt_vo_02.ogg",,55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bibi_hurt_vo_03.ogg","TRUE",55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bibi_hurt_vo_04.ogg","TRUE",55,60,98,102,1,1,15000,,,,,,,,,,
"Bibi_die_vo","sfx/bibi_die_vo_01.ogg",,55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/bibi_die_vo_02.ogg",,55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bibi_die_vo_03.ogg","TRUE",55,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bibi_die_vo_04.ogg","TRUE",55,60,98,102,1,1,15000,,,,,,,,,,
"Bibi_ulti_vo","sfx/bibi_ulti_vo_01.ogg",,55,60,98,102,1,1,,,,,,,,,,,
,"sfx/bibi_ulti_vo_02.ogg",,55,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/bibi_ulti_vo_03.ogg","TRUE",55,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/bibi_ulti_vo_04.ogg","TRUE",55,60,98,102,1,1,,,,,,,,,,,
"Emz_atk","sfx/emz_atk_01.ogg",,30,40,90,110,1,6,,,,,,,,,,,
"Emz_dryfire","sfx/emz_dryfire_01.ogg",,30,40,90,110,1,6,,,,,,,,,,,
"Emz_reload","sfx/emz_reload_01.ogg",,40,50,90,110,1,6,,,,,,,,,,,
"Emz_ulti","sfx/emz_ulti_01.ogg",,70,70,100,100,1,5,,,,,,,,,,,
"Emz_start_vo","sfx/emz_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/emz_start_vo_02.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/emz_start_vo_03.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/emz_start_vo_04.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/emz_start_vo_05.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
"Emz_lead_vo","sfx/emz_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/emz_lead_vo_03.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/emz_lead_vo_04.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
"Emz_kill_vo","sfx/emz_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/emz_kill_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/emz_kill_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/emz_kill_vo_05.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/emz_kill_vo_06.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/emz_kill_vo_07.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Emz_hurt_vo","sfx/emz_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/emz_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_hurt_vo_02.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_hurt_vo_03.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_hurt_vo_04.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_hurt_vo_05.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_hurt_vo_06.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_hurt_vo_07.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
"Emz_die_vo","sfx/emz_die_vo_04.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/emz_die_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/emz_die_vo_03.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
"Emz_atk_vo","sfx/emz_atk_vo_01.ogg",,60,60,98,102,1,1,25000,,,,,,,,,,
,"sfx/emz_atk_vo_02.ogg",,60,60,98,102,1,1,25000,,,,,,,,,,
,"sfx/background/emz_atk_vo_03.ogg","TRUE",60,60,98,102,1,1,25000,,,,,,,,,,
,"sfx/background/emz_atk_vo_04.ogg","TRUE",60,60,98,102,1,1,25000,,,,,,,,,,
,"sfx/background/emz_atk_vo_05.ogg","TRUE",60,60,98,102,1,1,25000,,,,,,,,,,
"Emz_ulti_vo","sfx/emz_ulti_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/emz_ulti_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
"Max_Start_VO","sfx/max_start_vo_05.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/max_start_vo_01.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/max_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/max_start_vo_03.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/max_start_vo_04.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
"Max_Kill_VO","sfx/max_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/max_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_kill_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_kill_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_kill_vo_05.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Max_Hurt_VO","sfx/max_hurt_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/max_hurt_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_hurt_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_hurt_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Max_Die_VO","sfx/max_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/max_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_die_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_die_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_die_vo_05.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Max_Ulti_VO","sfx/max_ulti_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/max_ulti_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_ulti_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/max_ulti_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Max_Lead_VO","sfx/max_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/max_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/max_lead_vo_03.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/max_lead_vo_04.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
"Mrp_Start_VO","sfx/mrp_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/mrp_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/mrp_start_vo_03.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/mrp_start_vo_04.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/mrp_start_vo_05.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
"Mrp_Lead_VO","sfx/mrp_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/mrp_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/mrp_lead_vo_03.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
"Mrp_Kill_VO","sfx/mrp_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mrp_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/mrp_kill_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/mrp_kill_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/mrp_kill_vo_05.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Mrp_Hurt_VO","sfx/mrp_get_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mrp_get_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/mrp_get_hurt_vo_03.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/mrp_get_hurt_vo_04.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
"Mrp_Die_VO","sfx/mrp_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mrp_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/mrp_die_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Mrp_Ulti_VO","sfx/mrp_ulti_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mrp_ulti_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Mrp_Atk_VO","sfx/mrp_atk_vo_01.ogg",,40,40,98,102,1,1,10000,,,,,,,,,,
,"sfx/mrp_atk_vo_02.ogg",,40,40,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/mrp_atk_vo_03.ogg","TRUE",40,40,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/mrp_atk_vo_04.ogg","TRUE",40,40,98,102,1,1,10000,,,,,,,,,,
"8bit_Virus_Start_VO","sfx/8bitvirus_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/8bitvirus_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/8bitvirus_start_vo_03.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/8bitvirus_start_vo_04.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/8bitvirus_start_vo_05.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/8bitvirus_start_vo_06.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
"8bit_Virus_Lead_VO","sfx/8bitvirus_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/8bitvirus_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/8bitvirus_lead_vo_03.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/8bitvirus_lead_vo_04.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
"8bit_Virus_Kill_VO","sfx/8bitvirus_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/8bitvirus_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/8bitvirus_kill_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/8bitvirus_kill_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"8bit_Virus_Hurt_VO","sfx/8bitvirus_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/8bitvirus_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/8bitvirus_hurt_vo_03.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
"8bit_Virus_Die_VO","sfx/8bitvirus_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/8bitvirus_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/8bitvirus_die_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/8bitvirus_die_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"8bit_Virus_Ulti_VO","sfx/8bitvirus_ulti_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/8bitvirus_ulti_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/8bitvirus_ulti_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Jackie_Start_VO","sfx/jackie_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/jackie_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/jackie_start_vo_03.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/jackie_start_vo_04.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
"Jackie_Lead_VO","sfx/jackie_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/jackie_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/jackie_lead_vo_03.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/jackie_lead_vo_04.ogg","TRUE",60,60,98,102,1,1,20000,,,,,,,,,,
"Jackie_Kill_VO","sfx/jackie_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/jackie_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_kill_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_kill_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_kill_vo_05.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Jackie_Hurt_VO","sfx/jackie_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/jackie_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/jackie_hurt_vo_03.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/jackie_hurt_vo_04.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/jackie_hurt_vo_05.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/background/jackie_hurt_vo_06.ogg","TRUE",60,60,98,102,1,1,12000,,,,,,,,,,
"Jackie_Die_VO","sfx/jackie_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/jackie_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_die_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_die_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Jackie_Ulti_VO","sfx/jackie_ulti_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/jackie_ulti_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_ulti_vo_03.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_ulti_vo_04.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_ulti_vo_05.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/jackie_ulti_vo_06.ogg","TRUE",60,60,98,102,1,1,15000,,,,,,,,,,
"Jackie_Drill_Start_VO","sfx/jackie_drill_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/jackie_drill_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/jackie_drill_start_vo_03.ogg","TRUE",60,60,98,102,1,1,,,,,,,,,,,
