"TID","CNT"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","最後上線：<cf7f7f7><HOURS>小時</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","最後上線：<cf7f7f7><DAYS>天</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","最後上線：<cf7f7f7>1個月</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_1","<cff1e00>對戰中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_2","<cffffff>上線中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_3","<cffffff>上線中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_4","<cff1e00>配對中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_5","<cffffff>上線中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_7","<cff1e00>觀戰中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_8","<cff1e00>練習中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_9","<cffffff>上線中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_10","<cffffff>上線中</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_11","<cffffff>上線中</c>"
"TID_CLAN_ENTRY_ONLINE_MEMBERS","<COUNT>名隊員上線"
"TID_CLAN_ENTRY_ONLINE_MEMBER","<COUNT>名隊員上線"
"TID_ALLIANCE_TYPE_OPEN","自由加入"
"TID_ALLIANCE_TYPE_INVITE_ONLY","需要批准"
"TID_ALLIANCE_TYPE_CLOSED","不可加入"
"TID_CLAN_SEARCH_TITLE","搜尋戰隊"
"TID_CLAN_INTRO_AD_TITLE","尋找戰隊？"
"TID_CLAN_INTRO_AD_DESC","與其他玩家一起組隊、聊天！"
"TID_CLAN_INTRO_CREATE_GO","創建戰隊"
"TID_CLAN_INTRO_SEARCH_GO","搜尋戰隊"
"TID_CLAN_INTRO_REFRESH","刷新"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","該戰隊要求獎盃數達到<REQ>才能加入，你只有<SCORE>獎盃。"
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","該戰隊不對外開放"
"TID_STREAM_ENTRY_AGE","<time>前"
"TID_ALLIANCE_ROLE_LEADER","隊長"
"TID_ALLIANCE_ROLE_CO_LEADER","副隊長"
"TID_ALLIANCE_ROLE_MEMBER","隊員"
"TID_ALLIANCE_ROLE_ELDER","資深隊員"
"TID_STREAM_SENDER_YOU","你"
"TID_GOLDRUSH_1","堅石礦井"
"TID_BANKHEIST_1","強盜據點"
"TID_WANTED_1","神殿廢墟"
"TID_BATTLE_ROYALE_1","幽暗溪流"
"TID_GOLDRUSH_2","水晶洞窟"
"TID_BANKHEIST_2","轟隆峽谷"
"TID_WANTED_2","囚徒營地"
"TID_BATTLE_ROYALE_2","焦黑大地"
"TID_GOLDRUSH_3","毒菇洞穴"
"TID_BANKHEIST_3","安全區域"
"TID_WANTED_3","堅石堡壘"
"TID_BATTLE_ROYALE_3","石牆亂鬥"
"TID_WANTED_4","戈壁陷阱"
"TID_GOLDRUSH_4","堅石堡壘"
"TID_WANTED_5","空曠荒地"
"TID_GOLDRUSH_5","地下礦坑"
"TID_WANTED_6","蝮蛇大草原"
"TID_WANTED_7","神秘流星"
"TID_GOLDRUSH_6","深淵圍攻"
"TID_GOLDRUSH_7","寒風洞窟"
"TID_BATTLE_ROYALE_4","饑荒盛宴"
"TID_WANTED_8","草叢迷蹤"
"TID_BANKHEIST_4","荒漠獸欄"
"TID_CLAN_MEMBERS_ONLINE","線上隊員：<COUNT>/<TOTAL>"
"TID_CLAN_TOTAL_TROPHIES","戰隊獎盃"
"TID_CLAN_SEARCH_OK","搜尋"
"TID_CLAN_INFO_NAME","戰隊名稱"
"TID_CLAN_INFO_BADGE","徽章"
"TID_CLAN_INFO_DESC","簡介"
"TID_CLAN_INFO_TOTAL_TROPHIES","戰隊獎盃"
"TID_CLAN_INFO_TYPE","類型"
"TID_CLAN_INFO_TAG","戰隊標籤"
"TID_CLAN_INFO_MIN_TROPHIES","所需獎盃"
"TID_CLAN_INFO_LEAVE","退出"
"TID_CLAN_INFO_SETTINGS","設定"
"TID_CLAN_INFO_JOIN","加入"
"TID_CLAN_INFO_MESSAGE","訊息"
"TID_CLAN_INFO_REQUEST_JOIN","請求加入"
"TID_CLAN_SEARCH_NO_RESULTS","未找到戰隊"
"TID_CLAN_SEARCH_INITIAL","未輸入搜尋關鍵字"
"TID_CLAN_INFO_MEMBERS","隊員"
"TID_CLAN_INFO_SELECT_BADGE","瀏覽"
"TID_SELECT_BADGE","選擇徽章"
"TID_ALLIANCE_CREATE_OK","戰隊創建成功"
"TID_CLAN_CHANGE_SETTINGS_TITLE","戰隊設定"
"TID_TITLE_ALLIANCE","戰隊資訊"
"TID_ALLIANCE_LEFT","你已退出戰隊"
"TID_CLAN_MEMBER_DEMOTE","降職"
"TID_CLAN_MEMBER_PROMOTE","晉升"
"TID_CLAN_MEMBER_KICK","踢出"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","查看戰隊"
"TID_BUTTON_INVITE","邀請"
"TID_PLAYER_INFO_GOTO_CLAN","查看戰隊"
"TID_PLAYER_INFO_HEROES","英雄 (<FOUND>/<TOTAL>)"
"TID_SELECT_PLAYER_THUMBNAIL","選擇頭像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_2","經驗等級達到<LEVEL>級後解鎖"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","總獎盃數達到<TROPHIES>後解鎖"
"TID_PLAYER_INFO_WINS_AMOUNT","<AMOUNT>勝場"
"TID_PLAYER_INFO_STATS_HEADER","數據統計"
"TID_PLAYER_STAT_1","3 VS 3 勝場"
"TID_PLAYER_STAT_4","最高獎盃數"
"TID_PLAYER_STAT_8","單人生死鬥獲勝"
"TID_PLAYER_STAT_10","巨型英雄最佳紀錄"
"TID_PLAYER_STAT_9","機甲入侵最佳紀錄"
"TID_PLAYER_STAT_11","雙人生死鬥獲勝"
"TID_NO_CLAN","未加入戰隊"
"TID_ULTIMATE_NOT_READY","擊中敵人可為超級技能蓄能！"
"TID_CANT_ACTIVATE_ULTI","被擊敗時無法使用超級技能！"
"TID_NAME_TOO_SHORT","名稱太短"
"TID_ALLIANCE_JOINED","已加入戰隊"
"TID_COIN_RUSH_INTRO_TEXT","收集10顆寶石"
"TID_BOUNTY_HUNTER_INTRO_TEXT","擊敗敵方英雄以取得賞金之星"
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","破壞敵方金庫"
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","破壞敵方金庫"
"TID_GO","對戰!"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","確認退出"
"TID_ALLIANCE_LEAVE_CONFIRMATION","\n\n你確定要退出戰隊嗎？"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","退出"
"TID_ALLIANCE_PROMOTE_TITLE","確認晉升"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","你確定要將<NAME>晉升為<ROLE>嗎？"
"TID_ALLIANCE_PROMOTE_BUTTON","晉升"
"TID_ALLIANCE_KICK_TITLE","確認踢出"
"TID_ALLIANCE_KICK_CONFIRMATION","你確定要將<NAME>踢出戰隊嗎？"
"TID_ALLIANCE_KICK_BUTTON","踢出"
"TID_ALLIANCE_DEMOTE_TITLE","確認降職"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","你確定要將<NAME>降職為<ROLE>嗎？"
"TID_ALLIANCE_DEMOTE_BUTTON","降職"
"TID_CLAN_RESPONSE_10","設定已保存"
"TID_CLAN_RESPONSE_20","戰隊創建成功"
"TID_CLAN_RESPONSE_21","小隊創建失敗，請稍後重試。"
"TID_CLAN_RESPONSE_22","戰隊名稱不符合要求"
"TID_CLAN_RESPONSE_23","戰隊簡介不符合要求"
"TID_CLAN_RESPONSE_24","名稱太短"
"TID_CLAN_RESPONSE_40","已加入戰隊"
"TID_CLAN_RESPONSE_42","加入失敗：戰隊已滿"
"TID_CLAN_RESPONSE_43","加入失敗：戰隊不對外開放"
"TID_CLAN_RESPONSE_45","加入失敗：你的獎盃數太低，無法加入該戰隊。"
"TID_CLAN_RESPONSE_46","加入失敗：你之前被該戰隊踢出或拒絕過，無法再次申請加入。"
"TID_CLAN_RESPONSE_47","加入失敗：你今天已加入過太多戰隊，故無法再加入戰隊。"
"TID_CLAN_RESPONSE_48","加入失敗：無法加入其他地區的戰隊。"
"TID_CLAN_RESPONSE_50","加入請求已發送成功"
"TID_CLAN_RESPONSE_51","加入請求發送失敗：該戰隊已設定為不可加入"
"TID_CLAN_RESPONSE_52","加入請求發送失敗：你已向該戰隊發送過請求了"
"TID_CLAN_RESPONSE_53","加入請求發送失敗：你的獎盃數太低，無法加入該戰隊"
"TID_CLAN_RESPONSE_54","加入請求發送失敗：你之前被該戰隊踢出或拒絕過，已經被該戰隊封鎖。"
"TID_CLAN_RESPONSE_55","加入請求發送失敗：無法加入其他地區的戰隊。"
"TID_CLAN_RESPONSE_70","踢出成功"
"TID_CLAN_RESPONSE_80","你已退出戰隊"
"TID_CLAN_RESPONSE_81","晉升完成"
"TID_CLAN_RESPONSE_82","降職完成"
"TID_CLAN_RESPONSE_90","接受成功"
"TID_CLAN_RESPONSE_91","拒絕成功"
"TID_CLAN_RESPONSE_92","接受失敗：目標已加入另一個戰隊"
"TID_CLAN_RESPONSE_93","操作失敗：無法找到該請求"
"TID_CLAN_RESPONSE_94","操作失敗：請求已處理"
"TID_CLAN_RESPONSE_95","操作失敗：沒有權限"
"TID_CLAN_RESPONSE_96","接受失敗：該玩家已經被此戰隊封鎖"
"TID_CLAN_RESPONSE_100","你已被踢出戰隊"
"TID_CLAN_RESPONSE_101","你已被晉升"
"TID_CLAN_RESPONSE_102","你已被降職"
"TID_CLAN_RESPONSE_112","您需要等待<TIME>才能再次傳送戰隊郵件"
"TID_CLAN_RESPONSE_113","已成功傳送戰隊郵件"
"TID_CLAN_NO_RIGHTS","你沒有足夠的權限進行此操作"
"TID_ALLIANCE_NAME_TOO_SHORT","戰隊名稱太短"
"TID_CLAN_JOIN_REQUEST_TITLE","請求加入戰隊"
"TID_CLAN_JOIN_REQUEST_SEND","發送"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","我想加入你的戰隊..."
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","接受該玩家加入戰隊的申請？"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","接受"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","拒絕"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","申請已被<name>接受"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","申請已被<name>拒絕"
"TID_HINT_DRAG_TO_AIM","按住拖曳進行瞄準"
"TID_HINT_RELEASE_TO_SHOOT","放開後射擊"
"TID_HINT_ACTIVATE_ULTI","使用<cff9900>黃色虛擬搖桿</c>釋放超級技能攻擊敵人！"
"TID_HINT_DRAG_TO_ULTI","按住拖曳超級技能按鈕進行瞄準，放開後射擊！"
"TID_HINT_COLLECT_GOLD","英雄被擊敗時，身上的<ce662f9>寶石</c>就會掉落。"
"TID_HINT_HOLD_GOLD","守住你的<ce662f9>寶石</c>！"
"TID_HINT_GO_AFTER_ENEMY","追擊敵人！"
"TID_HINT_ATTACK_BASE","破壞敵方金庫，保護我方金庫！"
"TID_HINT_DEFEND_BASE","破壞敵方金庫，保護我方金庫！"
"TID_HINT_SHOOT_ENEMIES","擊敗敵方英雄以獲得賞金之星！"
"TID_HINT_YOU_ARE_WINNING","你的小隊正邁向勝利！注意防守！"
"TID_HINT_YOU_ARE_LOSING","你的小隊快要輸了！加強進攻！"
"TID_HINT_TAP_TO_MOVE","點擊地面移動英雄\n與你的隊友一起行動"
"TID_BOUNTY_1","<EMPTY>"
"TID_BOUNTY_2","注意：你現在值一大筆賞金！"
"TID_BOUNTY_3","注意：你現在值一筆巨額賞金！"
"TID_BOUNTY_4","你現在是敵方的頭號目標！"
"TID_NO_CLAN_TITLE","尋找戰隊"
"TID_NO_CLAN_BODY","加入戰隊和志同道合的玩家一起聊天暢玩！"
"TID_NO_CLAN_SUGGESTIONS","為你推薦的戰隊"
"TID_NO_CLAN_RESULTS","搜尋結果"
"TID_NO_CLAN_EMPTY","沒有推薦的戰隊"
"TID_NO_CLAN_WAITING_FOR_DATA","資料讀取中..."
"TID_CONNECTING_TO_SERVER","正在與伺服器連線..."
"TID_TEAM_ADVERTISE","發送邀請"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","至戰隊"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","給好友"
"TID_TEAM_AD_INFO_0","等待隊友一起組隊進行遊戲"
"TID_TEAM_AD_JOIN","加入小隊"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","無法加入，你已加入一個小隊。"
"TID_TEAM_MEMBER_STATUS_0","<c999999>離線</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>對戰中</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>離開</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>準備中</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>配對中</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>結算頁面</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>離線</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>觀戰中</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>練習中</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>正在輸入</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>選擇英雄</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>選擇活動</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>準備就緒</c>"
"TID_TEAM_STATUS_IN_MATCH","對戰中"
"TID_TEAM_STATUS_IN_MATCHMAKING","配對中"
"TID_TEAM_STATUS_FULL","<cff1e00>已滿</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","公開"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","你需要加入戰隊才能使用該功能"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","新增好友後即可開啟此功能"
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","小隊已滿，無法發送邀請"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","僅小隊創建者可用"
"TID_TEAM_LOC_INFO","位於<LOC>的<MODE>"
"TID_TEAM_DISPLAY_TITLE_EVENT","小隊"
"TID_STREAM_EVENT_1","<target>被<sender>踢出了戰隊。Bye！"
"TID_STREAM_EVENT_2","<sender>接受了<target>加入戰隊。歡迎！"
"TID_STREAM_EVENT_3","<sender>加入了戰隊！歡迎！"
"TID_STREAM_EVENT_4","<sender>退出了戰隊！Bye！"
"TID_STREAM_EVENT_5","<target>被<sender>晉升了。恭喜！"
"TID_STREAM_EVENT_6","<target>被<sender>降職了。公事公辦！"
"TID_STREAM_EVENT_101","<sender>創建的小隊"
"TID_STREAM_EVENT_102","玩家<sender>已加入"
"TID_STREAM_EVENT_103","玩家<sender>已退出"
"TID_STREAM_EVENT_104","<sender>踢出了<target>。Bye！"
"TID_STREAM_EVENT_105","已開始配對"
"TID_STREAM_EVENT_106","配對已取消"
"TID_STREAM_EVENT_107","對戰已開始"
"TID_STREAM_EVENT_108","對戰勝利"
"TID_STREAM_EVENT_109","對戰失敗"
"TID_STREAM_EVENT_110","練習已開始"
"TID_STREAM_EVENT_111","練習已結束"
"TID_STREAM_EVENT_112","平局"
"TID_STREAM_EVENT_113","荒野生死鬥已結束"
"TID_CHAT_BOTTOM_BUTTON","向下滑動"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count>條新訊息！"
"TID_CHAT_BOTTOM_NEW_MESSAGE","新訊息！"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","升至<LVL>級"
"TID_HERO_INFO_ITEMS","升級"
"TID_HERO_INFO_SKINS","英雄"
"TID_HERO_INFO_SKIN_OWNED","你已擁有該造型"
"TID_HERO_INFO_SKIN_ACTIVE","選擇中"
"TID_HERO_INFO_SKIN_ACTIVATE","選擇"
"TID_HERO_INFO_LEADERBOARD","排行榜"
"TID_HERO_INFO_LEADERBOARD_LABEL","最佳<HERO>玩家"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","搜尋"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","按住拖曳為超級技能瞄準！"
"TID_HINT_SHOOT","按住拖曳進行瞄準，放開即射擊"
"TID_HERO_SCORE_SUM_LEADERBOARD","最佳玩家"
"TID_ALLIANCE_LEADERBOARD","最佳戰隊"
"TID_HINT_MAKE_GOAL","按住拖曳進行瞄準，放開把球踢出"
"TID_BATTLE_ROYALE_INTRO_TEXT","成為唯一的生還者！"
"TID_HINT_COLLECT_BUFFS","收集箱子和敵人身上掉落的<c50d050>能量方塊</c>，\n能讓你變得更強！"
"TID_PLAYERS_LEFT","剩餘英雄：<num>"
"TID_AVOID_POISON","遠離不斷擴大的<c90ee90>毒氣區域</c>！"
"TID_CLAN_CREATE_COOLDOWN","無法創建戰隊，請在<TIME>後重試"
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","經驗等級達到<LEVEL>級才能創建戰隊"
"TID_PLAYER_DATA_MISSING","玩家數據遺失"
"TID_ALLIANCE_DATA_MISSING","戰隊數據遺失"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","等待英雄重新裝填彈藥！"
"TID_EVENT_EXPIRED","活動已結束"
"TID_DOUBLE_COINS_INFO","在該模式中對戰可以獲得雙倍代幣"
"TID_DOUBLE_XP_INFO","在該模式中對戰可以獲得雙倍經驗值"
"TID_SETTINGS_TITLE","設定"
"TID_SETTINGS_CONTROL_MODE_TITLE","操控模式"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","點擊移動"
"TID_SETTINGS_CONTROL_MODE_INFO_0","點擊螢幕使英雄移動至點擊處。按住拖曳進行瞄準，放開即射擊。"
"TID_SETTINGS_CONTROL_MODE_VALUE_1","搖桿移動（慣用右手）"
"TID_SETTINGS_CONTROL_MODE_INFO_1","使用螢幕左下角的虛擬搖桿進行移動，點擊目標後射擊。"
"TID_SETTINGS_CONTROL_MODE_VALUE_2","搖桿移動（慣用左手）"
"TID_SETTINGS_CONTROL_MODE_INFO_2","使用螢幕右下角的虛擬搖桿進行移動，點擊目標後射擊。"
"TID_CHANGE_NAME_TITLE","更改名稱"
"TID_SETTINGS_PLAYERNAME_CURRENT","當前名稱："
"TID_SETTINGS_PLAYERNAME_ENTERNEW","輸入新名稱："
"TID_ERROR_NAMES_DONT_MATCH","輸入的名稱不一致，請重試。"
"TID_CONTINUE","繼續"
"TID_NAMECHANGE_WARNING","注意：名稱只能更改一次。"
"TID_CONFIRM","確認"
"TID_INVALID_NAME","名稱無效！請嘗試其他名稱。"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","再次輸入你的新名稱："
"TID_NAME_ALREADY_CHANGED","名稱只能更改一次"
"TID_NAME_CHANGE_ALREADY_USED","你已經更改過一次名稱了"
"TID_NAME_CHANGED_SUCCESS","你的名稱已更改！"
"TID_NAME_CHANGE_IN_PROGRESS","無法更改名稱，之前的更改名稱請求仍在處理中。"
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","經驗等級達到<level>級後可以更改名稱"
"TID_CONFIRM_CONFIRM","請輸入\q<confirmword>\q，然後點擊確定按鈕完成操作"
"TID_CONFIRM_WORD","確認"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","你確定要更改名稱嗎？\n你的新名稱將為："
"TID_BUTTON_CONFIRM","確定"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","下一個活動"
"TID_EVENTS_TIME_LEFT","剩餘時間"
"TID_EVENTS_NEW","NEW！"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","已獲得所有經驗值"
"TID_EVENTS_EVENT_LOCKED","未解鎖"
"TID_EVENTS_TROPHY_REQ","總獎盃數達到<c00ffff><COUNT></c>即可解鎖"
"TID_GAME_STARTING","在<LOCATION>即將開始一場對戰，快去加入他們！"
"TID_WEEKEND_EVENT","雙倍經驗活動"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_TEMPORARILY_DISABLED","商店暫時關閉"
"TID_GATCHA_TEMPORARILY_DISABLED","暫時無法開啟亂鬥寶箱"
"TID_SHOP_WELCOME_TITLE","歡迎來到商店"
"TID_SHOP_WELCOME","隨著遊戲的進行，商店將解鎖更多版塊！\n\n記得常來逛逛，看看有什麼新商品！"
"TID_SHOP_SPECIAL_OFFER","特惠活動"
"TID_SHOP_COIN_BOOSTERS","加成"
"TID_SHOP_GEM_PACKS","寶石特惠包"
"TID_SHOP_PURCHASED","已購買"
"TID_SHOP_OBTAINED","已獲得"
"TID_SHOP_INVALIDATED","已失效"
"TID_SHOP_ACTIVE","啟動"
"TID_SHOP_DOUBLE_COINS_TITLE","雙倍代幣加成"
"TID_SHOP_DOUBLE_COINS_INFO","接下來透過對戰獲得的"
"TID_SHOP_DOUBLE_COINS_INFO_2","將會翻倍"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","接下來透過對戰獲得的<AMOUNT>枚代幣將會翻倍"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","剩餘代幣："
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","寶石不足"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","你已購買過"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","無法購買，你已經擁有其中的一個或多個物品。"
"TID_SHOP_OFFER_TITLE","限時特惠包"
"TID_SHOP_GEM_PACK_1_TITLE","一捧寶石"
"TID_SHOP_GEM_PACK_2_TITLE","一袋寶石"
"TID_SHOP_GEM_PACK_3_TITLE","一包寶石"
"TID_SHOP_GEM_PACK_4_TITLE","一桶寶石"
"TID_SHOP_GEM_PACK_5_TITLE","一小箱寶石"
"TID_SHOP_GEM_PACK_6_TITLE","一大箱寶石"
"TID_SHOP_HEROES_OF_RARITY","必定包含英雄"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c>英雄"
"TID_SHOP_HERO_OF_RARITY_BOX","英雄寶箱"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c>能量"
"TID_SHOP_GATCHA_BOXES","寶箱"
"TID_SHOP_GATCHA_BOX_1","大型寶箱"
"TID_SHOP_GATCHA_BOX_2","亂鬥寶箱"
"TID_SHOP_GATCHA_BOX_3","超級寶箱"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","已達今日寶箱購買上限"
"TID_SHOP_TICKETS","活動入場券"
"TID_SHOP_TICKET_PACK_0","一把入場券"
"TID_SHOP_TICKET_PACK_1","一疊入場券"
"TID_SHOP_TICKET_PACK_2","一卷入場券"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","金幣特惠包"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","一把金幣"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","一小袋金幣"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","一大袋金幣"
"TID_HERO_LVL_MATERIAL_RECEIVED","已購買<AMOUNT>金幣"
"TID_SHOP_DAILY_OFFERS","每日精選"
"TID_SHOP_SKINS","造型"
"TID_SHOP_LEGENDARY_SKINS","星徽商店"
"TID_SHOP_STAR_BOXES","星徽寶箱"
"TID_SHOP_FREE","免費"
"TID_SHOP_CLAIM","領取"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","免費寶箱"
"TID_SHOP_OFFER_TITLE_1","金幣"
"TID_SHOP_OFFER_TITLE_6","亂鬥寶箱"
"TID_SHOP_OFFER_TITLE_7","入場券"
"TID_SHOP_OFFER_TITLE_8","能量點數"
"TID_SHOP_OFFER_TITLE_9","雙倍代幣加成"
"TID_SHOP_OFFER_TITLE_10","超級寶箱"
"TID_SHOP_OFFER_TITLE_12","能量點數"
"TID_SHOP_OFFER_TITLE_14","大型寶箱"
"TID_SHOP_OFFER_TITLE_15","亂鬥寶箱"
"TID_SHOP_OFFER_TITLE_16","寶石"
"TID_SHOP_OFFER_DESC_GOLD","金幣可用來升級英雄"
"TID_SHOP_OFFER_ANY_BRAWLER","任選\n一位英雄"
"TID_PURCHASE_OFFER_POPUP_TITLE","確認購買"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","免費獎勵"
"TID_SHOP_OFFER_NEW_HERO_LABEL","英雄"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","造型"
"TID_SHOP_OFFER_HERO_POWER_TITLE","能量點數"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","無法購買，活動期間每種特惠包限購一次。"
"TID_SHOP_OFFER_NEW","NEW"
"TID_GATCHA_BOX_TITLE_2","亂鬥寶箱"
"TID_GATCHA_BOX_TITLE_3","超級寶箱"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","新英雄"
"TID_GATCHA_BOX_INFO_2","可能包含新英雄、能力之星、金幣或兩個英雄的能量點數，部分寶箱還包含額外的活動入場券或雙倍代幣加成！"
"TID_GATCHA_BOX_INFO_3","\n\n相當於<AMOUNT>個亂鬥寶箱。"
"TID_SHOP_OFFER_INFO_0","免費好禮！"
"TID_SHOP_OFFER_INFO_1","內含<AMOUNT>金幣，金幣可用來升級英雄。"
"TID_SHOP_OFFER_INFO_2","解鎖一位隨機的\n<RARITY>英雄！"
"TID_SHOP_OFFER_INFO_3","解鎖一位新英雄！"
"TID_SHOP_OFFER_INFO_6","亂鬥寶箱可能包含英雄、能量點數、金幣以及更多驚喜！"
"TID_SHOP_OFFER_INFO_7","內含<AMOUNT>張活動入場券，活動入場券可以用來參加入場券活動。"
"TID_SHOP_OFFER_INFO_8","內含<AMOUNT>能量點數。收集能量點數，解鎖英雄升級！"
"TID_SHOP_OFFER_INFO_9","接下來透過對戰獲得的<AMOUNT>枚代幣將會翻倍！"
"TID_SHOP_OFFER_INFO_10","超級寶箱所包含的物品是普通亂鬥寶箱的10倍！"
"TID_SHOP_OFFER_INFO_12","你可以任選一位英雄接收能量點數"
"TID_SHOP_OFFER_INFO_13","解鎖新的活動欄位"
"TID_SHOP_OFFER_INFO_14","大型寶箱所包含的物品是普通亂鬥寶箱的3倍！"
"TID_SHOP_OFFER_HOR_NEW","NEW"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","英雄"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","NEW <c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","英雄"
"TID_SHOP_SKIN_OFFER","造型特惠"
