"TID","MS"
"TID_GAME_MODE_11","PENGEPUNGAN"
"TID_GAME_MODE_11_DESC","Kepung dan musnahkan turet pemasangan IKE musuh! Pasukan anda juga mempunyai IKE: berikannya bolt dan ia akan memasang Robot Kepungan berkuasa yang berlawan untuk anda. Bolt muncul secara rawak di tengah-tengah peta. Rebut bolt dan bertahan selama beberapa saat untuk berikannya kepada IKE anda\n\nTerdapat sehingga tiga Pengepungan dalam setiap perlawanan. Pasukan dengan bolt terbanyak pada permulaan setiap Pengepungan akan dapat membina Robot Kepungan. Lebih bolt, lebih kuat robot anda.\nBerhati-hati, IKE mempunyai pertahanan balistik berkuasa - jangan terlalu mendekati pangkalan musuh tanpa bantuan Robot Kepungan!"
"TID_BATTLE_END_GAIN_LABEL_FIRST_WIN","Token Bintang"
"TID_BATTLE_END_GAIN_LABEL_RANK_UP","naik pangkat"
"TID_BATTLE_END_GAIN_LABEL_LEVEL_UP","naik tahap"
"TID_BATTLE_END_GAIN_LABEL_VICTORY","Kemenangan"
"TID_BATTLE_END_GAIN_LABEL_DEFEAT","Kalah"
"TID_BATTLE_END_GAIN_LABEL_DRAW","Seri"
"TID_BATTLE_END_GAIN_LABEL_MVP","Pemain Terbaik"
"TID_BATTLE_END_GAIN_LABEL_SURVIVAL","mata kedudukan"
"TID_BATTLE_END_GAIN_LABEL_COOP_SURVIVAL","Ganjaran Masa"
"TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER","Baki Token:"
"TID_BATTLE_END_GAIN_LABEL_1VS5_BOSS","Ganjaran Masa"
"TID_BATTLE_END_GAIN_LABEL_1VS5_TEAM","Ganjaran Masa"
"TID_BATTLE_END_COIN_REWARDS","GANJARAN TOKEN"
"TID_BATTLE_END_MVP","TERBAIK"
"TID_BATTLE_END_DEFEAT_INFO","Berusahalah lagi!"
"TID_TUTORIAL_1","Hai, saya Shelly! Mari kita kumpulkan semua <ce662f9>PERMATA</c>! <c0066ff>SERET</c> <c0066ff>KAWALAN BIRU</c> dengan ibu jari kiri untuk menggerakkan saya."
"TID_TUTORIAL_2","Kumpul semuanya! Semua <ce662f9>PERMATA</c> ini milik saya!"
"TID_TUTORIAL_3","Target robot! <ccc0033>SERET</c> <ccc0033>KAWALAN MERAH</c> dengan ibu jari kanan anda untuk menyasarkan tembakan anda dan lepaskan untuk menembak. Musnahkan semua robot tu!"
"TID_TUTORIAL_GOOD_JOB_1","Syabas!"
"TID_TUTORIAL_5","Lebih target! Anda boleh <ccc0033>KETIK</c> <ccc0033>KAWALAN MERAH</c> untuk tembak musuh terdekat. Musnahkan robot!"
"TID_TUTORIAL_6","Sekarang, guna Super anda untuk tembak BOS di sebalik tembok! <cff9900>SERET</c> <cff9900>KAWALAN KUNING</c> untuk menyasarkan Super anda dan lepaskan untuk menembak!"
"TID_TUTORIAL_555","Bagus tu. Teruskan!"
"TID_TUTORIAL_7","Bagus! Kita dah dapat <ce662f9>PERMATA</c>, jom keluar dari sini!"
"TID_TUTORIAL_8","Super anda akan dicas setiap kali musuh anda terkena tembakan. Guna <cff9900>KAWALAN KUNING</c> untuk serang musuh dengan Super anda!"
"TID_TUTORIAL_9","Anda memang Brawler berbakat!\n\nJom habiskan mereka!"
"TID_TUTORIAL_10","Setiap serangan yang mengenai target akan mengecas meter serangan Super. Super saya dah sedia digunakan! Ketik butang Super!"
"TID_TUTORIAL_11","<cff6633>Bar warna oren</c> menunjukkan peluru anda. Saya akan muat semula secepat mungkin!"
"TID_FIGHT_TUTORIAL","MAIN"
"TID_HERO_SCORE_INFO","Kumpul trofi untuk Brawler ini dengan memenangi pertempuran menentang pemain lain.\n\nCapai <PROGRESS> trofi untuk maju ke pangkat seterusnya dan peroleh <COINS> token."
"TID_HERO_SCORE_INFO_LEG_TROS","Kumpul trofi untuk Brawler ini dengan memenangi pertempuran menentang pemain lain.\n\nCapai <PROGRESS> trofi untuk maju ke pangkat seterusnya, peroleh <COINS> token dan <cff00ff><LEGTROS> Mata Bintang</c>"
"TID_HERO_SCORE_INFO_MAXED","Anda telah mencapai pangkat tertinggi.\n\n"
"TID_XP_INFO_ME","Tahap pengalaman anda.\n\nBerlawan untuk memperoleh mata pengalaman. Kumpul <REMPROGRESS> mata pengalaman lagi untuk capai tahap <LEVEL> dan dapatkan <COINS> token."
"TID_XP_INFO_OTHER","Tahap pengalaman pemain ini"
"TID_TUTORIAL_WIN_ONE_GAME_PROMPT","MAIN SATU PERTEMPURAN LATIHAN UNTUK BUKA KUNCI PERMAINAN SEPENUHNYA"
"TID_SOCIAL_TAB_CLANS","KELAB"
"TID_SOCIAL_TAB_FRIENDS","RAKAN"
"TID_FRIEND_STATUS_YOU","<EMPTY>"
"TID_FRIEND_STATUS_OFFLINE","<EMPTY>"
"TID_FRIEND_STATUS_BATTLE","<cffffff>berlawan</c> selama<TIME>"
"TID_FRIEND_STATUS_BATTLE_END_SCREEN","<cffffff>skrin tamat pertempuran</c>"
"TID_FRIEND_STATUS_SPECTATING","<cffffff>menonton</c>"
"TID_FRIEND_STATUS_PRACTICING","<cffffff>berlatih</c>"
"TID_FRIEND_STATUS_MATCHMAKE","<cffffff>mencari padanan</c>"
"TID_FRIEND_STATUS_HOME_AD_FULL","<cffffff>dalam pasukan</c>"
"TID_FRIEND_STATUS_HOME_WITH_AD","<cffffff>dalam pasukan</c>"
"TID_FRIEND_STATUS_HOME_IN_GAMEROOM","<cffffff>dalam pasukan</c>"
"TID_FRIEND_STATUS_BATTLE_NO_TIME","<cffffff>berlawan</c>"
"TID_FRIEND_STATUS_MENUS","dalam menu"
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM","<EMPTY>"
"TID_ONLINE_FRIENDS_POPUP_TITLE_INVITE","BENTUK PASUKAN!"
"TID_ONLINE_FRIENDS_POPUP_TITLE","PEMAIN DALAM TALIAN"
"TID_ONLINE_FRIENDS_POPUP_NO_ONLINE_FRIENDS","Tiada rakan atau ahli kelab dalam talian"
"TID_ONLINE_FRIENDS_POPUP_NO_FRIENDS","Tiada rakan atau ahli kelab yang boleh dijemput. Adakah anda bermain dengan seseorang yang hebat baru-baru ni? Tambah mereka sebagai rakan!"
"TID_CLAN_CREATE_BUTTON","CIPTA"
"TID_CLAN_SAVE_BUTTON","SIMPAN"
"TID_CLAN_CREATE_TITLE","CIPTA KELAB BAHARU"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR","Dalam talian: <cf7f7f7><less_than_h_ago></c>"
"TID_LESS_THAN_H_AGO","< 1j lalu"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","Dalam talian: <cf7f7f7><HOURS>j lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","Dalam talian: <cf7f7f7><DAYS>h lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","Dalam talian: <cf7f7f7>> 1 bulan lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_1","<cff1e00>DALAM PERTEMPURAN</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_2","<cffffff>DALAM MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_3","<cffffff>DALAM MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_4","<cff1e00>MENCARI PADANAN</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_5","<cffffff>DALAM MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_7","<cff1e00>MENONTON</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_8","<cff1e00>BERLATIH</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_9","<cffffff>DALAM MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_10","<cffffff>DALAM MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_11","<cffffff>DALAM MENU</c>"
"TID_CLAN_ENTRY_ONLINE_MEMBERS","<COUNT> ahli dalam talian"
"TID_CLAN_ENTRY_ONLINE_MEMBER","<COUNT> ahli dalam talian"
"TID_ALLIANCE_TYPE_OPEN","Buka"
"TID_ALLIANCE_TYPE_INVITE_ONLY","Jemput sahaja"
"TID_ALLIANCE_TYPE_CLOSED","Tutup"
"TID_CLAN_SEARCH_TITLE","MENCARI KELAB"
"TID_CLAN_INTRO_AD_TITLE","SEDANG MENCARI KELAB?"
"TID_CLAN_INTRO_AD_DESC","Bentuk pasukan dan berbual dengan pemain lain!"
"TID_CLAN_INTRO_CREATE_GO","CIPTA KELAB"
"TID_CLAN_INTRO_SEARCH_GO","MENCARI KELAB"
"TID_CLAN_INTRO_REFRESH","MUAT SEMULA"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","Kelab ini memerlukan <REQ> trofi untuk sertai. Anda hanya ada <SCORE> trofi."
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","Kelab ini terbatas"
"TID_STREAM_ENTRY_AGE","<time> lalu"
"TID_ALLIANCE_ROLE_LEADER","Presiden"
"TID_ALLIANCE_ROLE_CO_LEADER","Naib Presiden"
"TID_ALLIANCE_ROLE_MEMBER","Ahli"
"TID_ALLIANCE_ROLE_ELDER","Senior"
"TID_STREAM_SENDER_YOU","Anda"
"TID_GOLDRUSH_1","Lombong Batu"
"TID_BANKHEIST_1","Khazanah Bandit"
"TID_WANTED_1","Tokong Terbiar"
"TID_BATTLE_ROYALE_1","Caruk Tengkorak"
"TID_GOLDRUSH_2","Gua Kristal"
"TID_BANKHEIST_2","Dentuman Ngarai"
"TID_WANTED_2","Kem Haram"
"TID_BATTLE_ROYALE_2","Batu Terbakar"
"TID_GOLDRUSH_3","Gua Deathcap"
"TID_BANKHEIST_3","Zon Selamat"
"TID_WANTED_3","Kubu Batu"
"TID_BATTLE_ROYALE_3","Tandingan Rockwall"
"TID_WANTED_4","Perangkap Deathcap"
"TID_GOLDRUSH_4","Kubu Batu"
"TID_WANTED_5","Penerokaan Kristal"
"TID_GOLDRUSH_5","Runtuhan"
"TID_WANTED_6","Prairi Ular"
"TID_WANTED_7","Tahi Bintang"
"TID_GOLDRUSH_6","Kepungan Dalam"
"TID_GOLDRUSH_7","Gua Dingin"
"TID_BATTLE_ROYALE_4","Kenyang atau Kebuluran"
"TID_WANTED_8","Tempat Persembunyian"
"TID_BANKHEIST_4","G.G Kandang"
"TID_CLAN_MEMBERS_ONLINE","Ahli dalam talian: <COUNT>/<TOTAL>"
"TID_CLAN_TOTAL_TROPHIES","Trofi kelab"
"TID_CLAN_SEARCH_OK","MENCARI"
"TID_CLAN_INFO_NAME","NAMA KELAB"
"TID_CLAN_INFO_BADGE","LENCANA"
"TID_CLAN_INFO_DESC","PERIHALAN"
"TID_CLAN_INFO_TOTAL_TROPHIES","TROFI KELAB"
"TID_CLAN_INFO_TYPE","JENIS"
"TID_CLAN_INFO_TAG","Tag Kelab"
"TID_CLAN_INFO_MIN_TROPHIES","TROFI DIPERLUKAN"
"TID_CLAN_INFO_LEAVE","KELUAR"
"TID_CLAN_INFO_SETTINGS","TETAPAN"
"TID_CLAN_INFO_JOIN","SERTAI"
"TID_CLAN_INFO_MESSAGE","Mesej"
"TID_CLAN_INFO_REQUEST_JOIN","Minta sertai"
"TID_CLAN_SEARCH_NO_RESULTS","Tiada Kelab ditemui"
"TID_CLAN_SEARCH_INITIAL","Tiada rentetan ditemui"
"TID_CLAN_INFO_MEMBERS","ahli"
"TID_CLAN_INFO_SELECT_BADGE","SEMAK SEIMBAS"
"TID_SELECT_BADGE","PILIH LENCANA"
"TID_ALLIANCE_CREATE_OK","Berjaya mencipta kelab"
"TID_CLAN_CHANGE_SETTINGS_TITLE","TETAPAN KELAB"
"TID_TITLE_ALLIANCE","Info kelab"
"TID_ALLIANCE_LEFT","Anda telah meninggalkan kelab"
"TID_CLAN_MEMBER_DEMOTE","turun pangkat"
"TID_CLAN_MEMBER_PROMOTE","naik pangkat"
"TID_CLAN_MEMBER_KICK","keluarkan"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","Lihat kelab"
"TID_BUTTON_INVITE","JEMPUT"
"TID_PLAYER_INFO_GOTO_CLAN","Lihat kelab"
"TID_PLAYER_INFO_HEROES","Brawler (<FOUND>/<TOTAL>)"
"TID_SELECT_PLAYER_THUMBNAIL","PILIH IKON"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_2","Ikon ini buka kunci pada tahap mata pengalaman <LEVEL>"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","Ikon ini buka kunci pada <TROPHIES> trofi"
"TID_PLAYER_INFO_WINS_AMOUNT","<AMOUNT> kemenangan"
"TID_PLAYER_INFO_STATS_HEADER","STATISTIK"
"TID_PLAYER_STAT_1","KEMENANGAN 3 LWN 3"
"TID_PLAYER_STAT_4","TROFI TERTINGGI"
"TID_PLAYER_STAT_8","KEMENANGAN SOLO"
"TID_PLAYER_STAT_10","MASA TERBAIK SEBAGAI BRAWLER BESAR"
"TID_PLAYER_STAT_9","MASA GEMURUH ROBO TERBAIK"
"TID_PLAYER_STAT_11","KEMENANGAN DUO"
"TID_NO_CLAN","Tiada dalam Kelab"
"TID_ULTIMATE_NOT_READY","Mengenai musuh untuk cas Super anda!"
"TID_CANT_ACTIVATE_ULTI","Tidak boleh aktifkan Super apabila ditewaskan!"
"TID_NAME_TOO_SHORT","Nama anda terlalu pendek!"
"TID_ALLIANCE_JOINED","Kelab disertai"
"TID_COIN_RUSH_INTRO_TEXT","Rebut 10 permata untuk menang"
"TID_BOUNTY_HUNTER_INTRO_TEXT","Tewaskan Brawler untuk dapatkan bintang."
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","Musnahkan peti keselamatan musuh."
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","Musnahkan peti keselamatan musuh."
"TID_GO","LAWAN!"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","SAHKAN KELUAR"
"TID_ALLIANCE_LEAVE_CONFIRMATION","\n\nAnda pasti anda ingin tinggalkan kelab ini?"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","KELUAR"
"TID_ALLIANCE_PROMOTE_TITLE","Sahkan naik pangkat"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","Adakah anda pasti anda ingin naikkan pangkat <NAME> ke <ROLE>?"
"TID_ALLIANCE_PROMOTE_BUTTON","Naikkan pangkat"
"TID_ALLIANCE_KICK_TITLE","Sahkan keluarkan"
"TID_ALLIANCE_KICK_CONFIRMATION","Anda pasti anda ingin keluarkan <NAME> dari kelab?"
"TID_ALLIANCE_KICK_BUTTON","Keluarkan"
"TID_ALLIANCE_DEMOTE_TITLE","Sahkan turun pangkat"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","Anda pasti anda ingin turunkan pangkat <NAME> ke <ROLE>?"
"TID_ALLIANCE_DEMOTE_BUTTON","Turunkan pangkat"
"TID_CLAN_RESPONSE_10","Tetapan disimpan"
"TID_CLAN_RESPONSE_20","Kelab dicipta"
"TID_CLAN_RESPONSE_21","Gagal mencipta kelab! Sila cuba lagi kemudian."
"TID_CLAN_RESPONSE_22","Nama tidak diterima"
"TID_CLAN_RESPONSE_23","Perihalan tidak diterima"
"TID_CLAN_RESPONSE_24","Nama terlalu pendek"
"TID_CLAN_RESPONSE_40","Kelab disertai"
"TID_CLAN_RESPONSE_42","Gagal: Kelab telah penuh"
"TID_CLAN_RESPONSE_43","Gagal: Kelab terbatas"
"TID_CLAN_RESPONSE_45","Gagal: anda tidak mempunyai trofi yang mencukupi untuk menyertai kelab ini"
"TID_CLAN_RESPONSE_46","Gagal: anda telah disekat dari kelab ini sebab dikeluarkan/ditolak sebelum ini"
"TID_CLAN_RESPONSE_47","Gagal: sertai terlalu banyak kelab hari ini. Anda telah disekat dari menyertai kelab hari ini."
"TID_CLAN_RESPONSE_48","Gagal: tidak boleh sertai kelab wilayah lain."
"TID_CLAN_RESPONSE_50","Permintaan penyertaan telah dihantar"
"TID_CLAN_RESPONSE_51","Gagal hantar permintaan: Kelab tidak lagi dibuka untuk penyertaan"
"TID_CLAN_RESPONSE_52","Gagal hantar permintaan: permintaan anda untuk sertai kelab ini masih tertangguh"
"TID_CLAN_RESPONSE_53","Gagal hantar permintaan: anda tidak mempunyai trofi yang cukup untuk sertai kelab ini"
"TID_CLAN_RESPONSE_54","Gagal hantar permintaan: anda telah disekat dari kelab ini sebab dikeluarkan/penyertaan ditolak sebelum ini"
"TID_CLAN_RESPONSE_55","Gagal hantar permintaan: Tidak boleh sertai kelab wilayah lain."
"TID_CLAN_RESPONSE_70","Berjaya mengeluarkan"
"TID_CLAN_RESPONSE_80","Anda telah tinggalkan kelab"
"TID_CLAN_RESPONSE_81","Berjaya menaikkan pangkat"
"TID_CLAN_RESPONSE_82","Berjaya menurunkan pangkat"
"TID_CLAN_RESPONSE_90","Berjaya menerima"
"TID_CLAN_RESPONSE_91","Berjaya menolak"
"TID_CLAN_RESPONSE_92","Gagal menerima: sasaran telah berada di dalam kelab"
"TID_CLAN_RESPONSE_93","Gagal bertindak: permintaan tidak ditemui"
"TID_CLAN_RESPONSE_94","Gagal bertindak: permintaan telah diuruskan"
"TID_CLAN_RESPONSE_95","Gagal bertindak: tiada hak"
"TID_CLAN_RESPONSE_96","Gagal menerima: sasaran telah disekat dari kelab ini"
"TID_CLAN_RESPONSE_100","Anda telah dikeluarkan daripada kelab"
"TID_CLAN_RESPONSE_101","Anda telah dinaikkan pangkat"
"TID_CLAN_RESPONSE_102","Anda telah diturunkan pangkat"
"TID_CLAN_RESPONSE_112","Penghantaran mel kelab masih dalam masa menunggu: <TIME>"
"TID_CLAN_RESPONSE_113","Mel kelab berjaya dihantar"
"TID_CLAN_NO_RIGHTS","Anda tidak berhak lakukan ini"
"TID_ALLIANCE_NAME_TOO_SHORT","Nama kelab terlalu pendek"
"TID_CLAN_JOIN_REQUEST_TITLE","Minta keahlian kelab"
"TID_CLAN_JOIN_REQUEST_SEND","Hantar"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","Saya ingin menyertai kelab anda..."
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","Terima pemain ini ke kelab anda?"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","Terima"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","Tolak"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","Diterima oleh <name>"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","Ditolak oleh <name>"
"TID_HINT_DRAG_TO_AIM","Seret untuk menyasar"
"TID_HINT_RELEASE_TO_SHOOT","Lepaskan untuk tembak"
"TID_HINT_ACTIVATE_ULTI","Seret <cff9900>KAWALAN KUNING</c> untuk menyasarkan Super anda!"
"TID_HINT_DRAG_TO_ULTI","Seret untuk menyasar SUPER, lepaskan untuk tembak!"
"TID_HINT_COLLECT_GOLD","Brawlers akan menjatuhkan <ce662f9>PERMATA</c> apabila ditewaskan"
"TID_HINT_HOLD_GOLD","Pegang <ce662f9>PERMATA</c> anda baik-baik!"
"TID_HINT_GO_AFTER_ENEMY","Pergi kejar musuh!"
"TID_HINT_ATTACK_BASE","Musnahkan peti keselamatan musuh dan lindungi peti anda sendiri!"
"TID_HINT_DEFEND_BASE","Musnahkan peti keselamatan musuh dan lindungi peti anda sendiri!"
"TID_HINT_SHOOT_ENEMIES","Tewaskan musuh untuk dapatkan bintang!"
"TID_HINT_YOU_ARE_WINNING","Pasukan anda hampir menang! Mempertahan!"
"TID_HINT_YOU_ARE_LOSING","Pasukan anda hampir kalah! Serang lagi!"
"TID_HINT_TAP_TO_MOVE","Ketik untuk bergerak\nBertindak bersama pasukan anda"
"TID_BOUNTY_1","<EMPTY>"
"TID_BOUNTY_2","Hati-hati: anda buruan besar!"
"TID_BOUNTY_3","Hati-hati: anda buruan yang amat besar!"
"TID_BOUNTY_4","Dikehendaki sama ada hidup atau mati!"
"TID_NO_CLAN_TITLE","Cari kelab"
"TID_NO_CLAN_BODY","Sertai kelab untuk berbual dan bermain dengan orang hebat!"
"TID_NO_CLAN_SUGGESTIONS","Kelab yang disyorkan untuk anda"
"TID_NO_CLAN_RESULTS","Hasil carian"
"TID_NO_CLAN_EMPTY","Tiada kelab yang disyorkan :-("
"TID_NO_CLAN_WAITING_FOR_DATA","Menunggu kod..."
"TID_CONNECTING_TO_SERVER","Menyambung ke pelayan..."
"TID_TEAM_ADVERTISE","IKLANKAN"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","ke kelab"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","kepada rakan"
"TID_TEAM_AD_INFO_0","Mencari pemain untuk permainan pasukan"
"TID_TEAM_AD_JOIN","Sertai Pasukan"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","Tidak boleh sertai. Anda telah berada di dalam pasukan"
"TID_TEAM_MEMBER_STATUS_0","<c999999>LUAR TALIAN</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>BERTEMPUR</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>TIADA</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>BELUM SEDIA</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>MENCARI PADAN</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>SKRIN TAMAT</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>LUAR TALIAN</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>MENONTON</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>BERLATIH</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>MENAIP...</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>BRAWLER</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>ACARA</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>SEDIA</c>"
"TID_TEAM_STATUS_IN_MATCH","DALAM PERTEMPURAN"
"TID_TEAM_STATUS_IN_MATCHMAKING","MENCARI PADANAN"
"TID_TEAM_STATUS_FULL","<cff1e00>PENUH</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","BUKA"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","Anda mesti sertai kelab untuk guna ciri ini"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","Anda perlu ada rakan untuk guna ciri ini."
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","Tidak dapat iklankan. Pasukan sudah penuh"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","Ini hanya dibenarkan untuk pencipta pasukan"
"TID_TEAM_LOC_INFO","<MODE> di <LOC>"
"TID_TEAM_DISPLAY_TITLE_EVENT","PASUKAN"
"TID_STREAM_EVENT_1","Selamat tinggal! <target> telah dikeluarkan daripada Kelab oleh <sender>"
"TID_STREAM_EVENT_2","Selamat datang! <target> diterima ke Kelab oleh <sender>"
"TID_STREAM_EVENT_3","Selamat datang! <sender> telah menyertai Kelab!"
"TID_STREAM_EVENT_4","Selamat tinggal! <sender> telah meninggalkan Kelab!"
"TID_STREAM_EVENT_5","Tahniah! <target> dinaikkan pangkat oleh <sender>"
"TID_STREAM_EVENT_6","Bukan masalah peribadi! <target> diturunkan pangkat oleh <sender>"
"TID_STREAM_EVENT_101","Pasukan dicipta oleh <sender>"
"TID_STREAM_EVENT_102","Pemain <sender> telah sertai"
"TID_STREAM_EVENT_103","Pemain <sender> telah keluar"
"TID_STREAM_EVENT_104","Selamat tinggal! <sender> mengeluarkan <target>"
"TID_STREAM_EVENT_105","padanan bermula"
"TID_STREAM_EVENT_106","padanan dibatalkan"
"TID_STREAM_EVENT_107","pertempuran bermula"
"TID_STREAM_EVENT_108","menang"
"TID_STREAM_EVENT_109","kalah"
"TID_STREAM_EVENT_110","latihan bermula"
"TID_STREAM_EVENT_111","latihan tamat"
"TID_STREAM_EVENT_112","seri"
"TID_STREAM_EVENT_113","showdown tamat"
"TID_CHAT_BOTTOM_BUTTON","tatal ke bawah"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count> mesej baharu!"
"TID_CHAT_BOTTOM_NEW_MESSAGE","Mesej baharu!"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","Naik taraf ke tahap <LVL>"
"TID_HERO_INFO_ITEMS","NAIK TARAF"
"TID_HERO_INFO_SKINS","BRAWLER"
"TID_HERO_INFO_SKIN_OWNED","Anda miliki kulit ini"
"TID_HERO_INFO_SKIN_ACTIVE","DIPILIH"
"TID_HERO_INFO_SKIN_ACTIVATE","PILIH"
"TID_HERO_INFO_LEADERBOARD","Papan Pemimpin"
"TID_HERO_INFO_LEADERBOARD_LABEL","Pemain <HERO> terbaik"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","MENCARI"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","Seret untuk menyasar Super!"
"TID_HINT_SHOOT","Seret untuk menyasar, lepaskan untuk tembak."
"TID_HERO_SCORE_SUM_LEADERBOARD","Pemain terbaik"
"TID_ALLIANCE_LEADERBOARD","Kelab Terbaik"
"TID_HINT_MAKE_GOAL","Seret untuk menyasar, lepaskan untuk tendang bola."
"TID_BATTLE_ROYALE_INTRO_TEXT","Menjadi yang terakhir terselamat!"
"TID_HINT_COLLECT_BUFFS","Kumpul <c50d050>Kiub Kuasa</c> dari krat dan\nmusuh untuk menjadi lebih kuat!"
"TID_PLAYERS_LEFT","Baki Brawler: <num>"
"TID_AVOID_POISON","Jauhi <c90ee90>awan beracun</c> yang semakin mendekat!"
"TID_CLAN_CREATE_COOLDOWN","Tidak boleh cipta Kelab lagi. Cuba lagi dalam <TIME>."
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","Anda perlu mencapai tahap pengalaman <LEVEL> untuk cipta kelab."
"TID_PLAYER_DATA_MISSING","Data pemain tidak ditemui"
"TID_ALLIANCE_DATA_MISSING","Data kelab tidak ditemui"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","Tunggu peluru dicas semula!"
"TID_EVENT_EXPIRED","Acara tamat tempoh"
"TID_DOUBLE_COINS_INFO","Berlawan di sini beri anda gandaan token"
"TID_DOUBLE_XP_INFO","Berlawan di sini beri anda gandaan mata pengalaman"
"TID_SETTINGS_TITLE","TETAPAN"
"TID_SETTINGS_CONTROL_MODE_TITLE","MOD PENGAWALAN"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","Ketik untuk bergerak"
"TID_SETTINGS_CONTROL_MODE_INFO_0","Ketik skrin untuk buat Brawler anda bergerak ke sana. Seret untuk sasar dan lepaskan untuk tembak."
"TID_SETTINGS_CONTROL_MODE_VALUE_1","Gerakkan kayu ria (tangan kanan)"
"TID_SETTINGS_CONTROL_MODE_INFO_1","Gerakkan kayu ria virtual di sudut kiri bahagian bawah. Ketik target untuk tembak."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","Gerakkan kayu ria (tangan kiri)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","Gerakkan kayu ria virtual di sudut kanan bahagian bawah. Ketik target untuk tembak."
"TID_CHANGE_NAME_TITLE","TUKAR NAMA"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nama anda sekarang:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Masukkan nama baharu:"
"TID_ERROR_NAMES_DONT_MATCH","Nama tidak sepadan. Sila cuba lagi."
