"TID","CN"
"TID_EVENTS_TIME","<c00cc00><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","下一个活动"
"TID_EVENTS_TIME_LEFT","剩余时间"
"TID_EVENTS_NEW","新！"
"TID_EVENTS_FREE_REWARD_WITH_BOOST","<AMOUNT> <c00ff00>+<BOOST></c>"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","已获得所有经验"
"TID_EVENTS_EVENT_LOCKED","未解锁"
"TID_EVENTS_X_BRAWLERS_NEEDED","再获得<cffffff><COUNT></c>个英雄即可解锁"
"TID_EVENTS_BRAWLER_NEEDED","再获得<cffffff><COUNT></c>个英雄即可解锁"
"TID_GAME_STARTING","在<LOCATION>即将开始一场对战，快去加入他们！"
"TID_WEEKEND_EVENT","双倍经验活动"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_WELCOME_TITLE","欢迎来到商店"
"TID_SHOP_WELCOME","随着游戏等级的提升，商店将解锁更多区域！\n\n记得多来逛逛，看看有什么新商品！"
"TID_SHOP_SPECIAL_OFFER","特惠活动"
"TID_SHOP_COIN_BOOSTERS","加成"
"TID_SHOP_GEM_PACKS","宝石包"
"TID_SHOP_COIN_BOOST_TITLE","<TIME>天钥匙加成"
"TID_SHOP_COIN_BOOST_INFO","通过此方式获得的钥匙将享有加成"
"TID_SHOP_COIN_BOOST_TITLE_PURCHASED","钥匙加成"
"TID_SHOP_COIN_BOOST_BOOST","+<VALUE>%"
"TID_SHOP_COIN_BOOST_TIME_REMAINING","剩余时间："
"TID_SHOP_COIN_BOOST_DISABLED","无法再购买钥匙加成"
"TID_SHOP_PURCHASED","已购买"
"TID_SHOP_OBTAINED","已获得"
"TID_SHOP_INVALIDATED","已过期"
"TID_SHOP_ACTIVE","激活"
"TID_SHOP_COIN_BOOST_PURCHASE_ERROR_2","宝石数量不够"
"TID_SHOP_DOUBLE_COINS_TITLE","双倍钥匙加成"
"TID_SHOP_DOUBLE_COINS_INFO","您接下来对战获得的"
"TID_SHOP_DOUBLE_COINS_INFO_2","将会翻倍"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","剩余钥匙："
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","宝石数量不够"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","已购买该礼包"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","无法购买该礼包，您已经拥有该礼包中的一个或多个物品"
"TID_SHOP_OFFER_TITLE","限时礼包"
"TID_SHOP_GEM_PACK_1_TITLE","一捧宝石"
"TID_SHOP_GEM_PACK_2_TITLE","一袋宝石"
"TID_SHOP_GEM_PACK_3_TITLE","一包宝石"
"TID_SHOP_GEM_PACK_4_TITLE","一桶宝石"
"TID_SHOP_GEM_PACK_5_TITLE","一小箱宝石"
"TID_SHOP_GEM_PACK_6_TITLE","一大箱宝石"
"TID_SHOP_HEROES_OF_RARITY","必定包含英雄"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c>英雄"
"TID_SHOP_HERO_OF_RARITY_BOX","英雄宝箱"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c>能量"
"TID_SHOP_GATCHA_BOXES","宝箱"
"TID_SHOP_GATCHA_BOX_2","乱斗宝箱"
"TID_SHOP_GATCHA_BOX_3","大型宝箱"
"TID_SHOP_TICKETS","活动门票"
"TID_SHOP_TICKET_PACK_0","一把门票"
"TID_SHOP_TICKET_PACK_1","一叠门票"
"TID_SHOP_TICKET_PACK_2","一卷门票"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","金币礼包"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","一把金币"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","一箱金币"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","一车金币"
"TID_PURCHASE_HERO_LVL_UP_MATERIAL_POPUP_INFO","包含<AMOUNT>金币，金币可用于升级英雄。"
"TID_HERO_LVL_MATERIAL_RECEIVED","已购买<AMOUNT>金币"
"TID_SHOP_DAILY_OFFERS","每日精选"
"TID_SHOP_FREE","免费"
"TID_SHOP_CLAIM","领取"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","商品刷新倒计时：<time>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","免费宝箱"
"TID_SHOP_OFFER_TITLE_1","金币"
"TID_SHOP_OFFER_TITLE_6","乱斗宝箱"
"TID_SHOP_OFFER_TITLE_7","门票"
"TID_SHOP_OFFER_TITLE_8","能量点数"
"TID_SHOP_OFFER_TITLE_9","双倍钥匙加成"
"TID_SHOP_OFFER_DESC_GOLD","使用金币升级英雄"
"TID_PURCHASE_OFFER_POPUP_TITLE","购买特惠物品？"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","免费宝箱"
"TID_SHOP_OFFER_NEW_HERO_LABEL","解锁"
"TID_SHOP_OFFER_HERO_POWER_TITLE","能量点数"
"TID_SHOP_OFFER_NEW","新"
"TID_PURCHASE_TICKETS_POPUP_INFO","包含<AMOUNT>张活动门票，活动门票可用于参加特别活动。"
"TID_GATCHA_BOX_TITLE_2","乱斗宝箱"
"TID_GATCHA_BOX_TITLE_3","大型宝箱"
"TID_GATCHA_BOX_INFO_2","可能包含新英雄、能力之星、金币或两个英雄的能量点数，部分宝箱还包含额外的活动门票或钥匙加成！"
"TID_GATCHA_BOX_INFO_3","\n\n相当于<AMOUNT>个乱斗宝箱。"
"TID_SHOP_OFFER_HOR_NEW","新"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","英雄"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","新<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","英雄"
"TID_HERO_OF_RARITY_POPUP_INFO","包含一个新的随机的<RARITY>英雄。"
"TID_HERO_OF_RARITY_MAXED","您已拥有了该稀有度的所有英雄。"
"TID_TERMS_OF_SERVICE_BUTTON","服务条款"
"TID_IMMUNE","免疫"
"TID_SETTINGS_CONTROL_MODE_VALUE_4","默认设置"
"TID_SETTINGS_CONTROL_MODE_INFO_4","拖拽至某一地点，让您的英雄移动至那里。点击以射击。"
"TID_BATTLE_END_PROCEED","继续"
"TID_TUTORIAL_1_1","嗨，我是雪莉！让我们往前走。推动您左手边的蓝色虚拟摇杆，控制我移动至黄色的圆圈。"
"TID_TUTORIAL_5_1","点击右手边的红色虚拟摇杆，射击最近的目标。"
"TID_HINT_TAP_TO_MOVE_1","使用蓝色虚拟摇杆进行移动\n与您的队友一起行动"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","使用超级技能攻击敌人！"
"TID_HINT_SHOOT_1","点击红色虚拟摇杆可以自动射击\n推动红色虚拟摇杆进行瞄准"
"TID_HINT_DRAG_TO_ULTI_1","现在使用红色虚拟摇杆来使用您的超级技能！"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登录新的Game Center账号"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","您要将当前游戏连接至该Game Center账号吗？"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google账号警告"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","您要加载<name>的<number>级游戏进度吗？警告：当前游戏进度将丢失。"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","加载游戏进度？"
"TID_BUTTON_VILLAGE_LOAD","加载"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center警告"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","您要加载<name>的<number>级游戏进度吗？警告：当前游戏进度将丢失。"
"TID_BUTTON_AVATAR_LOAD","加载"
"TID_SETTINGS_SCREEN_TITLE","设置"
"TID_SETTINGS_MUSIC","音乐"
"TID_SETTINGS_SFX","音效"
"TID_SETTINGS_OFF","关闭"
"TID_SETTINGS_ON","开启"
"TID_SETTINGS_LANGUAGE","语言"
"TID_ACCOUNT","设备"
"TID_LINK_DEVICE_BUTTON","关联一台设备"
"TID_SETTINGS_FACEBOOK","好友"
"TID_CHANGE_NAME_BUTTON","更改名称"
"TID_CREDITS_BUTTON","制作人员"
"TID_PRIVACY_POLICY_BUTTON","隐私保护政策"
"TID_PARENTS_GUIDE_BUTTON","家长指南"
"TID_MULTIDEVICE_INFO","使用Game Center账号登录游戏可以保护您的游戏进度，并且方便您在多台iOS设备上进行游戏。"
"TID_SETTINGS_GOOGLE","Google Play登录"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已连接"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","已断开"
"TID_FAQ_BUTTON","帮助与支持"
"TID_ABOUT","制作人员\n\n<names>\n\n《荒野乱斗》(Brawl Stars) ™ <version>\n版权所有2016-2018 Supercell Ltd. 保留所有权利。\n正在申请美利坚合众国专利\n对本软件的所有使用均需遵守我们在www.supercell.com列明的《条款和条件》和《隐私保护政策》。"
"TID_IAP_TRANSACTION_PENDING","交易待处理，请稍候。"
"TID_RATE_APP_TITLE","为《荒野乱斗》评分"
"TID_RATE_APP_MESSAGE","请在App Store对《荒野乱斗》(Brawl Stars)进行评分，并留下您的宝贵意见！"
"TID_BUTTON_RATE_APP_LATER","稍后再说"
"TID_BUTTON_RATE_APP_REVIEW","立刻评论"
"TID_BUTTON_RATE_APP_NEVER","不再提示"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","无法解锁帐户"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","暂时无法解锁帐户，请稍后重试！"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","重试"
"TID_ACCOUNT_LOCKED_INVALID_CODE","解锁代码无效！"
"TID_ACCOUNT_LOCKED_TITLE","账号已锁定"
"TID_ACCONT_LOCKED_TEXT","出于安全原因，您的账号已被锁定。请输入解锁代码恢复您的账号。"
"TID_ACCOUNT_LOCKED_TEXT2","请在此输入解锁代码："
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","轻击以确定"
"TID_NOT_ENOUGH_GEMS_TITLE","宝石数量不够"
"TID_NOT_ENOUGH_GEMS_INFO","\n\n您的宝石用光啦，去商店买一些吧！"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","进入商店"
"TID_COIN_DOUBLER_TITLE","购买双倍钥匙加成"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","增加双倍钥匙加成提供的钥匙数量"
"TID_COIN_DOUBLER_INFO","您接下来通过对战获得的<c2edd1b><AMOUNT></c>把钥匙将会翻倍。\n\n获得的额外钥匙不受活动钥匙上限限制。"
"TID_COIN_DOUBLER_INFO_WITH_COINS","为您的双倍钥匙加成增加<c2edd1b><AMOUNT></c>把钥匙。\n\n双倍钥匙加成可以使您通过对战获得的钥匙加倍。"
"TID_COIN_BOOST_TITLE","购买钥匙加成"
"TID_COIN_BOOST_TITLE_WITH_TIME","延长钥匙加成持续时间"
"TID_COIN_BOOST_INFO","在接下来的<c2edd1b><DAYS></c>天内，您通过任何方式获得的钥匙都将得到<c2edd1b><BOOST>%</c>的加成。\n\n获得的额外钥匙不受活动钥匙上限限制。"
"TID_COIN_BOOST_INFO_WITH_TIME","您的钥匙加成持续时间将延长<c2edd1b><DAYS></c>天。\n\n钥匙加成使您通过任何方式获得的钥匙得到<c2edd1b><BOOST>%</c>的加成。"
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","单个炸弹伤害"
"TID_STARS_1","注意：您持有一颗宝石！"
"TID_STARS_2","注意：您持有一些宝石！"
"TID_STARS_3","注意：您持有大量宝石！"
"TID_STARS_4","注意：您持有巨量宝石！"
"TID_GATCHA_BUTTON_TITLE","乱斗宝箱"
"TID_EVENT_LOCKED","未解锁"
"TID_SPECIAL_EVENT_TITLE_TOP","特别活动："
"TID_SPECIAL_EVENT_STATUS_ACTIVE","持续时间"
"TID_SPECIAL_EVENT_STATUS_FUTURE","离开始还有"
"TID_EVENT_COMING_UP_INFO","该活动将于<TIME>后开始"
"TID_ROCKET_BEACH_SKIN","沙滩布洛克"
"TID_CACTUS_PINK_SKIN","粉红斯派克"
"TID_SHAMAN_PANDA_SKIN","熊猫妮塔"
"TID_CROW_WHITE_SKIN","神秘白鸦"
"TID_BULL_HAIR_SKIN","维京公牛"
"TID_TRICKSHOT_GOLD_SKIN","金牌弹射机器人"
"TID_BARKEEP_GOLD_SKIN","金色巴利"
"TID_GUNSLINGER_ROCKSTAR_SKIN","摇滚明星柯尔特"
"TID_STAT_HEAL","治疗"
"TID_LUCHADOR_RUDO_SKIN","野蛮艾尔·普里莫"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","购买"
"TID_EVENTS_NEW_EVENT","新活动！"
"TID_SETTINGS_BRAWLHINTS","对战提示"
"TID_COLLECTED_COINS_INFO","您已从<PLANET>收集了<CURRENT>钥匙，最多可收集<MAX>钥匙"
"TID_COLLECTED_COINS_INFO_CAPPED","您已收集了<PLANET>的所有钥匙"
"TID_FIRST_WIN_ON_PLANET_INFO","在<PLANET>与其他玩家对战获得的首场胜利可额外获得<AMOUNT>把钥匙"
"TID_TICKET_COUNTER_INFO","乱斗宝箱可以开出活动门票。\n\n使用门票参加活动！"
"TID_NOT_ENOUGH_TICKETS","没有足够的门票"
"TID_EVENT_LIST_GAME_ROOMS","游戏房间"
"TID_EVENT_LIST_WELCOME","欢迎来到《荒野乱斗》！"
"TID_COOP","合作对战"
"TID_COOP_NOT_SUPPORTED","该活动不支持组队对战"
"TID_PRACTISE_NOT_SUPPORTED","该活动不支持练习赛"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登录新的Facebook账号"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","您要将当前游戏连接至该Facebook账号吗？"
"TID_BUTTON_OKAY","确定"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","获得<HERO>以解锁该头像"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","邀请好友\n一起征战"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","每次游戏您可以使用多张门票，以获得更好的奖励。"
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 vs 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","唯一生还者"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 vs 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","3 vs 机器人"
"TID_HIGHSTAKES_REWARDS","<COUNT>倍奖励"
"TID_HIGHSTAKES_COST","门票：<COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","退出《荒野乱斗》？"
"TID_POPUP_ANDROID_EXIT","您确定要退出《荒野乱斗》吗？"
"TID_ROOM_NOT_SUPPORTED","该活动不支持创建房间"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","购买失败"
"TID_ERROR_POP_UP_PURCHASE_FAILED","计费服务器未响应，请稍后再试。"
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","确定"
"TID_IAP_NOT_AVAILABLE","请在您设备的访问限制设置中开启App内购买项目。"
"TID_NEWS_TITLE","新闻"
"TID_STAT_DAMAGE_PER_ARROW","每箭伤害"
"TID_STAT_DAMAGE_PER_MINE","单个陷阱伤害"
"TID_STAT_DAMAGE_PER_SPIKE","单发尖刺伤害"
"TID_STAT_DAMAGE_PER_DAGGER","单把飞刀伤害"
"TID_FRIENDS_FACEBOOK_CONNECTED","已连接Facebook"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","连接Facebook，在此处查看您的Facebook好友！"
"TID_FRIENDS_NO_FRIENDS","没有好友"
"TID_UNLOCK_SKIN_CONTENT","\n\n购买<NAME>皮肤"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","连接中断"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","另一个设备正在连接至这个游戏账号。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","重新加载"
"TID_BAD_CONNECTION","网络连接不畅"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook警告"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","该Facebook账号已连接了另外一个游戏账号，要替换为当前的游戏账号来查看好友吗？"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","已领取免费活动奖励"
"TID_GEM_BUY_CONFIRMATION","已获得<AMOUNT>宝石！"
"TID_BLOCKED_TEAM_READY","准备就绪时无法显示"
"TID_SHOTGUN_BANDITA_SKIN","大盗雪莉"
"TID_SHUTDOWN_STARTED","系统即将开始维护，游戏将在5分钟后关闭。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","抱歉，服务器正在维护。请在几小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","抱歉，服务器正在维护。请在几小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","抱歉，服务器正在维护。请在约1.5小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","抱歉，服务器正在维护。请在约1小时后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","抱歉，服务器正在维护。请在约<value>分钟后重试。"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","抱歉，服务器正在维护。请在几分钟后重试。"
"TID_SHUTDOWN_BATTLE_DISABLED","系统即将开始维护，游戏将在几分钟后关闭。很抱歉，在此期间无法进行对战。"
"TID_TEAM_SEARCH_NO_TEAM_CODE","输入房间代码。"
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","您没有接受或拒绝申请的权限。"
"TID_CLAN_RESPONSE_71","资深队员踢出队员有冷却时间"
"TID_STAT_MAX_DAMAGE","最大射程伤害"
"TID_STAT_DAMAGE_PER_BOMB","单个手榴弹伤害"
"TID_ELDER_KICK_FAIL_COOLDOWN","您近期已经踢出过一名战队队员，请于<time>后重试。"
"TID_LUCHADOR_KING_SKIN","国王艾尔·普里莫"
"TID_PLAYER_DEFEATED_BR","英雄已被击败"
"TID_BALL_1","后院球场"
"TID_HINT_GET_BALL","奋力抢球！"
"TID_LASER_BALL_INTRO_TEXT","进两个球即可获得胜利！"
"TID_AFK_WARNING","挂机行为警告！请移动！"
"TID_AFK_DISCONNECTED_MSG","因为网络连接不畅或挂机行为，您已与对战断开连接"
"TID_AFK_BANNED_MSG","因为网络连接不畅或挂机行为，您已被禁止重连回当前对战。对战结束后您方可重新回到游戏。"
"TID_AFK_DISCONNECTED_TITLE","因挂机而断开连接"
"TID_AFK_BANNED_TITLE","禁止回到对战"
"TID_AFK_RELOAD","重新加载"
"TID_GAME_MODE_7","首领之战"
"TID_GAME_MODE_7_DESC","五名玩家要尝试尽快击败一名玩家的首领英雄！"
"TID_BOSS_INTRO_TEXT_ATTACK","尽快击败首领"
"TID_BOSS_INTRO_TEXT_DEFEND","您是首领！尽可能活得更久！"
"TID_BOSS_1","灾难峡谷"
"TID_SEASON_END_POPUP_TITLE","赛季已结束"
"TID_SEASON_END_POPUP_REWARD","赛季结束奖励"
"TID_SEASON_END_POPUP_GOLD_VALUE_WITH_BOOST","<VALUE><c00ff00>+<BOOST></c>"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","重大调整！"
"TID_COIN_META_MIGRATION_OK","开始操作教程"
"TID_COIN_META_MIGRATION_INFO","英雄升级机制已调整。\n\n<WASTEDPINPOW>点别针能量和<BOLTS>升级螺栓已转化为<BOXES>个宝箱。\n\n操作模式也不一样了！？！"
"TID_BOLTS_MIGRATION_TITLE","重要调整！"
"TID_BOLTS_MIGRATION_OK","确认"
"TID_BOLTS_MIGRATION_INFO","全新英雄升级系统已不再使用圣水。您的圣水和之前为英雄进行的升级已经转化为<BOLTS>升级代币。使用升级代币来升级您的英雄吧！\n\n重复的英雄和筹码已经从游戏中移除，您的筹码已经转化为<GEMS>宝石。祝您游戏愉快！"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","您的圣水已转化为升级代币"
"TID_BOLTS_MIGRATION_CHIP_GEM","您的筹码已兑换为宝石"
"TID_STAT_HEALING_PER_SEC","每秒治疗"
"TID_STAT_DAMAGE_PER_CARD","单张卡牌伤害"
"TID_OVERTIME","加时赛！"
"TID_STARTER_PACK_XP_REQ","您已达到<XPLEVEL>级，商店准备了特惠礼包！"
"TID_VALUE","超值"
"TID_SHOP_ONE_TIME_PURCHASE","该礼包只能购买一次！"
"TID_HINT_MAKE_GOAL_1","推动红色摇杆，把球踢出去"
"TID_BALL_2","三重威胁"
"TID_BALL_3","精准射门"
"TID_STARTER_PACK_1","新手礼包1"
"TID_STARTER_PACK_2","新手礼包2"
"TID_STARTER_PACK_3","新手礼包3"
"TID_BLACKHOLE_DEFAULT_SKIN","默认"
"TID_GOLD_CAP_HIT","钥匙已达上限。"
"TID_GATCHA_BUTTON_BOX_STACK_FULL","已达宝箱存放上限"
"TID_COOP_1","弹珠公园"
"TID_GAME_MODE_8","机甲入侵"
"TID_GAME_MODE_8_DESC","保护保险箱！别让杀手机器人摧毁它！保护的时间越长，奖励越为丰厚！"
"TID_COOP_INTRO_TEXT","尽可能久地保护保险箱！"
"TID_SELECT_EVENT_POPUP_TITLE","选择活动"
"TID_BARREL_BOT","达里尔"
"TID_BARREL_BOT_DESC","达里尔是一个双持双管猎枪的机器人，他随时准备大展身手！"
"TID_BARREL_BOT_WEAPON","双重厄运"
"TID_BARREL_BOT_WEAPON_DESC","达里尔的双管猎枪可以发射出两波交错的火力，能够对近距离目标造成大量伤害。"
"TID_BARREL_BOT_ULTI","木桶滚滚"
"TID_BARREL_BOT_ULTI_DESC","达里尔躲进木桶开始迅速向前滚动，撞到墙壁之后会弹向其他方向并对击中的敌人造成伤害。"
"TID_ARTILLERY_DUDE","火炮先生"
"TID_ARTILLERY_DUDE_DESC","火炮先生描述"
"TID_ARTILLERY_DUDE_WEAPON","火炮先生武器"
"TID_ARTILLERY_DUDE_WEAPON_DESC","火炮先生武器描述"
"TID_ARTILLERY_DUDE_ULTI","火炮先生超级技能"
"TID_ARTILLERY_DUDE_ULTI_DESC","火炮先生超级技能描述"
"TID_ITEM_NAME_SPECIAL","能力之星"
"TID_HERO_INFO_ITEM_LOCKED","达到<LEVEL>级后有机会获取"
"TID_HERO_INFO_LOCKED_INFO","解锁乱斗宝箱以获得英雄"
"TID_SPEC_ABI_FREEZE","震撼弹"
"TID_SPEC_ABI_BERSERKER","狂战士"
"TID_SPEC_SELF_DESTRUCT","复仇"
"TID_SPEC_ABI_CACTUS_HEAL","滋养之地"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","借酒消愁"
"TID_SPEC_ABI_REPAIR_TURRET","战地充能"
"TID_SPEC_ABI_PET_LIFESTEAL","灵魂协同"
"TID_SPEC_ABI_STEAL_SOULS","恐怖收割"
"TID_SPEC_ABI_SPOT","鹰眼"
"TID_SPEC_ABI_AMBUSH","埋伏"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","黑暗传送门"
"TID_SPEC_ABI_SPEED","速度之靴"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","母爱拥抱"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","超级弹射"
"TID_SPEC_ABI_FIRE_DOT_ULTI","烈焰陨星"
"TID_SPEC_LAST_STAND","临终绝唱"
"TID_SPEC_BURN","流星火雨"
"TID_SPEC_CRIPPLE","致命毒药"
"TID_SPEC_ABI_BARREL_DEFENSE","钢铁装甲"
"TID_SPEC_HEAL_MAIN_ATTACK","治愈琴音"
"TID_SPEC_ABI_FREEZE_DESC","雪莉的超级霰弹可以在<c00cc00><VALUE1></c>秒内减缓敌人的速度。"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","武器和超级技能对生命值不高于<VALUE1>%的英雄可造成<c00cc00><VALUE2></c>额外伤害"
"TID_SPEC_ABI_BERSERKER_DESC","公牛生命值低于<c00cc00><VALUE1>%</c>时，装弹速度加倍！"
"TID_SPEC_SELF_DESTRUCT_DESC","爆破麦克阵亡时会扔出六颗炸弹，每颗炸弹可造成<c00cc00><VALUE1></c>伤害"
"TID_SPEC_ABI_CACTUS_HEAL_DESC","使用超级技能后，斯派克在技能范围内每秒恢复<c00cc00><VALUE1></c>生命值。"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","巴利每次使用普通攻击都会恢复<c00cc00><VALUE1></c>点生命值。"
"TID_SPEC_ABI_REPAIR_TURRET_DESC","杰西的震击步枪可以为炮台充能，击中自己的炮台将会为炮台恢复<c00cc00><VALUE1></c>生命值。"
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","熊灵击中敌人时，可为妮塔恢复<c00cc00><VALUE1></c>生命值。妮塔击中敌人时，可为熊灵恢复<c00cc00><VALUE2></c>生命值。"
"TID_SPEC_ABI_STEAL_SOULS_DESC","莫提斯能看到并收集敌方英雄倒下后掉落的灵魂碎片，每拾取一片灵魂碎片可为自己恢复<c00cc00><VALUE1></c>生命值。"
"TID_SPEC_SPOT_FROM_AIR_DESC","黑鸦使用超级技能时，可以在空中侦测到所有隐藏的敌人。同时队友也能看到敌人的位置！"
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","波科击中友军英雄时，可为他们恢复<c00cc00><VALUE1></c>生命值。"
"TID_SPEC_ABI_SPOT_DESC","阿博能够从远处侦测到躲藏在草丛中的敌人，并将他们的位置分享给队友。"
"TID_SPEC_ABI_AMBUSH_DESC","躲在草丛中时，小胡椒可以（在最大射程）对敌人造成<c00cc00><VALUE1></c>额外伤害。"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","塔拉的超级技能现在可以撕开一道时空裂隙！一个塔拉的虚影将会从时空裂隙中出现并攻击她的敌人。"
"TID_SPEC_ABI_TODO_DESC","未选择特殊技能"
"TID_SPEC_ABI_SPEED_DESC","穿上这双光滑锃亮的长靴后，柯尔特脚底生风，身手更加敏捷了！"
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","爆破麦克现在可以借助爆炸的冲击波腾空而起，甚至还能跳过障碍物。"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","帕姆的废料风暴击中敌人时，可以为她自己及周围的友军英雄恢复<c00cc00><VALUE1></c>生命值。"
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","弹射机器人的普通攻击和超级技能在第一次弹射后威力剧增，造成<c00cc00><VALUE1></c>额外伤害！"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","被艾尔·普里莫超级技能击中的敌人将被点燃，在4秒内受到<c00cc00><VALUE1></c>伤害。"
"TID_SPEC_LAST_STAND_DESC","波科被击败时会弹奏他的临终绝唱，可为附近的友军英雄恢复<c00cc00><VALUE1></c>生命值！"
