"TID","ID"
"TID_GAME_MODE_11_DESC","Kepung dan hancurkan Turet Perakit IKE milik lawan! Timmu juga memiliki Turet IKE: Rebut baut yang muncul secara acak di tengah arena dan pertahankan selama beberapa detik untuk dikirimkan ke Turet IKE. Robot Pengepungan yang tangguh lantas akan dirakit dan siap bertempur untukmu!\n\nAda tiga ronde Pengepungan selama laga. Tim yang memiliki paling banyak baut di tiap ronde akan merakit Robot Pengepungan. Semakin banyak baut yang dikumpulkan, robot yang dirakit akan semakin kuat.\nHati-hati, Turet IKE punya pertahanan balistik yang tangguh - jangan berada terlalu dekat dengan markas lawan tanpa dukungan Robot Pengepungan!"
"TID_BATTLE_END_GAIN_LABEL_FIRST_WIN","Token Bintang"
"TID_BATTLE_END_GAIN_LABEL_RANK_UP","Naik Kelas"
"TID_BATTLE_END_GAIN_LABEL_LEVEL_UP","Naik Level"
"TID_BATTLE_END_GAIN_LABEL_VICTORY","Menang"
"TID_BATTLE_END_GAIN_LABEL_DEFEAT","Kalah"
"TID_BATTLE_END_GAIN_LABEL_DRAW","Seri"
"TID_BATTLE_END_GAIN_LABEL_MVP","MVP"
"TID_BATTLE_END_GAIN_LABEL_SURVIVAL","Skor peringkat"
"TID_BATTLE_END_GAIN_LABEL_COOP_SURVIVAL","Hadiah Waktu"
"TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER","Sisa token:"
"TID_BATTLE_END_GAIN_LABEL_1VS5_BOSS","Hadiah Waktu"
"TID_BATTLE_END_GAIN_LABEL_1VS5_TEAM","Hadiah Waktu"
"TID_BATTLE_END_COIN_REWARDS","HADIAH TOKEN"
"TID_BATTLE_END_MVP","MVP"
"TID_BATTLE_END_DEFEAT_INFO","Semoga beruntung di laga berikutnya!"
"TID_TUTORIAL_1","Hai, aku Shelly! Ayo kumpulkan semua <ce662f9>PERMATA</c>! <c0066ff>SERET</c> <c0066ff>KONTROL BIRU</c> dengan jempol kirimu untuk mulai bergerak."
"TID_TUTORIAL_2","Ambil semuanya! Semua <ce662f9>PERMATA</c> ini milik kita!"
"TID_TUTORIAL_3","Robot lawan! <ccc0033>SERET</c> <ccc0033>KONTROL MERAH</c> dengan jempol kanan untuk membidik, lepaskan untuk menembak. Hancurkan semua robot!"
"TID_TUTORIAL_GOOD_JOB_1","Kerja bagus!"
"TID_TUTORIAL_5","Ada lebih banyak target! Kamu bisa <ccc0033>MENGETUK</c> <ccc0033>KONTROL MERAH</c> untuk menembak lawan terdekat. Hancurkan semua robot!"
"TID_TUTORIAL_6","Sekarang gunakan Super untuk menembak BOS di balik tembok! <cff9900>SERET</c> <cff9900>KONTROL KUNING</c> untuk membidik Super, lepaskan untuk menembak!"
"TID_TUTORIAL_555","Bagus, teruskan!"
"TID_TUTORIAL_7","Kerja bagus! Kita sudah mendapatkan semua <ce662f9>PERMATA</c>. Ayo kita keluar!"
"TID_TUTORIAL_8","Berhasil menembak lawan akan mengisi Super milikmu. Gunakan <cff9900>KONTROL KUNING</c> untuk menyerang lawan dengan Super milikmu!"
"TID_TUTORIAL_9","Kamu benar-benar Jagoan berbakat!\n\nSekarang, saatnya beraksi!"
"TID_TUTORIAL_10","Menyerang target akan mengisi meteran serangan Super. Super milikku sekarang siap!\nKetuk tombol Super!"
"TID_TUTORIAL_11","<cff6633>BILAH ORANYE</c> menunjukkan amunisi. Akan aku isi ulang secepat yang aku bisa!"
"TID_FIGHT_TUTORIAL","MAIN"
"TID_HERO_SCORE_INFO","Kumpulkan Trofi untuk Jagoan ini dengan memenangkan laga melawan pemain lain.\n\nCapai <PROGRESS> trofi untuk mencapai Kelas berikutnya dan raih <COINS> Token."
"TID_HERO_SCORE_INFO_LEG_TROS","Kumpulkan Trofi untuk Jagoan ini dengan memenangkan laga melawan pemain lain.\n\nCapai <PROGRESS> trofi untuk mencapai Kelas berikutnya dan meraih <COINS> Token serta <cff00ff><LEGTROS> Poin Bintang</c>"
"TID_HERO_SCORE_INFO_MAXED","Kamu telah mencapai kelas teratas.\n\n"
"TID_XP_INFO_ME","Level XP\n\nDapatkan XP dengan Berlaga. Kumpulkan <REMPROGRESS> poin XP lagi untuk mencapai level <LEVEL> dan raih <COINS> Token."
"TID_XP_INFO_OTHER","Level XP pemain ini"
"TID_TUTORIAL_WIN_ONE_GAME_PROMPT","MAIN LAGA LATIHAN UNTUK MEMBUKA KESELURUHAN GAME"
"TID_SOCIAL_TAB_CLANS","GENG"
"TID_SOCIAL_TAB_FRIENDS","TEMAN"
"TID_FRIEND_STATUS_YOU","<EMPTY>"
"TID_FRIEND_STATUS_OFFLINE","<EMPTY>"
"TID_FRIEND_STATUS_BATTLE","<cffffff>berlaga</c> selama <TIME>"
"TID_FRIEND_STATUS_BATTLE_END_SCREEN","<cffffff>layar akhir laga</c>"
"TID_FRIEND_STATUS_SPECTATING","<cffffff>menonton</c>"
"TID_FRIEND_STATUS_PRACTICING","<cffffff>berlatih</c>"
"TID_FRIEND_STATUS_MATCHMAKE","<cffffff>dalam pencarian lawan</c>"
"TID_FRIEND_STATUS_HOME_AD_FULL","<cffffff>dalam tim</c>"
"TID_FRIEND_STATUS_HOME_WITH_AD","<cffffff>dalam tim</c>"
"TID_FRIEND_STATUS_HOME_IN_GAMEROOM","<cffffff>dalam tim</c>"
"TID_FRIEND_STATUS_BATTLE_NO_TIME","<cffffff>berlaga</c>"
"TID_FRIEND_STATUS_MENUS","di menu"
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM","<EMPTY>"
"TID_ONLINE_FRIENDS_POPUP_TITLE_INVITE","BUAT TIM!"
"TID_ONLINE_FRIENDS_POPUP_TITLE","PEMAIN ONLINE"
"TID_ONLINE_FRIENDS_POPUP_NO_ONLINE_FRIENDS","Tidak ada teman atau anggota Geng yang online"
"TID_ONLINE_FRIENDS_POPUP_NO_FRIENDS","Tidak ada teman atau anggota Geng yang bisa diundang. Baru saja bermain dengan pemain tangguh? Tambahkan mereka sebagai teman!"
"TID_CLAN_CREATE_BUTTON","BUAT"
"TID_CLAN_SAVE_BUTTON","SIMPAN"
"TID_CLAN_CREATE_TITLE","BUAT GENG BARU"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR","Terakhir online: <cf7f7f7><less_than_h_ago></c>"
"TID_LESS_THAN_H_AGO","< 1 jam yang lalu"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","Online: <cf7f7f7><HOURS> jam yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","Online: <cf7f7f7><DAYS> hari yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","Online: <cf7f7f7>> 1 bulan yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_1","<cff1e00>BERLAGA</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_2","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_3","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_4","<cff1e00>MENCARI LAWAN</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_5","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_7","<cff1e00>MENONTON</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_8","<cff1e00>BERLATIH</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_9","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_10","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_11","<cffffff>DI MENU</c>"
"TID_CLAN_ENTRY_ONLINE_MEMBERS","<COUNT> anggota online"
"TID_CLAN_ENTRY_ONLINE_MEMBER","<COUNT> anggota online"
"TID_ALLIANCE_TYPE_OPEN","Terbuka"
"TID_ALLIANCE_TYPE_INVITE_ONLY","Hanya undangan"
"TID_ALLIANCE_TYPE_CLOSED","Terbatas"
"TID_CLAN_SEARCH_TITLE","CARI GENG"
"TID_CLAN_INTRO_AD_TITLE","MENCARI GENG?"
"TID_CLAN_INTRO_AD_DESC","Bergabunglah dan mulai mengobrol dengan pemain lain!"
"TID_CLAN_INTRO_CREATE_GO","BUAT GENG"
"TID_CLAN_INTRO_SEARCH_GO","CARI GENG"
"TID_CLAN_INTRO_REFRESH","SEGARKAN"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","Geng ini mewajibkan <REQ> trofi untuk bergabung. Kamu hanya memiliki <SCORE> trofi."
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","Geng ini terbatas"
"TID_STREAM_ENTRY_AGE","<time> yang lalu"
"TID_ALLIANCE_ROLE_LEADER","Ketua"
"TID_ALLIANCE_ROLE_CO_LEADER","Wakil Ketua"
"TID_ALLIANCE_ROLE_MEMBER","Anggota"
"TID_ALLIANCE_ROLE_ELDER","Senior"
"TID_STREAM_SENDER_YOU","Kamu"
"TID_GOLDRUSH_1","Tambang Batu Keras"
"TID_BANKHEIST_1","Simpanan Bandit"
"TID_WANTED_1","Reruntuhan Kuil"
"TID_BATTLE_ROYALE_1","Hulu Sungai Tengkorak"
"TID_GOLDRUSH_2","Gua Kristal"
"TID_BANKHEIST_2","Ngarai Kabum"
"TID_WANTED_2","Kemah Bandit"
"TID_BATTLE_ROYALE_2","Batu Hangus"
"TID_GOLDRUSH_3","Gua Tudung Maut"
"TID_BANKHEIST_3","Zona Aman"
"TID_WANTED_3","Benteng Batu"
"TID_BATTLE_ROYALE_3","Laga Tembok Batu"
"TID_WANTED_4","Jebakan Tudung Maut"
"TID_GOLDRUSH_4","Benteng Batu"
"TID_WANTED_5","Jalur Kristal"
"TID_GOLDRUSH_5","Di Bawah Tambang"
"TID_WANTED_6","Padang Rumput Ular"
"TID_WANTED_7","Bintang Jatuh"
"TID_GOLDRUSH_6","Pengepungan Mendalam"
"TID_GOLDRUSH_7","Gua Dingin"
"TID_BATTLE_ROYALE_4","Pesta atau Kelaparan"
"TID_WANTED_8","Tempat Persembunyian"
"TID_BANKHEIST_4","Koral G.G."
"TID_CLAN_MEMBERS_ONLINE","Anggota Online: <COUNT>/<TOTAL>"
"TID_CLAN_TOTAL_TROPHIES","Trofi Geng"
"TID_CLAN_SEARCH_OK","CARI"
"TID_CLAN_INFO_NAME","NAMA GENG"
"TID_CLAN_INFO_BADGE","LENCANA"
"TID_CLAN_INFO_DESC","DESKRIPSI"
"TID_CLAN_INFO_TOTAL_TROPHIES","TROFI GENG"
"TID_CLAN_INFO_TYPE","TIPE"
"TID_CLAN_INFO_TAG","TAGAR GENG"
"TID_CLAN_INFO_MIN_TROPHIES","PERLU TROFI"
"TID_CLAN_INFO_LEAVE","KELUAR"
"TID_CLAN_INFO_SETTINGS","SETELAN"
"TID_CLAN_INFO_JOIN","GABUNG"
"TID_CLAN_INFO_MESSAGE","Pesan"
"TID_CLAN_INFO_REQUEST_JOIN","MINTA BERGABUNG"
"TID_CLAN_SEARCH_NO_RESULTS","Tidak ada Geng yang ditemukan"
"TID_CLAN_SEARCH_INITIAL","Tidak ada string pencarian"
"TID_CLAN_INFO_MEMBERS","Anggota"
"TID_CLAN_INFO_SELECT_BADGE","TELUSURI"
"TID_SELECT_BADGE","PILIH LENCANA"
"TID_ALLIANCE_CREATE_OK","Geng berhasil dibuat"
"TID_CLAN_CHANGE_SETTINGS_TITLE","SETELAN GENG"
"TID_TITLE_ALLIANCE","Info Geng"
"TID_ALLIANCE_LEFT","Kamu telah keluar Geng"
"TID_CLAN_MEMBER_DEMOTE","Demosikan"
"TID_CLAN_MEMBER_PROMOTE","Promosikan"
"TID_CLAN_MEMBER_KICK","Tendang"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","Lihat Geng"
"TID_BUTTON_INVITE","UNDANG"
"TID_PLAYER_INFO_GOTO_CLAN","Lihat Geng"
"TID_PLAYER_INFO_HEROES","Jagoan (<FOUND>/<TOTAL>)"
"TID_SELECT_PLAYER_THUMBNAIL","PILIH IKON"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_2","Ikon ini terbuka di level XP <LEVEL>"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","Ikon ini terbuka di total trofi <TROPHIES>"
"TID_PLAYER_INFO_WINS_AMOUNT","<AMOUNT>x menang"
"TID_PLAYER_INFO_STATS_HEADER","STATISTIK"
"TID_PLAYER_STAT_1","MENANG 3 VS 3"
"TID_PLAYER_STAT_4","TROFI TERTINGGI"
"TID_PLAYER_STAT_8","MENANG SOLO"
"TID_PLAYER_STAT_10","WAKTU TERBAIK JAGOAN BESAR"
"TID_PLAYER_STAT_9","WAKTU TERBAIK PERANG ROBOT"
"TID_PLAYER_STAT_11","MENANG DUO"
"TID_NO_CLAN","Tidak ikut Geng"
"TID_ULTIMATE_NOT_READY","Hajar lawan untuk mengisi Super!"
"TID_CANT_ACTIVATE_ULTI","Tidak dapat mengaktifkan Super saat dilumpuhkan!"
"TID_NAME_TOO_SHORT","Namamu terlalu pendek"
"TID_ALLIANCE_JOINED","Ikut Geng"
"TID_COIN_RUSH_INTRO_TEXT","Rebut 10 permata untuk menang"
"TID_BOUNTY_HUNTER_INTRO_TEXT","Kalahkan Jagoan untuk dapat bintang"
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","Tembak brankas lawan hingga terbuka"
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","Tembak brankas lawan hingga terbuka"
"TID_GO","BERLAGA!"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","KONFIRMASI KELUAR"
"TID_ALLIANCE_LEAVE_CONFIRMATION","\n\nYakin ingin keluar Geng?"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","KELUAR"
"TID_ALLIANCE_PROMOTE_TITLE","Konfirmasi Promosi"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","Yakin ingin mempromosikan <NAME> ke jabatan <ROLE>?"
"TID_ALLIANCE_PROMOTE_BUTTON","Promosikan"
"TID_ALLIANCE_KICK_TITLE","Konfirmasi Tendang Keluar"
"TID_ALLIANCE_KICK_CONFIRMATION","Yakin ingin menendang keluar <NAME> dari Geng?"
"TID_ALLIANCE_KICK_BUTTON","Tendang"
"TID_ALLIANCE_DEMOTE_TITLE","Konfirmasi Demosi"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","Yakin ingin menurunkan pangkat <NAME> ke jabatan <ROLE>?"
"TID_ALLIANCE_DEMOTE_BUTTON","Demosikan"
"TID_CLAN_RESPONSE_10","Setelan disimpan"
"TID_CLAN_RESPONSE_20","Geng dibuat"
"TID_CLAN_RESPONSE_21","Gagal membuat Geng! Coba lagi nanti."
"TID_CLAN_RESPONSE_22","Nama tidak diperbolehkan"
"TID_CLAN_RESPONSE_23","Deskripsi ditolak"
"TID_CLAN_RESPONSE_24","Nama terlalu pendek"
"TID_CLAN_RESPONSE_40","Ikut Geng"
"TID_CLAN_RESPONSE_42","Gagal bergabung: Geng penuh"
"TID_CLAN_RESPONSE_43","Gagal bergabung: Geng terbatas"
"TID_CLAN_RESPONSE_45","Gagal bergabung: Trofimu tidak cukup untuk ikut Geng ini"
"TID_CLAN_RESPONSE_46","Gagal bergabung: Kamu diblokir dari Geng ini karena telah dikeluarkan/ditolak sebelumnya"
"TID_CLAN_RESPONSE_47","Gagal bergabung: Terlalu banyak ikut Geng hari ini. Kamu telah diblokir dari ikut Geng hari ini."
"TID_CLAN_RESPONSE_48","Gagal bergabung: Tidak dapat ikut Geng dari wilayah lain."
"TID_CLAN_RESPONSE_50","Permintaan bergabung berhasil dikirimkan"
"TID_CLAN_RESPONSE_51","Gagal mengirimkan permintaan bergabung: Geng tidak lagi menerima permintaan bergabung"
"TID_CLAN_RESPONSE_52","Gagal mengirimkan permintaan bergabung: Permintaan ikut Geng ini belum dijawab"
"TID_CLAN_RESPONSE_53","Gagal mengirimkan permintaan bergabung: Trofimu tidak cukup untuk ikut Geng ini"
"TID_CLAN_RESPONSE_54","Gagal meminta bergabung: Kamu diblokir dari Geng ini karena telah dikeluarkan/ditolak sebelumnya"
"TID_CLAN_RESPONSE_55","Permintaan bergabung gagal: Tidak dapat ikut Geng wilayah lain."
"TID_CLAN_RESPONSE_70","Tendang keluar berhasil"
"TID_CLAN_RESPONSE_80","Kamu keluar Geng"
"TID_CLAN_RESPONSE_81","Promosi berhasil"
"TID_CLAN_RESPONSE_82","Demosi berhasil"
"TID_CLAN_RESPONSE_90","Berhasil menerima"
"TID_CLAN_RESPONSE_91","Berhasil menolak"
"TID_CLAN_RESPONSE_92","Gagal menerima: Pemain sudah ikut Geng"
"TID_CLAN_RESPONSE_93","Tindakan gagal: Permintaan tidak ditemukan"
"TID_CLAN_RESPONSE_94","Tindakan gagal: Permintaan sudah ditangani"
"TID_CLAN_RESPONSE_95","Tindakan gagal: Tidak memiliki wewenang"
"TID_CLAN_RESPONSE_96","Gagal menerima: Pemain sudah diblokir dari Geng ini"
"TID_CLAN_RESPONSE_100","Kamu telah ditendang keluar dari Geng"
"TID_CLAN_RESPONSE_101","Kamu telah dipromosikan"
"TID_CLAN_RESPONSE_102","Pangkatmu telah diturunkan"
"TID_CLAN_RESPONSE_112","Masa tenang Pengiriman Surat Geng masih aktif untuk <TIME>"
"TID_CLAN_RESPONSE_113","Surat Geng berhasil terkirim"
"TID_CLAN_NO_RIGHTS","Kamu tidak berhak melakukan ini"
"TID_ALLIANCE_NAME_TOO_SHORT","Nama Geng terlalu singkat"
"TID_CLAN_JOIN_REQUEST_TITLE","Minta jadi anggota Geng"
"TID_CLAN_JOIN_REQUEST_SEND","Kirim"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","Aku ingin bergabung dengan Gengmu..."
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","Terima pemain ini untuk bergabung dalam Geng?"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","Terima"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","Tolak"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","Diterima oleh <name>"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","Ditolak oleh <name>"
"TID_HINT_DRAG_TO_AIM","Seret untuk membidik"
"TID_HINT_RELEASE_TO_SHOOT","Lepaskan untuk menembak"
"TID_HINT_ACTIVATE_ULTI","Seret <cff9900>KONTROL KUNING</c> untuk membidik serangan Super!"
"TID_HINT_DRAG_TO_ULTI","Seret untuk membidik SUPER, lepaskan untuk menembak!"
"TID_HINT_COLLECT_GOLD","Jagoan akan menjatuhkan <ce662f9>PERMATA</c> saat tumbang"
"TID_HINT_HOLD_GOLD","Pertahankan <ce662f9>PERMATA</c> milikmu!"
"TID_HINT_GO_AFTER_ENEMY","Buru lawan!"
"TID_HINT_ATTACK_BASE","Serang brankas lawan sampai terbuka dan lindungi brankasmu!"
"TID_HINT_DEFEND_BASE","Serang brankas lawan sampai terbuka dan lindungi brankasmu!"
"TID_HINT_SHOOT_ENEMIES","Tumbangkan lawan untuk dapat bintang!"
"TID_HINT_YOU_ARE_WINNING","Timmu unggul! Bertahanlah!"
"TID_HINT_YOU_ARE_LOSING","Tim lawan unggul! Ayo serang!"
"TID_HINT_TAP_TO_MOVE","Ketuk untuk bergerak\nBergeraklah bersama timmu"
"TID_BOUNTY_1","<EMPTY>"
"TID_BOUNTY_2","Awas: Nilai buronanmu tinggi!"
"TID_BOUNTY_3","Awas: Nilai buronanmu besar!"
"TID_BOUNTY_4","Dicari: Hidup atau mati!"
"TID_NO_CLAN_TITLE","Cari Geng"
"TID_NO_CLAN_BODY","Bergabunglah dengan Geng untuk mengobrol dan bermain dengan pemain yang keren!"
"TID_NO_CLAN_SUGGESTIONS","Geng yang direkomendasikan untukmu"
"TID_NO_CLAN_RESULTS","Hasil pencarian"
"TID_NO_CLAN_EMPTY","Tidak ada Geng yang direkomendasikan :-("
"TID_NO_CLAN_WAITING_FOR_DATA","Menunggu data..."
"TID_CONNECTING_TO_SERVER","Menghubungkan ke server..."
"TID_TEAM_ADVERTISE","IKLANKAN"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","ke Geng"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","ke Teman"
"TID_TEAM_AD_INFO_0","Mencari pemain untuk laga tim"
"TID_TEAM_AD_JOIN","Gabung ke Tim"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","Tidak dapat bergabung. Kamu sudah dalam tim."
"TID_TEAM_MEMBER_STATUS_0","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>BERLAGA</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>PERGI</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>TIDAK SIAP</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>MENCARI LAWAN</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>LAYAR AKHIR</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>MENONTON</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>BERLATIH</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>MENGETIK...</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>JAGOAN</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>ACARA</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>SIAP</c>"
"TID_TEAM_STATUS_IN_MATCH","BERLAGA"
"TID_TEAM_STATUS_IN_MATCHMAKING","MENCARI LAWAN"
"TID_TEAM_STATUS_FULL","<cff1e00>PENUH</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","TERBUKA"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","Kamu harus bergabung dengan Geng untuk menggunakan fitur ini"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","Perlu teman untuk menggunakan fitur ini"
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","Tidak dapat mengiklankan. Tim sudah penuh."
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","Hanya diperbolehkan untuk pembuat tim"
"TID_TEAM_LOC_INFO","<MODE> di <LOC>"
"TID_TEAM_DISPLAY_TITLE_EVENT","TIM"
"TID_STREAM_EVENT_1","Dah! <target> ditendang keluar dari Geng oleh <sender>"
"TID_STREAM_EVENT_2","Selamat datang! <target> diterima di Geng oleh <sender>"
"TID_STREAM_EVENT_3","Selamat datang! <sender> bergabung ke Geng!"
"TID_STREAM_EVENT_4","Dah! <sender> telah keluar Geng!"
"TID_STREAM_EVENT_5","Selamat! <target> dipromosikan oleh <sender>"
"TID_STREAM_EVENT_6","Jangan kecewa! <target> didemosikan oleh <sender>"
"TID_STREAM_EVENT_101","Tim dibuat oleh <sender>"
"TID_STREAM_EVENT_102","Pemain <sender> masuk"
"TID_STREAM_EVENT_103","Pemain <sender> keluar"
"TID_STREAM_EVENT_104","Dah! <sender> ditendang <target>"
"TID_STREAM_EVENT_105","pencarian lawan dimulai"
"TID_STREAM_EVENT_106","pencarian lawan digagalkan"
"TID_STREAM_EVENT_107","laga dimulai"
"TID_STREAM_EVENT_108","laga menang"
"TID_STREAM_EVENT_109","laga kalah"
"TID_STREAM_EVENT_110","latihan dimulai"
"TID_STREAM_EVENT_111","latihan berakhir"
"TID_STREAM_EVENT_112","laga seri"
"TID_STREAM_EVENT_113","showdown berakhir"
"TID_CHAT_BOTTOM_BUTTON","Gulir ke bawah"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count> pesan baru!"
"TID_CHAT_BOTTOM_NEW_MESSAGE","Pesan baru!"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","Tingkatkan ke lvl <LVL>"
"TID_HERO_INFO_ITEMS","TINGKATKAN"
"TID_HERO_INFO_SKINS","JAGOAN"
"TID_HERO_INFO_SKIN_OWNED","Kostum dimiliki"
"TID_HERO_INFO_SKIN_ACTIVE","DIPILIH"
"TID_HERO_INFO_SKIN_ACTIVATE","PILIH"
"TID_HERO_INFO_LEADERBOARD","Papan Peringkat"
"TID_HERO_INFO_LEADERBOARD_LABEL","Pemain <HERO> terbaik"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","CARI"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","Seret untuk membidik Super!"
"TID_HINT_SHOOT","Seret untuk membidik, lepaskan untuk menembak"
"TID_HERO_SCORE_SUM_LEADERBOARD","Pemain terbaik"
"TID_ALLIANCE_LEADERBOARD","Geng Terbaik"
"TID_HINT_MAKE_GOAL","Seret untuk membidik, lepaskan untuk menendang Bola"
"TID_BATTLE_ROYALE_INTRO_TEXT","Jadilah Jagoan Terakhir!"
"TID_HINT_COLLECT_BUFFS","Kumpulkan <c50d050>Kubus Kekuatan</c> dari kotak dan\nlawan agar bertambah kuat!"
"TID_PLAYERS_LEFT","Sisa Jagoan: <num>"
"TID_AVOID_POISON","Hindari sergapan <c90ee90>awan beracun</c>!"
"TID_CLAN_CREATE_COOLDOWN","Tidak dapat membuat Geng. Coba lagi dalam <TIME>"
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","Perlu mencapai level XP <LEVEL> untuk membuat Geng"
"TID_PLAYER_DATA_MISSING","Data pemain hilang"
"TID_ALLIANCE_DATA_MISSING","Data Geng hilang"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","Tunggu hingga amunisi siap!"
"TID_EVENT_EXPIRED","Acara berakhir"
"TID_DOUBLE_COINS_INFO","Bertempur di sini memberikanmu Token ganda"
"TID_DOUBLE_XP_INFO","Bertempur di sini memberikan XP ganda"
"TID_SETTINGS_TITLE","SETELAN"
"TID_SETTINGS_CONTROL_MODE_TITLE","MODE KONTROL"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","Ketuk untuk bergerak"
"TID_SETTINGS_CONTROL_MODE_INFO_0","Ketuk layar agar Jagoanmu berpindah ke sana. Seret untuk membidik dan lepaskan untuk menembak."
"TID_SETTINGS_CONTROL_MODE_VALUE_1","Kontrol Gerakan (Tangan Kanan)"
"TID_SETTINGS_CONTROL_MODE_INFO_1","Bergeraklah dengan kontrol virtual di pojok kiri bawah. Ketuk target untuk menembak."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","Kontrol Gerakan (Tangan Kiri)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","Bergeraklah dengan kontrol virtual di pojok kanan bawah. Ketuk target untuk menembak."
"TID_CHANGE_NAME_TITLE","GANTI NAMA"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nama Saat Ini:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Masukkan nama baru:"
"TID_ERROR_NAMES_DONT_MATCH","Nama tidak cocok. Coba lagi."
"TID_CONTINUE","Lanjutkan"
"TID_NAMECHANGE_WARNING","CATATAN: Kamu hanya dapat mengganti nama SATU KALI"
"TID_CONFIRM","Konfirmasi"
"TID_INVALID_NAME","Nama tidak valid! Coba yang lain."
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Masukkan lagi nama baru:"
"TID_NAME_ALREADY_CHANGED","Nama hanya dapat diganti satu kali."
"TID_NAME_CHANGE_ALREADY_USED","Namamu sudah pernah diganti"
"TID_NAME_CHANGED_SUCCESS","Namamu sudah diganti!"
