Name,Character,Model,ModelCNOverride,GadgetModel,PortraitCameraFile,MirrorIntro,IdleAnim,WalkAnim,PrimarySkillAnim,SecondarySkillAnim,OverchargeSkillAnim,PrimarySkillRecoilAnim,PrimarySkillRecoilAnim2,SecondarySkillRecoilAnim,SecondarySkillRecoilAnim2,ReloadingAnim,PushbackAnim,DeployAnim,HappyAnim,HappyLoopAnim,RecruitRoadOverrideAnim,SadAnim,SadLoopAnim,LobbyAnim,LobbyLoopAnim,HeroScreenIdleAnim,HeroScreenAnim,HeroScreenLoopAnim,SignatureAnim,GachaOverrideAnim,HappyEnterAnim,SadEnterAnim,ProfileAnim,ShopGroupProfileAnim,BrawlPassPopupProfileAnim,IntroAnim,EnvAnim,BossAutoAttackAnim,BossAutoAttackRecoilAnim,BossAutoAttackRecoilAnim2,GadgetActiveAnim,GadgetRecoilAnim,IdleFace,WalkFace,HappyFace,HappyLoopFace,RecruitRoadOverrideFace,SadFace,SadLoopFace,LobbyFace,LobbyLoopFace,HeroScreenIdleFace,HeroScreenFace,HeroScreenLoopFace,SignatureFace,ProfileFace,IntroFace,LobbyEffect,HeroScreenEffect,SignatureEffect,HappyEffect,SadEffect,PetInSameSprite,AttackLocksAttackAngle,UltiLocksAttackAngle,MainAttackProjectile,MainAttackOverchargedProjectile,SecondaryProjectile,ThirdProjectile,UltiProjectile,OverchargedUltiProjectile,MainAttackEffect,MainAttackEffect2,UltiAttackEffect,UltiAttackEffect2,OverchargedUltiAttackEffect,OverchargedUltiAttackEffect2,ShieldEffect,UseBlueTextureInMenus,MainAttackUseEffect,UltiUseEffect,OverchargedUltiUseEffect,UltiEndEffect,MeleeHitEffect,SpawnEffect,ReloadEffect,UltiLoopEffect,UltiLoopEffect2,OverchargedUltiLoopEffect,OverchargedUltiLoopEffect2,StarPower1Effect,StarPower2Effect,AreaEffect,AreaEffectStarPower,AreaEffectStarPower2,AreaEffectAttack,AreaEffectAttack2,AreaEffectUlti,AreaEffectUlti2,OverchargedAreaEffectUlti,OverchargedAreaEffectUlti2,PetrolEffect,SpawnedItem,SpawnedItem2,KillCelebrationSoundVO,InLeadCelebrationSoundVO,StartSoundVO,UseUltiSoundVO,TakeDamageSoundVO,DeathSoundVO,AttackSoundVO,UnlockVO,UnlockVOIndex,BoneEffect1,BoneEffectUse1,BoneEffect2,BoneEffectUse2,BoneEffect3,BoneEffectUse3,BoneEffect4,BoneEffectUse4,BoneEffect5,BoneEffectUse5,BoneEffect6,BoneEffectUse6,AutoAttackProjectile,ProjectileForShockyStarPower,OverchargedProjectileForShockyStarPower,IncendiaryStarPowerAreaEffect,KillEffect,DeathEffect,MoveEffect,MoveEffect2,ChargeMoveEffect,StillEffect,StillEffect2,LoopingEffect,ChargedShotEffect,DisableHeadRotation,PoisonEffect,BuffEffect,AttackBuildUpEffect,SpecialMaterialSetup,FaceCoversWholeTexture,CustomEffect1,CustomEffect2,LifeSaverDeathEffect,LifeSaverSpawnEffect,WingType,WingPivot_Std,WingOffset_Std,WingScalePercent_Std,WingPivot_Spc,WingOffset_Spc,WingScalePercent_Spc,HaloPivot,HaloOffset,HaloScalePercent,HaloRotateEuler,NothingHereAfterIsExtension,WidgetEffects,ClientShowToHeroSkin,ClientShowPivot,ClientShowOffset,ClientShowPercent,ClientShowRotateEuler,MainAttackOverchargedProjectile,OverchargedProjectileForShockyStarPower
RopeDudeDirector,RopeDude,buzz_director_geo.glb,,,buzz_director_portrait.glb,,RopeDudeDirectorIdle,RopeDudeDirectorWalk,RopeDudeDirectorAttack,RopeDudeDirectorSuperThrow,RopeDudeDirectorSuperThrow,,,RopeDudeDirectorSuperThrowRecoil,RopeDudeDirectorSuperJump,RopeDudeDirectorIdle,RopeDudeDirectorIdle,,RopeDudeDirectorWin,RopeDudeDirectorWinloop,,RopeDudeDirectorLose,RopeDudeDirectorLoseloop,RopeDudeDirectorWin,RopeDudeDirectorWinloop,RopeDudeDirectorWinloop,RopeDudeDirectorWin,RopeDudeDirectorWinloop,RopeDudeDirectorWin,,RopeDudeDirectorIdle,RopeDudeDirectorIdle,RopeDudeDirectorPortrait,RopeDudeDirectorWinloop,,RopeDudeDirectorIdle,BuzzIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,Buzz003Projectile,,,,Buzz003UltiProjectile,,buzz_003_atk,,,,,,,,buzz_def_atk,buzz_003_ulti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buzz_003_ulti_trail,,,,,,,,,,,,,,,,chest_s,0;0;-3.5,95,chest_s,0;-3;-3.8,61,head_s,0;0;180,75,0;0;13,,,,,,,,,
BlowerBusters,Blower,gale_squeakbuster_geo.glb,,,gale_squeakbuster_portrait.glb,,BlowerBustersIdle,BlowerBustersWalk,BlowerBustersPrimary,BlowerBustersPrimary,BlowerBustersPrimary,BlowerBustersRecoil,,BlowerBustersRecoil,,BlowerBustersIdle,BlowerBustersPushback,,BlowerBustersWin,BlowerBustersWinloop,,BlowerBustersLose,BlowerBustersLoseloop,BlowerBustersWin,BlowerBustersWinloop,BlowerBustersIdle,BlowerBustersWin,BlowerBustersWinloop,BlowerBustersWin,,BlowerBustersIdle,BlowerBustersLose,BlowerBustersPortrait,BlowerBustersWinloop,,BlowerBustersIdle,GaleIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,Gale004Projectile,,,,Gale004UltiProjectile,,gale_004_atk,,gale_004_ulti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;0.3;-2.2,80,chest_s,0;-0.4;-3.4,50,head_s,0;0;210,75,0;0;23,,,,,,,,,
HookDudeSwamp,HookDude,gene_swamp_geo.glb,,,gene_swamp_portrait.glb,,HookDudeSwampIdle,HookDudeSwampWalk,HookDudeSwampAttack,HookDudeSwampSecondary,HookDudeSwampSecondary,HookDudeSwampAttackRecoil,,HookDudeSwampSecondaryRecoil,,HookDudeSwampReload,HookDudeSwampPushback,,HookDudeSwampWin,HookDudeSwampWinloop,,HookDudeSwampLose,HookDudeSwampLoseloop,HookDudeSwampWin,HookDudeSwampWinloop,HookDudeSwampIdle,HookDudeSwampWin,HookDudeSwampWinloop,HookDudeSwampWin,HookDudeSwampWinloop,HookDudeSwampIdle,HookDudeSwampIdle,HookDudeSwampProfile,HookDudeSwampWinloop,,HookDudeSwampProfile,GeneIdle,,,,,,Gene004Still,Gene004Still,Gene004Win,Gene004WinLoop,,Gene004Lose,Gene004LoseLoop,Gene004Win,Gene004WinLoop,Gene004WinLoop,Gene004Win,Gene004WinLoop,Gene004Win,Gene004Still,Gene004Still,gene_004_win,gene_004_win,gene_004_win,gene_004_win,gene_004_lose,,TRUE,TRUE,Gene004Projectile,,,,Gene004UltiProjectile,,gene_004_atk,,gene_004_ulti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spine_upper_s,0;-0.5;-2.9,90,spine_upper_s,0;-0.7;-3.4,46,head_s,0;0;184,90,0;0;6,,,,,,,,,
CrowSuper,Crow,crow_superhero_geo.glb,,,crow_base_cam.scw,,CrowSuperIdle,CrowSuperWalk,CrowSuperPrimary,CrowSuperSecondary,CrowSuperSecondary,CrowSuperRecoil,,CrowSuperIdle,,CrowSuperReload,CrowSuperPushback,,CrowSuperWin,CrowSuperWinloop,,CrowSuperLose,CrowSuperLoseloop,CrowSuperWin,CrowSuperWinloop,CrowSuperIdle,CrowSuperWin,CrowSuperWinloop,CrowSuperWin,,CrowSuperIdle,CrowSuperIdle,CrowSuperProfile,CrowSuperIdle,,CrowSuperProfile,CrowIdle,,,,,,Crow004Still,CrowFace,Crow004Win,Crow004WinLoop,,Crow004Lose,Crow004LoseLoop,Crow004Win,Crow004WinLoop,Crow004WinLoop,Crow004Win,Crow004WinLoop,Crow004Win,Crow004Still,Crow004Still,,,,,,,TRUE,,Crow004Projectile,,,,Crow004UltiProjectile,,,,,,,,,,,crow_004_ulti,,crow_004_ulti_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-3.6,80,chest_s,0;-0.5;-2.6,52,head_s,0;0;175,75,0;0;-40,,,,,,,,,
PercenterGladiator,Percenter,colette_gladiator_geo.glb,,,colette_gladiator_portrait.glb,,PercenterGladiatorIdle,PercenterGladiatorWalk,PercenterGladiatorAttack,PercenterGladiatorSuper,PercenterGladiatorSuper,PercenterGladiatorRecoil,,PercenterGladiatorIdle,,PercenterGladiatorIdle,PercenterGladiatorIdle,,PercenterGladiatorWin,PercenterGladiatorWinloop,,PercenterGladiatorLose,PercenterGladiatorLoseloop,PercenterGladiatorWin,PercenterGladiatorWinloop,PercenterGladiatorIdle,PercenterGladiatorWin,PercenterGladiatorWinloop,PercenterGladiatorWin,,PercenterGladiatorIdle,PercenterGladiatorIdle,PercenterGladiatorPortrait,PercenterGladiatorWinloop,,PercenterGladiatorIdle,ColetteIdle,,,,,,Colette004Still,Colette004Still,Colette004Win,Colette004WinLoop,,Colette004Lose,Colette004LoseLoop,Colette004Win,Colette004WinLoop,Colette004WinLoop,Colette004Win,Colette004WinLoop,Colette004Win,Colette004Still,Colette004Still,,,,,,,TRUE,,Colette004Projectile,,,,,,colette_004_atk,,,,,,,,,,,,colette_004_ultiHit,,,colette_004_ulti,colette_004_ulti_cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;0;-3.3,80,chest_s,0;0;-3.1,50,head_s,0;0;255,75,0;0;10,,,,,,,,,
StickyBombPotato,StickyBomb,squeak_potato_geo.glb,,,squeak_portrait.glb,,StickyBombPotatoIdle,StickyBombPotatoWalk,StickyBombPotatoAttack,StickyBombPotatoAttack,StickyBombPotatoAttack,StickyBombPotatoRecoil,,StickyBombPotatoRecoil,,StickyBombPotatoIdle,StickyBombPotatoPushback,,StickyBombPotatoWin,StickyBombPotatoWinloop,,StickyBombPotatoLose,StickyBombPotatoLoseloop,StickyBombPotatoWin,StickyBombPotatoWinloop,StickyBombPotatoIdle,StickyBombPotatoWin,StickyBombPotatoWinloop,StickyBombPotatoWin,,StickyBombPotatoIdle,StickyBombPotatoIdle,StickyBombPotatoPortrait,,,StickyBombPotatoIdle,SqueakIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,Squeak003Projectile,,,,Squeak003UltiProjectile,,squeak_003_atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-0.5;-3.5,92,chest_s,0;-1.3;-2.3,58,head_no_turn_s,0;0;215,80,,,,,,,,,,
BullDudeTerminator,BullDude,bull_terminator_geo.glb,,,termina_bull_portrait.glb,,BullDudeTerminatorIdle,BullDudeTerminatorWalk,BullDudeTerminatorPrimary,BullDudeTerminatorSecondary,BullDudeTerminatorSecondary,BullDudeTerminatorRecoil,,BullDudeTerminatorRecoil,,BullDudeTerminatorReload,BullDudeTerminatorPushback,,BullDudeTerminatorWin,BullDudeTerminatorWinloop,,BullDudeTerminatorLose,BullDudeTerminatorLoseloop,BullDudeTerminatorWin,BullDudeTerminatorWinloop,BullDudeTerminatorIdle,BullDudeTerminatorWin,BullDudeTerminatorWinloop,BullDudeTerminatorWin,,BullDudeTerminatorIdle,BullDudeTerminatorIdle,BullDudeTerminatorProfile,BullDudeTerminatorIdle,,BullDudeTerminatorProfile,BullRockIdle,,,,,,Bull004Still,Bull004Still,Bull004Win,Bull004WinLoop,,Bull004Lose,Bull004LoseLoop,Bull004Win,Bull004WinLoop,BullWinLoop,Bull004Win,Bull004WinLoop,Bull004Win,Bull004Still,Bull004Still,,,,,,,TRUE,,Bull004Projectile,,,,,,bull_004_atk,,,,,,,,,,,,,,,bull_004_ulti_loop,bull_004_ulti_loop_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-2;-3.5,110,chest_s,0;-2;-3,88,head_s,0;30;200,85,0;0;5,,,,,,,,,
MechanicThief,Mechanic,jessie_thief_geo.glb,,,jessie_thief_portrait.glb,,MechanicThiefIdle,MechanicThiefWalk,MechanicThiefPrimary,MechanicThiefUltiAttack,MechanicThiefUltiAttack,MechanicThiefRecoil,,MechanicThiefUltiRecoil,,MechanicThiefReload,MechanicThiefPushback,,MechanicThiefWin,MechanicThiefWinloop,,MechanicThiefLose,MechanicThiefLoseloop,MechanicThiefWin,MechanicThiefWinloop,MechanicThiefIdle,MechanicThiefWin,MechanicThiefWinloop,MechanicThiefWin,,MechanicThiefIdle,MechanicThiefIdle,MechanicThiefProfile,,,MechanicThiefProfile,JunkerIdle,,,,,,Jessie003Still,Jessie003Still,Jessie003Win,Jessie003WinLoop,,Jessie003Lose,Jessie003LoseLoop,Jessie003Win,Jessie003WinLoop,Jessie003WinLoop,Jessie003Win,Jessie003WinLoop,Jessie003Win,Jessie003Still,Jessie003Still,,,,,,,,,Jessie006Projectile1,,,,Jessie006UltiProjectile,,jessie_006_atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;0.2;-4,65,chest_s,0;-0.5;-4,46,head_s,0;0;192,75,0;0;-5,,,,,,,,,
MechanicTurretThief,MechanicTurret,jessie_thief_turret_geo.glb,,,portrait_cam.scw,,MechanicTurretThiefIdle,MechanicTurretThiefIdle,MechanicTurretThiefAttack,MechanicTurretThiefAttack,MechanicTurretThiefAttack,MechanicTurretThiefAttack,,MechanicTurretThiefAttack,,MechanicTurretThiefIdle,MechanicTurretThiefIdle,,MechanicTurretThiefSpawn,MechanicTurretThiefIdle,,,MechanicTurretThiefIdle,MechanicTurretThiefSpawn,MechanicTurretThiefIdle,MechanicTurretThiefIdle,MechanicTurretThiefSpawn,MechanicTurretThiefIdle,,,MechanicTurretThiefIdle,MechanicTurretThiefIdle,MechanicTurretThiefIdle,Turret,,MechanicTurretThiefIdle,Turret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JessieTurret006Projectile,,,,,,jessie_006_turret_atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JessieTurret006Projectile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TrickshotDudeChicken,TrickshotDude,rico_chicken_geo.glb,,,rico_base_cam.scw,,TrickshotDudeChickenIdle,TrickshotDudeChickenWalk,TrickshotDudeChickenPrimary,TrickshotDudeChickenSecondary,TrickshotDudeChickenSecondary,TrickshotDudeChickenRecoil,,TrickshotDudeChickenRecoil,,TrickshotDudeChickenReload,TrickshotDudeChickenPushback,,TrickshotDudeChickenWin,TrickshotDudeChickenWinloop,,TrickshotDudeChickenLose,TrickshotDudeChickenLoseloop,TrickshotDudeChickenWin,TrickshotDudeChickenWinloop,TrickshotDudeChickenIdle,TrickshotDudeChickenWin,TrickshotDudeChickenWinloop,TrickshotDudeChickenWin,,TrickshotDudeChickenIdle,TrickshotDudeChickenIdle,TrickshotDudeChickenProfile,,,TrickshotDudeChickenProfile,RicoIdle,,,,,,RicoStill,RicoStill,RicoWin,RicoWinLoop,,RicoLose,RicoLoseLoop,RicoWin,RicoWinLoop,RicoWinLoop,RicoWin,RicoWinLoop,RicoWin,RicoStill,RicoStill,,,,,,,,,Rico005Projectile,,,,Rico005UltiProjectile,,rico_005_atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-3;-3.7,90,chest_s,0;-3.3;-1.9,75,head_s,0;0;220,75,,,,,,,,,,
TntDudeToxic,TntDude,dynamike_toxic_geo.glb,,,dynamike_base_cam.scw,,TntDudeToxicIdle,TntDudeToxicWalk,TntDudeToxicPrimary,TntDudeToxicSecondary,TntDudeToxicSecondary,TntDudeToxicRecoil,,TntDudeToxicUlti,,TntDudeToxicReload,TntDudeToxicPushback,,TntDudeToxicWin,TntDudeToxicWinloop,,TntDudeToxicLose,TntDudeToxicLoseloop,TntDudeToxicWin,TntDudeToxicWinloop,TntDudeToxicIdle,TntDudeToxicWin,TntDudeToxicWinloop,TntDudeToxicWin,,TntDudeToxicIdle,TntDudeToxicIdle,TntDudeToxicProfile,,,TntDudeToxicProfile,TntguyIdle,,,,,,DynaStill,DynaStill,DynaWin,DynaWinLoop,,DynaLose,DynaLoseLoop,DynaWin,DynaWinLoop,DynaWinLoop,DynaWin,DynaWinLoop,DynaWin,DynaStill,DynaStill,dynamike_007_win,dynamike_007_win,dynamike_007_win,dynamike_007_win,,,TRUE,TRUE,Mike007Projectile,,,,Mike007UltiProjectile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dynamike_007_loop,,,,,,,,,,,,,chest_s,0;-0.5;-1.3,80,chest_s,0;-1.2;-1.3,50,head_s,0;0;200,75,,,,,,,,,,
DuplicatorDefault,Duplicator,lolla_geo.glb,,,lolla_portrait.glb,,LollaIdle,LollaWalk,LollaAttack,LollaSuper,LollaSuper,LollaRecoil,,LollaSuperRecoil,,,LollaPushback,,LollaWin,LollaWinloop,,LollaLose,LollaLoseloop,LollaWin,LollaWinloop,LollaIdle,LollaWin,LollaWinloop,LollaWin,,LollaIdle,LollaIdle,LollaPortrait,,,LollaIdle,FireDudeMaskedIdle,,,,,,LollaStill,LollaStill,LollaWin,LollaWinLoop,,LollaLose,LollaLoseLoop,LollaWin,LollaWinLoop,LollaWinLoop,LollaWin,LollaWinLoop,LollaWin,LollaStill,LollaStill,,,,,,,TRUE,TRUE,,,,,,,lolla_def_atk,,lolla_def_ulti,,,,,TRUE,lolla_def_atk_use,,,,,lolla_def_ulti_spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,always,,,,,,,,,,,,,,,,,,,,,,,,,chest_s,0;-1;-3,85,chest_s,0;-1;-3,58,head_s,0;0;230,75,0;0;25,,,,,,,,,
RocketGirlSilver,RocketGirl,brock_geo.scw,,,brock_base_cam.scw,,BrockIdle,BrockWalk,BrockPrimary,BrockSecondary,BrockSecondary,BrockRecoil,,BrockRecoil2,,BrockIdle,BrockPushback,,BrockWin,BrockWinloop,,BrockLose,BrockLoseloop,BrockWin,BrockWinloop,BrockIdle,BrockWin,BrockWinloop,BrockWin,,BrockIdle,BrockIdle,BrockProfile,,,BrockProfile,BrockIdle,,,,,,,,,,,,,,,,,,,,,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_silver_moving,,,gen_silver_moving,,,,,,,,,,,,,,,chest_s,0;-1;-2,75,chest_s,0;-1;-3.6,60,head_s,0;20;155,75,0;0;-10,,,,,,,,,
RocketGirlGold,RocketGirl,brock_geo.scw,,,brock_base_cam.scw,,BrockIdle,BrockWalk,BrockPrimary,BrockSecondary,BrockSecondary,BrockRecoil,,BrockRecoil2,,BrockIdle,BrockPushback,,BrockWin,BrockWinloop,,BrockLose,BrockLoseloop,BrockWin,BrockWinloop,BrockIdle,BrockWin,BrockWinloop,BrockWin,,BrockIdle,BrockIdle,BrockProfile,,,BrockProfile,BrockIdle,,,,,,,,,,,,,,,,,,,,,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,,,,,,,,,,brock_def_atk,gen_gold_atk_single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_gold_moving,,,gen_gold_moving,,,,,,,,,,,,,,,chest_s,0;-1;-2,75,chest_s,0;-1;-3.6,60,head_s,0;20;155,75,0;0;-10,,,,,,,,,
ArcadeSilver,Arcade,8bit_geo.scw,,,8bit_base_cam.scw,,8bitIdle,8BitWalk,8bitAttack,8bitIdle,8bitIdle,8bitRecoil,,8bitIdle,,8bitReload,8bitPushback,,8bitWin,8bitWinloop,,8bitLose,8bitLoseloop,8bitWin,8bitWinloop,8bitWinloop,8bitWin,8bitWinloop,8bitWin,,8bitIdle,8bitIdle,8bitProfile,,,8bitProfile,8bitIdle,,,,,,,,,,,,,,,,,,,,,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,DamageBoost,DamageBoost_larger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_silver_moving,,,gen_silver_moving,,,,,,,,,,,,,,,chest_s,0;-1;-3.7,85,chest_s,0;-1;-3.4,79,chest_s,0;0;200,95,0;0;20,,,,,,,,,
ArcadeGold,Arcade,8bit_geo.scw,,,8bit_base_cam.scw,,8bitIdle,8BitWalk,8bitAttack,8bitIdle,8bitIdle,8bitRecoil,,8bitIdle,,8bitReload,8bitPushback,,8bitWin,8bitWinloop,,8bitLose,8bitLoseloop,8bitWin,8bitWinloop,8bitWinloop,8bitWin,8bitWinloop,8bitWin,,8bitIdle,8bitIdle,8bitProfile,,,8bitProfile,8bitIdle,,,,,,,,,,,,,,,,,,,,,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,,,,,,,,,,arcade_def_atk,gen_gold_atk_single_small,,,,,,TRUE,,,,,,,,,,,,,,DamageBoost,DamageBoost_larger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_gold_moving,,,gen_gold_moving,,,,,,,,,,,,,,,chest_s,0;-1;-3.7,85,chest_s,0;-1;-3.4,79,chest_s,0;0;200,95,0;0;20,,,,,,,,,
SpeedySilver,Speedy,max_geo.scw,,,max_portrait.scw,,MaxIdle,MaxWalk,MaxPrimary,MaxSecondary,MaxSecondary,MaxRecoil,,MaxSecondaryRecoil,,MaxReload,MaxPushback,,MaxWin,MaxWinloop,,MaxLose,MaxLoseloop,MaxWin,MaxWinloop,MaxIdle,MaxWin,MaxWinloop,MaxWin,,MaxIdle,MaxIdle,MaxPortrait,,,MaxPortrait,MaxIdle,,,,,,,,,,,,,,,,,,,,,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,,,,,,,,,,max_def_atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_silver_moving,,,gen_silver_moving,,,,,,,,,,,,,,,chest_top_s,0;-0.9;-2.2,80,chest_top_s,0;-1.5;-1.7,48,head_s,0;0;210,75,0;0;6,,,,,,,,,
SpeedyGold,Speedy,max_geo.scw,,,max_portrait.scw,,MaxIdle,MaxWalk,MaxPrimary,MaxSecondary,MaxSecondary,MaxRecoil,,MaxSecondaryRecoil,,MaxReload,MaxPushback,,MaxWin,MaxWinloop,,MaxLose,MaxLoseloop,MaxWin,MaxWinloop,MaxIdle,MaxWin,MaxWinloop,MaxWin,,MaxIdle,MaxIdle,MaxPortrait,,,MaxPortrait,MaxIdle,,,,,,,,,,,,,,,,,,,,,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,,,,,,,,,,max_def_atk,gen_gold_atk_single_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_gold_moving,,,gen_gold_moving,,,,,,,,,,,,,,,chest_top_s,0;-0.9;-2.2,80,chest_top_s,0;-1.5;-1.7,48,head_s,0;0;210,75,0;0;6,,,,,,,,,
DeadMariachiGold,DeadMariachi,poco_geo.scw,,,poco_base_cam.scw,,PocoIdle,PocoWalk,PocoAttack,PocoSecondary,PocoSecondary,PocoRecoil,,PocoRecoil,,PocoReload,PocoPushback,,PocoWin,PocoWinloop,,PocoLose,PocoLoseloop,PocoWin,PocoWinloop,PocoIdle,PocoWin,PocoWinloop,PocoWin,,PocoIdle,PocoIdle,PocoProfile,,,PocoProfile,PocoIdle,,,,,,,,,,,,,,,,,,,,,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,gen_gold_lobby_aura,,,,,,,,,,poco_def_atk_direct,gen_gold_atk_single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_gold_moving,,,gen_gold_moving,,,,,,,,,,,,,,,chest_s,0;-1;-1.5,65,chest_s,0;-1.8;-3.2,45,head_s,0;0;210,75,0;0;20,,,,,,,,,
DeadMariachiSilver,DeadMariachi,poco_geo.scw,,,poco_base_cam.scw,,PocoIdle,PocoWalk,PocoAttack,PocoSecondary,PocoSecondary,PocoRecoil,,PocoRecoil,,PocoReload,PocoPushback,,PocoWin,PocoWinloop,,PocoLose,PocoLoseloop,PocoWin,PocoWinloop,PocoIdle,PocoWin,PocoWinloop,PocoWin,,PocoIdle,PocoIdle,PocoProfile,,,PocoProfile,PocoIdle,,,,,,,,,,,,,,,,,,,,,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,gen_silver_lobby_aura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gen_silver_moving,,,gen_silver_moving,,,,,,,,,,,,,,,chest_s,0;-1;-1.5,65,chest_s,0;-1.8;-3.2,45,head_s,0;0;210,75,0;0;20,,,,,,,,,
MechaDudeBigDefaultAddon,,meg_geo.glb,,,,,MegAddonIdle,MegAddonWalk,MegAddonAttack,MegAddonSuper,MegAddonSuper,MegAddonRecoilL,MegAddonRecoilR,MegAddonSuperRecoil,,,BeaPushback,,MegAddonIdle,MegAddonIdle,,MegAddonIdle,MegAddonIdle,BeaWin,BeaWinloop,BeaIdle,BeaWin,BeaWinloop,BeaWin,,MegAddonIdle,MegAddonIdle,BeaPortrait,,,BeaPortrait,BeaIdle,,,,,,MegStill,MegStill,MegStill,MegStill,,MegStill,MegStill,MegStill,MegStill,MegStill,MegStill,MegStill,MegStill,MegStill,MegStill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
