"Name","Version","VersionCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame","BrawlerTrophyRewards","ShouldDownweight","OdditiesShopAvailability"
"player_icon_larry_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_larry_angelsdemons","3325","","true","","","","TRUE","","","","TwinsAngel","TRUE","","","","","","","","NEVER"
"player_icon_lily_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_lily_angelsdemons","3326","","true","","","","TRUE","","","","AmbusherAngel","TRUE","","","","","","","","NEVER"
"player_icon_lou_toons","","","0","0","","sc/player_icons_1.sc","player_icon_lou_toons","3327","","true","","","","TRUE","","","","IceDudeToon","TRUE","","","","","","","","NEVER"
"player_icon_maisie_toons","","","0","0","","sc/player_icons_1.sc","player_icon_maisie_toons","3328","","true","","","","TRUE","","","","MaisieToon","TRUE","","","","","","","","NEVER"
"player_icon_mortis_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_mortis_angelsdemons","3329","","true","","","","TRUE","","","","UndertakerDemon","TRUE","","","","","","","","NEVER"
"player_icon_otis_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_otis_angelsdemons","3330","","true","","","","TRUE","","","","SilencerDemon","TRUE","","","","","","","","NEVER"
"player_icon_rosa_toons","","","0","0","","sc/player_icons_1.sc","player_icon_rosa_toons","3331","","true","","","","TRUE","","","","RosaToon","TRUE","","","","","","","","NEVER"
"player_icon_brawl_friends1","","","0","0","","sc/player_icons_1.sc","player_icon_brawl_friends1","3332","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_brawl_friends2","","","0","0","","sc/player_icons_1.sc","player_icon_brawl_friends2","3333","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_brawl_friends3","","","0","0","","sc/player_icons_1.sc","player_icon_brawl_friends3","3334","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_brawl_friends4","","","0","0","","sc/player_icons_1.sc","player_icon_brawl_friends4","3335","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_angelsdemons1","","","0","0","","sc/player_icons_1.sc","player_icon_angelsdemons1","3336","","true","","750","19","TRUE","","","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_angelsdemons2","","","0","0","","sc/player_icons_1.sc","player_icon_angelsdemons2","3337","","true","","750","19","TRUE","","","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_angelsdemons3","","","0","0","","sc/player_icons_1.sc","player_icon_angelsdemons3","3338","","true","","750","19","TRUE","","","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_angelsdemons4","","","0","0","","sc/player_icons_1.sc","player_icon_angelsdemons4","3339","","true","","750","19","TRUE","","","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_angelsdemons5","","","0","0","","sc/player_icons_1.sc","player_icon_angelsdemons5","3340","","true","","750","19","TRUE","","","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_bp_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_bp_angelsdemons","3341","true","","","750","19","TRUE","","","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_bp_toons2","","","0","0","","sc/player_icons_1.sc","player_icon_bp_toons2","3342","true","","","750","19","TRUE","","","","","","","CARTOON","","","","","","AVAILABLE"
"player_icon_max_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_max_angelsdemons","3343","","true","","","","TRUE","","","","SpeedyAngel","TRUE","","","","","","","","NEVER"
"player_icon_ranked_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_angelsdemons","1040","true","","","","","TRUE","","","","","","","ANGELDEMONS","","","","","","NEVER"
"player_icon_ranked_toons2","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_toons2","1041","true","","","","","TRUE","","","","","","","CARTOON","","","","","","NEVER"
"hero85","","","0","0","Voodoo","sc/player_icons_1.sc","player_icon_juju","733","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero86","","","0","0","Ghost","sc/player_icons_1.sc","player_icon_shade","734","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_angelsdemons6","","","0","0","","sc/player_icons_1.sc","player_icon_angelsdemons6","3344","","true","","750","19","TRUE","","true","","","","","ANGELDEMONS","","","","","","AVAILABLE"
"player_icon_8bit_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_8bit_overcharge","6044","","true","","","","TRUE","","true","","","","","","Arcade","","","","","NEVER"
"player_icon_darryl_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_darryl_overcharge","6045","","true","","","","TRUE","","true","","","","","","BarrelBot","","","","","NEVER"
"player_icon_otis_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_otis_overcharge","6046","","true","","","","TRUE","","true","","","","","","Silencer","","","","","NEVER"
"player_icon_penny_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_penny_overcharge","6047","","true","","","","TRUE","","true","","","","","","ArtilleryDude","","","","","NEVER"
"player_icon_ruffs_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_ruffs_overcharge","6048","","true","","","","TRUE","","true","","","","","","Ruffs","","","","","NEVER"
"player_icon_stu_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_stu_overcharge","6049","","true","","","","TRUE","","true","","","","","","Roller","","","","","NEVER"
"player_icon_juju1","","","0","0","","sc/player_icons_1.sc","player_icon_juju1","2080","true","","","","","TRUE","","","","VoodooDefault","","","","","","","TrophyRewardsVoodoo","","NEVER"
"player_icon_shade1","","","0","0","","sc/player_icons_1.sc","player_icon_shade1","2081","true","","","","","TRUE","","","","GhostDefault","","","","","","","TrophyRewardsGhost","","NEVER"
"player_icon_colt_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_colt_angelsdemons","3345","","true","","","","TRUE","","","","GunslingerDarkAngelChroma","TRUE","","","","","","","","NEVER"
"player_icon_blingstar","","","0","0","","sc/player_icons_1.sc","player_icon_blingstar","3346","","true","","750","19","TRUE","","","","","","","PROPASS","","","","","","AVAILABLE"
"player_icon_willow_angelsdemons","","","0","0","","sc/player_icons_1.sc","player_icon_willow_angelsdemons","3347","","true","","","","TRUE","","","","PuppeteerDemon","TRUE","","","","","","","","NEVER"
"player_icon_fang_furious","","","0","0","","sc/player_icons_1.sc","player_icon_fang_furious","3348","","true","","","","TRUE","","","","KickerDudeFurious","TRUE","","","","","","","","NEVER"
"player_icon_moe_alt","","","0","0","Digger","sc/player_icons_1.sc","player_icon_moe_alt","732","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_lola_lavish","","","0","0","","sc/player_icons_1.sc","player_icon_lola_lavish","3351","","true","","","","TRUE","","","","DuplicatorChola","TRUE","","","","","","","","NEVER"
"player_icon_zombiebox","","","0","0","","sc/player_icons_1.sc","player_icon_zombiebox","3352","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_gus_champion","","","0","0","","sc/player_icons_1.sc","player_icon_gus_champion","3353","","true","","","","TRUE","","","","SoulCollectorworldfinals","TRUE","","","","","","","","NEVER"
"player_icon_bestfoodever","","","0","0","","sc/player_icons_1.sc","player_icon_bestfoodever","3354","","true","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_jessie_dragonknight","","","0","0","","sc/player_icons_1.sc","player_icon_jessie_dragonknight","3355","","true","","","","TRUE","","","","MechanicKnight","TRUE","","","","","","","","NEVER"
"player_icon_jessie_shadowknight","","","0","0","","sc/player_icons_1.sc","player_icon_jessie_shadowknight","3356","","true","","","","TRUE","","","","MechanicDefault","TRUE","","","","","","","","NEVER"
"player_icon_bonnie_xmas","","","0","0","","sc/player_icons_1.sc","player_icon_bonnie_xmas","3357","","true","","","","TRUE","","","","CannonGirlChristmas","TRUE","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_gray_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_gray_starrforce","3358","","true","","","","TRUE","","","","DoorManStarrForce","TRUE","","STARRFORCE","","","","","","NEVER"
"player_icon_penny_toy","","","0","0","","sc/player_icons_1.sc","player_icon_penny_toy","3359","","true","","","","TRUE","","","","ArtilleryGalToy","TRUE","","","","","","","","NEVER"
"player_icon_bp_goodrandoms","","","0","0","","sc/player_icons_1.sc","player_icon_bp_goodrandoms","3360","true","","","750","19","TRUE","","","","","","","GOODRANDOMS","","","","","","AVAILABLE"
"player_icon_starrforce1","","","0","0","","sc/player_icons_1.sc","player_icon_starrforce1","3361","","true","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_starrforce2","","","0","0","","sc/player_icons_1.sc","player_icon_starrforce2","3362","","true","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_starrforce3","","","0","0","","sc/player_icons_1.sc","player_icon_starrforce3","3363","","true","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_ts_bibi","","","0","0","","sc/player_icons_1.sc","player_icon_ts_bibi","3364","","true","","","","TRUE","","","","BaseballBopeep","TRUE","","TOYSTORY","","","","","","NEVER"
"hero87","","","0","0","Lightyear","sc/player_icons_1.sc","player_icon_lightyear","3365","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_ts_colt","","","0","0","","sc/player_icons_1.sc","player_icon_ts_colt","3366","","true","","","","TRUE","","","","GunSlingerWoody","TRUE","","TOYSTORY","","","","","","NEVER"
"player_icon_ts_shark","","","0","0","","sc/player_icons_1.sc","player_icon_ts_shark","3367","","true","","","","TRUE","","","","","","","TOYSTORY","","","","","","NEVER"
"player_icon_ts_surge","","","0","0","","sc/player_icons_1.sc","player_icon_ts_surge","3368","","true","","","","TRUE","","","","PowerLevelerBuzz","TRUE","","TOYSTORY","","","","","","NEVER"
"player_icon_bp_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_bp_starrforce","3369","true","","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_eve_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_eve_starrforce","3370","","true","","","","TRUE","","","","FleaStarrForce","TRUE","","STARRFORCE","","","","","","NEVER"
"player_icon_kenji_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_kenji_starrforce","3371","","true","","","","TRUE","","","","SamuraiStarrForce","TRUE","","STARRFORCE","","","","","","NEVER"
"player_icon_lola_toy","","","0","0","","sc/player_icons_1.sc","player_icon_lola_toy","3372","","true","","","","TRUE","","","","DuplicatorGiftsToy","TRUE","","","","","","","","NEVER"
"player_icon_moe_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_moe_starrforce","3373","","true","","","","TRUE","","","","DiggerStarrForce","TRUE","","STARRFORCE","","","","","","NEVER"
"player_icon_starrforce4","","","0","0","","sc/player_icons_1.sc","player_icon_starrforce4","3374","","true","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_ranked_goodrandoms","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_goodrandoms","1042","true","","","","","TRUE","","","","","","","GOODRANDOMS","","","","","","NEVER"
"player_icon_ranked_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_starrforce","1043","true","","","","","TRUE","","","","","","","STARRFORCE","","","","","","NEVER"
"player_icon_toystory_appicon","","","0","0","","sc/player_icons_1.sc","player_icon_toystory_appicon","3375","","true","","","","TRUE","","","","","","","TOYSTORY","","","","","","NEVER"
"player_icon_ts_buzz","","","0","0","","sc/player_icons_1.sc","player_icon_ts_buzz","3376","true","","","","","TRUE","","","","","","","TOYSTORY","","","","","","NEVER"
"player_icon_buzz_goodrandoms","","","0","0","","sc/player_icons_1.sc","player_icon_buzz_goodrandoms","3377","","true","","","","TRUE","","","","RopeDudeGoodRandoms","TRUE","","GOODRANDOMS","","","","","","NEVER"
"player_icon_melody_goodrandoms","","","0","0","","sc/player_icons_1.sc","player_icon_melody_goodrandoms","3378","","true","","","","TRUE","","","","AxeJugglerGoodRandoms","TRUE","","GOODRANDOMS","","","","","","NEVER"
"player_icon_poco_goodrandoms","","","0","0","","sc/player_icons_1.sc","player_icon_poco_goodrandoms","3379","","true","","","","TRUE","","","","DeadMariachiGoodRandoms","TRUE","","GOODRANDOMS","","","","","","NEVER"
"player_icon_brawlentine2024_1","","","0","0","","sc/player_icons_1.sc","player_icon_brawlentine2024_1","3380","","true","","750","19","TRUE","","","","","","","BRAWLENTINES","","","","","","AVAILABLE"
"player_icon_brawlentine2024_2","","","0","0","","sc/player_icons_1.sc","player_icon_brawlentine2024_2","3381","","true","","750","19","TRUE","","","","","","","BRAWLENTINES","","","","","","AVAILABLE"
"player_icon_ts_boot","","","0","0","","sc/player_icons_1.sc","player_icon_ts_boot","3382","","true","","","","TRUE","","","","","","","TOYSTORY","","","","","","NEVER"
"player_icon_toys1","","","0","0","","sc/player_icons_1.sc","player_icon_toys1","3383","","true","","750","19","TRUE","","","","","","","TOYS","","","","","","AVAILABLE"
"player_icon_toys2","","","0","0","","sc/player_icons_1.sc","player_icon_toys2","3384","","true","","750","19","TRUE","","","","","","","TOYS","","","","","","AVAILABLE"
"player_icon_starrforce5","","","0","0","","sc/player_icons_1.sc","player_icon_starrforce5","3385","","true","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_starrforce6","","","0","0","","sc/player_icons_1.sc","player_icon_starrforce6","3386","","true","","750","19","TRUE","","","","","","","STARRFORCE","","","","","","AVAILABLE"
"player_icon_toys3","","","0","0","","sc/player_icons_1.sc","player_icon_toys3","3387","","true","","750","19","TRUE","","","","","","","TOYS","","","","","","AVAILABLE"
"player_icon_champie_gingerbread","","","0","0","","sc/player_icons_1.sc","player_icon_champie_gingerbread","3388","","true","","","","TRUE","","","","","","","BRAWLIDAYS","","","","","","NEVER"
"hero88","","","0","0","Meeple","sc/player_icons_1.sc","player_icon_meeple","735","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero89","","","0","0","Skater","sc/player_icons_1.sc","player_icon_ollie","736","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_berry_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_berry_overcharge","6050","","true","","","","TRUE","","true","","","","","","Painter","","","","","NEVER"
"player_icon_melody_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_melody_overcharge","6051","","true","","","","TRUE","","true","","","","","","AxeJuggler","","","","","NEVER"
"player_icon_ash_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_ash_overcharge","6052","","true","","","","TRUE","","true","","","","","","Knight","","","","","NEVER"
"player_icon_eve_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_eve_overcharge","6053","","true","","","","TRUE","","true","","","","","","Flea","","","","","NEVER"
"player_icon_janet_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_janet_overcharge","6054","","true","","","","TRUE","","true","","","","","","JetpackGirl","","","","","NEVER"
"player_icon_gray_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_gray_overcharge","6055","","true","","","","TRUE","","true","","","","","","DoorMan","","","","","NEVER"
"player_icon_ollie1","","","0","0","","sc/player_icons_1.sc","player_icon_ollie1","2082","true","","","","","TRUE","","","","SkaterDefault","","","","","","","TrophyRewardsSkater","","NEVER"
"player_icon_leon_esports","","","0","0","","sc/player_icons_1.sc","player_icon_leon_esports","3389","","true","","","","TRUE","","","","NinjaChampionship","TRUE","","WF_2020","","","","","","NEVER"
"player_icon_spike_cake","","","0","0","","sc/player_icons_1.sc","player_icon_spike_cake","3390","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_spike_demonfire1","","","0","0","","sc/player_icons_1.sc","player_icon_spike_demonfire1","3391","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_spike_demonfire2","","","0","0","","sc/player_icons_1.sc","player_icon_spike_demonfire2","3392","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_lny24_1","","","0","0","","sc/player_icons_1.sc","player_icon_lny24_1","3393","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny24_2","","","0","0","","sc/player_icons_1.sc","player_icon_lny24_2","3394","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny24_3","","","0","0","","sc/player_icons_1.sc","player_icon_lny24_3","3395","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny24_4","","","0","0","","sc/player_icons_1.sc","player_icon_lny24_4","3396","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny24_5","","","0","0","","sc/player_icons_1.sc","player_icon_lny24_5","3397","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_lny24_6","","","0","0","","sc/player_icons_1.sc","player_icon_lny24_6","3398","","true","","750","19","TRUE","","","","","","","LNY","","","","","","AVAILABLE"
"player_icon_meeple1","","","0","0","","sc/player_icons_1.sc","player_icon_meeple1","2083","true","","","","","TRUE","","","","MeepleDefault","","","","","","","TrophyRewardsMeeple","","NEVER"
"player_icon_berry_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_berry_starrforce","3399","","true","","","","TRUE","","","","PainterStarrForce","TRUE","","STARRFORCE","","","","","","NEVER"
"player_icon_anniversary6","","","0","0","","sc/player_icons_1.sc","player_icon_anniversary6","3400","","true","","","","TRUE","","","","","","","CANDYLAND","","","","","","NEVER"
"player_icon_carl_biker","","","0","0","","sc/player_icons_1.sc","player_icon_carl_biker","3401","","true","","","","TRUE","","","","WhirlwindBiker","TRUE","","","","","","","","NEVER"
"player_icon_ruffs_ronin","","","0","0","","sc/player_icons_1.sc","player_icon_ruffs_ronin","3402","","true","","","","TRUE","","","","RuffsRonin","TRUE","","","","","","","","NEVER"
"player_icon_gale_nutcracker","","","0","0","","sc/player_icons_1.sc","player_icon_gale_nutcracker","3403","","true","","","","TRUE","","","","BlowerNutcracker","TRUE","","BRAWLIDAYS","","","","","","NEVER"
"player_icon_tara_ragequit","","","0","0","","sc/player_icons_1.sc","player_icon_tara_ragequit","3404","","true","","","","TRUE","","","","BlackHoleWorldfinal","TRUE","","","","","","","","NEVER"
"player_icon_rosa_major","","","0","0","","sc/player_icons_1.sc","player_icon_rosa_major","3405","","true","","","","TRUE","","","","RosaBP","TRUE","","","","","","","","NEVER"
"player_icon_maisie_junglequeen","","","0","0","","sc/player_icons_1.sc","player_icon_maisie_junglequeen","3406","","true","","","","TRUE","","","","MaisieSnake","TRUE","","","","","","","","NEVER"
"player_icon_colt_challenger","","","0","0","","sc/player_icons_1.sc","player_icon_colt_challenger","3407","","true","","","","TRUE","","","","GunslingerPlayer","TRUE","","","","","","","","NEVER"
"player_icon_colt_corsair","","","0","0","","sc/player_icons_1.sc","player_icon_colt_corsair","3408","","true","","","","TRUE","","","","GunslingerPirate","TRUE","","","","","","","","NEVER"
"player_icon_carl_captain","","","0","0","","sc/player_icons_1.sc","player_icon_carl_captain","3409","","true","","","","TRUE","","","","WhirlwindPirate","TRUE","","","","","","","","NEVER"
"player_icon_carl_captain_dark","","","0","0","","sc/player_icons_1.sc","player_icon_carl_captain_dark","3410","","true","","","","TRUE","","","","WhirlwindDefault","TRUE","","","","","","","","NEVER"
"player_icon_bull_starrforce","","","0","0","","sc/player_icons_1.sc","player_icon_bull_starrforce","3411","","true","","","","TRUE","","","","BullDudeOx","TRUE","","","","","","","","NEVER"
"player_icon_ash_ninja","","","0","0","","sc/player_icons_1.sc","player_icon_ash_ninja","3412","","true","","","","TRUE","","","","KnightNinja","TRUE","","","","","","","","NEVER"
"player_icon_belle_goldhand","","","0","0","","sc/player_icons_1.sc","player_icon_belle_goldhand","3413","","true","","","","TRUE","","","","ElectroSniperBoss","TRUE","","","","","","","","NEVER"
"player_icon_brock_liondance","","","0","0","","sc/player_icons_1.sc","player_icon_brock_liondance","3414","","true","","","","TRUE","","","","RocketGirlCny","TRUE","","","","","","","","NEVER"
"player_icon_jessie_catburglar","","","0","0","","sc/player_icons_1.sc","player_icon_jessie_catburglar","3415","","true","","","","TRUE","","","","MechanicThief","TRUE","","","","","","","","NEVER"
"player_icon_mandy_carneval","","","0","0","","sc/player_icons_1.sc","player_icon_mandy_carneval","3416","","true","","","","TRUE","","","","BeamerCarnival","TRUE","","","","","","","","NEVER"
"player_icon_surge_scarlet_paladin","","","0","0","","sc/player_icons_1.sc","player_icon_surge_scarlet_paladin","3417","","true","","","","TRUE","","","","PowerLevelerKnight","TRUE","","","","","","","","NEVER"
"player_icon_uno1","","","0","0","","sc/player_icons_1.sc","player_icon_uno1","3418","","true","","","","TRUE","","","","","","","UNO","","","","","","NEVER"
"player_icon_uno2","","","0","0","","sc/player_icons_1.sc","player_icon_uno2","3419","","true","","","","TRUE","","","","","","","UNO","","","","","","NEVER"
"player_icon_uno3","","","0","0","","sc/player_icons_1.sc","player_icon_uno3","3420","","true","","","","TRUE","","","","","","","UNO","","","","","","NEVER"
"player_icon_super1","","","0","0","","sc/player_icons_1.sc","player_icon_super1","3421","","true","","750","19","TRUE","","","","","","","SUPERHEROES","","","","","","AVAILABLE"
"player_icon_bp_sandsoftime2","","","0","0","","sc/player_icons_1.sc","player_icon_bp_sandsoftime2","3422","true","","","750","19","TRUE","","","","","","","DARKSANDS","","","","","","AVAILABLE"
"player_icon_bp_super","","","0","0","","sc/player_icons_1.sc","player_icon_bp_super","3423","true","","","750","19","TRUE","","","","","","","SUPERHEROES","","","","","","AVAILABLE"
"player_icon_leek","","","0","0","","sc/player_icons_1.sc","player_icon_leek","3424","","true","","","","TRUE","","","","","","","MEAL","","","","","","NEVER"
"player_icon_sandsoftime1","","","0","0","","sc/player_icons_1.sc","player_icon_sandsoftime1","3425","","true","","750","19","TRUE","","","","","","","DARKSANDS","","","","","","AVAILABLE"
"player_icon_sandsoftime3","","","0","0","","sc/player_icons_1.sc","player_icon_sandsoftime3","3426","","true","","750","19","TRUE","","","","","","","DARKSANDS","","","","","","AVAILABLE"
"player_icon_sandsoftime4","","","0","0","","sc/player_icons_1.sc","player_icon_sandsoftime4","3427","","true","","750","19","TRUE","","","","","","","DARKSANDS","","","","","","AVAILABLE"
"player_icon_ranked_sandsoftime2","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_sandsoftime2","1044","true","","","","","TRUE","","","","","","","RANKED","","","","","","NEVER"
"player_icon_ranked_super","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_super","1045","true","","","","","TRUE","","","","","","","RANKED","","","","","","NEVER"
"player_icon_bo_valentine_kiss","","","0","0","","sc/player_icons_1.sc","player_icon_bo_valentine_kiss","3428","","true","","750","19","TRUE","","","","","","","BRAWLENTINES","","","","","","AVAILABLE"
"player_icon_geng","","","0","0","","sc/player_icons_1.sc","player_icon_geng","3429","","true","","","","TRUE","","TRUE","","","","","WF_2020","","","","","","NEVER"
"player_icon_heretics","","","0","0","","sc/player_icons_1.sc","player_icon_heretics","3430","","true","","","","TRUE","","TRUE","","","","","WF_2020","","","","","","NEVER"
"player_icon_loud","","","0","0","","sc/player_icons_1.sc","player_icon_loud","3431","","true","","","","TRUE","","TRUE","","","","","WF_2020","","","","","","NEVER"
"player_icon_lumi1","","","0","0","","sc/player_icons_1.sc","player_icon_lumi1","2084","true","","","","","TRUE","","","","MorningstarDefault","","","","","","","TrophyRewardsMorningstar","","NEVER"
"player_icon_mandy_magma","","","0","0","","sc/player_icons_1.sc","player_icon_mandy_magma","3432","","true","","","","TRUE","","","","BeamerLavaQueen","TRUE","","","","","","","","NEVER"
"player_icon_mrbat1","","","0","0","","sc/player_icons_1.sc","player_icon_mrbat1","3433","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_mrbat2","","","0","0","","sc/player_icons_1.sc","player_icon_mrbat2","3434","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_ollie_darksands","","","0","0","","sc/player_icons_1.sc","player_icon_ollie_darksands","3435","","true","","","","TRUE","","","","SkaterSandsOfTimes","TRUE","","DARKSANDS","","","","","","NEVER"
"player_icon_moai","","","0","0","","sc/player_icons_1.sc","player_icon_moai","3436","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_appicon_60","","","0","0","","sc/player_icons_1.sc","player_icon_appicon_60","3437","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_sam_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_sam_overcharge","6056","","true","","","","TRUE","","true","","","","","","WeaponThrower","","","","","NEVER"
"player_icon_buster_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_buster_overcharge","6057","","true","","","","TRUE","","true","","","","","","ShieldTank","","","","","NEVER"
"player_icon_grom_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_grom_overcharge","6058","","true","","","","TRUE","","true","","","","","","CrossBomber","","","","","NEVER"
"player_icon_lola_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_lola_overcharge","6059","","true","","","","TRUE","","true","","","","","","Duplicator","","","","","NEVER"
"player_icon_chester_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_chester_overcharge","6060","","true","","","","TRUE","","true","","","","","","Jester","","","","","NEVER"
"player_icon_mandy_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_mandy_overcharge","6061","","true","","","","TRUE","","true","","","","","","Beamer","","","","","NEVER"
"player_icon_mrp_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_mrp_overcharge","6062","","true","","","","TRUE","","true","","","","","","SpawnerDude","","","","","NEVER"
"player_icon_meg_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_meg_overcharge","6063","","true","","","","TRUE","","true","","","","","","MechaDude","","","","","NEVER"
"player_icon_bea_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_bea_overcharge","6064","","true","","","","TRUE","","true","","","","","","BeeSniper","","","","","NEVER"
"player_icon_bo_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_bo_overcharge","6065","","true","","","","TRUE","","true","","","","","","BowDude","","","","","NEVER"
"player_icon_hank_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_hank_overcharge","6066","","true","","","","TRUE","","true","","","","","","FishTank","","","","","NEVER"
"player_icon_carl_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_carl_overcharge","6067","","true","","","","TRUE","","true","","","","","","Whirlwind","","","","","NEVER"
"player_icon_carl_surfer","","","0","0","","sc/player_icons_1.sc","player_icon_carl_surfer","3438","","true","","","","TRUE","","","","WhirlwindSurfer","TRUE","","","","","","","","NEVER"
"player_icon_chuck_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_chuck_superheroes","3439","","true","","","","TRUE","","","","ConductorSupercellMake","TRUE","","SUPERHEROES","","","","","","NEVER"
"player_icon_colette_gladiator","","","0","0","","sc/player_icons_1.sc","player_icon_colette_gladiator","3440","","true","","","","TRUE","","","","PercenterGladiator","TRUE","","","","","","","","NEVER"
"player_icon_colt_jadeagent","","","0","0","","sc/player_icons_1.sc","player_icon_colt_jadeagent","3441","","true","","","","TRUE","","","","GunslingerRoyalAgent","TRUE","","","","","","","","NEVER"
