"Name","Disabled","DisabledCN","FileName","ExportName","Character","Skin","GiveOnSkinUnlock","Rarity","EffectColorR","EffectColorG","EffectColorB","FlipSprayForEnemies","LockedForChronos","SprayBundles","IsDefaultBattleSpray","Texture","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","UseShineVFX","ExtraCatalogCampaign","HideFromCatalogMainCategory","DisableFromCatalogIfNotOwned"
"spray_overcharge_nita",,,"sc/sprays.sc","spray_overcharge_nita","Shaman","ShamanDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_nita.png",,,,,,"TRUE",,,
"spray_overcharge_max",,,"sc/sprays.sc","spray_overcharge_max","Speedy","SpeedyDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_max.png",,,,,,"TRUE",,,
"spray_overcharge_gene",,,"sc/sprays.sc","spray_overcharge_gene","HookDude","HookDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_gene.png",,,,,,"TRUE",,,
"spray_overcharge_brock",,,"sc/sprays.sc","spray_overcharge_brock","RocketGirl","RocketGirlDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_brock.png",,,,,,"TRUE",,,
"spray_creators",,,"sc/sprays.sc","spray_creators",,,,"COLLECTORS",69,217,161,"TRUE",,,,"spray_creators.png",,,,,,"TRUE",,,
"spray_bp_deepsea-extra1",,,"sc/sprays.sc","spray_bp_deepsea-extra1",,,,"COLLECTORS",255,54,241,"TRUE","TRUE",,,"spray_bp_deepsea-extra1.png",1000,29,,,,"TRUE","DEEPSEA",,
"spray_bp_deepsea-extra2",,,"sc/sprays.sc","spray_bp_deepsea-extra2",,,,"COLLECTORS",255,0,28,"TRUE","TRUE",,,"spray_bp_deepsea-extra2.png",1000,29,,,,"TRUE","DEEPSEA",,
"spray_bp_deepsea",,,"sc/sprays.sc","spray_bp_deepsea",,,,"COLLECTORS",0,238,255,"TRUE",,,,"spray_bp_deepsea.png",,,,,,"TRUE","DEEPSEA",,
"spray_bp_olympic",,,"sc/sprays.sc","spray_bp_olympic",,,,"COLLECTORS",255,216,0,"TRUE",,,,"spray_bp_olympic.png",,,,,,"TRUE","OLYMPUS",,
"spray_ranked_deepsea",,,"sc/sprays.sc","spray_ranked_deepsea",,,,"COLLECTORS",0,205,255,"TRUE",,,,"spray_ranked_deepsea.png",,,,,,"TRUE","DEEPSEA",,
"spray_ranked_olympic",,,"sc/sprays.sc","spray_ranked_olympic",,,,"COLLECTORS",255,216,0,"TRUE",,,,"spray_ranked_olympic.png",,,,,,"TRUE","OLYMPUS",,
"spray_berry",,,"sc/sprays.sc","spray_berry","Painter",,,"COMMON",205,134,225,"TRUE",,,,"spray_berry.png",750,19,,,,,,,
"spray_clancy",,,"sc/sprays.sc","spray_clancy","Crab",,,"COMMON",225,22,57,"TRUE",,,,"spray_clancy.png",750,19,,,,,,,
"spray_hypercharge_angelo",,,"sc/sprays.sc","spray_hypercharge_angelo","InsectMan","InsectManDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_angelo.png",,,,,,"TRUE",,,
"spray_hypercharge_barley",,,"sc/sprays.sc","spray_hypercharge_barley","Barkeep","BarkeepDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_barley.png",,,,,,"TRUE",,,
"spray_hypercharge_emz",,,"sc/sprays.sc","spray_hypercharge_emz","Mummy","MummyDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_emz.png",,,,,,"TRUE",,,
"spray_hypercharge_frank",,,"sc/sprays.sc","spray_hypercharge_frank","HammerDude","FrankDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_frank.png",,,,,,"TRUE",,,
"spray_hypercharge_gale",,,"sc/sprays.sc","spray_hypercharge_gale","Blower","BlowerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_gale.png",,,,,,"TRUE",,,
"spray_hypercharge_piper",,,"sc/sprays.sc","spray_hypercharge_piper","Sniper","SniperDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_piper.png",,,,,,"TRUE",,,
"spray_hypercharge_rico",,,"sc/sprays.sc","spray_hypercharge_rico","TrickshotDude","TrickshotDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_hypercharge_rico.png",,,,,,"TRUE",,,
"spray_bull_greek",,,"sc/sprays.sc","spray_bull_greek","BullDude","BullDudeGreek","TRUE","COMMON",255,255,137,"TRUE",,,,"spray_bull_greek.png",,,,,,,,,
"spray_piper_greek",,,"sc/sprays.sc","spray_piper_greek","Sniper","SniperGreek","TRUE","COMMON",255,156,29,"TRUE",,,,"spray_piper_greek.png",,,,,,,,,
"spray_rico_loaded_new",,,"sc/sprays.sc","spray_rico_loaded_new","TrickshotDude","TrickshotDudeKing_remake","TRUE","COMMON",132,247,1,"TRUE",,,,"spray_rico_loaded_new.png",,,,,,,,,
"spray_rt_greek",,,"sc/sprays.sc","spray_rt_greek","Splitter","SplitterGreek","TRUE","COMMON",255,90,0,"TRUE",,,,"spray_rt_greek.png",,,,,,,,,
"spray_cheese",,,"sc/sprays.sc","spray_cheese",,,,"COMMON",250,255,53,"TRUE",,,,"spray_cheese.png",,,,,,,,,
"spray_esports_greek",,,"sc/sprays.sc","spray_esports_greek",,,,"COLLECTORS",255,152,18,"TRUE",,,,"spray_esports_greek.png",,,,,,"TRUE","WF_2020",,
"spray_bp_sb",,,"sc/sprays.sc","spray_bp_sb",,,,"COLLECTORS",250,255,53,"TRUE",,,,"spray_bp_sb.png",,,,,,"TRUE","SPONGEBOB",,
"spray_ranked_sb",,,"sc/sprays.sc","spray_ranked_sb",,,,"COLLECTORS",255,160,174,"TRUE",,,,"spray_ranked_sb.png",,,,,,"TRUE","SPONGEBOB",,
"spray_event_sb_gary",,,"sc/sprays.sc","spray_event_sb_gary",,,,"COLLECTORS",255,89,121,"TRUE","TRUE",,,"spray_event_sb_gary.png",,,,,,"TRUE","SPONGEBOB",,
"spray_event_sb_patty",,,"sc/sprays.sc","spray_event_sb_patty",,,,"COLLECTORS",255,152,56,"TRUE","TRUE",,,"spray_event_sb_patty.png",,,,,,"TRUE","SPONGEBOB",,
"spray_event_sb_sponge",,,"sc/sprays.sc","spray_event_sb_sponge",,,,"COLLECTORS",250,255,53,"TRUE","TRUE",,,"spray_event_sb_sponge.png",,,,,,"TRUE","SPONGEBOB",,
"spray_elprimo_sb",,,"sc/sprays.sc","spray_elprimo_sb","Luchador","LuchadorSB","TRUE","COLLECTORS",36,134,255,"TRUE",,,,"spray_elprimo_sb.png",,,,,,,,,
"spray_bp_darkonce",,,"sc/sprays.sc","spray_bp_darkonce",,,,"COLLECTORS",158,247,55,"TRUE",,,,"spray_bp_darkonce.png",,,,,,"TRUE","ONCEUPON",,
"spray_crow_moon",,,"sc/sprays.sc","spray_crow_moon","Crow","CrowHarvest","TRUE","COMMON",255,66,1,"TRUE",,,,"spray_crow_moon.png",,,,,,,,,
"spray_digger",,,"sc/sprays.sc","spray_digger","Digger",,,"COMMON",255,1,98,"TRUE",,,,"spray_digger.png",750,19,,,,,,,
"spray_draco_darkonce",,,"sc/sprays.sc","spray_draco_darkonce","DragonRider","DragonRiderOnceupon","TRUE","COMMON",0,251,255,"TRUE",,,,"spray_draco_darkonce.png",,,,,,"TRUE","ONCEUPON",,
"spray_event_moon_1",,,"sc/sprays.sc","spray_event_moon_1",,,,"COLLECTORS",255,249,54,"TRUE","TRUE",,,"spray_event_moon_1.png",,,,,,,"LUNAREVENT",,
"spray_event_moon_2",,,"sc/sprays.sc","spray_event_moon_2",,,,"COLLECTORS",255,249,54,"TRUE","TRUE",,,"spray_event_moon_2.png",,,,,,,"LUNAREVENT",,
"spray_overcharge_mortis",,,"sc/sprays.sc","spray_overcharge_mortis","Undertaker","UndertakerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_mortis.png",,,,,,"TRUE",,,
"spray_overcharge_nani",,,"sc/sprays.sc","spray_overcharge_nani","Controller","ControllerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_nani.png",,,,,,"TRUE",,,
"spray_overcharge_poco",,,"sc/sprays.sc","spray_overcharge_poco","DeadMariachi","DeadMariachiDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_poco.png",,,,,,"TRUE",,,
"spray_overcharge_squeak",,,"sc/sprays.sc","spray_overcharge_squeak","StickyBomb","StickyBombDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_squeak.png",,,,,,"TRUE",,,
"spray_overcharge_surge",,,"sc/sprays.sc","spray_overcharge_surge","PowerLeveler","PowerLevelerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_surge.png",,,,,,"TRUE",,,
"spray_overcharge_tara",,,"sc/sprays.sc","spray_overcharge_tara","BlackHole","BlackholeDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_tara.png",,,,,,"TRUE",,,
"spray_poco_darkonce",,,"sc/sprays.sc","spray_poco_darkonce","DeadMariachi","DeadMariachiOnceupon","TRUE","COMMON",255,219,0,"TRUE",,,,"spray_poco_darkonce.png",,,,,,"TRUE",,,
"spray_ranked_darkonce",,,"sc/sprays.sc","spray_ranked_darkonce",,,,"COLLECTORS",41,255,252,"TRUE",,,,"spray_ranked_darkonce.png",,,,,,,"ONCEUPON",,
"spray_zombies_1",,,"sc/sprays.sc","spray_zombies_1",,,,"COLLECTORS",0,241,124,"TRUE","TRUE",,,"spray_zombies_1.png",,,,,,,"BRAWLOWEEN",,
"spray_zombies_2",,,"sc/sprays.sc","spray_zombies_2",,,,"COLLECTORS",255,207,38,"TRUE","TRUE",,,"spray_zombies_2.png",,,,,,,"BRAWLOWEEN",,
"spray_zombies_3",,,"sc/sprays.sc","spray_zombies_3",,,,"COLLECTORS",193,255,41,"TRUE","TRUE",,,"spray_zombies_3.png",,,,,,,"BRAWLOWEEN",,
"spray_sushi_1",,,"sc/sprays.sc","spray_sushi_1",,,,"COLLECTORS",255,173,55,"TRUE","TRUE",,,"spray_sushi_1.png",,,,,,,"GOLDENWEEK",,
"spray_sushi_2",,,"sc/sprays.sc","spray_sushi_2",,,,"COLLECTORS",255,218,245,"TRUE","TRUE",,,"spray_sushi_2.png",,,,,,,"GOLDENWEEK",,
"spray_sushi_3",,,"sc/sprays.sc","spray_sushi_3",,,,"COLLECTORS",235,0,38,"TRUE","TRUE",,,"spray_sushi_3.png",,,,,,,"GOLDENWEEK",,
"spray_sushi_4",,,"sc/sprays.sc","spray_sushi_4",,,,"COLLECTORS",255,215,47,"TRUE","TRUE",,,"spray_sushi_4.png",,,,,,,"GOLDENWEEK",,
"spray_sushi_5",,,"sc/sprays.sc","spray_sushi_5",,,,"COLLECTORS",255,93,154,"TRUE","TRUE",,,"spray_sushi_5.png",,,,,,,"GOLDENWEEK",,
"spray_sushi_6",,,"sc/sprays.sc","spray_sushi_6",,,,"COLLECTORS",62,236,255,"TRUE","TRUE",,,"spray_sushi_6.png",,,,,,,"GOLDENWEEK",,
"spray_sushi_7",,,"sc/sprays.sc","spray_sushi_7",,,,"COLLECTORS",255,81,147,"TRUE","TRUE",,,"spray_sushi_7.png",,,,,,,"GOLDENWEEK",,
"spray_kenji",,,"sc/sprays.sc","spray_kenji","Samurai",,,"COMMON",68,255,222,"TRUE",,,,"spray_kenji.png",750,19,,,,,,,
"spray_angelsdemons_4",,,"sc/sprays.sc","spray_angelsdemons_4",,,,"COLLECTORS",81,255,198,"TRUE","TRUE",,,"spray_angelsdemons_4.png",,,,,,,"ANGELDEMONS",,
"spray_angelsdemons_3",,,"sc/sprays.sc","spray_angelsdemons_3",,,,"COLLECTORS",55,237,255,"TRUE","TRUE",,,"spray_angelsdemons_3.png",,,,,,,"ANGELDEMONS",,
"spray_angelsdemons_2",,,"sc/sprays.sc","spray_angelsdemons_2",,,,"COLLECTORS",255,228,20,"TRUE","TRUE",,,"spray_angelsdemons_2.png",,,,,,,"ANGELDEMONS",,
"spray_angelsdemons_1",,,"sc/sprays.sc","spray_angelsdemons_1",,,,"COLLECTORS",247,0,0,"TRUE","TRUE",,,"spray_angelsdemons_1.png",,,,,,,"ANGELDEMONS",,
"spray_crow_thanksgiving","TRUE","TRUE","sc/sprays.sc","spray_crow_thanksgiving",,,,"COLLECTORS",241,0,0,"TRUE","TRUE",,,"spray_crow_moon.png",,,,,,,"USA",,
"spray_lou_toons",,,"sc/sprays.sc","spray_lou_toons","IceDude","IceDudeToon","TRUE","COMMON",97,116,255,"TRUE",,,,"spray_lou_toons.png",,,,,,,,,
"spray_moai",,,"sc/sprays.sc","spray_moai",,,,"COLLECTORS",150,51,255,"TRUE","TRUE",,,"spray_moai.png",1000,29,,,,,"MISC",,
"spray_ranked_toons2",,,"sc/sprays.sc","spray_ranked_toons2",,,,"COLLECTORS",0,225,253,"TRUE",,,,"spray_ranked_toons2.png",,,,,,"TRUE","CARTOON",,
"spray_bp_toons2",,,"sc/sprays.sc","spray_bp_toons2",,,,"COLLECTORS",255,221,36,"TRUE",,,,"spray_bp_toons2.png",,,,,,"TRUE","CARTOON",,
"spray_bp_angelsdemons",,,"sc/sprays.sc","spray_bp_angelsdemons",,,,"COLLECTORS",255,248,79,"TRUE",,,,"spray_bp_angelsdemons.png",,,,,,"TRUE","ANGELDEMONS",,
"spray_ranked_angelsdemons",,,"sc/sprays.sc","spray_ranked_angelsdemons",,,,"COLLECTORS",169,245,255,"TRUE",,,,"spray_ranked_angelsdemons.png",,,,,,"TRUE","ANGELDEMONS",,
"spray_edgar_angeldemon",,,"sc/sprays.sc","spray_edgar_angeldemon","Enrager","EnragerAngel","TRUE","COMMON",105,255,253,"TRUE",,,,"spray_edgar_angeldemon.png",,,,,,,"ANGELDEMONS",,
"spray_mortis_angeldemon",,,"sc/sprays.sc","spray_mortis_angeldemon","Undertaker","UndertakerDemon","TRUE","COMMON",255,96,11,"TRUE",,,,"spray_mortis_angeldemon.png",,,,,,,"ANGELDEMONS",,
"spray_cordelius_toons",,,"sc/sprays.sc","spray_cordelius_toons","Duelist","DuelistToon","TRUE","COMMON",255,119,253,"TRUE",,,,"spray_cordelius_toons.png",,,,,,,"CARTOON",,
"spray_shade",,,"sc/sprays.sc","spray_shade","Ghost",,,"COMMON",255,229,84,"TRUE",,,,"spray_shade.png",750,19,,,,,,,
"spray_juju",,,"sc/sprays.sc","spray_juju","Voodoo",,,"COMMON",154,255,25,"TRUE",,,,"spray_juju.png",750,19,,,,,,,
"spray_overcharge_otis",,,"sc/sprays.sc","spray_overcharge_otis","Silencer","SilencerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_otis.png",,,,,,"TRUE",,,
"spray_overcharge_8bit",,,"sc/sprays.sc","spray_overcharge_8bit","Arcade","ArcadeDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_8bit.png",,,,,,"TRUE",,,
"spray_overcharge_darryl",,,"sc/sprays.sc","spray_overcharge_darryl","BarrelBot","BarrelbotDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_darryl.png",,,,,,"TRUE",,,
"spray_overcharge_penny",,,"sc/sprays.sc","spray_overcharge_penny","ArtilleryDude","ArtilleryGalDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_penny.png",,,,,,"TRUE",,,
"spray_overcharge_ruffs",,,"sc/sprays.sc","spray_overcharge_ruffs","Ruffs","RuffsDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_ruffs.png",,,,,,"TRUE",,,
"spray_overcharge_stu",,,"sc/sprays.sc","spray_overcharge_stu","Roller","RollerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_stu.png",,,,,,"TRUE",,,
"spray_og_30",,,"sc/sprays.sc","spray_og_30",,,,"COLLECTORS",255,32,64,"TRUE",,,,"spray_og_30.png",,,,,,"TRUE",,,
"spray_ts_colt",,,"sc/sprays.sc","spray_ts_colt","Gunslinger","GunSlingerWoody","TRUE","COMMON",255,225,7,"TRUE",,,,"spray_ts_colt.png",,,,,,,"TOYSTORY",,
"spray_ts_buzzarm",,,"sc/sprays.sc","spray_ts_buzzarm",,,,"COMMON",12,237,0,"TRUE",,,,"spray_ts_buzzarm.png",,,,,,,"TOYSTORY",,
"spray_ts_surge",,,"sc/sprays.sc","spray_ts_surge","PowerLeveler","PowerLevelerBuzz","TRUE","COMMON",21,202,255,"TRUE",,,,"spray_ts_surge.png",,,,,,,"TOYSTORY",,
"spray_ts_slinky2",,,"sc/sprays.sc","spray_ts_slinky2",,,,"COMMON",255,157,32,"TRUE",,,,"spray_ts_slinky2.png",,,,,,,"TOYSTORY",,
"spray_ts_slinky1",,,"sc/sprays.sc","spray_ts_slinky1",,,,"COMMON",255,157,32,"TRUE",,,,"spray_ts_slinky1.png",,,,,,,"TOYSTORY",,
"spray_brawlentine_2024_1",,,"sc/sprays.sc","spray_brawlentine_2024_1",,,,"COLLECTORS",255,34,76,"TRUE","TRUE",,,"spray_brawlentine_2024_1.png",,,,,,,"BRAWLENTINES",,
"spray_brawlentine_2024_2",,,"sc/sprays.sc","spray_brawlentine_2024_2",,,,"COLLECTORS",255,61,145,"TRUE","TRUE",,,"spray_brawlentine_2024_2.png",,,,,,,"BRAWLENTINES",,
"spray_bp_goodrandoms",,,"sc/sprays.sc","spray_bp_goodrandoms",,,,"COLLECTORS",255,243,79,"TRUE",,,,"spray_bp_goodrandoms.png",,,,,,"TRUE","GOODRANDOMS",,
"spray_ranked_goodrandoms",,,"sc/sprays.sc","spray_ranked_goodrandoms",,,,"COLLECTORS",250,53,0,"TRUE",,,,"spray_ranked_goodrandoms.png",,,,,,"TRUE","GOODRANDOMS",,
"spray_starrforce1",,,"sc/sprays.sc","spray_starrforce1",,,,"COLLECTORS",255,209,29,"TRUE","TRUE",,,"spray_starrforce1.png",,,,,,,"STARRFORCE",,
"spray_bp_starrforce",,,"sc/sprays.sc","spray_bp_starrforce",,,,"COLLECTORS",255,223,64,"TRUE",,,,"spray_bp_starrforce.png",,,,,,"TRUE","STARRFORCE",,
"spray_ranked_starrforce",,,"sc/sprays.sc","spray_ranked_starrforce",,,,"COLLECTORS",106,255,50,"TRUE",,,,"spray_ranked_starrforce.png",,,,,,"TRUE","STARRFORCE",,
"spray_xmas_1",,,"sc/sprays.sc","spray_xmas_1",,,,"COLLECTORS",66,240,255,"TRUE","TRUE",,,"spray_xmas_1.png",,,,,,,"BRAWLIDAYS",,
"spray_meeple",,,"sc/sprays.sc","spray_meeple","Meeple",,,"COMMON",255,1,255,"TRUE",,,,"spray_meeple.png",750,19,,,,,,,
"spray_ollie",,,"sc/sprays.sc","spray_ollie","Skater",,,"COMMON",140,79,255,"TRUE",,,,"spray_ollie.png",750,19,,,,,,,
"spray_overcharge_ash",,,"sc/sprays.sc","spray_overcharge_ash","Knight","KnightDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_ash.png",,,,,,"TRUE",,,
"spray_overcharge_berry",,,"sc/sprays.sc","spray_overcharge_berry","Painter","PainterDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_berry.png",,,,,,"TRUE",,,
"spray_overcharge_eve",,,"sc/sprays.sc","spray_overcharge_eve","Flea","FleaDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_eve.png",,,,,,"TRUE",,,
"spray_overcharge_gray",,,"sc/sprays.sc","spray_overcharge_gray","DoorMan","DoorManDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_gray.png",,,,,,"TRUE",,,
"spray_overcharge_janet",,,"sc/sprays.sc","spray_overcharge_janet","JetpackGirl","JetpackGirlDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_janet.png",,,,,,"TRUE",,,
"spray_overcharge_melodie",,,"sc/sprays.sc","spray_overcharge_melodie","AxeJuggler","AxeJugglerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_melodie.png",,,,,,"TRUE",,,
"spray_penny_toy",,,"sc/sprays.sc","spray_penny_toy","ArtilleryDude","ArtilleryGalToy","TRUE","COMMON",255,21,87,"TRUE",,,,"spray_penny_toy.png",,,,,,,"TOYS",,
"spray_bsc24",,,"sc/sprays.sc","spray_bsc24",,,,"COLLECTORS",255,188,33,"TRUE",,,,"spray_bsc24.png",,,,,,,"WF_2020",,
"spray_zerof",,,"sc/sprays.sc","spray_zerof",,,,"COLLECTORS",255,156,49,"TRUE","TRUE",,,"spray_zerof.png",,,,,,,"MISC",,
"spray_super2",,,"sc/sprays.sc","spray_super2",,,,"COLLECTORS",5,91,255,"TRUE","TRUE",,,"spray_super2.png",,,,,,,"SUPERHEROES",,
"spray_super1",,,"sc/sprays.sc","spray_super1",,,,"COLLECTORS",255,232,17,"TRUE","TRUE",,,"spray_super1.png",,,,,,,"SUPERHEROES",,
"spray_bp_super",,,"sc/sprays.sc","spray_bp_super",,,,"COLLECTORS",255,0,0,"TRUE",,,,"spray_bp_super.png",,,,,,,"SUPERHEROES",,
"spray_bp_darksands",,,"sc/sprays.sc","spray_bp_darksands",,,,"COLLECTORS",255,232,17,"TRUE",,,,"spray_bp_darksands.png",,,,,,,"DARKSANDS",,
"spray_ranked1_1",,,"sc/sprays.sc","spray_ranked1_1",,,,"COLLECTORS",255,0,0,"TRUE","TRUE",,,"spray_ranked1_1.png",,,,,,,"RANKED",,
"spray_ranked1_2",,,"sc/sprays.sc","spray_ranked1_2",,,,"COLLECTORS",5,91,255,"TRUE","TRUE",,,"spray_ranked1_2.png",,,,,,,"RANKED",,
"spray_uno1",,,"sc/sprays.sc","spray_uno1",,,,"COLLECTORS",255,0,0,"TRUE","TRUE",,,"spray_uno1.png",,,,,,,"UNO",,
"spray_uno2",,,"sc/sprays.sc","spray_uno2",,,,"COLLECTORS",73,230,0,"TRUE","TRUE",,,"spray_uno2.png",,,,,,,"UNO",,
"spray_uno3",,,"sc/sprays.sc","spray_uno3",,,,"COLLECTORS",255,0,0,"TRUE","TRUE",,,"spray_uno3.png",,,,,,,"UNO",,
"spray_colt_ranked",,,"sc/sprays.sc","spray_colt_ranked","Gunslinger","GunSlinger2025RankedProgrsesionSkinLevel2","TRUE","COMMON",248,0,255,"TRUE",,,,"spray_colt_ranked.png",,,,,,,"PROPASS",,
"spray_mandy_carneval",,,"sc/sprays.sc","spray_mandy_carneval","Beamer","BeamerCarnival","TRUE","COMMON",213,31,255,"TRUE",,,,"spray_mandy_carneval.png",,,,,,,"CARNAVAL",,
"spray_propass_touchgrass",,,"sc/sprays.sc","spray_propass_touchgrass",,,,"COLLECTORS",112,255,29,"TRUE","TRUE",,,"spray_propass_touchgrass.png",,,,,,,"PROPASS",,
"spray_propass_gas",,,"sc/sprays.sc","spray_propass_gas",,,,"COLLECTORS",112,255,29,"TRUE","TRUE",,,"spray_propass_gas.png",,,,,,,"PROPASS",,
"spray_overcharge_bea",,,"sc/sprays.sc","spray_overcharge_bea","BeeSniper","BeeSniperDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_bea.png",,,,,,"TRUE",,,
"spray_overcharge_bo",,,"sc/sprays.sc","spray_overcharge_bo","BowDude","BowDudeDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_bo.png",,,,,,"TRUE",,,
"spray_overcharge_mrp",,,"sc/sprays.sc","spray_overcharge_mrp","SpawnerDude","SpawnerDudeDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_mrp.png",,,,,,"TRUE",,,
"spray_overcharge_meg",,,"sc/sprays.sc","spray_overcharge_meg","MechaDude","MechaDudeDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_meg.png",,,,,,"TRUE",,,
"spray_overcharge_lola",,,"sc/sprays.sc","spray_overcharge_lola","Duplicator","DuplicatorDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_lola.png",,,,,,"TRUE",,,
"spray_overcharge_hank",,,"sc/sprays.sc","spray_overcharge_hank","FishTank","FishTankDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_hank.png",,,,,,"TRUE",,,
"spray_overcharge_grom",,,"sc/sprays.sc","spray_overcharge_grom","CrossBomber","CrossBomberDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_grom.png",,,,,,"TRUE",,,
"spray_overcharge_chester",,,"sc/sprays.sc","spray_overcharge_chester","Jester","JesterDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_chester.png",,,,,,"TRUE",,,
"spray_overcharge_mandy",,,"sc/sprays.sc","spray_overcharge_mandy","Beamer","BeamerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_mandy.png",,,,,,"TRUE",,,
"spray_overcharge_sam",,,"sc/sprays.sc","spray_overcharge_sam","WeaponThrower","WeaponThrowerDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_sam.png",,,,,,"TRUE",,,
"spray_overcharge_carl",,,"sc/sprays.sc","spray_overcharge_carl","Whirlwind","WhirlwindDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_carl.png",,,,,,"TRUE",,,
"spray_overcharge_buster",,,"sc/sprays.sc","spray_overcharge_buster","ShieldTank","ShieldTankDefault",,"COLLECTORS",233,80,255,"TRUE",,,,"spray_overcharge_buster.png",,,,,,"TRUE",,,
"spray_finx",,,"sc/sprays.sc","spray_finx","Chronomancer",,,"COMMON",185,0,224,"TRUE",,,,"spray_finx.png",750,19,,,,,,,
"spray_pamegg",,,"sc/sprays.sc","spray_pamegg","MinigunDude","MinigunDudeAprilFools","TRUE","COMMON",255,11,111,"TRUE",,,,"spray_pamegg.png",,,,,,,"APRILFOOLS",,
"spray_gromlordofgod",,,"sc/sprays.sc","spray_gromlordofgod","CrossBomber","CrossBomberSupercellMake","TRUE","COMMON",62,113,255,"TRUE",,,,"spray_gromlordofgod.png",,,,,,,"SUPERHEROES",,
"spray_ricoegg",,,"sc/sprays.sc","spray_ricoegg","TrickshotDude","TrickshotDudeAprilFools","TRUE","COMMON",255,185,29,"TRUE",,,,"spray_ricoegg.png",,,,,,,"APRILFOOLS",,
"spray_lumi",,,"sc/sprays.sc","spray_lumi","Morningstar",,,"COMMON",125,244,162,"TRUE",,,,"spray_lumi.png",750,19,,,,,,,
"spray_team_graffiti_fut",,,"sc/sprays.sc","spray_team_graffiti_fut",,,,"COMMON",255,0,48,"TRUE","TRUE",,,"spray_team_graffiti_fut.png",,29,,,,,"WF_2020",,
"spray_team_graffiti_geng",,,"sc/sprays.sc","spray_team_graffiti_geng",,,,"COMMON",170,138,0,"TRUE","TRUE",,,"spray_team_graffiti_geng.png",,29,,,,,"WF_2020",,
"spray_team_graffiti_heretics",,,"sc/sprays.sc","spray_team_graffiti_heretics",,,,"COMMON",193,175,113,"TRUE","TRUE",,,"spray_team_graffiti_heretics.png",,29,,,,,"WF_2020",,
"spray_team_graffiti_loud",,,"sc/sprays.sc","spray_team_graffiti_loud",,,,"COMMON",208,217,191,"TRUE","TRUE",,,"spray_team_graffiti_loud.png",,29,,,,,"WF_2020",,
"spray_team_graffiti_navi",,,"sc/sprays.sc","spray_team_graffiti_navi",,,,"COMMON",255,238,0,"TRUE","TRUE",,,"spray_team_graffiti_navi.png",,29,,,,,"WF_2020",,
"spray_team_graffiti_sk",,,"sc/sprays.sc","spray_team_graffiti_sk",,,,"COMMON",106,0,223,"TRUE","TRUE",,,"spray_team_graffiti_sk.png",,29,,,,,"WF_2020",,
