"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_KEY_BAR_INFO_MASTERY_BOOST_EVENT","MASTERY MADNESS EVENT\nEarn extra <PERCENT>% <cff8E1b>Mastery points</c> from battles!","حدث جنون الإتقان\nاربح نسبة <PERCENT>% إضافية من <cff8E1b>نقاط الإتقان</c> من المعارك.","专精狂潮活动\n通过对战赢取的<cff8E1b>专精点数</c>额外增加<PERCENT>%！","專精狂歡活動\n透過對戰贏取的<cff8E1b>專精點數</c>額外增加<PERCENT>%！","MEISTERUNGSMANIE-EREIGNIS\nVerdiene in Kämpfen <PERCENT> % mehr <cff8E1b>Meisterungspunkte</c>!","EVENTO FIEBRE DE MAESTRÍA\n¡Gana un <PERCENT> % de <cff8E1b>puntos de maestría</c> más en las batallas!","TAITURUUSMANIA-TAPAHTUMA\nAnsaitse ylimääräiset <PERCENT> % <cff8E1b>taituruuspisteitä</c> taisteluista!","ÉVÉNEMENT MAÎTRISES MORTELLES\nGagnez <PERCENT> % de <cff8E1b>points de maîtrise</c> supplémentaires au combat !","אירוע טירוף מיומנויות\nמרוויחים עוד %<PERCENT> <cff8E1b>נקודות מיומנות</c>מקרבות!","ACARA GILA KUASA\nRaih <PERCENT>% ekstra <cff8E1b>Poin Penguasaan</c> dari Laga!","EVENTO MAESTRI DELLE MAESTRIE\nGuadagna il <PERCENT>% di <cff8E1b>punti della maestria</c> in più dalle battaglie.","マスタリーブーストイベント\nバトルで獲得できる<cff8E1b>マスタリーポイント</c>が<PERCENT>％増加！","마스터리 매드니스 이벤트\n전투에서 <cff8E1b>마스터리 포인트</c>를 <PERCENT>% 더 획득하세요!","ACARA KEGILAAN PENGUASAAN\nMeraih <PERCENT>% <cff8E1b>mata penguasaan</c> tambahan dari pertempuran!","MEESTERSCHAPSMANIE-EVENEMENT\nVerdien <PERCENT>% extra <cff8E1b>meesterschapspunten</c> in gevechten!","WYDARZENIE: MISTRZOWSKIE SZALEŃSTWO\nZdobądź dodatkowe <PERCENT>% <cff8E1b>punktów mistrzostwa</c> z bitew!","EVENTO DOMÍNIO DOIDO\nGanhe <PERCENT>% de <cff8E1b>pontos de domínio</c> a mais nas batalhas!","СОБЫТИЕ «МАСТЕРСТВО БЕЗ ГРАНИЦ»\nЗарабатывай на <PERCENT> % больше <cff8E1b>очков мастерства</c> в боях!","อีเวนท์ความชำนาญวิปลาส\nรับแต้มความชำนาญเพิ่มอีก <PERCENT>% <cff8E1b></c>จากการต่อสู้!","USTALIK ÇILGINLIĞI\nSavaşlar %<PERCENT> daha fazla <cff8E1b>ustalık puanı</c> kazandırıyor!","SỰ KIỆN CƠN SỐT ĐIỂM THÀNH THẠO\nNhận được thêm <PERCENT>% <cff8E1b> Điểm thành thạo</c> từ các trận chiến!"
"TID_CONFIRM_QUEST_REROLL_DESC","Your new quest will not feature <char> or <type> requirements....\nRerolls remaining: <rerolls>","مهمتك الجديدة لن تتضمن <char> أو تتطلب <type>....\nالتبديلات المتبقية: <rerolls>","您的新任务将不会包含<char>或<type>相关的要求。\n剩余刷新机会：<rerolls>","你的新任務將不會有與<char>或<type>相關的要求。\n剩餘刷新機會：<rerolls>","Deine neue Quest enthält keine <char>- oder <type>-Voraussetzungen ...\nNeuauswahlen übrig: <rerolls>","Tu nueva misión no requerirá a <char> ni será de este tipo: <type>.\nCambios restantes: <rerolls>","Uudessa tehtävässä ei ole mukana seuraavia: <char> tai <type>.\nVaihtoja jäljellä: <rerolls>","Votre nouvelle quête ne contiendra pas les éléments suivants : <char> et <type>.\nRelances restantes : <rerolls>","הקווסט החדש שלך לא יכלול <char> או <type>...\nהפעלות מחדש שנותרו: <rerolls>","Tugas baru tidak akan menggunakan <char> atau <type>.\nAcak ulang tersisa: <rerolls>","La nuova missione non riguarderà <char> o <type>.\nCambi restanti: <rerolls>","新しいクエストには<char>以外のキャラクターが登場し、「<type>」の条件がなくなります。\nあと<rerolls>回入れ替え可能です。","새로운 퀘스트는 <char> 또는 <type> 조건을 포함하지 않습니다.\n남은 리롤: <rerolls>","Misi baharu anda tidak akan mengenakan syarat <char> atau <type>....\nBaki rawak semula: <rerolls>","Je nieuwe opdracht zal niet meer het volgende vereisen:\n<char> of <type>.\nResterende wissels: <rerolls>","Nowa misja nie będzie miała wymagań dotyczących: <char> lub <type>...\nPozostałe odświeżenia: <rerolls>","A nova missão não vai abranger: <char> ou <type>.\nTrocas disponíveis: <rerolls>","В новом квесте не будет бойца <char> или условия «<type>».\nОсталось обновлений: <rerolls>.","เควสต์ใหม่ของคุณจะไม่มี <char> หรือข้อกำหนด<type>....\nการสุ่มที่เหลืออยู่: <rerolls>","Yeni görevde <char> ve <type> gereksinimleri olmayacak...\nKalan değiştirme hakkı: <rerolls>","Nhiệm vụ mới của bạn sẽ không có các yêu cầu về <char> hoặc <type>....\nSố lượt thay đổi còn lại: <rerolls>"
"TID_CONFIRM_QUEST_REROLL_DESC_ONLY_TYPE","Your new quest will not feature <type> requirements....\nRerolls remaining: <rerolls>","مهمتك الجديدة لن تتطلب <type>....\nالتبديلات المتبقية: <rerolls>","您的新任务将不会包含<type>相关的要求。\n剩余刷新机会：<rerolls>","你的新任務將不會有與<type>相關的要求。\n剩餘刷新機會：<rerolls>","Deine neue Quest enthält keine <type>-Voraussetzungen ...\nNeuauswahlen übrig: <rerolls>","Tu nueva misión no será de este tipo: <type>.\nCambios restantes: <rerolls>","Uudessa tehtävässä ei ole mukana seuraavaa: <type>.\nVaihtoja jäljellä: <rerolls>","Votre nouvelle quête ne contiendra pas l'élément suivant : <type>.\nRelances restantes : <rerolls>.","הקווסט החדש שלך לא יכלול <type>...\nהפעלות מחדש שנותרו: <rerolls>","Tugas baru tidak akan menggunakan <type>.\nAcak ulang tersisa: <rerolls>","La nuova missione non riguarderà <type>.\nCambi restanti: <rerolls>","新しいクエストは「<type>」の条件がなくなります。\nあと<rerolls>回入れ替え可能です。","새로운 퀘스트는 <type> 조건을 포함하지 않습니다.\n남은 리롤: <rerolls>","Misi baharu anda tidak akan mengenakan syarat <type>....\nBaki rawak semula: <rerolls>","Je nieuwe opdracht zal niet meer het volgende vereisen:\n<type>.\nResterende wissels: <rerolls>","Nowa misja nie będzie miała wymagań dotyczących: <type>...\nPozostałe odświeżenia: <rerolls>","A nova missão não vai abranger: <type>.\nTrocas disponíveis: <rerolls>","В новом квесте не будет условия «<type>».\nОсталось обновлений: <rerolls>.","เควสต์ใหม่ของคุณจะไม่มีข้อกำหนด<type>....\nการสุ่มที่เหลืออยู่: <rerolls>","Yeni görevde <type> gereksinimleri olmayacak...\nKalan değiştirme hakkı: <rerolls>","Nhiệm vụ mới của bạn sẽ không có các yêu cầu về <type>....\nSố lượt thay đổi còn lại: <rerolls>"
"TID_LOGIN_CALENDAR_TUTORIAL_COME_BACK","<cFFB820>COME BACK TOMORROW</c> to CLAIM this gift or the streak will be gone!","<cFFB820>عُد غدًا</c> للمطالبة بهذه الهدية وإلا ستفقد سلسلة الهدايا!","<cFFB820>别忘了明天再来看看</c>，领取您的礼物，以免错过连续登录好礼！","<cFFB820>別忘了明天再來看看</c>，領取你的小禮物，以免錯過連續登入獎勵！","<cFFB820>KOMM MORGEN ZURÜCK,</c> um dieses Geschenk ABZUHOLEN, oder die Geschenkserie ist vorbei!","¡<cFFB820>Vuelve mañana</c> para reclamar este regalo o perderás la racha!","<cFFB820>Tule lunastamaan tämä lahja huomenna,</c> tai sarja katkeaa!","<cFFB820>Revenez demain</c> pour récupérer ce cadeau ou votre série sera perdue !","<cFFB820>כדאי לך לחזור מחר</c> כדי לקבל את המתנה, אחרת יישבר הרצף!","<cFFB820>KEMBALI BESOK</c> untuk MENGEKLAIM hadiah ini atau seluruh sisa hadiah akan hilang!","<cFFB820>TORNA DOMANI</c> per RITIRARE il premio, o non potrai ricevere quelli successivi!","このギフトを<cFFB820>明日忘れずに回収</c>しましょう！回収を忘れると、それ以降のギフトは入手できなくなります。","연속 기록 유지를 위해 <cFFB820>내일</c> 다시 로그인해 이 선물을 수령하세요!","<cFFB820>KEMBALI LAGI ESOK</c> untuk KUMPUL hadiah ini atau tempoh akan diset semula!","<cFFB820>KOM MORGEN TERUG</c> om dit cadeau OP TE HALEN, anders is je reeks voorbij!","<cFFB820>WRÓĆ JUTRO</c>, aby ODEBRAĆ ten prezent, inaczej passa zostanie przerwana!","<cFFB820>VOLTE AMANHÃ</c> para coletar este presente. Se perder um dia, os presentes diários ficam indisponíveis!","<cFFB820>ВОЗВРАЩАЙСЯ ЗАВТРА,</c> чтобы ЗАБРАТЬ этот подарок, иначе не получишь оставшиеся!","<cFFB820>กลับมาพรุ่งนี้</c>เพื่อรับของขวัญ ไม่เช่นนั้นจะเสียความต่อเนื่อง!","Bu ödülü almak için oyuna <cFFB820>YARIN DA GİRİŞ YAP</c> yoksa seri bozulur!","<cFFB820>QUAY LẠI VÀO NGÀY MAI</c> để NHẬN món quà này, nếu không, chuỗi quà tặng sẽ biến mất!"
"TID_SPEC_ABI_DUELIST_2_DESC","Cordelius spawns <c00cc00><VALUE1></c> mushrooms to the Shadow Realm after using his super, healing allies and damaging enemies for <c00cc00><VALUE2></c> health on pickup.","ينتج كورديليوس <c00cc00><VALUE1></c> من الفطر في مجال الظل بعد استخدام زخمه، فيعالج الحلفاء ويسحب صحة الأعداء بمقدار <c00cc00><VALUE2></c> من الصحة عند لمس الفطر.","使用超级技能后，科迪琉斯会在暗影世界中召唤出<c00cc00><VALUE1></c>朵蘑菇。碰到蘑菇的友军可恢复<c00cc00><VALUE2></c>生命值，碰到蘑菇的敌人则会受到等额伤害。","使用超級技能後，康迪留斯會在暗影世界中召喚出<c00cc00><VALUE1></c>朵蘑菇。碰到蘑菇的友軍可恢復<c00cc00><VALUE2></c>生命值，而碰到蘑菇的敵人則會失去相同數量的生命值。","Beim Einsatz seines Superskills lässt Cordelius in der Schattenwelt <c00cc00><VALUE1></c> Pilze sprießen. Bei Berührung durch Verbündete heilen sie <c00cc00><VALUE2></c> Trefferpunkte. Gegner hingegen nehmen Schaden in gleicher Höhe.","Tras usar su súper, Cordelius engendra <c00cc00><VALUE1></c> champiñones en el Reino de las sombras. Estos curan a los aliados e infligen <c00cc00><VALUE2></c> de daño a los enemigos al recogerlos.","Superinsa käyttämisen jälkeen Cordelius luo varjomaailmaan <c00cc00><VALUE1></c> sientä, jotka parantavat liittolaisia ja vahingoittavat vastustajia <c00cc00><VALUE2></c> elinvoimapistettä, kun ne poimitaan.","Après avoir utilisé son super, Cordelius génère <c00cc00><VALUE1></c> champignons dans le Royaume des ombres. Les alliés peuvent gagner (et les ennemis perdre) <c00cc00><VALUE2></c> points de santé en les récupérant.","קורדליוס מניב <c00cc00><VALUE1></c> פטריות בממלכת הצללים לאחר שימוש בתכונת הסופר שלו. עם איסופן הן מבריאות בעלי ברית וגורמות נזק לאויבים בהיקף של <c00cc00><VALUE2></c> נקודות בריאות.","Cordelius mengerahkan <c00cc00><VALUE1></c> jamur di Dunia Bayangan setelah menggunakan Kekuatan Super. Jamur ini akan menyembuhkan rekan dan memberikan kerusakan pada lawan sebesar <c00cc00><VALUE2></c> saat diambil.","Se si trova nel Regno delle ombre, Cordelius può usare la super per far apparire <c00cc00><VALUE1></c> funghi. Se è un alleato a raccoglierli, gli ripristineranno <c00cc00><VALUE2></c> punti salute; se è un nemico a prenderli, invece di curarlo, gli causeranno gli stessi punti danno.","必殺技を使うと闇のテリトリーに<c00cc00><VALUE1></c>個のキノコを生成する。キノコを拾うと味方のHPを<c00cc00><VALUE2></c>回復し、敵に同量のダメージを与える。","특수 공격을 사용한 후 그림자 영역에 버섯 <c00cc00><VALUE1></c>개를 생성합니다. 이 버섯은 아군의 HP를 <c00cc00><VALUE2></c>만큼 회복시키고, 적에게는 같은 양의 피해를 줍니다.","Cordelius mewujudkan <c00cc00><VALUE1></c> cendawan ke Alam Bayangan selepas menggunakan Supernya untuk menyembuhkan sekutu dan merosakkan musuh sebanyak <c00cc00><VALUE2></c> apabila mengambilnya.","Nadat hij zijn super heeft gebruikt, brengt Cordelius <c00cc00><VALUE1></c> paddenstoelen voort in het Schaduwrijk om bondgenoten te genezen of vijanden te beschadigen met <c00cc00><VALUE2></c> levenspunten wanneer ze worden opgeraapt.","Po użyciu superataku Cordelius przywołuje do krainy cienia <c00cc00><VALUE1></c> grzyby(-ów), które po podniesieniu leczą sojuszników i obniżają punkty życia wrogów o <c00cc00><VALUE2></c>.","Cordelius invoca <c00cc00><VALUE1></c> cogumelos para o Vale das Sombras após usar o seu Super. Ao serem coletados, os cogumelos curam aliados e causam dano aos inimigos (<c00cc00><VALUE2></c> pontos de saúde).","После применения Супера в царстве теней появляются грибы (<c00cc00><VALUE1></c>). Нашедший такой гриб союзник восстановит <c00cc00><VALUE2></c> ед. здоровья, а противник потеряет столько же.","คอร์ดีเลียสปลูกเห็ดขึ้นมา <c00cc00><VALUE1></c> ดอกในอาณาจักรมิติลี้ลับหลังจากใช้ท่าไม้ตาย โดยจะรักษาพันธมิตรและสร้างความเสียหายให้กับศัตรู <c00cc00><VALUE2></c> หน่วยเมื่อเก็บ","Cordelius, süper özelliğini kullandığında gölge aleminde <c00cc00><VALUE1></c> mantar oluşturur. Bu mantarlar takım arkadaşlarını <c00cc00><VALUE2></c> puan iyileştirir, düşmanlara ise aynı miktarda hasar verir.","Cordelius tạo ra <c00cc00><VALUE1></c> cây nấm trong Lãnh địa hắc ám sau khi sử dụng tuyệt chiêu, giúp đồng minh hồi máu và khiến những đối thủ bị trúng đòn mất <c00cc00><VALUE2></c> máu."
"TID_LOGIN_CALENDAR_CHRONOS_LEFT_TITLE","DAILY GIFTS","الهدايا اليومية","每日好礼","每日小禮物","TÄGLICHE GESCHENKE","REGALOS DIARIOS","PÄIVÄN LAHJAT","CADEAUX QUOTIDIENS","מתנות יומיות","HADIAH HARIAN","REGALI GIORNALIERI","デイリーギフト","일일 출석 선물","HADIAH HARIAN","DAGELIJKSE CADEAUS","CODZIENNE PODARUNKI","PRESENTES DIÁRIOS","ПОДАРКИ ДНЯ","ของขวัญรายวัน","GÜNLÜK HEDİYELER","QUÀ TẶNG HẰNG NGÀY"
"TID_LOGIN_CALENDAR_WELCOME_POPUP_WELCOME_BACK","WELCOME BACK","مرحبًا مجددًا","欢迎回归","歡迎回來","WILLKOMMEN ZURÜCK","HOLA DE NUEVO","TERVETULOA TAKAISIN","BON RETOUR !","ברוך שובך","SELAMAT DATANG KEMBALI","È BELLO RIVEDERTI!","おかえりなさい！","다시 만나서 반가워요!","SELAMAT KEMBALI","WELKOM TERUG","WITAJ PONOWNIE","BOAS-VINDAS DE VOLTA","С ВОЗВРАЩЕНИЕМ!","ยินดีต้อนรับกลับมา","TEKRAR HOŞ GELDİN","CHÀO MỪNG BẠN QUAY LẠI"
"TID_PAYLOAD_21","Backhaul Updated","شبكة الربط الحديثة","起步回程","起步回程","Rücktransport angepasst","Carrera de carros actualizada","Paluukuorman päivitys","Réseau mis à jour","עדכון חזרה","Kabar Lama","Nuovi binari paralleli","バックホール改","역수송 v.2","Angkut Balik Baharu","Retourvracht","Zaktualizowany ładunek powrotny","Viagem de volta atualizada","Новый транзит","อัปเดตสื่อสารภาคพื้น","Dönüş Yolu","Cập nhật chuyến tàu"
"TID_TUTORIAL_RECRUIT_ROAD_MOVED","You can now open the Starr Road here","تستطيع الآن فتح مسار Starr هنا","现在可由此进入星妙之路","星光之路現可由此進入","Du kannst den Starrpfad hier öffnen.","Ahora puedes abrir el camino Starr aquí.","Nyt voit avata Starr-polun täältä.","Vous pouvez accéder à la route Starr ici.","עכשיו באפשרותך לפתוח כאן את נתיב הסטאררים","Kamu kini dapat membuka Jalan Starr di sini.","Ora puoi aprire la Rotta delle Starr da qui.","スターロードはここから開けます","이제 여기서 스타 로드를 확인하세요.","Anda kini boleh membuka Jalan Starr di sini","Je kunt nu hier het sterrenpad openen.","Możesz teraz otworzyć tutaj Drogę Starr","Agora você pode abrir a Trilha Estelar aqui","Дорога Старр теперь находится здесь","คุณสามารถเปิดถนน Starr ที่นี่ได้เลยตอนนี้","Starr yoluna artık buradan ulaşabilirsin.","Hiện bạn có thể truy cập vào Đại lộ Starr ở đây"
"TID_PIRATE_BIBI_SKIN","CURSED PIRATE BIBI","بيبي القرصانة الملعونة","秘咒船长比比","魔咒船長","VERFLUCHTE PIRATIN BIBI","BIBI PIRATA MALDITA","KIROTTU MERIROSVO -BIBI","BIBI PIRATE MAUDITE","באבל הפיראט המקולל","BIBI BAJAK LAUT TERKUTUK","BIBI PIRATA MALEDETTA","幽霊船長 ビビ","언데드 해적 비비","BIBI LANUN DISUMPAH","VERVLOEKTE PIRAAT BIBI","PRZEKLĘTA PIRATKA BIBI","BIBI PIRATA AMALDIÇOADA","ЗОМБИ-ПИРАТКА БИБИ","บีบี โจรสลัดต้องสาป","LANETLİ KORSAN BIBI","BIBI CƯỚP BIỂN BỊ NGUYỀN RỦA"
"TID_PIRATE_BIBI_SKIN_SHOP","CURSED PIRATE\nBIBI","بيبي\nالقرصانة الملعونة","秘咒船长比比","魔咒船長","VERFLUCHTE PIRATIN\nBIBI","BIBI\nPIRATA MALDITA","KIROTTU MERIROSVO\n-BIBI","BIBI\nPIRATE MAUDITE","באבל\nהפיראט המקולל","BIBI\nBAJAK LAUT TERKUTUK","BIBI\nPIRATA MALEDETTA","幽霊船長\nビビ","언데드 해적 비비","BIBI\nLANUN DISUMPAH","VERVLOEKTE\nPIRAAT BIBI","PRZEKLĘTA\nPIRATKA BIBI","BIBI\nPIRATA AMALDIÇOADA","ЗОМБИ-ПИРАТКА\nБИБИ","บีบี\nโจรสลัดต้องสาป","LANETLİ KORSAN\nBIBI","BIBI\nCƯỚP BIỂN BỊ NGUYỀN RỦA"
"TID_INBOX_GEAR_REIMBURSEMENT","The way Gears work changed while you were away. All your Gears have been reset. Purchase new Gears with COINS. All your Gear Tokens and scrap you collected previously have been converted to <NUM> COINS.","تغيرت آلية عمل العتاد أثناء غيابك، أعدنا ضبط كل عتادك. اشتر عتادًا جديدًا بالنقود. تم تحويل كل أقراص العتاد والخردة التي جمعتها إلى <NUM> من النقود.","您退出游戏的时候，我们对强化装备的机制做了一些改动。您的所有强化装备现已重置，新版强化装备需使用金币购买。您之前获得的全部装备零件和装备碎片现已转化为<NUM>金币。","你離開遊戲期間，我們對強化裝置的機制做了一些改動。你的所有強化裝置現已重置，新版強化裝置需使用金幣購買。你之前獲得的全部裝置代幣和神奇碎片現已轉化為<NUM>金幣。","Während du weg warst, hat sich die Funktionsweise von Ausrüstungen geändert. Alle deine Ausrüstungen wurden zurückgesetzt. Neue Ausrüstungen kannst du mit MÜNZEN kaufen. Alle deine Ausrüstungsmarken und -fragmente wurden in <NUM> MÜNZEN umgewandelt.","El funcionamiento de los refuerzos ha cambiado mientras no estabas y se han reiniciado todos. Compra refuerzos nuevos con monedas. Todas las fichas de refuerzo y la chatarra que tenías se han convertido en <NUM> monedas.","Tehostimien toimintatapa muuttui sillä välin, kun olit poissa. Kaikki tehostimesi on nollattu, ja voit ostaa uusia tehostimia kolikoilla. Kaikki aiemmin keräämäsi tehostinpoletit ja osat on muunnettu <NUM> KOLIKOKSI.","Les équipements ont changé pendant votre absence. Ils ont tous été réinitialisés. Achetez de nouveaux équipements avec des pièces. Tous vos jetons et votre ferraille ont été convertis. Vous avez reçu <NUM> pièces.","תפקוד ה'ציוד' השתנה בהיעדרותך. כל פרטי הציוד שלך אופסו. יש לרכוש פרטי ציוד חדשים באמצעות מטבעות. כל טוקני הציוד והגרוטאות שאספת בעבר הומרו ל<NUM>מטבעות.","Cara kerja Buster berubah saat kamu pergi. Semua Buster telah direset. Beli Buster baru dengan KOIN. Semua Fragmen dan Token Buster yang telah kamu kumpulkan sebelumnya telah dikonversi menjadi <NUM> KOIN.","Abbiamo apportato delle modifiche agli equipaggiamenti mentre non eri in gioco, perciò abbiamo reimpostato tutti quelli che avevi. Ora puoi acquistare nuovi equipaggiamenti con le MONETE. Abbiamo convertito in <NUM> monete tutti i gettoni equipaggiamento e i frammenti che possedevi.","ギアの仕様が変更され、既存のギアはすべてリセットされました。コインで新しいギアを購入しましょう。お持ちのギアトークンとギアスクラップは<NUM>コインに変換されました。","자리를 비우신 동안 기어의 작동 방식이 바뀌었습니다. 이에 따라 보유한 모든 기어가 초기화되었으며, 코인으로 새로운 기어를 구매할 수 있습니다. 이전에 모은 기어 토큰과 스크랩이 코인 <NUM>개로 전환되었습니다.","Cara pelengkap berfungsi telah berubah semasa anda tiada. Semua pelengkap anda telah diset semula. Membeli pelengkap baharu dengan SYILING. Semua token pelengkap dan sekerap dikumpul sebelum ini telah ditukar kepada <NUM> SYILING.","We hebben wijzigingen aangebracht aan de uitrustingen terwijl je weg was. Al je uitrustingen zijn gereset. Koop nieuwe uitrustingen met MUNTEN. Al je verzamelde uitrustingstokens en schroot zijn omgezet in <NUM> MUNTEN.","System wyposażenia zmienił się pod twoją nieobecność. Całe twoje wyposażenie zostało zresetowane. Kup nowe za MONETY. Wszystkie twoje żetony wyposażenia i cały zebrany złom zostały zamienione na <NUM> szt. MONET.","O funcionamento das engrenagens mudou na sua ausência. Todas as engrenagens foram zeradas. Compre engrenagens novas com MOEDAS. Todas as fichas de engrenagem e sucatas que você tinha foram convertidas em <NUM> MOEDAS.","Пока тебя не было, принцип работы снаряжения изменился. Всё твоё снаряжение было сброшено. Приобрести новое можно за МОНЕТЫ. Все собранные тобой ранее жетоны снаряжения и детали превратились в МОНЕТЫ (<NUM>).","เครื่องมือได้เปลี่ยนรูปแบบการทำงานตอนคุณไม่อยู่ เครื่องมือทั้งหมดได้รับการรีเซ็ต ซื้อเครื่องมือใหม่ด้วยเหรียญ โทเค็นเครื่องมือและเศษเครื่องมือทั้งหมดที่คุณสะสมมาก่อนหน้านี้ได้ถูกเปลี่ยนเป็นเหรียญ <NUM> เหรียญ","Sen yokken eşyalar değişti. Tüm eşyaların sıfırlandı. Altın kullanarak yeni eşyalar alabilirsin. Önceden topladığın tüm eşya jetonları ve parçalar <NUM> altına dönüştürüldü.","Cách hoạt động của Trang bị đã được thay đổi khi bạn không có ở đây. Tất cả số Trang bị của bạn đã được đặt lại. Hãy mua Trang bị mới bằng XU. Tất cả Thẻ Trang bị và mảnh vụn bạn đã thu thập trước đó đã được chuyển đổi thành <NUM> XU."
"TID_INBOX_BLING_REIMBURSEMENT","Bling is a new way to unlock cosmetics. All your Star Points have been automatically converted to <NUM> Bling!","أقراص البلينج وسيلة جديدة لفتح الملحقات الجمالية. تم تحويل كل نقاط النجوم لديك تلقائيًا إلى <NUM> من أقراص البلينج.","闪闪币是一种解锁个性装扮的全新方式。您的星光点数已被自动转化为<NUM>闪闪币！","閃光幣是解鎖外觀的全新方式。你的星徽點數已被自動轉化為<NUM>閃光幣！","Bling ist ein neuer Weg, Design-Items freizuschalten. Alle deine Starpunkte wurden automatisch in <NUM> Bling umgewandelt!","Los blines son una nueva manera de desbloquear personalizaciones. Todos tus puntos estelares se han convertido automáticamente en <NUM> blines.","Bling on uusi tapa avata ehostuksia. Kaikki tähtipisteesi on automaattisesti muunnettu <NUM> blingiksi!","Les blings sont une nouvelle manière de débloquer des cosmétiques. Tous vos points Star ont été convertis. Vous avez reçu <NUM> blings !","בלינג הוא הדרך חדשה לפתיחת נעילה של אביזרים. כל נקודות הכוכב שלך הומרו אוטומטית ל<NUM>בלינג!","Bling adalah cara baru untuk membuka kosmetik. Semua Poin Bintang secara otomatis telah dikonversi menjadi <NUM> Bling!","I bling sono la nuova risorsa con cui sbloccare le personalizzazioni del gioco. Tutti i punti stellari che possedevi sono stati convertiti automaticamente in <NUM> bling!","新しいゲーム内通貨となるジュエルチップは、カスタマイズアイテムの購入に使用します。お持ちのスターポイントは自動的に<NUM>ジュエルチップに変換されました。","이제 블링으로 꾸미기 아이템을 잠금 해제할 수 있습니다. 기존에 보유한 모든 스타 포인트가 블링 <NUM>개로 자동 전환되었습니다.","Bling ialah cara baharu untuk membuka kosmetik. Semua mata bintang anda telah ditukar kepada <NUM> bling secara automatik.","Bling is een nieuwe manier waarmee je cosmetische items kunt ontgrendelen. Al je sterpunten zijn automatisch omgezet in <NUM> bling!","Błyskotki są nową walutą do zakupu przedmiotów kosmetycznych. Twoje gwiezdne punkty zostały zamienione na <NUM> szt. błyskotek!","Bling é a nova forma de liberar personalizações. Todos os pontos estelares foram convertidos em <NUM> blings!","Блинги — это новый способ покупать элементы оформления. Все твои звёздные очки были автоматически конвертированы в блинги (<NUM>).","เหรียญวิบวับคือวิธีใหม่ในการปลดล็อคไอเท็มความสวยงาม ค่าดวงดาวทั้งหมดของคุณได้ถูกเปลี่ยนเป็นเหรียญวิบวับ <NUM> เหรียญแล้ว","Mücevher, görsel ürünler açmak için kullanabileceğin yeni kaynağımızdır. Tüm yıldız puanların otomatik olarak <NUM> mücevhere dönüştürüldü!","Xu Bling là phương thức mới để mở khóa các phụ kiện thẩm mỹ. Tất cả số Điểm Sao của bạn đã tự động được chuyển đổi thành <NUM> Xu Bling!"
"TID_RANDOM_REWARD_INFO_DESCRIPTION","A surprise reward in each Drop!","مفاجأة في كل مكافأة!","每份星妙惊喜中都有超赞奖励！","每顆寶物之星中都有驚喜獎勵！","Eine Überraschungsbelohnung in jedem Drop!","¡Una recompensa sorpresa en cada premio!","Yllätyspalkinto joka dropilla!","Une récompense surprise dans chaque prix !","פרס בהפתעה בכל מטען!","Tiap Hadiah Starr berisi kejutan!","Ogni premio Starr contiene una sorpresa!","各スタードロップにサプライズ報酬！","깜짝 보상이 들어 있으니 놓치지 마세요!","Kejutan dalam setiap ganjaran!","Elke Drop bevat een verrassingsbeloning!","Nagroda-niespodzianka w każdym dropie!","Uma recompensa surpresa a cada sorteio!","Награда-сюрприз в каждом призе!","รางวัลสุดเซอร์ไพรส์ในการดรอปแต่ละครั้ง!","Her Starr hediyesinde sürpriz bir ödül var!","Mỗi phần thưởng đều có điều bất ngờ dành cho bạn!"
"TID_BATTLE_END_CC_SHOWER","CHROMA SHOWER EVENT","حدث جمع أرصدة الألوان","流光溢彩活动","星虹紛呈活動","CHROMAREGEN-EREIGNIS","LLUVIA DE CRÉDITOS CROMÁTICOS","KROMAATTINEN SADE -TAPAHTUMA","PLUIE DE CRÉDITS CHROMATIQUES","אירוע גשם של כרומה","ACARA HUJAN KROMA","EVENTO \qPIOGGIA CROMATICA\q","クロマの雨イベント","크로마 샤워 이벤트","ACARA HUJAN KROMA","CHROMAREGENEVENEMENT","WYDARZENIE: CHROMATYCZNY DESZCZ","CHUVA DE VALES CROMÁTICOS","СОБЫТИЕ С ХРОМАЛАВИНОЙ","อีเวนท์เครดิตโครม่าโปรยปราย","KROMA YAĞMURU ETKİNLİĞİ","SỰ KIỆN CƠN MƯA PHIẾU SẮC MÀU"
"TID_PAYLOAD_17","Transfer of Troubles","تناقل المشكلات","问题转移","轉移麻煩","Turbulenter Transport","Traspaso de problemas","Ongelmien siirto","Transfert d'ennuis","העברת צרות","Transfer Bahaya","Patata bollente","トラブル宅配便","트러블 트랜스퍼","Pemindahan Gangguan","Turbulente transport","Nowe kłopoty","Distribuindo problemas","Несчастный груз","ส่งต่อสารพันปัญหา","Dertlere Derman","Chuyển giao rắc rối"
