TID,ID
TID_MAP_EDITOR_SAVE_ERROR,Gagal menyimpan peta
TID_MAP_EDITOR_SAVE_OK,Peta berhasil disimpan
TID_MAP_EDITOR_HEIST_SAFE,Setiap Tim harus memiliki Brankas di sisi masing-masing.
TID_MAP_EDITOR_SECOND_TELEPORT,Portal kedua belum ditambahkan!
TID_MAP_EDITOR_SECOND_SPAWN_POINT,Penempatan titik kemunculan tidak valid
TID_MAP_EDITOR_BUTTON_REMOVE,HAPUS
TID_MAP_EDITOR_HOT_ZONE_AREA,Zona Panas harus ditempatkan
TID_MAP_EDITOR_SIEGE_BOLT,Lokasi Baut harus ditetapkan
TID_MAP_EDITOR_MODIFIERS_TITLE,Modifikasi
TID_PLAYER_MAP_SLOT_MAPS_MADE,Peta dibuat: <NUM>/<MAX>
TID_PLAYER_MAP_SLOT_DRAFT_MAPS,Draf peta: <NUM>/<MAX>
TID_PLAYER_MAP_SLOT_STATUS,Status: <STATUS>
TID_PLAYER_MAP_SLOT_STATUS_UNKNOWN,Belum diketahui
TID_PLAYER_MAP_SLOT_STATUS_DRAFT,Draf
TID_PLAYER_MAP_SLOT_STATUS_SUBMITTED,Dikirim: <APPROVAL>
TID_PLAYER_MAP_SLOT_STATUS_GREENLIGHTED,Disetujui
TID_PLAYER_MAP_SLOT_STATUS_PUBLISHED,Diterbitkan
TID_PLAYER_MAP_SLOT_STATUS_PUBLISHED_VOTE,Diterbitkan: <VOTE>
TID_PLAYER_MAP_SLOT_STATUS_BANNED,Diblokir
TID_PLAYER_MAP_SLOT_STATUS_WINNER,Pemenang
TID_PLAYER_MAP_SLOT_STATUS_REJECTED,Ditolak
TID_PLAYER_MAP_SLOT_STATUS_FEATURED,Unggulan: <VOTE>
TID_PLAYER_MAP_STATUS_INFO_TITLE,Status peta
TID_PLAYER_MAP_STATUS_INFO_DRAFT,"Kamu bisa mengirimkan peta baru untuk disetujui di Laga Persahabatan. Setelah mendapat persetujuan pemain lain, kamu dapat memublikasikannya sebagai Peta Pilihan Hari Ini."
TID_PLAYER_MAP_STATUS_INFO_SUBMITTED,"Peta dapat berpartisipasi dalam kompetisi setelah mendapatkan jumlah persetujuan yang cukup dalam Laga Persahabatan. Saat peta diedit, persetujuan yang didapat sebelumnya akan direset dan status peta kembali menjadi draf."
TID_PLAYER_MAP_STATUS_INFO_GREENLIGHTED,"Begitu mendapatkan cukup persetujuan dari pemain lain, peta dapat disertakan dalam kompetisi peta. Perlu diingat: Persetujuan yang diterima akan direset saat peta diedit."
TID_PLAYER_MAP_STATUS_INFO_PUBLISHED,Peta yang dipublikasikan akan ikut berpartisipasi dalam kompetisi peta dan para pemain lain akan berkesempatan untuk mencobanya. Pemenang akan ditentukan oleh suara yang diberikan pemain dan peta tersebut akan mendapat tempat di acara juara.
TID_PLAYER_MAP_STATUS_INFO_BANNED,Peta yang diblokir tidak dapat diedit dan hanya dapat dihapus.
TID_PLAYER_MAP_STATUS_INFO_REJECTED,Tak perlu kecewa jika peta buatanmu ditolak karena kamu masih berkesempatan untuk mengedit dan mengirimkannya kembali.
TID_PLAYER_MAP_STATUS_INFO_WINNER,Pemenang kompetisi peta sudah ditetapkan. Selamat kepada para pemenang! Peta yang menang akan tersedia di acara juara.
TID_PLAYER_MAP_STATUS_INFO_FEATURED,Peta unggulan akan ditampilkan di slot Pilihan Hari Ini. Peta yang meraih cukup suara dari pemain akan mendapat tempat di acara pemenang.
TID_PLAYER_MAP_STATUS_INFO_DRAFT_AUTOREVIEW,Kamu bisa mengirim peta baru untuk diikutsertakan dalam kompetisi. Peta yang dikirimkan harus ditinjau untuk memastikan kelayakan konten dan harus disetujui terlebih dahulu sebelum bisa dipublikasikan.
TID_PLAYER_MAP_STATUS_INFO_SUBMITTED_AUTOREVIEW,"Peta dapat diikutsertakan dalam kompetisi setelah mendapat persetujuan untuk dipublikasikan. Saat peta diedit, persetujuan yang didapat sebelumnya akan direset dan status peta kembali menjadi draf."
TID_PLAYER_MAP_STATUS_INFO_GREENLIGHTED_AUTOREVIEW,"Begitu mendapatkan persetujuan publikasi, peta dapat diikutsertakan dalam kompetisi peta. Perlu diingat: Status \qDisetujui\q akan direset saat peta diedit."
TID_PLAYER_MAP_STATUS_INFO_REJECTED_AUTOREVIEW,Tak perlu kecewa jika peta buatanmu ditolak karena kamu masih punya kesempatan untuk mengedit dan mengirimkannya kembali.
TID_PLAYER_MAP_CREATE_POPUP_TITLE,BUAT PETA BARU
TID_PLAYER_MAP_CREATE_POPUP_MAP_NAME,NAMA PETA
TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE,PILIH MODE LAGA
TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE_WARNING,Pilih mode laga terlebih dahulu!
TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT,PILIH LINGKUNGAN
TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT_WARNING,Pilih lingkungan terlebih dahulu!
TID_PLAYER_MAP_CREATE_POPUP_BUTTON_CREATE,BUAT
TID_BUTTON_MAP_EDITOR,KREATOR PETA
TID_PLAYER_MAP_LIST_TITLE,KREATOR PETA
TID_PLAYER_MAP_UNNAMED,Belum diberi nama
TID_CREATE_MAP_ERROR_INTERNAL,"Terjadi kesalahan internal saat membuat peta, coba lagi nanti."
TID_CREATE_MAP_ERROR_MISSING_NAME,Nama peta kosong
TID_CREATE_MAP_ERROR_EXISTING_NAME,Nama peta sudah dipakai
TID_CREATE_MAP_ERROR_NAME_TOO_SHORT,Nama peta terlalu pendek
TID_CREATE_MAP_ERROR_NAME_TOO_LONG,Nama peta terlalu panjang
TID_CREATE_MAP_ERROR_INVALID_NAME,Nama peta tidak valid
TID_CREATE_MAP_ERROR_GAME_MODE_VARIATION_NOT_SUPPORTED,Mode laga yang dipilih untuk saat ini tidak didukung
TID_CREATE_MAP_ERROR_INELIGIBLE,"Untuk saat ini, kamu tidak memenuhi syarat untuk membuat peta"
TID_CREATE_MAP_ERROR_DRAFT_MAP_NUMBER_LIMIT,Jumlah draf peta sudah maksimum
TID_CREATE_MAP_ERROR_TOTAL_MAP_NUMBER_LIMIT,Jumlah peta secara keseluruhan sudah maksimum
TID_CREATE_MAP_ERROR_INVALID_MAP_ENV,Lingkungan yang dipilih untuk saat ini tidak didukung
TID_CREATE_MAP_ERROR_UNKNOWN,"Terjadi kesalahan saat membuat peta, coba lagi nanti."
TID_CREATE_MAP_TROPHY_REQUIREMENTS,Kreator Peta akan tersedia setelah kamu memiliki <TROPHIES> trofi.
TID_TRUE_SILVER_BULL_SKIN,BULL PERAK
TID_TRUE_SILVER_BULL_SKIN_SHOP,BULL\nPERAK
TID_TRUE_GOLD_BULL_SKIN,BULL EMAS
TID_TRUE_GOLD_BULL_SKIN_SHOP,BULL\nEMAS
TID_TRUE_SILVER_BARLEY_SKIN,BARLEY PERAK
TID_TRUE_SILVER_BARLEY_SKIN_SHOP,BARLEY\nPERAK
TID_TRUE_GOLD_BARLEY_SKIN,BARLEY EMAS
TID_TRUE_GOLD_BARLEY_SKIN_SHOP,BARLEY\nEMAS
TID_TRUE_SILVER_RICO_SKIN,RICO PERAK
TID_TRUE_SILVER_RICO_SKIN_SHOP,RICO\nPERAK
TID_TRUE_GOLD_RICO_SKIN,RICO EMAS
TID_TRUE_GOLD_RICO_SKIN_SHOP,RICO\nEMAS
TID_TRUE_SILVER_FRANK_SKIN,FRANK PERAK
TID_TRUE_SILVER_FRANK_SKIN_SHOP,FRANK\nPERAK
TID_TRUE_GOLD_FRANK_SKIN,FRANK EMAS
TID_TRUE_GOLD_FRANK_SKIN_SHOP,FRANK\nEMAS
TID_TRUE_SILVER_MORTIS_SKIN,MORTIS PERAK
TID_TRUE_SILVER_MORTIS_SKIN_SHOP,MORTIS\nPERAK
TID_TRUE_GOLD_MORTIS_SKIN,MORTIS EMAS
TID_TRUE_GOLD_MORTIS_SKIN_SHOP,MORTIS\nEMAS
TID_CHALLENGER_COLT_SKIN,COLT PENANTANG
TID_CHALLENGER_COLT_SKIN_SHOP,COLT\nPENANTANG
TID_ZOMBIBI_SKIN,ZOMBIBI
TID_ZOMBIBI_SKIN_SHOP,ZOMBIBI
TID_UNDERWORLD_BO_SKIN,BO INFERNO
TID_UNDERWORLD_BO_SKIN_SHOP,BO\nINFERNO
TID_BRAWLOWEEN_ROSA_SKIN,ROSA BRAWL-O-WEEN
TID_BRAWLOWEEN_ROSA_SKIN_SHOP,ROSA\nBRAWL-O-WEEN
TID_ENVIRONMENT_MINE,Tambang
TID_ENVIRONMENT_DEFAULT,Gurun
TID_ENVIRONMENT_OLDTOWN,Kota Tua
TID_ENVIRONMENT_WAREHOUSE,Gudang
TID_ENVIRONMENT_OASIS,Oasis
TID_ENVIRONMENT_MORTUARY,Pusara Mortis
TID_ENVIRONMENT_GRASSFIELD,Padang Rumput
TID_ENVIRONMENT_BEACHBALL,Bola Pantai
TID_ENVIRONMENT_ARCADE,Arkade
TID_ENVIRONMENT_BBARENA,Arena Bola Jagoan
TID_ENVIRONMENT_BAZAAR,Bazar Tara
TID_ENVIRONMENT_MINICITY,Kota Kecil
TID_ENVIRONMENT_GIFTSHOP,Toko Oleh-oleh
TID_ENVIRONMENT_SCRAPYARD,Pembuangan Besi Tua
TID_PERCENT_DAMAGE_STAT_DESC,<PERCENT>% (min <MIN_DAMAGE>)
TID_VOTE_MAP_TO_CONTINUE,BERI SUARA UNTUK MELANJUTKAN
TID_VOTE_MAP_TO_CONTINUE_2,BERI SUARA\nUNTUK MELANJUTKAN
TID_VOTE_PLAYED_MAP_TITLE,PETA PILIHAN SELESAI!
TID_VOTE_PLAYED_MAP_TITLE_2,SELESAI MENCOBA PETA!
TID_VOTE_PLAYED_MAP_DESC,Apakah kamu menyukai peta ini?
TID_VOTE_PLAYED_MAP_DESC_2,Apakah peta ini bagus?
TID_BATTLE_END_MAP_TEST_COMPLETE,COBA PETA\nSELESAI
TID_BATTLE_END_MAP_TEST_CREATOR_DESC,oleh <NAME>
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY,PILIHAN HARI INI
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_2,COBA PETA DAN BERIKAN SUARAMU!
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_3,WAHANA UJI COBA
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC,Main di peta ini dan berikan suaramu untuk mendukungnya di kompetisi peta!
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_2,Coba peta dan berikan suaramu!
TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_3,Main dan beri suara untuk peta buatan pemain!
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER,PEMENANG HARI INI
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE,PEMENANG PETA <MODE>
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC,Peta ini memenangkan kompetisi sebelumnya!
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC_2,Main di peta favorit pemain!
TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE_DESC,Pemenang kompetisi peta <MODE>
TID_PLAYER_MAP_SLOT_COMING_SOON,SEGERA HADIR
TID_PLAYER_MAP_FRIENDLY_REQUIRES_GREENLIGHT,"Sebelum bisa mengundang teman, peta yang dipilih harus disetujui."
TID_PLAYER_MAP_FRIENDLY_INVITE_REQUIRES_GREENLIGHT,Peta yang dipilih harus disetujui sebelum bisa mengundang teman.
TID_PLAYER_MAP_TAG_BETA,BETA
TID_DRAFT_MAP_WATERMARK,PETA YANG BELUM DIPUBLIKASIKAN MILIK PEMAIN <TAG>
TID_SKIN_INFO_CAMPAIGN_15_NOT_AVAILABLE,Kostum Final Dunia 2020
TID_CONTEXT_MENU_PUBLISH,TERBITKAN
TID_CONTEXT_MENU_INFO,INFO
TID_CONTEXT_MENU_REPORT_MAP,LAPORKAN PETA
TID_CONTEXT_MENU_STATUS_INFO,INFO STATUS
TID_CONTEXT_MENU_FRIENDLY_GAME,LAGA PERSAHABATAN
TID_SUBMIT_MAP_TITLE,Kirim peta?
TID_SUBMIT_MAP_DESC,Peta yang dikirimkan harus mendapat persetujuan dari pemain lain di Laga Persahabatan. Peta bisa dipublikasikan begitu mendapat cukup persetujuan. Ingin mengirimkan peta '<NAME>'?
TID_SUBMIT_MAP_DESC_AUTOREVIEW,"Peta yang telah dikirim harus menunggu persetujuan publikasi selagi kelayakan konten ditinjau. Jika disetujui, peta bisa dipublikasikan. Kirim peta '<NAME>' sekarang?"
TID_EDIT_SUBMITTED_MAP_TITLE,Edit peta yang telah dikirimkan?
TID_EDIT_SUBMITTED_MAP_DESC,"Peta '<NAME>' sudah pernah dikirimkan. Jika hasil edit peta ini disimpan, persetujuan akan direset dan status akan berubah menjadi draf. Lanjutkan mengedit?"
TID_SUBMIT_MAP_ERROR_GENERIC,Peta tidak bisa dikirim saat ini
TID_SUBMIT_MAP_ERROR_NUM_LIMIT,Jumlah peta yang dikirim sudah maksimum
TID_SUBMIT_MAP_ERROR_GREENLIT_NUM_LIMIT,Peta yang telah disetujui harus dipublikasikan terlebih dahulu!
TID_FEATURE_NOT_AVAILABLE_TO_UNDERAGE,Tidak tersedia untuk pemain di bawah umur
TID_SUBMIT_MAP_ERROR_NOT_ENOUGH_TROPHY,Kamu perlu <TROPHIES> trofi untuk dapat mengirimkan peta
TID_PUBLISH_MAP_TITLE,Publikasikan peta?
TID_PUBLISH_MAP_DESC,Publikasikan peta '<NAME>'?
TID_PUBLISH_MAP_ERROR_GENERIC,Peta tidak dapat diterbitkan untuk saat ini
TID_PUBLISH_MAP_ERROR_NOT_GREENLIGHTED,Hanya peta yang telah disetujui yang dapat diterbitkan
TID_PUBLISH_MAP_ERROR_NUM_LIMIT,Jumlah peta sudah maksimum
TID_MAP_EDITOR_UNAVAILABLE,Kreator Peta sedang tidak tersedia
TID_MAP_EDITOR_BLOCKED_WITH_GUEST_LOGIN,Kreator Peta tidak tersedia bagi pemain dengan akun tamu.
TID_MAP_EDITOR_MENU_BLOCKED_IN_HOMESCREEN_TEAM,Kreator Peta tidak tersedia saat berada dalam tim
TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM_OWNER,Buka layar pilihan acara untuk memilih peta dalam Laga Persahabatan!
TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM,Kreator Peta tidak tersedia saat bermain dengan teman dalam satu tim!
TID_MAP_FEATURE_UNAVAILABLE,Fitur ini sedang tidak tersedia
TID_MAP_SUBMITTED_INFO_TITLE,Peta dikirim
TID_MAP_SUBMITTED_INFO,Peta <NAME> milikmu berhasil dikirimkan!
TID_MAP_GREENLIGHTED_INFO_TITLE,Peta disetujui
TID_MAP_GREENLIGHTED_INFO,Peta <NAME> milikmu telah disetujui untuk diterbitkan!
TID_MAP_PUBLISHED_INFO_TITLE,Peta diterbitkan
TID_MAP_PUBLISHED_INFO,Peta <NAME> milikmu berhasil diterbitkan!
TID_MAP_WINNER_INFO_TITLE,Peta berhasil menang!
TID_MAP_WINNER_INFO,Peta <NAME> milikmu berhasil memenangkan pemilihan!
TID_MAP_BANNED_INFO_TITLE,Peta diblokir
TID_MAP_BANNED_INFO,Peta <NAME> milikmu telah diblokir
TID_SIGNOFF_MAP_TITLE,Setujui publikasi peta?
TID_SIGNOFF_MAP_DESC,Setujui peta '<NAME>' yang baru kamu mainkan untuk dipublikasikan ke semua pemain?
TID_SIGNOFF_MAP_BUTTON_YES,YA
TID_SIGNOFF_MAP_BUTTON_NO,TIDAK
TID_SIGNOFF_MAP_BUTTON_REPORT,LAPORKAN KONTEN
TID_MAP_GREENLIGHT_APPROVE_RATE,Tingkat persetujuan: <NUM>/<TOTAL>
TID_MAP_GREENLIGHT_APPROVE_PERCENT,Tingkat persetujuan: <PERCENT>%
TID_MAP_GREENLIGHT_APPROVE_FULL,"<NUM>/<LIMIT> persetujuan, <c<COLOR>><PERCENT>%</c> positif"
TID_MAP_GREENLIGHT_APPROVE_AUTOREVIEW,Menunggu untuk ditinjau
TID_MAP_VOTE_PERCENT,Hasil Suara: <c<COLOR>><PERCENT>%</c> suka
TID_REPORT_MAP_BUTTON,LAPORKAN
TID_MAP_REPORT_CONFIRMATION_TITLE,Laporkan peta?
TID_MAP_REPORT_CONFIRMATION,Yakin ingin melaporkan peta '<NAME>' (<TAG>) karena konten tidak pantas?
TID_MAP_REPORT_CONFIRMATION_UNAPPROVED,Peta '<NAME>' tidak disetujui. Apakah ada konten tidak pantas yang perlu dilaporkan?
TID_MAP_REPORTED_INFO_TITLE,Peta dilaporkan
TID_MAP_REPORTED_INFO,Peta '<NAME>' telah dilaporkan atas konten tidak pantas
TID_MAP_REPORTED_INFO_NONAME,Peta telah dilaporkan karena konten tidak pantas
TID_MAP_REPORT_ERROR_MAP_NOT_FOUND,Peta yang dilaporkan tidak dapat ditemukan
TID_MAP_REPORT_ERROR_TOO_MANY_REPORTS_SENT,Batas laporan peta sudah dicapai
TID_MAP_REPORT_ERROR_MAP_ALREADY_REPORTED,Peta '<NAME>' sudah dilaporkan!
TID_MAP_REPORT_ERROR_UNKNOWN,Tidak dapat melaporkan peta
TID_PLAYER_MAP_ERROR_INVALID_CONTENT,Konten peta tidak valid!
TID_PLAYER_MAP_ERROR_NOT_FOUND,Peta tidak dapat ditemukan!
TID_SPAWN_POINTS_MISSING,Titik kemunculan pemain belum ada!
TID_MAP_OBJECTIVES_MISSING,Misi peta belum ada!
TID_PLAYER_OPPONENT,Lawan
TID_TEAM_MEMBER_STATUS_14,<c999999>KREATOR PETA</c>
TID_TEAM_MEMBER_STATUS_NEW_14,KREATOR PETA
TID_FRIEND_STATUS_MAP_MAKER,Kreator Peta
TID_CLAN_MEMBER_ONLINE_STATUS_14,KREATOR PETA
TID_ICE_DUDE,LOU
TID_ICE_DUDE_SHORT_DESC,PENGONTROL
TID_ICE_DUDE_DESC,"Banyak orang yang menyangka kalau Lou memiliki kepribadian yang dingin, padahal yang dingin adalah kekuatannya! Siapkan jaket tebal kalau ingin mengenal Lou lebih dekat!"
TID_ICE_DUDE_WEAPON,KEPALA DINGIN
TID_ICE_DUDE_WEAPON_DESC,"Dengan serangan berbasis salju, Lou dapat membekukan lawan selama <accumulatedStun> detik."
TID_ICE_DUDE_ULTI,GRANAT ES
TID_ICE_DUDE_ULTI_DESC,"Dengan kaleng berisi cairan dingin yang Lou lemparkan, dia akan menciptakan area es licin yang juga akan membekukan Jagoan lawan secara perlahan. Awas tergelincir!"
TID_SPEC_ABI_ICE_DUDE_1,DINGIN MENUSUK
TID_SPEC_ABI_ICE_DUDE_1_DESC,Lawan yang berdiri di area Super Lou akan membeku <c00cc00><VALUE1>%</c> lebih cepat.
TID_SPEC_ABI_ICE_DUDE_2,HIPOTERMIA
TID_SPEC_ABI_ICE_DUDE_2_DESC,Kerusakan serangan lawan akan menurun berdasarkan tingkat beku dari serangan Lou dengan penurunan maksimum sebesar <c00cc00><VALUE1>%</c>.
TID_ACCESSORY_ICE_DUDE_GADGET,BALOK ES
TID_ACCESSORY_ICE_DUDE_GADGET_DESC,Lou melindungi dirinya dengan perisai es sehingga kebal terhadap serangan selama <c00cc00><VALUE1></c> detik.
TID_INVITE_CLAN_TOKEN_ERROR_FULL,Gagal mengundang: Geng penuh
TID_INVITE_CLAN_TOKEN_ERROR_TOO_MANY_INVITES,Gagal mengundang: Batas pemain yang diundang tercapai
TID_INVITE_CLAN_TOKEN_ERROR_NO_PERMISSION,Gagal mengundang: Hanya Ketua Geng yang bisa mengundang anggota baru
TID_BRAWLPASS_PROMO_POPUP_TITLE,MUSIM BARU DIMULAI!
TID_BRAWLPASS_PROMO_POPUP_TEXT,Selamat datang di Musim <NUM>: <SEASON>!
TID_QUESTS_RECOMMENDED,Direkomendasikan
TID_KING_LOU_SKIN,RAJA LOU
TID_KING_LOU_SHOP,RAJA\nLOU
TID_BELLHOP_MIKE_SKIN,MIKE PORTIR
TID_BELLHOP_MIKE_SHOP,MIKE\nPORTIR
TID_CHOCO_PIPER_SKIN,PIPER CHOCO
TID_CHOCO_PIPER_SHOP,PIPER\nCHOCO
TID_SALLY_NANI_SKIN,NANI SALLY
TID_SALLY_NANI_SHOP,NANI\nSALLY
TID_CONY_MAX_SKIN,MAX CONY
TID_CONY_MAX_SKIN_SHOP,MAX\nCONY
TID_WANTED_17B,Ngarai Lebat
TID_BANKHEIST_17B,Permata Berputar
TID_WANTED_3B,Benteng Permata
TID_BOSS_7,Laga Keren
TID_BOSS_8,Musim Terbuka
TID_COOP_7,Habis-habisan
TID_COOP_8,Pertahanan Terakhir
TID_HERO_INFO_LOCKED_BP_TIER_INFO_SHORT,Tersedia saat mencapai Tingkat <NUM> musim ini
TID_HERO_INFO_LOCKED_BP_TIER_INFO,Tersedia saat mencapai Tingkat <NUM> musim ini
TID_HERO_INFO_LOCKED_BP_INFO_SHORT,Dapatkan Brawl Pass untuk membuka Jagoan
TID_HERO_INFO_LOCKED_BP_INFO,Dapatkan Brawl Pass untuk membuka Jagoan
TID_HERO_INFO_LOCKED_BP_TIER_OWNED_INFO_SHORT,Buka saat mencapai Tingkat <NUM> musim ini
TID_HERO_INFO_LOCKED_BP_TIER_OWNED_INFO,Buka saat mencapai Tingkat <NUM> musim ini
TID_HERO_INFO_LOCKED_BP_FUTURE_SEASON_INFO,Hadir di Musim <SEASON>
TID_HERO_INFO_LOCKED_BP_FUTURE_SEASON_INFO_SHORT,Hadir di Musim <SEASON>
TID_RAID_4,Gemuruh Rimba
TID_RAID_5,Ring Laga
TID_BRAWLPASS_AUTOCOLLECT_INFO,"Sekadar pengingat, kamu belum mengambil hadiah dari Musim <NUM>! Jika tidak diambil, hadiah Musim <NUM> akan diklaim secara otomatis. Poin Kekuatan yang belum diambil dan melebihi batas maksimum akan dikonversi menjadi Koin saat Musim ini berakhir."
TID_BRAWLPASS_AUTOCOLLECT_INFO_TITLE,PEMBERITAHUAN PENTING!
TID_BRAWLPASS_ALREADY_UNLOCKED_COMPENSATION_INFO,"Brawl Pass sudah didapatkan saat pembelianmu diproses. Sebagai kompensasi, <NUM> Permata telah ditambahkan ke akunmu."
TID_BRAWLPASS_ALREADY_UNLOCKED_COMPENSATION_INFO_TITLE,BRAWL PASS SUDAH DIDAPATKAN
TID_MSG_PLAYER_MAP_WON,Selamat! Peta <NAME> buatanmu berhasil memenangkan kompetisi. Peta tersebut kini tersedia di acara pemenang dan bisa dimainkan oleh semua pemain.
TID_MSG_PLAYER_MAP_REJECTED,"Sayang sekali, peta <NAME> buatanmu tidak mendapat cukup suara dari para pemain. Jangan khawatir, kamu bisa memperbaiki dan mengirimkannya lagi!"
TID_MSG_PLAYER_MAP_REJECTED_AUTOREVIEW,"Sayang sekali, peta <NAME> buatanmu tidak disetujui. Jangan khawatir, kamu bisa memperbaiki dan mengirimkannya lagi!"
TID_MSG_PLAYER_MAP_DELETED,Draf peta <NAME> buatanmu sudah lama tidak diedit dan telah dihapus.
TID_MSG_PLAYER_MAP_BANNED,Peta <NAME> buatanmu diblokir karena adanya laporan dari pemain lain.
TID_MSG_PLAYER_MAP_GREENLIGHTED,Kerja bagus! Peta <NAME> buatanmu telah mendapat cukup suara dari pemain lain dan siap untuk dipublikasikan.
TID_MSG_PLAYER_MAP_GREENLIGHTED_AUTOREVIEW,Kerja bagus! Peta <NAME> buatanmu telah disetujui dan siap untuk dipublikasikan.
TID_MSG_PLAYER_MAP_FEATURED,Selamat! Peta <NAME> buatanmu menerima <UPVOTE_PERCENT>% suara positif dari total <TOTAL_VOTES> suara dan menjadi peta unggulan.
TID_ESPORT_TOURNAMENTS_POPUP_TITLE,KEJUARAAN BRAWL STARS
TID_ESPORT_TOURNAMENTS_BUTTON,ESPORTS
TID_SNAKE_OIL,BYRON
TID_SNAKE_OIL_SHORT_DESC,PENDUKUNG
TID_SNAKE_OIL_DESC,Byron adalah ahli meracik obat paling top. Jangan samakan dia dengan tukang obat jalanan!
TID_SNAKE_OIL_WEAPON,DOSIS TEPAT
TID_SNAKE_OIL_WEAPON_DESC,Byron menembakkan jarum jarak jauh yang bisa mengenai lawan dan rekan. Lawan akan menerima kerusakan seiring waktu dan rekan akan disembuhkan seiring waktu.
TID_SNAKE_OIL_ULTI,RAWAT JALAN
TID_SNAKE_OIL_ULTI_DESC,Byron melemparkan botol yang akan menyembuhkan rekan dan memberi kerusakan pada lawan.
TID_SPEC_ABI_SNAKE_OIL_1,WABAH
TID_SPEC_ABI_SNAKE_OIL_1_DESC,Kekuatan Super milik Byron juga akan membuat kesembuhan yang diterima lawan dari sumber mana pun berkurang sebesar <c00cc00><VALUE1>%</c> selama <c00cc00><VALUE2></c> detik.
TID_SPEC_ABI_SNAKE_OIL_2,JARUM SUNTIK TAJAM
TID_SPEC_ABI_SNAKE_OIL_2_DESC,"Setiap <c00cc00><VALUE1></c> detik, serangan standar berikutnya akan menembus target."
TID_ACCESSORY_SNAKE_OIL_HEAL,SUNTIKAN PENYEMBUH
TID_ACCESSORY_SNAKE_OIL_HEAL_DESC,Byron akan menyuntik dirinya sendiri untuk memulihkan kesehatan sebanyak <c00cc00><VALUE1></c> per detik selama <c00cc00><VALUE2></c> detik.
TID_ENRAGER,EDGAR
TID_ENRAGER_SHORT_DESC,PETARUNG
TID_ENRAGER_DESC,"Edgar si remaja edgy dan penyendiri ini akan memukul lawan dengan syal miliknya. Saat Kekuatan Super miliknya diaktifkan, dia akan melompat langsung ke bahaya dengan syal yang berkibar."
TID_ENRAGER_WEAPON,TINJU DAHSYAT
TID_ENRAGER_WEAPON_DESC,Dia menyerang lawan dengan pukulan cepat dan akan memulihkan dirinya sendiri dengan setiap pukulan.
TID_ENRAGER_ULTI,LOMPAT TINGGI
TID_ENRAGER_ULTI_DESC,Edgar akan melompati halangan apa pun dan kecepatannya akan meningkat untuk sementara. Kekuatan Super miliknya akan terisi perlahan-lahan seiring waktu.
TID_SPEC_ABI_ENRAGER_1,PENDARATAN KERAS
TID_SPEC_ABI_ENRAGER_1_DESC,"Saat mendarat, Kekuatan Super Edgar juga akan memberikan <c00cc00><VALUE1></c> kerusakan pada lawan terdekat."
TID_SPEC_ABI_ENRAGER_2,PUKULAN FATAL
TID_SPEC_ABI_ENRAGER_2_DESC,Edgar menerima kesehatan <c00cc00><VALUE1>%</c> lebih banyak dari kerusakan yang dia berikan.
TID_ACCESSORY_ENRAGER_SUPER_BOOST,AYO TERBANG
TID_ACCESSORY_ENRAGER_SUPER_BOOST_DESC,Kekuatan Super Edgar terisi <c00cc00><VALUE1>%</c> lebih cepat selama <c00cc00><VALUE2></c> detik.
TID_SHOP_TAG_LAST_CHANCE,KESEMPATAN TERAKHIR!
TID_SHOP_SKIN_DESC_LAST_CHANCE_INFO,<INFO>\n\n<cFF6EEE>KESEMPATAN TERAKHIR UNTUK MEMBELI!</c>
TID_SHOP_LAST_CHANCE_DESC,Ini adalah terakhir kalinya kostum ini tersedia untuk dibeli.
TID_SHOP_LAST_CHANCE_SKINS,KESEMPATAN TERAKHIR UNTUK MERAIH KOSTUM INI!
TID_GALE_NUTCRACKER,GALE PRAJURIT MAINAN
TID_OLD_SCHOOL_BROCK,BROCK KLASIK
TID_SNOWMAN_TICK,TICK ROBOT SALJU
TID_HOLIDAY_PARTY_FRANK,FRANK PESTA LIBURAN
TID_GALE_NUTCRACKER_SHOP,GALE\nPRAJURIT MAINAN
TID_OLD_SCHOOL_BROCK_SHOP,BROCK\nKLASIK
TID_SNOWMAN_TICK_SHOP,TICK\nROBOT SALJU
TID_HOLIDAY_PARTY_FRANK_SHOP,FRANK\nPESTA LIBURAN
