"Name","Disabled","DisabledCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame"
"player_icon_colt_mecha","","","0","0","","sc/player_icons.sc","player_icon_colt_mecha","3160","","true","","","","","","","GunslingerMecha","TRUE","","","","",""
"player_icon_fang_baseball_chroma","","","0","0","","sc/player_icons.sc","player_icon_fang_baseball_chroma","3161","","true","","","","","","","KickerDudeBaseballBlue","TRUE","","","","",""
"player_icon_leon_mecha","","","0","0","","sc/player_icons.sc","player_icon_leon_mecha","3162","","true","","","","","","","NinjaMecha","TRUE","","","","",""
"player_icon_surge_sands","","","0","0","","sc/player_icons.sc","player_icon_surge_sands","3163","","true","","","","","","","PowerLevelerGenie","TRUE","","","","",""
"player_icon_spike_robo","","","0","0","","sc/player_icons.sc","player_icon_spike_robo","3164","","true","","","","","","","Cactusmecha","TRUE","","","","",""
"player_icon_sprout_lunar","","","0","0","","sc/player_icons.sc","player_icon_sprout_lunar","3165","","true","","","","","","","WallyMoon","TRUE","","","","",""
"player_icon_primo_shark","","","0","0","","sc/player_icons.sc","player_icon_primo_shark","3166","","true","","","","","","","LuchadorBabyShark","TRUE","","","","",""
"player_icon_piper_lunar","","","0","0","","sc/player_icons.sc","player_icon_piper_lunar","3167","","true","","","","","","","SniperMoon","TRUE","","","","",""
"hero77","","","0","0","AxeJuggler","sc/player_icons.sc","player_icon_melody","724","","","","","","","","","","","","","","",""
"hero78","","","0","0","InsectMan","sc/player_icons.sc","player_icon_angelo","725","","","","","","","","","","","","","","",""
"player_icon_8bit_ranked_chroma","","","0","0","","sc/player_icons.sc","player_icon_8bit_ranked_chroma","3168","","true","","","","","","","ArcadePiano_black","TRUE","","","","",""
"player_icon_brock_sentai_black","","","0","0","","sc/player_icons.sc","player_icon_brock_sentai_black","3169","","true","","","","","","","RocketGirlRanger_black","TRUE","","","","",""
"player_icon_brock_sentai_blue","","","0","0","","sc/player_icons.sc","player_icon_brock_sentai_blue","3170","","true","","","","","","","RocketGirlRanger_blue","TRUE","","","","",""
"player_icon_brock_sentai_pink","","","0","0","","sc/player_icons.sc","player_icon_brock_sentai_pink","3171","","true","","","","","","","RocketGirlRanger_pink","TRUE","","","","",""
"player_icon_brock_sentai_red","","","0","0","","sc/player_icons.sc","player_icon_brock_sentai_red","3172","","true","","","","","","","RocketGirlRanger_red","TRUE","","","","",""
"player_icon_brock_sentai_yellow","","","0","0","","sc/player_icons.sc","player_icon_brock_sentai_yellow","3173","","true","","","","","","","RocketGirlRanger_yellow","TRUE","","","","",""
"player_icon_buzz_ranked_chroma","","","0","0","","sc/player_icons.sc","player_icon_buzz_ranked_chroma","3174","","true","","","","","","","RopeDudeDirector_blue","TRUE","","","","",""
"player_icon_byron_ranked_chroma","","","0","0","","sc/player_icons.sc","player_icon_byron_ranked_chroma","3175","","true","","","","","","","SnakeOilWizard_white","TRUE","","","","",""
"player_icon_gene_samurai","","","0","0","","sc/player_icons.sc","player_icon_gene_samurai","3176","","true","","","","","","","HookDudeMake","TRUE","","","","",""
"player_icon_jacky_ranked_chroma","","","0","0","","sc/player_icons.sc","player_icon_jacky_ranked_chroma","3177","","true","","","","","","","DrillerJetski_purple","TRUE","","","","",""
"player_icon_nita_ranked_chroma","","","0","0","","sc/player_icons.sc","player_icon_nita_ranked_chroma","3178","","true","","","","","","","ShamanDragon_black","TRUE","","","","",""
"player_icon_penny_ranked_chroma","","","0","0","","sc/player_icons.sc","player_icon_penny_ranked_chroma","3179","","true","","","","","","","ArtilleryDudeSmuggler_orange","TRUE","","","","",""
"player_icon_sandy_nightmare","","","0","0","","sc/player_icons.sc","player_icon_sandy_nightmare","3180","","true","","","","","","","SandstormMake","TRUE","","","","",""
"player_icon_shelly_squad","","","0","0","","sc/player_icons.sc","player_icon_shelly_squad","3181","","true","","","","","","","ShotgunGirlSquad","TRUE","","","","",""
"player_icon_bp_godzilla","","","0","0","","sc/player_icons.sc","player_icon_bp_godzilla","3182","true","","","","","","","","","","","","","",""
"player_icon_bp_hackers","","","0","0","","sc/player_icons.sc","player_icon_bp_hackers","3183","true","","","","","","","","","","","","","",""
"player_icon_godzilla_event1","","","0","0","","sc/player_icons.sc","player_icon_godzilla_event1","3184","","true","TRUE","750","19","","","","","","","GODZILLA","","",""
"player_icon_godzilla_event2","","","0","0","","sc/player_icons.sc","player_icon_godzilla_event2","3185","","true","TRUE","750","19","","","","","","","GODZILLA","","",""
"player_icon_mutated_logo","","","0","0","","sc/player_icons.sc","player_icon_mutated_logo","3186","","true","TRUE","750","19","","","","","","","GODZILLA","","",""
"player_icon_mutation","","","0","0","","sc/player_icons.sc","player_icon_mutation","3187","","true","TRUE","750","19","","","","","","","GODZILLA","","",""
"player_icon_pl_logo","","","0","0","","sc/player_icons.sc","player_icon_pl_logo","1033","true","","","","","","","","","","","","","",""
"player_icon_ranked_godzilla","","","0","0","","sc/player_icons.sc","player_icon_ranked_godzilla","1034","true","","","","","","","","","","","","","",""
"player_icon_ranked_hackers","","","0","0","","sc/player_icons.sc","player_icon_ranked_hackers","1035","true","","","","","","","","","","","","","",""
"player_icon_ranked_logo","","","0","0","","sc/player_icons.sc","player_icon_ranked_logo","1036","true","","","","","","","","","","","","","",""
"player_icon_esports_hackers","","","0","0","","sc/player_icons.sc","player_icon_esports_hackers","5013","","true","","","","","","","","","","","","",""
"player_icon_max_overcharge","","","0","0","","sc/player_icons.sc","player_icon_max_overcharge","6025","","true","","","","","true","","","","","","Speedy","",""
"player_icon_gene_overcharge","","","0","0","","sc/player_icons.sc","player_icon_gene_overcharge","6026","","true","","","","","true","","","","","","HookDude","",""
"player_icon_nita_overcharge","","","0","0","","sc/player_icons.sc","player_icon_nita_overcharge","6027","","true","","","","","true","","","","","","Shaman","",""
"player_icon_brock_overcharge","","","0","0","","sc/player_icons.sc","player_icon_brock_overcharge","6028","","true","","","","","true","","","","","","RocketGirl","",""
"player_icon_sandy_overcharge","","","0","0","","sc/player_icons.sc","player_icon_sandy_overcharge","6029","","true","","","","","true","","","","","","Sandstorm","",""
"player_icon_tick_overcharge","","","0","0","","sc/player_icons.sc","player_icon_tick_overcharge","6030","","true","","","","","true","","","","","","ClusterBombDude","",""
"player_icon_brawlball_foot","","","0","0","","sc/player_icons.sc","player_icon_brawlball_foot","3188","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_brawl","","","0","0","","sc/player_icons.sc","player_icon_classic_brawl","3189","true","","","","","","","","","","","","","",""
"hero79","","","0","0","Ambusher","sc/player_icons.sc","player_icon_lily","726","","","","","","","","","","","","","","",""
"hero80","","","0","0","DragonRider","sc/player_icons.sc","player_icon_draco","727","","","","","","","","","","","","","","",""
"player_icon_draco_special","","","0","0","","sc/player_icons.sc","player_icon_draco_special","3190","","true","","","","","","","","","","","","",""
"player_icon_lily1","","","0","0","","sc/player_icons.sc","player_icon_lily1","2074","true","","","","","","","","","","","","","",""
"player_icon_draco1","","","0","0","","sc/player_icons.sc","player_icon_draco1","2075","true","","","","","","","","","","","","","",""
"player_icon_amber_frozequeen","","","0","0","","sc/player_icons.sc","player_icon_amber_frozequeen","3191","","true","","","","","","","FireDudeFrost","TRUE","","","","",""
"player_icon_bibi_virus","","","0","0","","sc/player_icons.sc","player_icon_bibi_virus","3192","","true","","","","","","","BaseballGamer_remake","TRUE","","","","",""
"player_icon_bo_mecha","","","0","0","","sc/player_icons.sc","player_icon_bo_mecha","3193","","true","","","","","","","BoMecha","TRUE","","","","",""
"player_icon_brock_virus","","","0","0","","sc/player_icons.sc","player_icon_brock_virus","3194","","true","","","","","","","RocketGirlVirus","TRUE","","","","",""
"player_icon_buzz_godzilla","","","0","0","","sc/player_icons.sc","player_icon_buzz_godzilla","3195","","true","","","","","","","RopeDudeGodzilla","TRUE","","","","",""
"player_icon_charlie_virus","","","0","0","","sc/player_icons.sc","player_icon_charlie_virus","3196","","true","","","","","","","CocoonerVirus","TRUE","","","","",""
"player_icon_eve_godzilla","","","0","0","","sc/player_icons.sc","player_icon_eve_godzilla","3197","","true","","","","","","","FleaGodzilla","TRUE","","","","",""
"player_icon_fang_virus","","","0","0","","sc/player_icons.sc","player_icon_fang_virus","3198","","true","","","","","","","KickerDudeVirus","TRUE","","","","",""
"player_icon_nita_godzilla","","","0","0","","sc/player_icons.sc","player_icon_nita_godzilla","3199","","true","","","","","","","ShamanGodzilla","TRUE","","","","",""
"player_icon_surge_paladin_red","","","0","0","","sc/player_icons.sc","player_icon_surge_paladin_red","3200","","true","","","","","","","PowerLevelerKnight_red","TRUE","","","","",""
"player_icon_tara_virus","","","0","0","","sc/player_icons.sc","player_icon_tara_virus","3201","","true","","","","","","","BlackHoleStreetNinja_remake","TRUE","","","","",""
"player_icon_tick_godzilla","","","0","0","","sc/player_icons.sc","player_icon_tick_godzilla","3202","","true","","","","","","","ClusterBombDudeGodzilla","TRUE","","","","",""
"player_icon_twins_virus","","","0","0","","sc/player_icons.sc","player_icon_twins_virus","3203","","true","","","","","","","TwinsVirus","TRUE","","","","",""
"player_icon_bo_underworld","","","0","0","","sc/player_icons.sc","player_icon_bo_underworld","3204","","true","","","","","","","BowDudeDemonic","TRUE","","","","",""
"player_icon_byron_overlord","","","0","0","","sc/player_icons.sc","player_icon_byron_overlord","3205","","true","","","","","","","SnakeOilVillain","TRUE","","","","",""
"player_icon_emz_dj","","","0","0","","sc/player_icons.sc","player_icon_emz_dj","3206","","true","","","","","","","MummyDj","TRUE","","","","",""
"player_icon_jacky_driller","","","0","0","","sc/player_icons.sc","player_icon_jacky_driller","3207","","true","","","","","","","DrillerMonster","TRUE","","","","",""
"player_icon_piper_cupid","","","0","0","","sc/player_icons.sc","player_icon_piper_cupid","3208","","true","","","","","","","SniperValentines","TRUE","","","","",""
"player_icon_poco_serenade","","","0","0","","sc/player_icons.sc","player_icon_poco_serenade","3209","","true","","","","","","","PocoValentine","TRUE","","","","",""
"player_icon_poco_trash","","","0","0","","sc/player_icons.sc","player_icon_poco_trash","3210","","true","","","","","","","DeadMariachiPunk","TRUE","","","","",""
"player_icon_tara_tempest","","","0","0","","sc/player_icons.sc","player_icon_tara_tempest","3211","","true","","","","","","","BlackHoleDevious","TRUE","","","","",""
"player_icon_bea_mega","","","0","0","","sc/player_icons.sc","player_icon_bea_mega","3212","","true","","","","","","","BeeSniperMonster","TRUE","","","","",""
"player_icon_eve_iny","","","0","0","","sc/player_icons.sc","player_icon_eve_iny","3213","","true","","","","","","","FleaBiker","TRUE","","","","",""
"player_icon_gene_evil","","","0","0","","sc/player_icons.sc","player_icon_gene_evil","3214","","true","","","","","","","HookDudeBazaar","TRUE","","","","",""
"player_icon_mortis_rogue","","","0","0","","sc/player_icons.sc","player_icon_mortis_rogue","3215","","true","","","","","","","UndertakerBazaar","TRUE","","","","",""
"player_icon_classic_colt","","","0","0","","sc/player_icons.sc","player_icon_classic_colt","3216","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_dynamike","","","0","0","","sc/player_icons.sc","player_icon_classic_dynamike","3217","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_jessie","","","0","0","","sc/player_icons.sc","player_icon_classic_jessie","3218","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_max","","","0","0","","sc/player_icons.sc","player_icon_classic_max","3219","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_penny","","","0","0","","sc/player_icons.sc","player_icon_classic_penny","3220","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_poco","","","0","0","","sc/player_icons.sc","player_icon_classic_poco","3221","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_primo","","","0","0","","sc/player_icons.sc","player_icon_classic_primo","3222","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_classic_shelly","","","0","0","","sc/player_icons.sc","player_icon_classic_shelly","3223","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_belle_coral","","","0","0","","sc/player_icons.sc","player_icon_belle_coral","3224","","true","","","","","","","ElectroSniperCoral","TRUE","","","","",""
"player_icon_crow_crowbone","","","0","0","","sc/player_icons.sc","player_icon_crow_crowbone","3225","","true","","","","","","","CrowVulture","TRUE","","","","",""
"player_icon_dynamike_coach_blue","","","0","0","","sc/player_icons.sc","player_icon_dynamike_coach_blue","3226","","true","","","","","","","TntDudePsg","TRUE","","","","",""
"player_icon_dynamike_coach_red","","","0","0","","sc/player_icons.sc","player_icon_dynamike_coach_red","3227","","true","","","","","","","TntDudeFootball","TRUE","","","","",""
"player_icon_elprimo_dragongreen","","","0","0","","sc/player_icons.sc","player_icon_elprimo_dragongreen","3228","","true","","","","","","","LuchadorDragon","TRUE","","","","",""
"player_icon_elprimo_dragonpink","","","0","0","","sc/player_icons.sc","player_icon_elprimo_dragonpink","3229","","true","","","","","","","LuchadorDragonChroma","TRUE","","","","",""
"player_icon_elprimo_line","","","0","0","","sc/player_icons.sc","player_icon_elprimo_line","3230","","true","","","","","","","LuchadorBrown","TRUE","","","","",""
"player_icon_elprimo_tigro","","","0","0","","sc/player_icons.sc","player_icon_elprimo_tigro","3231","","true","","","","","","","LuchadorTiger","TRUE","","","","",""
"player_icon_gale_buster","","","0","0","","sc/player_icons.sc","player_icon_gale_buster","3232","","true","","","","","","","BlowerBusters","TRUE","","","","",""
"player_icon_jessie_tanuki","","","0","0","","sc/player_icons.sc","player_icon_jessie_tanuki","3233","","true","","","","","","","MechanicTanuki","TRUE","","","","",""
"player_icon_max_line","","","0","0","","sc/player_icons.sc","player_icon_max_line","3234","","true","","","","","","","SpeedyLine","TRUE","","","","",""
"player_icon_nani_line","","","0","0","","sc/player_icons.sc","player_icon_nani_line","3235","","true","","","","","","","ControllerLine","TRUE","","","","",""
"player_icon_poco_desperado","","","0","0","","sc/player_icons.sc","player_icon_poco_desperado","3236","","true","","","","","","","DeadMariachiOutlaw","TRUE","","","","",""
"player_icon_rico_chicken","","","0","0","","sc/player_icons.sc","player_icon_rico_chicken","3237","","true","","","","","","","TrickshotDudeChicken","TRUE","","","","",""
"player_icon_rosa_mantis","","","0","0","","sc/player_icons.sc","player_icon_rosa_mantis","3238","","true","","","","","","","RosaMantis","TRUE","","","","",""
"player_icon_rt_cultist","","","0","0","","sc/player_icons.sc","player_icon_rt_cultist","3239","","true","","","","","","","SplitterCultist","TRUE","","","","",""
"player_icon_sam_caesar","","","0","0","","sc/player_icons.sc","player_icon_sam_caesar","3240","","true","","","","","","","WeaponThrowerEmperor","TRUE","","","","",""
"player_icon_sam_yeti","","","0","0","","sc/player_icons.sc","player_icon_sam_yeti","3241","","true","","","","","","","WeaponThrowerYeti","TRUE","","","","",""
"player_icon_tara_misfortune","","","0","0","","sc/player_icons.sc","player_icon_tara_misfortune","3242","","true","","","","","","","BlackHoleMisfortune","TRUE","","","","",""
"player_icon_barley_overcharge","","","0","0","","sc/player_icons.sc","player_icon_barley_overcharge","6031","","true","","","","","true","","","","","","Barkeep","",""
"player_icon_emz_overcharge","","","0","0","","sc/player_icons.sc","player_icon_emz_overcharge","6032","","true","","","","","true","","","","","","Mummy","",""
"player_icon_piper_overcharge","","","0","0","","sc/player_icons.sc","player_icon_piper_overcharge","6033","","true","","","","","true","","","","","","Sniper","",""
"player_icon_frank_overcharge","","","0","0","","sc/player_icons.sc","player_icon_frank_overcharge","6034","","true","","","","","true","","","","","","HammerDude","",""
"player_icon_gale_overcharge","","","0","0","","sc/player_icons.sc","player_icon_gale_overcharge","6035","","true","","","","","true","","","","","","Blower","",""
"player_icon_angelo_overcharge","","","0","0","","sc/player_icons.sc","player_icon_angelo_overcharge","6036","","true","","","","","true","","","","","","InsectMan","",""
"player_icon_rico_overcharge","","","0","0","","sc/player_icons.sc","player_icon_rico_overcharge","6037","","true","","","","","true","","","","","","TrickshotDude","",""
"player_icon_m","","","0","0","","sc/player_icons.sc","player_icon_m","3243","true","","","","","","true","","","","","","","",""
"player_icon_eagle1","","","0","0","","sc/player_icons.sc","player_icon_eagle1","3244","","true","TRUE","750","19","","","","","","","USA","","",""
"player_icon_eagle2","","","0","0","","sc/player_icons.sc","player_icon_eagle2","3245","","true","TRUE","750","19","","","","","","","USA","","",""
"hero82","","","0","0","Crab","sc/player_icons.sc","player_icon_clancy","728","","","","","","","","","","","","","","",""
"hero81","","","0","0","Painter","sc/player_icons.sc","player_icon_berry","729","","","","","","","","","","","","","","",""
"player_icon_fame_alien","","","0","0","","sc/player_icons.sc","player_icon_fame_alien","7007","true","","","","","","","","","","","","","","Alien2"
"player_icon_amber_masked","","","0","0","","sc/player_icons.sc","player_icon_amber_masked","3246","","true","","","","","","","FireDudeMasked","TRUE","","","","",""
"player_icon_barley_pirates","","","0","0","","sc/player_icons.sc","player_icon_barley_pirates","3247","","true","","","","","","","BarkeepPirate","TRUE","","","","",""
"player_icon_bea_neko_gold","","","0","0","","sc/player_icons.sc","player_icon_bea_neko_gold","3248","","true","","","","","","","BeeSniperCatGold","TRUE","","","","",""
"player_icon_berry1","","","0","0","","sc/player_icons.sc","player_icon_berry1","2076","true","","","","","","","","PainterDefault","TRUE","","","","",""
"player_icon_bo_horus","","","0","0","","sc/player_icons.sc","player_icon_bo_horus","3250","","true","","","","","","","BowDudeHorus","TRUE","","","","",""
"player_icon_bonnie_emperor","","","0","0","","sc/player_icons.sc","player_icon_bonnie_emperor","3251","","true","","","","","","","CannonGirlVillain","TRUE","","","","",""
"player_icon_bull_greek","","","0","0","","sc/player_icons.sc","player_icon_bull_greek","3252","","true","","","","","","","BullDudeGreek","TRUE","","","","",""
"player_icon_bull_hub","","","0","0","","sc/player_icons.sc","player_icon_bull_hub","3253","","true","","","","","","","BullDudeAlleycat","TRUE","","","","",""
"player_icon_buzz_candy","","","0","0","","sc/player_icons.sc","player_icon_buzz_candy","3254","","true","","","","","","","RopeDudeLollipop","TRUE","","","","",""
"player_icon_clancy1","","","0","0","","sc/player_icons.sc","player_icon_clancy1","2077","true","","","","","","","","CrabDefault","TRUE","","","","",""
"player_icon_darryl_candy","","","0","0","","sc/player_icons.sc","player_icon_darryl_candy","3256","","true","","","","","","","BarrelBotCupcake","TRUE","","","","",""
"player_icon_doug_pirates","","","0","0","","sc/player_icons.sc","player_icon_doug_pirates","3257","","true","","","","","","","ReviverPirate","TRUE","","","","",""
"player_icon_edgar_orochi","","","0","0","","sc/player_icons.sc","player_icon_edgar_orochi","3258","","true","","","","","","","EnragerSnake","TRUE","","","","",""
"player_icon_elprimo_rey","","","0","0","","sc/player_icons.sc","player_icon_elprimo_rey","3259","","true","","","","","","","LuchadorRey","TRUE","","","","",""
"player_icon_emz_greek","","","0","0","","sc/player_icons.sc","player_icon_emz_greek","3260","","true","","","","","","","MummyGreek","TRUE","","","","",""
"player_icon_gale_deepsea","","","0","0","","sc/player_icons.sc","player_icon_gale_deepsea","3261","","true","","","","","","","BlowerDeepsea","TRUE","","","","",""
"player_icon_janet_valkyrie","","","0","0","","sc/player_icons.sc","player_icon_janet_valkyrie","3262","","true","","","","","","","JetpackGirlValkyrie","TRUE","","","","",""
"player_icon_meg_stuntshow","","","0","0","","sc/player_icons.sc","player_icon_meg_stuntshow","3263","","true","","","","","","","MechaDudeMonsterTruck","TRUE","","","","",""
"player_icon_melodie_greek","","","0","0","","sc/player_icons.sc","player_icon_melodie_greek","3264","","true","","","","","","","AxeJugglerGreek","TRUE","","","","",""
"player_icon_nita_shiba","","","0","0","","sc/player_icons.sc","player_icon_nita_shiba","3265","","true","","","","","","","ShamanShiba","TRUE","","","","",""
"player_icon_penny_trashpanda","","","0","0","","sc/player_icons.sc","player_icon_penny_trashpanda","3266","","true","","","","","","","ArtilleryDudeZombie","TRUE","","","","",""
"player_icon_piper_greek","","","0","0","","sc/player_icons.sc","player_icon_piper_greek","3267","","true","","","","","","","SniperGreek","TRUE","","","","",""
"player_icon_rico_guard","","","0","0","","sc/player_icons.sc","player_icon_rico_guard","3268","","true","","","","","","","TrickshotDudeBazaar","TRUE","","","","",""
"player_icon_rico_loaded_hc","","","0","0","","sc/player_icons.sc","player_icon_rico_loaded_hc","3269","","true","","","","","","","TrickshotDudeKing_remake","TRUE","","","","",""
"player_icon_rico_loaded_old","","","0","0","","sc/player_icons.sc","player_icon_rico_loaded_old","3270","","true","","","","","","","TrickshotGold","TRUE","","","","",""
"player_icon_rico_popcorn","","","0","0","","sc/player_icons.sc","player_icon_rico_popcorn","3271","","true","","","","","","","TrickshotPopcorn","TRUE","","","","",""
"player_icon_rt_greek","","","0","0","","sc/player_icons.sc","player_icon_rt_greek","3272","","true","","","","","","","SplitterGreek","TRUE","","","","",""
"player_icon_ruff_pirates","","","0","0","","sc/player_icons.sc","player_icon_ruff_pirates","3273","","true","","","","","","","RuffsPirate","TRUE","","","","",""
"player_icon_sandy_deepsea","","","0","0","","sc/player_icons.sc","player_icon_sandy_deepsea","3274","","true","","","","","","","SandstormDeepsea","TRUE","","","","",""
"player_icon_shelly_star","","","0","0","","sc/player_icons.sc","player_icon_shelly_star","3275","","true","","","","","","","BanditGirlStar_remake","TRUE","","","","",""
"player_icon_spike_darklord","","","0","0","","sc/player_icons.sc","player_icon_spike_darklord","3276","","true","","","","","","","CactusLord","TRUE","","","","",""
"player_icon_sprout_deepsea","","","0","0","","sc/player_icons.sc","player_icon_sprout_deepsea","3277","","true","","","","","","","WallyDeepsea","TRUE","","","","",""
"player_icon_bp_deepsea","","","0","0","","sc/player_icons.sc","player_icon_bp_deepsea","3278","true","","","","","","","","","","","DEEPSEA","","",""
"player_icon_bp_olympic","","","0","0","","sc/player_icons.sc","player_icon_bp_olympic","3279","true","","","","","","","","","","","OLYMPUS","","",""
"player_icon_ohlala","","","0","0","","sc/player_icons.sc","player_icon_ohlala","3280","","true","TRUE","750","19","","","","","","","","","",""
"player_icon_ranked_deepsea","","","0","0","","sc/player_icons.sc","player_icon_ranked_deepsea","1037","true","","","","","","","","","","","DEEPSEA","","",""
"player_icon_ranked_olympic","","","0","0","","sc/player_icons.sc","player_icon_ranked_olympic","1038","true","","","","","","","","","","","OLYMPUS","","",""
"player_icon_chester_festival","","","0","0","","sc/player_icons.sc","player_icon_chester_festival","3281","","true","","","","","","","JesterHarvest","TRUE","","","","",""
"player_icon_crow_festival","","","0","0","","sc/player_icons.sc","player_icon_crow_festival","3282","","true","","","","","","","CrowHarvest","TRUE","","","","",""
"player_icon_draco_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_draco_darkonceupon","3283","","true","","","","","","","DragonRiderOnceupon","TRUE","","","","",""
"player_icon_frank_spiritknight","","","0","0","","sc/player_icons.sc","player_icon_frank_spiritknight","3284","","true","","","","","","","HammerDudeknight","TRUE","","","","",""
"player_icon_kit_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_kit_darkonceupon","3285","","true","","","","","","","AttacherOnceupon","TRUE","","","","",""
"player_icon_mortis_nightwitch","","","0","0","","sc/player_icons.sc","player_icon_mortis_nightwitch","3286","","true","","","","","","","UndertakerNightwitch","TRUE","","","","",""
"player_icon_nani_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_nani_darkonceupon","3287","","true","","","","","","","ControllerOnceupon","TRUE","","","","",""
"player_icon_poco_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_poco_darkonceupon","3288","","true","","","","","","","DeadMariachiOnceupon","TRUE","","","","",""
"player_icon_surge_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_surge_darkonceupon","3289","","true","","","","","","","PowerLevelerOnceupon","TRUE","","","","",""
"player_icon_mandy_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_mandy_darkonceupon","3290","","true","","","","","","","BeamerOnceupon","TRUE","","","","",""
"player_icon_rosa_coco","","","0","0","","sc/player_icons.sc","player_icon_rosa_coco","3291","","true","","","","","","","RosaCoco","TRUE","","","","",""
"player_icon_bp_sb","","","0","0","","sc/player_icons.sc","player_icon_bp_sb","3292","true","","","","","","","","","","","SPONGEBOB","","",""
"player_icon_ranked_sb","","","0","0","","sc/player_icons.sc","player_icon_ranked_sb","1039","true","","","","","","","","","","","SPONGEBOB","","",""
"player_icon_event_sb_1","","","0","0","","sc/player_icons.sc","player_icon_event_sb_1","3293","","true","TRUE","","","","","","","","","SPONGEBOB","","",""
"player_icon_event_sb_2","","","0","0","","sc/player_icons.sc","player_icon_event_sb_2","3294","","true","TRUE","","","","","","","","","SPONGEBOB","","",""
"player_icon_event_sb_3","","","0","0","","sc/player_icons.sc","player_icon_event_sb_3","3295","","true","TRUE","","","","","","","","","SPONGEBOB","","",""
"player_icon_elprimo_sb","","","0","0","","sc/player_icons.sc","player_icon_elprimo_sb","3296","","true","","","","","","","LuchadorSB","TRUE","","","","",""
"player_icon_mortis_sb","","","0","0","","sc/player_icons.sc","player_icon_mortis_sb","3297","","true","","","","","","","UndertakerSB","TRUE","","","","",""
"player_icon_buzz_sb","","","0","0","","sc/player_icons.sc","player_icon_buzz_sb","3298","","true","","","","","","","RopeDudeSB","TRUE","","","","",""
"player_icon_darryl_sb","","","0","0","","sc/player_icons.sc","player_icon_darryl_sb","3299","","true","","","","","","","BarrelBotSB","TRUE","","","","",""
"player_icon_fang_esports","","","0","0","","sc/player_icons.sc","player_icon_fang_esports","3300","","true","","","","","","","KickerDudeWorldfinal","TRUE","","","","",""
"player_icon_pam_zombies","","","0","0","","sc/player_icons.sc","player_icon_pam_zombies","3301","","true","","","","","","","MinigunDudeZombie","TRUE","","","","",""
"hero83","","","0","0","Samurai","sc/player_icons.sc","player_icon_samurai","730","","","","","","","","","","","","","","",""
"player_icon_bibi_heroine","","","0","0","","sc/player_icons.sc","player_icon_bibi_heroine","3302","","true","","","","","","","BaseballGamer","TRUE","","","","",""
"player_icon_bp_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_bp_darkonceupon","3303","","true","","","","","","","","","","ONCEUPON","","",""
"player_icon_buzz_bornbad","","","0","0","","sc/player_icons.sc","player_icon_buzz_bornbad","3304","","true","","","","","","","RopeDudePunk","TRUE","","","","",""
"player_icon_digger1","","","0","0","","sc/player_icons.sc","player_icon_digger1","2078","true","","","","","","","","DiggerDefault","","","","","",""
"player_icon_toxic","","","0","0","","sc/player_icons.sc","player_icon_toxic","3305","","true","","","","","","","","","","ANGELDEMONS","","",""
"player_icon_esports_ssg","","","0","0","","sc/player_icons.sc","player_icon_esports_ssg","5014","","true","","","19","","","","","","","WF_2020","","",""
"player_icon_event_moon_1","","","0","0","","sc/player_icons.sc","player_icon_event_moon_1","3306","","true","TRUE","","","","","","","","","LUNAREVENT","","",""
"player_icon_event_moon_2","","","0","0","","sc/player_icons.sc","player_icon_event_moon_2","3307","","true","TRUE","","","","","","","","","LUNAREVENT","","",""
"player_icon_amber_scmake","","","0","0","","sc/player_icons.sc","player_icon_amber_scmake","3308","","true","","","","","","","FireDudeMake","TRUE","","","","",""
"player_icon_mrp_scmake","","","0","0","","sc/player_icons.sc","player_icon_mrp_scmake","3309","","true","","","","","","","SpawnerDudeMake","TRUE","","","","",""
"player_icon_ranked_darkonceupon","","","0","0","","sc/player_icons.sc","player_icon_ranked_darkonceupon","3310","","true","","","","","","","","","","ONCEUPON","","",""
"player_icon_samurai1","","","0","0","","sc/player_icons.sc","player_icon_samurai1","2079","true","","","","","","","","SamuraiDefault","","","","","",""
"player_icon_necklace_sb","","","0","0","","sc/player_icons.sc","player_icon_necklace_sb","3311","","true","TRUE","","","","","","","","","","","",""
