TID,CN
TID_WALLY_WEAPON,种子炸弹
TID_WALLY_WEAPON_DESC,芽芽扔出一个装满种子的袋子，它会四处乱跳，并在一段时间后爆炸。如果撞上敌人，袋子会立即爆炸。
TID_WALLY_ULTI,植物屏障
TID_WALLY_ULTI_DESC,芽芽使用超级种子培育出一片荆棘丛，在一定时间内阻挡敌人和子弹。
TID_SPEC_ABI_WALLY_1,疯狂生长
TID_SPEC_ABI_WALLY_1_DESC,芽芽每隔<c00cc00><VALUE1></c>秒将获得一次充能，充能后，下一次种子炸弹的爆炸范围将变得更大。
TID_SPEC_ABI_WALLY_2,光合作用
TID_SPEC_ABI_WALLY_2_DESC,躲在草丛中时，芽芽会获得一个护盾，降低自己受到的所有伤害。
TID_DRILLER_SHORT_DESC,坦克
TID_DRILLER_DESC,雅琪最爱用自己的手提钻猛凿地面和附近的敌人。她的超级技能可以将附近的敌人拉向自己，以便把他们揍得灰头土脸！
TID_DRILLER_WEAPON,裂地凿击
TID_DRILLER_WEAPON_DESC,雅琪跳上手提钻猛凿地面，任何靠得太近的敌人都将尝到苦头！
TID_DRILLER_ULTI,深坑陷阱
TID_DRILLER_ULTI_DESC,雅琪在地上钻出一个洞，把敌人拉进来以便好好用钻头招呼一番！
TID_SPEC_ABI_DRILLER_1,碎岩反击
TID_SPEC_ABI_DRILLER_1_DESC,雅琪受到攻击时，会将所受伤害的<c00cc00><VALUE1>%</c>以裂地凿击的形式返还给敌人。
TID_SPEC_ABI_DRILLER_2,防护头盔
TID_SPEC_ABI_DRILLER_2_DESC,雅琪的防护头盔可以让她受到的所有伤害降低<c00cc00><VALUE1>%</c>。
TID_ACCESSORY_GROW_BUSH_DESC,罗莎给土地施肥后，土地上会立刻长出草丛，为罗莎提供可靠的掩护。
TID_ACCESSORY_CROW_SHIELD_DESC,黑鸦获得一个护盾，使自己在<c00cc00><VALUE2></c>秒内受到的伤害降低<c00cc00><VALUE1>%</c>。
TID_ACCESSORY_WALLY_HEAL_DESC,芽芽吃掉一片草丛，为自己恢复<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_ROCKET_JUMP_DESC,布洛克向脚下发射火箭，利用爆炸产生的冲击波让自己高高跳起。爆炸会对附近的敌人造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_RICO_SHOOT_AROUND_DESC,瑞科向四周快速发射一波弹射子弹。
TID_ACCESSORY_CACTUS_SHOOT_AROUND_DESC,斯派克向四周射出<c00cc00><VALUE1></c>波尖刺，每发尖刺可造成<c00cc00><VALUE2></c>伤害。
TID_ACCESSORY_ARTILLERY_DESTROY_PET_DESC,潘妮引爆自己的老式舰炮，震碎附近的掩体并对范围内的敌人造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_PET_SLAM_DESC,妮塔命令熊灵猛击地面，震晕范围内的敌人。
TID_ACCESSORY_BARKEEP_SLOW_DESC,巴利在脚下留下一滩粘稠的液体，踩到的敌人会被减速。
TID_ACCESSORY_JESSIE_SLOW_DESC,杰西让自己的炮台发射震荡波，使范围内的敌人减速。
TID_ACCESSORY_GENE_PUSH_DESC,吉恩能立即击退身边所有敌人。成功击退至少一名敌人即可为自己恢复<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_TICK_EXTRA_MINES_DESC,迪克下一次攻击扔出的集束地雷会分裂为<c00cc00><VALUE1></c>颗微型地雷。
TID_ACCESSORY_MAX_DASH_DESC,麦克斯快速向前冲刺，冲刺过程中免疫所有来自敌人的伤害。
TID_ACCESSORY_SHELLY_DASH_DESC,雪莉向前冲刺，不含任何多余操作！
TID_ACCESSORY_DRILLER_SPEED_BOOST_DESC,雅琪瞬间充满活力，在<c00cc00><VALUE2></c>秒内使自己的移动速度提高<c00cc00><VALUE1></c>%。
TID_ACCESSORY_TOWER_BURST_HEAL_DESC,帕姆让治疗台放出一道治疗波，立即为治疗台范围内的自己和队友恢复<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_TNT_SPIN_DESC,爆破麦克提升自己的移动速度并疯狂旋转，同时向周围扔出大量雷管炸弹，每颗炸弹可对敌人造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_TELEPORT_TO_PET_DESC,8比特瞬间转移到自己的伤害放大器所在的位置。
TID_ACCESSORY_BARREL_SPIN_DESC,达里尔高速旋转，向四周倾泻弹丸。每发弹丸击中敌人时可造成<c00cc00><VALUE1></c>伤害，并为超级技能充能<c00cc00><VALUE2>%</c>。
TID_ACCESSORY_FRANK_CC_IMMUNITY_DESC,弗兰肯立即解除自己身上的控制效果，并暂时免疫所有击晕、减速和击退效果。
TID_ACCESSORY_CARL_TRAIL_DESC,卡尔下一次扔出的十字镐会在路径上留下滚烫的熔岩！碰到熔岩的敌人会被点燃，受到持续伤害，总伤害可达<c00cc00><VALUE1></c>。
TID_ACCESSORY_BOW_TOTEM_DESC,阿渤放置一个图腾，使友军的超级技能充能速度提升<c00cc00><VALUE1></c>%。图腾的生命值会随时间慢慢流失。
TID_ACCESSORY_PRIMO_GRAB_DESC,艾尔·普里莫抓住技能范围内最近的敌人，把对方像抛煎饼一样扔向自己背后。
TID_ACCESSORY_MORTIS_SWING_DESC,莫提斯猛挥铲子，对周围的敌人造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_TARA_VISION_DESC,塔拉和队友可以在<c00cc00><VALUE1></c>秒内看到所有敌人，包括草丛中的敌人。
TID_ACCESSORY_POCO_REGEN_DESC,波克为自己和附近的队友每秒恢复<c00cc00><VALUE1></c>生命值，持续<c00cc00><VALUE2></c>秒。
TID_ACCESSORY_SNIPER_HANDGUN_DESC,佩佩朝最近的敌人发射一颗子弹进行自卫，可造成<c00cc00><VALUE2></c>伤害，并将敌人击退和减速。
TID_ACCESSORY_SPAWNER_DUDE_PROMOTE_DESC,P先生强化当前场上的机器助手，使其伤害提高<c00cc00><VALUE1></c>、生命值提高<c00cc00><VALUE2></c>。
TID_ACCESSORY_SANDY_SLEEP_DESC,沙迪陷入沉睡<c00cc00><VALUE1></c>秒，然后完全恢复生命值。
TID_ACCESSORY_BEE_SNIPER_SLOW_DESC,贝亚丢下一个蜂巢，蜂巢会在周围产生蜂蜜，踩到蜂蜜的敌人会被减速。
TID_ACCESSORY_BULL_HEAL_DESC,公牛立即为自己恢复<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_GUNSLINGER_RELOAD_DESC,柯尔特立即装填<c00cc00><VALUE1></c>发弹药。
TID_ACCESSORY_MUMMY_PUSH_DESC,艾魅击退身边的所有敌人，并对他们造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_NINJA_FAKE_DESC,里昂制造一个自己的幻影来迷惑敌人。
TID_ACCESSORY_BASEBALL_HEAL_DESC,比比每秒为自己恢复<c00cc00><VALUE1></c>生命值，持续<c00cc00><VALUE2></c>秒。
TID_ACCESSORY_GROW_BUSH,种植灯
TID_ACCESSORY_CROW_SHIELD,护盾发生器
TID_ACCESSORY_WALLY_HEAL,割草机
TID_ACCESSORY_ROCKET_JUMP,火箭助推器
TID_ACCESSORY_RICO_SHOOT_AROUND,连续发球机
TID_ACCESSORY_CACTUS_SHOOT_AROUND,尖刺针垫
TID_ACCESSORY_ARTILLERY_DESTROY_PET,便携遥控器
TID_ACCESSORY_PET_SLAM,熊之利爪
TID_ACCESSORY_BARKEEP_SLOW,特调糖浆
TID_ACCESSORY_JESSIE_SLOW,火花塞
TID_ACCESSORY_GENE_PUSH,神灯喷嘴
TID_ACCESSORY_TICK_EXTRA_MINES,疯狂分裂
TID_ACCESSORY_MAX_DASH,相位偏移器
TID_ACCESSORY_SHELLY_DASH,冲刺跑鞋
TID_ACCESSORY_DRILLER_SPEED_BOOST,喷气加速器
TID_ACCESSORY_TOWER_BURST_HEAL,脉冲调谐器
TID_ACCESSORY_TNT_SPIN,指尖陀螺
TID_ACCESSORY_TELEPORT_TO_PET,金手指
TID_ACCESSORY_BARREL_SPIN,反冲回旋器
TID_ACCESSORY_FRANK_CC_IMMUNITY,主动降噪耳机
TID_ACCESSORY_CARL_TRAIL,高温排气口
TID_ACCESSORY_BOW_TOTEM,超级图腾
TID_ACCESSORY_PRIMO_GRAB,过肩摔指南
TID_ACCESSORY_MORTIS_SWING,连击转轮
TID_ACCESSORY_TARA_VISION,超能力增强剂
TID_ACCESSORY_POCO_REGEN,音叉
TID_ACCESSORY_SNIPER_HANDGUN,自动瞄准镜
TID_ACCESSORY_SPAWNER_DUDE_PROMOTE,服务铃
TID_ACCESSORY_SANDY_SLEEP,睡眠仪
TID_ACCESSORY_BEE_SNIPER_SLOW,甜蜜蜂巢
TID_ACCESSORY_BULL_HEAL,丁骨牛排
TID_ACCESSORY_GUNSLINGER_RELOAD,快速装弹器
TID_ACCESSORY_MUMMY_PUSH,好友卡
TID_ACCESSORY_NINJA_FAKE,镜像投射器
TID_ACCESSORY_BASEBALL_HEAL,强效维生素
TID_KAKAO_TEAM_INVITE,邀请
TID_KAKAO_TEAM_INVITING,邀请中
TID_KAKAO_TEAM_INVITED_SUCCESS,已发送组队邀请！
TID_KAKAO_TEAM_INVITED_FAILED_DISABLED,邀请失败，该玩家目前不接收邀请信息！
TID_KAKAO_TEAM_INVITED_FAILED_DAILY_LIMIT,邀请失败，已达每日邀请上限！
TID_KAKAO_TEAM_INVITED_FAILED_MONTHLY_LIMIT,邀请失败，您邀请该玩家的次数已达每月上限！
TID_KAKAO_TEAM_INVITED_FAILED_GENERIC,邀请失败，请稍后重试！
TID_MUTE_FREE_TEXT_CHAT,屏蔽文本聊天：
TID_QUICK_MESSAGE_LETS_CHAT,想聊天吗？
TID_FAMILY_FRIENDLY,全年龄
TID_CLAN_INFO_FF_NOTICE,该设置以后不可更改
TID_CLAN_INFO_FF_INFO,将战队设置为\q全年龄\q后，任何年龄的玩家均可加入。
TID_CLAN_INFO_FF_NOTICE_ON_OFF,一旦设置为\q开启\q，便无法再次更改为\q关闭\q。
TID_SETTINGS_AGE_TITLE,设置年龄
TID_POPUP_AGE_TITLE,请输入您的出生日期
TID_POPUP_AGE_CONTINUE,继续
TID_POPUP_AGE_DAY,日
TID_POPUP_AGE_MONTH,月
TID_POPUP_AGE_YEAR,年
TID_TEAM_SETTING_ACCESSORIES,启用随身妙具
TID_FREE_TEXT_CHAT_MUTED,已屏蔽文本聊天
TID_PSG_SHELLY_SKIN,大巴黎雪莉
TID_PSG_SHELLY_SKIN_SHOP,大巴黎雪莉
TID_COACH_MIKE_SKIN,教练麦克
TID_COACH_MIKE_SKIN_SHOP,教练麦克
TID_MASCOT_DARRYL_SKIN,吉祥物达里尔
TID_MASCOT_DARRYL_SKIN_SHOP,吉祥物达里尔
TID_HORUS_BO_SKIN,荷鲁斯阿渤
TID_HORUS_BO_SKIN_SHOP,荷鲁斯阿渤
TID_TANUKI_JESSIE_SKIN,狸猫杰西
TID_TANUKI_JESSIE_SKIN_SHOP,狸猫杰西
TID_BLACK_BUNNY_PENNY_SKIN,黑兔潘妮
TID_BLACK_BUNNY_PENNY_SKIN_SHOP,黑兔潘妮
TID_COLLEGE_EMZ_SKIN,校花艾魅
TID_COLLEGE_EMZ_SKIN_SHOP,校花艾魅
TID_IAP_PSG_WEEKEND,大巴黎周末
TID_IAP_APRIL20_0,明媚四月
TID_IAP_GOLDENWEEK20,五一礼包
TID_IAP_APRIL20_1,玲珑之美
TID_IAP_APRIL20_2,金币盛宴
TID_BALL_30,银河球场
TID_BALL_31,横行霸道
TID_BALL_32,带球过人
TID_BALL_33,中心球场
TID_BALL_34,弯曲海滩
TID_BATTLE_ROYALE_44,千湖之国
TID_ACCESSORY_BLOCKED_PORTER_ALREADY_PROMOTED,机器助手已获得过强化！
TID_ACCESSORY_BLOCKED_TARGET_ALREADY_ACTIVE,目标已激活！
TID_ACCESSORY_BLOCKED_FULL_AMMO,弹药已满！
TID_ENTER_BIRTHDAY_BUTTON,请输入出生日期
TID_FREE_TEXT_CHAT_MUTED_OTHER,其他玩家已屏蔽文字聊天
TID_FREE_TEXT_CHAT_MUTED_LFG,使用\q寻找小队\q功能时会自动屏蔽文字聊天
TID_FREE_TEXT_CHAT_MUTED_YOU,您已屏蔽文字聊天，可前往在线玩家菜单解除屏蔽。
TID_SKIN_INFO_CAMPAIGN_6_NOT_AVAILABLE,大巴黎
TID_KAKAO_TEAM_INVITED,已邀请
TID_ACCESSORY_CHARGES_PER_MATCH,每场对战可用次数：<NUM>
TID_SKIN_INFO_CAMPAIGN_7_NOT_AVAILABLE,玩家创意皮肤\n\n皮肤创意：\n<cff8000><CREDIT></c>
TID_CLAN_CANNOT_JOIN_NON_FF_CLAN,无法加入非\q全年龄\q的战队
TID_ALLIANCE_FF_FAILED_NO_RIGHTS,只有战队队长可将战队改为\q全年龄\q
TID_QQ_LOGIN_BUTTON,QQ登录
TID_WECHAT_LOGIN_BUTTON,微信登录
TID_GUEST_LOGIN_BUTTON,游客登录
TID_WECHAT_LOGGED_IN,已登录微信
TID_QQ_LOGGED_IN,已登录QQ
TID_WECHAT_LOGOUT_BUTTON,登出
TID_WECHAT_NOT_INSTALLED,您尚未安装微信
TID_SHARE_DIALOG_TITLE,分享
TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM_TITLE,新的游戏账号
TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM,您目前的游戏进度已绑定了另一个账号。您确定要登录这个QQ/微信账号来创建新的游戏进度吗？
TID_TENCENT_BOUND_TO_OTHER_ACCOUNT,您想加载名为<name>，奖杯数为<trophies>杯的游戏进度吗？
TID_INFO_POP_UP_IAP_NOTE_TENCENT,《荒野乱斗》是一款免费游戏，但是您可以通过应用内购买加速游戏进度。
TID_MULTIDEVICE_INFO_TENCENT,要在多台安卓设备上玩同一个游戏进度，请登录同一个微信或QQ账号。
TID_LINK_SAME_PLATFORM_TITLE_TENCENT,同步您的游戏进度
TID_LINK_SAME_PLATFORM_TENCENT,要在多台设备上玩同一个游戏进度，请确保您已在游戏设置中登录微信或QQ账号。\n\n然后，在另一台设备上登录同一个微信或QQ账号，您的游戏进度将会自动同步。
TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT,您的游戏进度已与您登录的账号永久关联。\n\n由于该游戏进度经验等级达到<level>级或者进行过游戏内购，因此不能被覆盖。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT,要在其他安卓设备上玩同一个游戏进度，请从腾讯应用宝下载《荒野乱斗》并登录同一个微信或QQ账号。\n\n您的游戏进度将会自动同步。
TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT,在其他玩家的简介页面可将其添加为好友。登录微信或QQ后，您的微信或QQ好友就会显示在这里。
TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT,《荒野乱斗》是一款免费游戏，但是您可以通过应用内购买加速游戏进度。点击确定以接受我们的条款与隐私保护政策。
TID_POPUP_CONFLICTING_ACCOUNT_TITLE,账号冲突
TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT,您尝试登录的账号并不是设备上已保存的账号，确定切换至当前账号吗？
TID_BUTTON_CONFLICTING_ACCOUNT_YES,是，切换至当前账号。
TID_BUTTON_CONFLICTING_ACCOUNT_NO,不，使用原来的账号。
TID_TENCENT_AUTH_EXPIRED,授权已过期，请重新登录。
TID_BLOWER,格尔
TID_BLOWER_SHORT_DESC,控场
TID_BLOWER_DESC,格尔是一位精力充沛的勤杂工。他可以用鼓风机发射一大排雪球攻击敌人，他的超级技能是吹出强劲的暴风雪推开敌人。
TID_BLOWER_WEAPON,刺骨寒风
TID_BLOWER_WEAPON_DESC,格尔发射一排大雪球攻击敌人！
TID_BLOWER_ULTI,烈风来袭
TID_BLOWER_ULTI_DESC,格尔制造出强劲的暴风雪，可以推开范围内的所有敌人。
TID_SPEC_ABI_BLOWER_1,头碰南墙
TID_SPEC_ABI_BLOWER_1_DESC,被格尔超级技能推到障碍物上的敌人会昏迷<c00cc00><VALUE1></c>秒。
TID_SPEC_ABI_BLOWER_2,雪上加霜
TID_SPEC_ABI_BLOWER_2_DESC,格尔的普通攻击现在还会降低对手移动速度<c00cc00><VALUE1></c>秒。
TID_CONTROLLER,纳妮
TID_CONTROLLER_SHORT_DESC,射手
TID_CONTROLLER_DESC,纳妮会对朋友投以最无微不至的关爱。她会用角度刁钻的子弹对付敌人，她的超级技能是操控好朋友皮皮，然后把敌人炸上天！
TID_CONTROLLER_WEAPON,三角夹击
TID_CONTROLLER_WEAPON_DESC,纳妮朝3个方向发射光球，这些光球最后会在目标位置汇聚。
TID_CONTROLLER_ULTI,手动操控
TID_CONTROLLER_ULTI_DESC,纳妮手动操控皮皮，让他冲向敌人，并在碰到敌人时引爆！
TID_SPEC_ABI_CONTROLLER_1,自动对焦
TID_SPEC_ABI_CONTROLLER_1_DESC,皮皮跑得越远，对敌人造成的伤害就越高，最高可额外造成<c00cc00><VALUE1></c>伤害。
TID_SPEC_ABI_CONTROLLER_2,千锤百炼
TID_SPEC_ABI_CONTROLLER_2_DESC,使用超级技能时，纳妮受到的伤害降低<c00cc00><VALUE1>%</c>。
TID_EDIT_CONTROLS,虚拟摇杆设置
TID_EDIT_SAVE,保存
TID_EDIT_MOVEMENT,移动
TID_EDIT_ATTACK,攻击
TID_EDIT_REVERT,重置
TID_EDIT_SCALE,大小
TID_EDIT_HINT_DRAG,拖动虚拟摇杆以调整位置
TID_EDIT_HINT_PROPS,拖动滑块以调整大小
TID_EDIT_FIXED_JOYSTICK,锁定移动控制摇杆
TID_YOOZOO_LOGIN_AGREEMENT,我已经详细阅读并同意<UA>和<PP>
TID_YOOZOO_LOGIN_UA,用户手册
TID_YOOZOO_LOGIN_PP,隐私协议
TID_YOOZOO_LOGIN_BUTTON,登录
TID_YOOZOO_LOGIN_DESC,本网络游戏适合年满12周岁以上的用户使用，\n请您确认已如实进行实名认证。为了您的健康，请合理控制游戏时间。\n健康游戏忠告 抵制不良游戏 拒绝盗版游戏 注意自我保护 谨防受骗上当\n适度游戏益脑 沉迷游戏伤身 合理安排时间 享受健康生活
TID_SETTINGS_LOGOUT_BUTTON,登出
TID_ACCESSORY_BLOWER_TRAMPOLINE,便携弹簧板
TID_ACCESSORY_BLOWER_TRAMPOLINE_DESC,格尔在脚下放置一块弹簧板，它能把队友或敌人弹上天。
TID_ACCESSORY_CONTROLLER_EXPLODE,折跃引爆装置
TID_ACCESSORY_CONTROLLER_EXPLODE_DESC,纳妮引爆皮皮，然后传送至皮皮刚才所在的位置。
TID_ACCESSORY_BLOCKED_MISSING_GUIDED_PROJECTILE,未激活超级技能！
TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_1,由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏
TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_2,由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏
TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_3,由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏
TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_15MIN_WARNING,由于您未实名认证，已被纳入防沉迷系统，今日可游戏时间剩余<MINS>分钟。
TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_1,由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏
TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_2,由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏
TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_3,由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏
TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_15MIN_WARNING,由于您未成年，已被纳入防沉迷系统，今日可游戏时间剩余<MINS>分钟。
TID_ANTIADDICTION_WARNING_TITLE,警告
TID_SETTINGS_SOCIAL_TITLE_YOOZOO,游族
TID_SETTINGS_SOCIAL_TITLE_TENCENT,社交
TID_SETTINGS_BUTTON_YOOZOO_LOGOUT,登出
TID_SETTINGS_BUTTON_QQ_LOGIN,QQ登录
TID_SETTINGS_BUTTON_WECHAT_LOGIN,微信登录
TID_SETTINGS_WECHAT_LOGGED_IN,已登录微信
TID_SETTINGS_QQ_LOGGED_IN,已登录QQ
TID_SETTINGS_BUTTON_WECHAT_LOGOUT,登出
TID_SETTINGS_BUTTON_QQ_LOGOUT,登出
TID_SETTINGS_WECHAT_NOT_INSTALLED,您尚未安装微信
TID_BRAWL_PASS_BUTTON,乱斗金券
TID_ACCESSORY_BLOCKED_INVALID_SPAWN_POSITION,无法在此处放置随身妙具！
TID_TENCENT_MULTIPLE_LOGINS,您只能同时登录一个账号，请先登出当前账号。
TID_TENCENT_CONFIRM_LOG_OUT_TITLE,登出
TID_TENCENT_CONFIRM_LOG_OUT,您要登出当前账号吗？
TID_API_TOKEN_COPIED,API令牌已复制到剪贴板
TID_API_TOKEN_COPY,API令牌：\n<TOKEN>
TID_API_TOKEN_SHOW,API令牌
TID_BOXES_EXTRA_INFO,您今天已购买<AMOUNT>个宝箱，每天最多可购买<MAX>个
TID_BRAWL_BOX_INFO_LIMIT,\n\n今天已购买宝箱：<AMOUNT>。每天最多可购买：<MAX>
TID_YOOZOO_ORDER_DELIVERY_FAILED,如果您在购买时遇到问题，请联系玩家支持团队获取帮助。
TID_CHINESE_APP_STORE_CONFLICT_MESSAGE,此微信/QQ账号已经关联了从其他安卓应用商店下载的相同游戏，不能再次关联。如果您希望使用该微信/QQ账号重新开始游戏，请从游戏内联系Supercell玩家支持团队。
TID_IAP_SC10_1,10周年特惠
TID_IAP_SC10_2,10周年特惠
TID_IAP_0620,喜迎6月
TID_IAP_0720,喜迎7月
TID_IAP_0520C,物超所值
TID_IAP_0620C,中国大陆开服庆
TID_IAP_0620D,中国大陆开服庆
TID_IAP_MS20_1,仲夏快乐
TID_IAP_MS20_2,仲夏快乐
TID_IAP_MS20_3,仲夏快乐
TID_IAP_COINS_0620,超值金币礼包
TID_HOMEPAGE_GUIDE_START_BATTLE_1,点击此处开始对战！
TID_HOMEPAGE_GUIDE_COLLECT_TR_1,您解锁了荣誉之路奖励！\n快点击此处领取吧。
TID_HOMEPAGE_GUIDE_UPGRADE_SHELLY_1,来学习如何升级英雄吧！\n首先点击此处。
TID_HOMEPAGE_GUIDE_COLLECT_TR_2,您解锁了一名新英雄！\n快点击此处领取吧。
TID_HOMEPAGE_GUIDE_START_SELECT_NITA,现在，点击此处选择新英雄。
TID_HOMEPAGE_GUIDE_START_BRAWL_PASS,已解锁乱斗主题季奖励！快点击此处领取吧。
TID_HOMEPAGE_GUIDE_START_BATTLE_2,快来进行对战，试试升级后的英雄吧！
TID_HOMEPAGE_GUIDE_SHOP_FREE,商店中有免费物品啦，\n赶快点击此处去领取吧！
TID_HOMEPAGE_GUIDE_ESPORTS_NEW,您已解锁新赛事。\n点击此处查看详情！
TID_SKIN_INFO_CAMPAIGN_8_NOT_AVAILABLE,该皮肤即将被移至封藏簿！
TID_SKIN_INFO_CAMPAIGN_9_NOT_AVAILABLE,封藏皮肤 - 不会出现在每日的商店循环中！
TID_SKIN_INFO_CAMPAIGN_10_NOT_AVAILABLE,Supercell十周年
TID_SKIN_INFO_CAMPAIGN_11_NOT_AVAILABLE,乱斗金券
TID_SKIN_INFO_CAMPAIGN_12_NOT_AVAILABLE,中国大陆开服纪念
TID_HOMEPAGE_GUIDE_NEW_EVENT,已解锁新活动！
TID_HOMEPAGE_GUIDE_NEW_BRAWLER,已解锁新英雄！
TID_HOMEPAGE_GUIDE_QUESTS_UNLOCKED,已解锁任务板！
TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKABLE,战队已解锁！
TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKED,来这里寻找战队吧！
TID_HOMEPAGE_GUIDE_FIRST_MASTERY_REWARD,您为<HERO>解锁了新的英雄专精等级，快来领取奖励吧！
TID_BRAWL_PASS_SEASON_0,塔拉的巴扎
TID_BRAWL_PASS_TAB_REWARDS,奖励
TID_BRAWL_PASS_TAB_QUESTS,任务板
TID_BRAWL_PASS_TAB_PAST_REWARDS,上一主题季
TID_BRAWL_PASS_PREMIUM,乱斗金券
TID_BRAWL_PASS_FREE,通券
TID_BRAWL_PASS_BUY,启用
TID_BRAWL_PASS_UNLOCK_ITEM_AT_TIER,<ITEM>将在第<NUM>级奖励解锁
TID_BRAWL_PASS_SEASON_HEADER,乱斗主题季
TID_QUEST_NEW_BATCH_IN,新任务解锁倒计时：
TID_QUEST_NEW_DAILY_IN,每日任务刷新倒计时：
TID_BRAWL_PASS_OLD_BOXES_BUTTON,打开以前的宝箱
TID_BRAWL_PASS_TIER_INFO,赢得奖章以解锁该级奖励。奖章可通过对战和完成任务获得。
TID_BRAWL_PASS_TIER_SHORTCUT,第<NUM>级奖励：<REWARD>
TID_BRAWL_PASS_TAIL_TITLE,额外奖励！
TID_BRAWL_PASS_TAIL_INFO,解锁所有乱斗主题季奖励后，每获得<NUM>奖章，您就可以获得一个大型宝箱！
TID_BRAWL_PASS_TAIL_INFO_NEW,解锁所有乱斗主题季奖励后，每获得<NUM>奖章，您就可以获得额外奖励！
TID_BRAWL_PASS_PURCHASE_OR,或
TID_EMOTES_POPUP_TITLE,表情
TID_EMOTES_POPUP_TEXT,选择在对战中使用的表情。
TID_SPRAYS_POPUP_TITLE,喷漆
TID_SPRAYS_POPUP_TEXT,选择在对战中使用的喷漆。
TID_BRAWL_PASS_INFO_TITLE_0,乱斗金券包括
TID_EVIL_GENE_SKIN,灯魔吉恩
TID_EVIL_GENE_SKIN_SHOP,灯魔吉恩
TID_ROGUE_MORTIS_SKIN,刀客莫提斯
TID_ROGUE_MORTIS_SKIN_SHOP,刀客莫提斯
TID_GUARD_RICO_SKIN,卫兵瑞科
TID_GUARD_RICO_SKIN_SHOP,卫兵瑞科
TID_MERCHANT_GALE_SKIN,商人格尔
TID_MERCHANT_GALE_SKIN_SHOP,商人格尔
TID_RED_DRAGON_JESSIE_SKIN,红龙杰西
TID_RED_DRAGON_JESSIE_SKIN_SHOP,红龙杰西
TID_BARBARIAN_KING_BULL_SKIN,蛮王公牛
TID_BARBARIAN_KING_BULL_SKIN_SHOP,蛮王公牛
TID_HOLIDAY_PAM_SKIN,假日帕姆
TID_HOLIDAY_PAM_SKIN_SHOP,假日帕姆
TID_TROPICAL_SPROUT_SKIN,海岛芽芽
TID_TROPICAL_SPROUT_SKIN_SHOP,海岛芽芽
TID_CONSTRUCTOR_JACKY_SKIN,建筑工雅琪
TID_CONSTRUCTOR_JACKY_SKIN_SHOP,建筑工雅琪
TID_NOTIFICATION_BP_SEASON_STARTED,全新乱斗主题季开始啦！
TID_NOTIFICATION_BP_SEASON_ENDING,乱斗主题季即将结束，赶紧解锁更多奖励吧！
TID_NOTIFICATION_QUEST_REFRESH,有新任务可以做啦！
TID_EMOTE_DROP_CHANCE_INFO,该表情礼包包含<NUM>款普通表情和1款特殊表情。特殊表情可能是稀有或史诗表情，概率分别为：\n\n稀有表情：<Rare>%\n史诗表情：<Epic>%
TID_EMOTE_DROP_CHANCE_INFO_2,该表情礼包包含<NUM>款普通表情和1款特殊表情。特殊表情可能是稀有、史诗或传奇表情，概率分别为：\n\n稀有表情：<Rare>%\n史诗表情：<Epic>%\n传奇表情：<LEGENDARY>%
TID_ROBO_WARS_15,集装箱工厂
TID_ROBO_WARS_16,合围之战
TID_ROBO_WARS_17,和平橄榄枝
TID_WANTED_27,热浪滚滚
TID_WANTED_28,蛛网斑驳
TID_BANKHEIST_27,交通阻塞
TID_BANKHEIST_28,十字路口
TID_EMOTE_RARITY_NAME_0,普通
TID_EMOTE_RARITY_NAME_1,稀有
TID_EMOTE_RARITY_NAME_2,史诗
