"Name","FileName","ExportName"
"WillowWin","characters.sc","willow_def_win"
"WillowWinLoop","characters.sc","willow_def_winLoop"
"WillowLose","characters.sc","willow_def_lose"
"WillowLoseLoop","characters.sc","willow_def_loseLoop"
"WillowStill","characters.sc","willow_def_still"
"RtWin","characters.sc","rt_def_win"
"RtWinLoop","characters.sc","rt_def_winLoop"
"RtLose","characters.sc","rt_def_lose"
"RtLoseLoop","characters.sc","rt_def_loseLoop"
"RtStill","characters.sc","rt_def_still"
"Willow002Win","characters.sc","willow_002_win"
"Willow002WinLoop","characters.sc","willow_002_winLoop"
"Willow002Lose","characters.sc","willow_002_lose"
"Willow002LoseLoop","characters.sc","willow_002_loseLoop"
"Willow002Still","characters.sc","willow_002_still"
"Rt003Win","characters.sc","rt_003_win"
"Rt003WinLoop","characters.sc","rt_003_winLoop"
"Rt003Lose","characters.sc","rt_003_lose"
"Rt003LoseLoop","characters.sc","rt_003_loseLoop"
"Rt003Still","characters.sc","rt_003_still"
"Rt002Win","characters.sc","rt_002_win"
"Rt002WinLoop","characters.sc","rt_002_winLoop"
"Rt002Lose","characters.sc","rt_002_lose"
"Rt002LoseLoop","characters.sc","rt_002_loseLoop"
"Rt002Still","characters.sc","rt_002_still"
"Frank004Win","characters.sc","frank_004_win"
"Frank004WinLoop","characters.sc","frank_004_winLoop"
"Frank004Lose","characters.sc","frank_004_lose"
"Frank004LoseLoop","characters.sc","frank_004_loseLoop"
"Frank004Still","characters.sc","frank_004_still"
"Bibi007Win","characters.sc","bibi_007_win"
"Bibi007WinLoop","characters.sc","bibi_007_winLoop"
"Bibi007Lose","characters.sc","bibi_007_lose"
"Bibi007LoseLoop","characters.sc","bibi_007_loseLoop"
"Bibi007Still","characters.sc","bibi_007_still"
"Leon005Win","characters.sc","leon_005_win"
"Leon005WinLoop","characters.sc","leon_005_winLoop"
"Leon005Lose","characters.sc","leon_005_lose"
"Leon005LoseLoop","characters.sc","leon_005_loseLoop"
"Leon005Still","characters.sc","leon_005_still"
"Nani005Still","characters.sc","nani_005_still"
"Nani005Win","characters.sc","nani_005_win"
"Nani005WinLoop","characters.sc","nani_005_winLoop"
"Nani005Lose","characters.sc","nani_005_lose"
"Nani005LoseLoop","characters.sc","nani_005_loseLoop"
"Carl009Win","characters.sc","carl_009_win"
"Carl009WinLoop","characters.sc","carl_009_winLoop"
"Carl009Lose","characters.sc","carl_009_lose"
"Carl009LoseLoop","characters.sc","carl_009_loseLoop"
"Carl009Still","characters.sc","carl_009_still"
"Jessie006Still","characters.sc","jessie_006_still"
"Jessie006Win","characters.sc","jessie_006_win"
"Jessie006WinLoop","characters.sc","jessie_006_winLoop"
"Jessie006Lose","characters.sc","jessie_006_lose"
"Jessie006LoseLoop","characters.sc","jessie_006_loseLoop"
"Tick005Win","characters.sc","tick_005_win"
"Tick005WinLoop","characters.sc","tick_005_winLoop"
"Tick005Lose","characters.sc","tick_005_lose"
"Tick005LoseLoop","characters.sc","tick_005_loseLoop"
"Tick005Still","characters.sc","tick_005_still"
"Emz004Still","characters.sc","emz_004_still"
"Emz004Win","characters.sc","emz_004_win"
"Emz004WinLoop","characters.sc","emz_004_winLoop"
"Emz004Lose","characters.sc","emz_004_lose"
"Emz004LoseLoop","characters.sc","emz_004_loseLoop"
"Jessie007Still","characters.sc","jessie_007_still"
"Jessie007Win","characters.sc","jessie_007_win"
"Jessie007WinLoop","characters.sc","jessie_007_winLoop"
"Jessie007Lose","characters.sc","jessie_007_lose"
"Jessie007LoseLoop","characters.sc","jessie_007_loseLoop"
"Edgar006Win","characters.sc","edgar_006_win"
"Edgar006WinLoop","characters.sc","edgar_006_winLoop"
"Edgar006Lose","characters.sc","edgar_006_lose"
"Edgar006LoseLoop","characters.sc","edgar_006_loseLoop"
"Edgar006Still","characters.sc","edgar_006_still"
"Max004Win","characters.sc","max_004_win"
"Max004WinLoop","characters.sc","max_004_winLoop"
"Max004Lose","characters.sc","max_004_lose"
"Max004LoseLoop","characters.sc","max_004_loseLoop"
"Max004Still","characters.sc","max_004_still"
"Meg004Still","characters.sc","meg_004_still"
"Meg004Win","characters.sc","meg_004_win"
"Meg004WinLoop","characters.sc","meg_004_winLoop"
"Meg004Lose","characters.sc","meg_004_lose"
"Meg004LoseLoop","characters.sc","meg_004_loseLoop"
"MaisieStill","characters.sc","maisie_def_still"
"MaisieWin","characters.sc","maisie_def_win"
"MaisieWinLoop","characters.sc","maisie_def_winLoop"
"MaisieLose","characters.sc","maisie_def_lose"
"MaisieLoseLoop","characters.sc","maisie_def_loseLoop"
"MaisieProfile","characters.sc","maisie_def_profile"
"Maisie002Profile","characters.sc","maisie_002_profile"
"Maisie002Still","characters.sc","maisie_002_still"
"Maisie002Win","characters.sc","maisie_002_win"
"Maisie002WinLoop","characters.sc","maisie_002_winLoop"
"Maisie002Lose","characters.sc","maisie_002_lose"
"Maisie002LoseLoop","characters.sc","maisie_002_loseLoop"
"Colt006Still","characters.sc","colt_006_still"
"Colt006Win","characters.sc","colt_006_win"
"Colt006WinLoop","characters.sc","colt_006_winLoop"
"Colt006Lose","characters.sc","colt_006_lose"
"Colt006LoseLoop","characters.sc","colt_006_loseLoop"
"HankStill","characters.sc","hank_def_still"
"HankWin","characters.sc","hank_def_win"
"HankWinLoop","characters.sc","hank_def_winLoop"
"HankLose","characters.sc","hank_def_lose"
"HankLoseLoop","characters.sc","hank_def_loseLoop"
"Hank002Still","characters.sc","hank_002_still"
"Hank002Win","characters.sc","hank_002_win"
"Hank002WinLoop","characters.sc","hank_002_winLoop"
"Hank002Lose","characters.sc","hank_002_lose"
"Hank002LoseLoop","characters.sc","hank_002_loseLoop"
"Buster003Win","characters.sc","buster_003_win"
"Buster003WinLoop","characters.sc","buster_003_winLoop"
"Buster003Lose","characters.sc","buster_003_lose"
"Buster003LoseLoop","characters.sc","buster_003_loseLoop"
"Buster003Still","characters.sc","buster_003_still"
"Tara006Still","characters.sc","tara_006_still"
"Tara006Win","characters.sc","tara_006_win"
"Tara006WinLoop","characters.sc","tara_006_winLoop"
"Tara006Lose","characters.sc","tara_006_lose"
"Tara006LoseLoop","characters.sc","tara_006_loseLoop"
"Bibi008Win","characters.sc","bibi_008_win"
"Bibi008WinLoop","characters.sc","bibi_008_winLoop"
"Bibi008Lose","characters.sc","bibi_008_lose"
"Bibi008LoseLoop","characters.sc","bibi_008_loseLoop"
"Bibi008Still","characters.sc","bibi_008_still"
"Lou005Still","characters.sc","lou_005_still"
"Lou005Win","characters.sc","lou_005_win"
"Lou005WinLoop","characters.sc","lou_005_winLoop"
"Lou005Lose","characters.sc","lou_005_lose"
"Lou005LoseLoop","characters.sc","lou_005_loseLoop"
"Chester003Still","characters.sc","chester_003_still"
"Chester003Win","characters.sc","chester_003_win"
"Chester003WinLoop","characters.sc","chester_003_winLoop"
"Chester003Lose","characters.sc","chester_003_lose"
"Chester003LoseLoop","characters.sc","chester_003_loseLoop"
"Arcade005Still","characters.sc","arcade_005_still"
"Arcade005Win","characters.sc","arcade_005_win"
"Arcade005WinLoop","characters.sc","arcade_005_winLoop"
"Arcade005Lose","characters.sc","arcade_005_lose"
"Arcade005LoseLoop","characters.sc","arcade_005_loseLoop"
"Meg005Still","characters.sc","meg_005_still"
"Meg005Win","characters.sc","meg_005_win"
"Meg005WinLoop","characters.sc","meg_005_winLoop"
"Meg005Lose","characters.sc","meg_005_lose"
"Meg005LoseLoop","characters.sc","meg_005_loseLoop"
"Carl010Win","characters.sc","carl_010_win"
"Carl010WinLoop","characters.sc","carl_010_winLoop"
"Carl010Lose","characters.sc","carl_010_lose"
"Carl010LoseLoop","characters.sc","carl_010_loseLoop"
"Carl010Still","characters.sc","carl_010_still"
"Crow003Still","characters.sc","crow_003_still"
"Crow003Win","characters.sc","crow_003_win"
"Crow003WinLoop","characters.sc","crow_003_winLoop"
"Crow003Lose","characters.sc","crow_003_lose"
"Crow003LoseLoop","characters.sc","crow_003_loseLoop"
"Griff002Still","characters.sc","griff_002_still"
"Griff002Win","characters.sc","griff_002_win"
"Griff002WinLoop","characters.sc","griff_002_winLoop"
"Griff002Lose","characters.sc","griff_002_lose"
"Griff002LoseLoop","characters.sc","griff_002_loseLoop"
"Janet004Win","characters.sc","janet_004_win"
"Janet004WinLoop","characters.sc","janet_004_winLoop"
"Janet004Lose","characters.sc","janet_004_lose"
"Janet004LoseLoop","characters.sc","janet_004_loseLoop"
"Janet004Still","characters.sc","janet_004_still"
"Surge001Win","characters.sc","surge_001_win"
"Surge001WinLoop","characters.sc","surge_001_winLoop"
"Surge001Lose","characters.sc","surge_001_lose"
"Surge001LoseLoop","characters.sc","surge_001_loseLoop"
"Surge001Still","characters.sc","surge_001_still"
"Penny002Win","characters.sc","penny_002_win"
"Penny002WinLoop","characters.sc","penny_002_winLoop"
"Penny002Lose","characters.sc","penny_002_lose"
"Penny002LoseLoop","characters.sc","penny_002_loseLoop"
"Penny002Still","characters.sc","penny_002_still"
"Brock005Win","characters.sc","brock_005_win"
"Brock005WinLoop","characters.sc","brock_005_winLoop"
"Brock005Lose","characters.sc","brock_005_lose"
"Brock005LoseLoop","characters.sc","brock_005_loseLoop"
"Brock005Still","characters.sc","brock_005_still"
"CordeliusStill","characters.sc","cordelius_def_still"
"CordeliusWin","characters.sc","cordelius_def_win"
"CordeliusWinLoop","characters.sc","cordelius_def_winLoop"
"CordeliusLose","characters.sc","cordelius_def_lose"
"CordeliusLoseLoop","characters.sc","cordelius_def_loseLoop"
"Cordelius002Still","characters.sc","cordelius_002_still"
"Cordelius002Win","characters.sc","cordelius_002_win"
"Cordelius002WinLoop","characters.sc","cordelius_002_winLoop"
"Cordelius002Lose","characters.sc","cordelius_002_lose"
"Cordelius002LoseLoop","characters.sc","cordelius_002_loseLoop"
"DougStill","characters.sc","doug_def_still"
"DougWin","characters.sc","doug_def_win"
"DougWinLoop","characters.sc","doug_def_winLoop"
"DougLose","characters.sc","doug_def_lose"
"DougLoseLoop","characters.sc","doug_def_loseLoop"
"Doug002Still","characters.sc","doug_002_still"
"Doug002Win","characters.sc","doug_002_win"
"Doug002WinLoop","characters.sc","doug_002_winLoop"
"Doug002Lose","characters.sc","doug_002_lose"
"Doug002LoseLoop","characters.sc","doug_002_loseLoop"
"Cordelius003Still","characters.sc","cordelius_003_still"
"Cordelius003Win","characters.sc","cordelius_003_win"
"Cordelius003WinLoop","characters.sc","cordelius_003_winLoop"
"Cordelius003Lose","characters.sc","cordelius_003_lose"
"Cordelius003LoseLoop","characters.sc","cordelius_003_loseLoop"
"starr_01_change","characters.sc","starr_01_change"
"starr_01_idle","characters.sc","starr_01_idle"
"starr_01_final","characters.sc","starr_01_final"
"Rosa005Win","characters.sc","rosa_005_win"
"Rosa005WinLoop","characters.sc","rosa_005_winLoop"
"Rosa005Lose","characters.sc","rosa_005_lose"
"Rosa005LoseLoop","characters.sc","rosa_005_loseLoop"
"Rosa005Still","characters.sc","rosa_005_still"
"Stu003Still","characters.sc","stu_003_still"
"Stu003Win","characters.sc","stu_003_win"
"Stu003WinLoop","characters.sc","stu_003_winLoop"
"Stu003Lose","characters.sc","stu_003_lose"
"Stu003LoseLoop","characters.sc","stu_003_loseLoop"
"Squeak007Still","characters.sc","squeak_007_still"
"Squeak007Win","characters.sc","squeak_007_win"
"Squeak007WinLoop","characters.sc","squeak_007_winLoop"
"Squeak007Lose","characters.sc","squeak_007_lose"
"Squeak007LoseLoop","characters.sc","squeak_007_loseLoop"
"Emz005Still","characters.sc","emz_005_still"
"Emz005Win","characters.sc","emz_005_win"
"Emz005WinLoop","characters.sc","emz_005_winLoop"
"Emz005Lose","characters.sc","emz_005_lose"
"Emz005LoseLoop","characters.sc","emz_005_loseLoop"
"Cordelius004Still","characters.sc","cordelius_004_still"
"Cordelius004Win","characters.sc","cordelius_004_win"
"Cordelius004WinLoop","characters.sc","cordelius_004_winLoop"
"Cordelius004Lose","characters.sc","cordelius_004_lose"
"Cordelius004LoseLoop","characters.sc","cordelius_004_loseLoop"
"Willow003Win","characters.sc","willow_003_win"
"Willow003WinLoop","characters.sc","willow_003_winLoop"
"Willow003Lose","characters.sc","willow_003_lose"
"Willow003LoseLoop","characters.sc","willow_003_loseLoop"
"Willow003Still","characters.sc","willow_003_still"
"PearlWin","characters.sc","pearl_def_win"
"PearlWinLoop","characters.sc","pearl_def_winLoop"
"PearlLose","characters.sc","pearl_def_lose"
"PearlLoseLoop","characters.sc","pearl_def_loseLoop"
"PearlStill","characters.sc","pearl_def_still"
"Hank003Still","characters.sc","hank_003_still"
"Hank003Win","characters.sc","hank_003_win"
"Hank003WinLoop","characters.sc","hank_003_winLoop"
"Hank003Lose","characters.sc","hank_003_lose"
"Hank003LoseLoop","characters.sc","hank_003_loseLoop"
"Maisie003Still","characters.sc","maisie_003_still"
"Maisie003Win","characters.sc","maisie_003_win"
"Maisie003WinLoop","characters.sc","maisie_003_winLoop"
"Maisie003Lose","characters.sc","maisie_003_lose"
"Maisie003LoseLoop","characters.sc","maisie_003_loseLoop"
"Mandy003Still","characters.sc","mandy_003_still"
"Mandy003Win","characters.sc","mandy_003_win"
"Mandy003WinLoop","characters.sc","mandy_003_winLoop"
"Mandy003Lose","characters.sc","mandy_003_lose"
"Mandy003LoseLoop","characters.sc","mandy_003_loseLoop"
"Janet005Win","characters.sc","janet_005_win"
"Janet005WinLoop","characters.sc","janet_005_winLoop"
"Janet005Lose","characters.sc","janet_005_lose"
"Janet005LoseLoop","characters.sc","janet_005_loseLoop"
"Janet005Still","characters.sc","janet_005_still"
"ChuckWin","characters.sc","chuck_def_win"
"ChuckWinLoop","characters.sc","chuck_def_winLoop"
"ChuckLose","characters.sc","chuck_def_lose"
"ChuckLoseLoop","characters.sc","chuck_def_loseLoop"
"ChuckStill","characters.sc","chuck_def_still"
"Chuck002Win","characters.sc","chuck_002_win"
"Chuck002WinLoop","characters.sc","chuck_002_winLoop"
"Chuck002Lose","characters.sc","chuck_002_lose"
"Chuck002LoseLoop","characters.sc","chuck_002_loseLoop"
"Chuck002Still","characters.sc","chuck_002_still"
"Pearl002Win","characters.sc","pearl_002_win"
"Pearl002WinLoop","characters.sc","pearl_002_winLoop"
"Pearl002Lose","characters.sc","pearl_002_lose"
"Pearl002LoseLoop","characters.sc","pearl_002_loseLoop"
"Pearl002Still","characters.sc","pearl_002_still"
"Edgar007Win","characters.sc","edgar_007_win"
"Edgar007WinLoop","characters.sc","edgar_007_winLoop"
"Edgar007Lose","characters.sc","edgar_007_lose"
"Edgar007LoseLoop","characters.sc","edgar_007_loseLoop"
"Edgar007Still","characters.sc","edgar_007_still"
"Mortis005Win","characters.sc","mortis_005_win"
"Mortis005WinLoop","characters.sc","mortis_005_winLoop"
"Mortis005Lose","characters.sc","mortis_005_lose"
"Mortis005LoseLoop","characters.sc","mortis_005_loseLoop"
"Mortis005Still","characters.sc","mortis_005_still"
"Frank005Win","characters.sc","frank_005_win"
"Frank005WinLoop","characters.sc","frank_005_winLoop"
"Frank005Lose","characters.sc","frank_005_lose"
"Frank005LoseLoop","characters.sc","frank_005_loseLoop"
"Frank005Still","characters.sc","frank_005_still"
"Grom003Win","characters.sc","grom_003_win"
"Grom003WinLoop","characters.sc","grom_003_winLoop"
"Grom003Lose","characters.sc","grom_003_lose"
"Grom003LoseLoop","characters.sc","grom_003_loseLoop"
"Grom003Still","characters.sc","grom_003_still"
"Bo007Win","characters.sc","bo_007_win"
"Bo007WinLoop","characters.sc","bo_007_winLoop"
"Bo007Lose","characters.sc","bo_007_lose"
"Bo007LoseLoop","characters.sc","bo_007_loseLoop"
"Bo007Still","characters.sc","bo_007_still"
"Bronson005Win","characters.sc","bronson_005_win"
"Bronson005WinLoop","characters.sc","bronson_005_winLoop"
"Bronson005Lose","characters.sc","bronson_005_lose"
"Bronson005LoseLoop","characters.sc","bronson_005_loseLoop"
"Bronson005Still","characters.sc","bronson_005_still"
"Edgar008Win","characters.sc","edgar_008_win"
"Edgar008WinLoop","characters.sc","edgar_008_winLoop"
"Edgar008Lose","characters.sc","edgar_008_lose"
"Edgar008LoseLoop","characters.sc","edgar_008_loseLoop"
"Edgar008Still","characters.sc","edgar_008_still"
"Edgar009Win","characters.sc","edgar_009_win"
"Edgar009WinLoop","characters.sc","edgar_009_winLoop"
"Edgar009Lose","characters.sc","edgar_009_lose"
"Edgar009LoseLoop","characters.sc","edgar_009_loseLoop"
"Edgar009Still","characters.sc","edgar_009_still"
"Byron004Win","characters.sc","byron_004_win"
"Byron004WinLoop","characters.sc","byron_004_winLoop"
"Byron004Lose","characters.sc","byron_004_lose"
"Byron004LoseLoop","characters.sc","byron_004_loseLoop"
"Byron004Still","characters.sc","byron_004_still"
"Nita005Still","characters.sc","nita_005_still"
"Nita005Win","characters.sc","nita_005_win"
"Nita005WinLoop","characters.sc","nita_005_winLoop"
"Nita005Lose","characters.sc","nita_005_lose"
"Nita005LoseLoop","characters.sc","nita_005_loseLoop"
"CharlieStill","characters.sc","charlie_def_still"
"CharlieWin","characters.sc","charlie_def_win"
"CharlieWinLoop","characters.sc","charlie_def_winLoop"
"CharlieLose","characters.sc","charlie_def_lose"
"CharlieLoseLoop","characters.sc","charlie_def_loseLoop"
"Fang004Win","characters.sc","fang_004_win"
"Fang004WinLoop","characters.sc","fang_004_winLoop"
"Fang004Lose","characters.sc","fang_004_lose"
"Fang004LoseLoop","characters.sc","fang_004_loseLoop"
"Fang004Still","characters.sc","fang_004_still"
"Bo008Win","characters.sc","bo_008_win"
"Bo008WinLoop","characters.sc","bo_008_winLoop"
"Bo008Lose","characters.sc","bo_008_lose"
"Bo008LoseLoop","characters.sc","bo_008_loseLoop"
"Bo008Still","characters.sc","bo_008_still"
"Charlie002Still","characters.sc","charlie_002_still"
"Charlie002Win","characters.sc","charlie_002_win"
"Charlie002WinLoop","characters.sc","charlie_002_winLoop"
"Charlie002Lose","characters.sc","charlie_002_lose"
"Charlie002LoseLoop","characters.sc","charlie_002_loseLoop"
"Shelly005Win","characters.sc","shelly_005_win"
"Shelly005WinLoop","characters.sc","shelly_005_winLoop"
"Shelly005Lose","characters.sc","shelly_005_lose"
"Shelly005LoseLoop","characters.sc","shelly_005_loseLoop"
"Shelly005Still","characters.sc","shelly_005_still"
"Lolla006Win","characters.sc","lolla_006_win"
"Lolla006WinLoop","characters.sc","lolla_006_winLoop"
"Lolla006Lose","characters.sc","lolla_006_lose"
"Lolla006LoseLoop","characters.sc","lolla_006_loseLoop"
"Lolla006Still","characters.sc","lolla_006_still"
"Charlie003Still","characters.sc","charlie_003_still"
"Charlie003Win","characters.sc","charlie_003_win"
"Charlie003WinLoop","characters.sc","charlie_003_winLoop"
"Charlie003Lose","characters.sc","charlie_003_lose"
"Charlie003LoseLoop","characters.sc","charlie_003_loseLoop"
"Leon006Win","characters.sc","leon_006_win"
"Leon006WinLoop","characters.sc","leon_006_winLoop"
"Leon006Lose","characters.sc","leon_006_lose"
"Leon006LoseLoop","characters.sc","leon_006_loseLoop"
"Leon006Still","characters.sc","leon_006_still"
"Stu004Still","characters.sc","stu_004_still"
"Stu004Win","characters.sc","stu_004_win"
"Stu004WinLoop","characters.sc","stu_004_winLoop"
"Stu004Lose","characters.sc","stu_004_lose"
"Stu004LoseLoop","characters.sc","stu_004_loseLoop"
"Primo010Win","characters.sc","primo_010_win"
"Primo010WinLoop","characters.sc","primo_010_winLoop"
"Primo010LoseLoop","characters.sc","primo_010_loseLoop"
"Primo010Still","characters.sc","primo_010_still"
"Frank006Win","characters.sc","frank_006_win"
"Frank006WinLoop","characters.sc","frank_006_winLoop"
"Frank006LoseLoop","characters.sc","frank_006_loseLoop"
"Frank006Still","characters.sc","frank_006_still"
"Jessie008Still","characters.sc","jessie_008_still"
"Jessie008Win","characters.sc","jessie_008_win"
"Jessie008WinLoop","characters.sc","jessie_008_winLoop"
"Jessie008Lose","characters.sc","jessie_008_lose"
"Jessie008LoseLoop","characters.sc","jessie_008_loseLoop"
"MicoWin","characters.sc","mico_def_win"
"MicoWinLoop","characters.sc","mico_def_winLoop"
"MicoLose","characters.sc","mico_def_lose"
"MicoStill","characters.sc","mico_def_still"
"Mico002Win","characters.sc","mico_002_win"
"Mico002WinLoop","characters.sc","mico_002_winLoop"
"Mico002Lose","characters.sc","mico_002_lose"
"Mico002Still","characters.sc","mico_002_still"
"Poco006Win","characters.sc","poco_006_win"
"Poco006WinLoop","characters.sc","poco_006_winLoop"
"Poco006Lose","characters.sc","poco_006_lose"
"Poco006Still","characters.sc","poco_006_still"
"Piper007Win","characters.sc","piper_007_win"
"Piper007WinLoop","characters.sc","piper_007_winLoop"
"Piper007Lose","characters.sc","piper_007_lose"
"Piper007LoseLoop","characters.sc","piper_007_loseLoop"
"Piper007Still","characters.sc","piper_007_still"
"Mico003Win","characters.sc","mico_003_win"
"Mico003WinLoop","characters.sc","mico_003_winLoop"
"Mico003Lose","characters.sc","mico_003_lose"
"Mico003LoseLoop","characters.sc","mico_003_loseLoop"
"Mico003Still","characters.sc","mico_003_still"
"Spike007Win","characters.sc","spike_007_win"
"Spike007WinLoop","characters.sc","spike_007_winLoop"
"Spike007Lose","characters.sc","spike_007_lose"
"Spike007Still","characters.sc","spike_007_still"
"KitWin","characters.sc","kit_def_win"
"KitWinLoop","characters.sc","kit_def_winLoop"
"KitLose","characters.sc","kit_def_lose"
"KitStill","characters.sc","kit_def_still"
"Kit002Win","characters.sc","kit_002_win"
"Kit002WinLoop","characters.sc","kit_002_winLoop"
"Kit002Lose","characters.sc","kit_002_lose"
"Kit002Still","characters.sc","kit_002_still"
"Kit003Win","characters.sc","kit_003_win"
"Kit003WinLoop","characters.sc","kit_003_winLoop"
"Kit003Lose","characters.sc","kit_003_lose"
"Kit003LoseLoop","characters.sc","kit_003_loseLoop"
"Kit003Still","characters.sc","kit_003_still"
"Kit004Win","characters.sc","kit_004_win"
"Kit004WinLoop","characters.sc","kit_004_winLoop"
"Kit004Lose","characters.sc","kit_004_lose"
"Kit004LoseLoop","characters.sc","kit_004_loseLoop"
"Kit004Still","characters.sc","kit_004_still"
"Colette006Win","characters.sc","colette_006_win"
"Colette006WinLoop","characters.sc","colette_006_winLoop"
"Colette006Lose","characters.sc","colette_006_lose"
"Colette006LoseLoop","characters.sc","colette_006_loseLoop"
"Colette006Still","characters.sc","colette_006_still"
"Rico007Win","characters.sc","rico_007_win"
"Rico007WinLoop","characters.sc","rico_007_winLoop"
"Rico007Lose","characters.sc","rico_007_lose"
"Rico007LoseLoop","characters.sc","rico_007_loseLoop"
"Rico007Still","characters.sc","rico_007_still"
"Colette007Win","characters.sc","colette_007_win"
"Colette007Lose","characters.sc","colette_007_lose"
"Colette007Still","characters.sc","colette_007_still"
"Colette008Win","characters.sc","colette_008_win"
"Colette008Lose","characters.sc","colette_008_lose"
"Colette008Still","characters.sc","colette_008_still"
"Otis004Still","characters.sc","otis_004_still"
"Otis004Win","characters.sc","otis_004_win"
"Otis004Lose","characters.sc","otis_004_lose"
"Otis004LoseLoop","characters.sc","otis_004_loseLoop"
"Colt007Still","characters.sc","colt_007_still"
"Colt007Win","characters.sc","colt_007_win"
"Colt007WinLoop","characters.sc","colt_007_winLoop"
"Colt007Lose","characters.sc","colt_007_lose"
"TwinsLose","characters.sc","twins_def_lose"
"TwinsLoseLoop","characters.sc","twins_def_loseLoop"
"TwinsStill","characters.sc","twins_def_still"
"TwinsWin","characters.sc","twins_def_win"
"TwinsWinLoop","characters.sc","twins_def_winLoop"
"Twins002Lose","characters.sc","twins_002_lose"
"Twins002LoseLoop","characters.sc","twins_002_loseLoop"
"Twins002Still","characters.sc","twins_002_still"
"Twins002Win","characters.sc","twins_002_win"
"Twins002WinLoop","characters.sc","twins_002_winLoop"
"Arcade006Face","characters.sc","arcade_006_angry"
"Arcade006Faceloop","characters.sc","arcade_006_angryloop"
"Arcade006Lose","characters.sc","arcade_006_gameover"
"Arcade006Loseloop","characters.sc","arcade_006_gameover_loop"
"Twins003Lose","characters.sc","twins_003_lose"
"Twins003LoseLoop","characters.sc","twins_003_loseLoop"
"Twins003Still","characters.sc","twins_003_still"
"Twins003Win","characters.sc","twins_003_win"
"Twins003WinLoop","characters.sc","twins_003_winLoop"
"Bibi009Lose","characters.sc","bibi_009_lose"
"Bibi009LoseLoop","characters.sc","bibi_009_loseLoop"
"Bibi009Still","characters.sc","bibi_009_still"
"Bibi009Win","characters.sc","bibi_009_win"
"Bibi009WinLoop","characters.sc","bibi_009_winLoop"
"Brock006Lose","characters.sc","brock_006_lose"
"Brock006LoseLoop","characters.sc","brock_006_loseLoop"
"Brock006Still","characters.sc","brock_006_still"
"Brock006Win","characters.sc","brock_006_win"
"Brock006WinLoop","characters.sc","brock_006_winLoop"
"Dyna005Lose","characters.sc","dyna_005_lose"
"Dyna005LoseLoop","characters.sc","dyna_005_loseLoop"
"Dyna005Still","characters.sc","dyna_005_still"
"Dyna005Win","characters.sc","dyna_005_win"
"Dyna005WinLoop","characters.sc","dyna_005_winLoop"
"Gus003Lose","characters.sc","gus_003_lose"
"Gus003LoseLoop","characters.sc","gus_003_loseLoop"
"Gus003Still","characters.sc","gus_003_still"
"Gus003Win","characters.sc","gus_003_win"
"Gus003WinLoop","characters.sc","gus_003_winLoop"
"Shelly006Lose","characters.sc","shelly_006_lose"
"Shelly006LoseLoop","characters.sc","shelly_006_loseLoop"
"Shelly006Still","characters.sc","shelly_006_still"
"Shelly006Win","characters.sc","shelly_006_win"
"Shelly006WinLoop","characters.sc","shelly_006_winLoop"
"Spike008Lose","characters.sc","spike_008_lose"
"Spike008LoseLoop","characters.sc","spike_008_loseLoop"
"Spike008Still","characters.sc","spike_008_still"
"Spike008Win","characters.sc","spike_008_win"
"Spike008WinLoop","characters.sc","spike_008_winLoop"
"Squeak008Lose","characters.sc","squeak_008_lose"
"Squeak008LoseLoop","characters.sc","squeak_008_loseLoop"
"Squeak008Still","characters.sc","squeak_008_still"
"Squeak008Win","characters.sc","squeak_008_win"
"Squeak008WinLoop","characters.sc","squeak_008_winLoop"
"Fang005Win","characters.sc","fang_005_win"
"Fang005WinLoop","characters.sc","fang_005_winLoop"
"Fang005Lose","characters.sc","fang_005_lose"
"Fang005LoseLoop","characters.sc","fang_005_loseLoop"
"Fang005Still","characters.sc","fang_005_still"
"Edgar010Win","characters.sc","edgar_010_win"
"Edgar010WinLoop","characters.sc","edgar_010_winLoop"
"Edgar010Lose","characters.sc","edgar_010_lose"
"Edgar010LoseLoop","characters.sc","edgar_010_loseLoop"
"Edgar010Still","characters.sc","edgar_010_still"
"Buzz002Win","characters.sc","buzz_002_win"
"Buzz002WinLoop","characters.sc","buzz_002_winLoop"
"Buzz002Lose","characters.sc","buzz_002_lose"
"Buzz002Still","characters.sc","buzz_002_still"
"Colt008Win","characters.sc","colt_008_win"
"Colt008WinLoop","characters.sc","colt_008_winLoop"
"Colt008Lose","characters.sc","colt_008_lose"
"Colt008Still","characters.sc","colt_008_still"
"Jessie009Win","characters.sc","jessie_009_win"
"Jessie009WinLoop","characters.sc","jessie_009_winLoop"
"Jessie009Lose","characters.sc","jessie_009_lose"
"Jessie009Still","characters.sc","jessie_009_still"
"Surge002Win","characters.sc","surge_002_win"
"Surge002WinLoop","characters.sc","surge_002_winLoop"
"Surge002Lose","characters.sc","surge_002_lose"
"Surge002LoseLoop","characters.sc","surge_002_loseLoop"
"Surge002Still","characters.sc","surge_002_still"
"Chuck003Win","characters.sc","chuck_003_win"
"Chuck003WinLoop","characters.sc","chuck_003_winLoop"
"Chuck003Lose","characters.sc","chuck_003_lose"
"Chuck003LoseLoop","characters.sc","chuck_003_loseLoop"
"Chuck003Still","characters.sc","chuck_003_still"
"Colette009Win","characters.sc","colette_009_win"
"Colette009WinLoop","characters.sc","colette_009_winLoop"
